log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(tc),log10(Tva),log10(TP),log10(Epi),M
-3.206941867,-2.584181647,-1.468243456,-4.355715936,-0.662067356,-4.584408668,1.338192003,0.056386186,0.680657203,-0.443879449,-0.317758323,-3.650821317,1.653859725,3.6
-1.544811732,-0.732083713,0.402304983,-0.341940609,1.19195007,-0.794171054,3.19201509,2.028384002,2.331109015,-0.28716814,-0.336208828,-1.831979872,1.186404644,4.6
-2.470162607,-1.625164727,-0.496577677,-1.915032933,0.464422746,-2.232687835,2.46449592,1.234996725,1.749997056,-0.63862515,-0.330407181,-3.108787757,1.18451082,3.9
-2.458463525,-1.980229581,-0.71499361,-3.049280665,-0.04033114,-3.354999535,1.960006628,0.728010713,1.464428079,-0.379490261,-0.467056103,-2.837953785,1.619843743,4.2
-1.481383224,-1.10317604,-0.257092072,-1.942239082,0.108130025,-3.224304245,2.109206645,1.377325093,1.398189381,0.636757968,-0.0479041,-0.844625256,2.567711278,7
-2.563569804,-2.117503555,-1.058090801,-3.464193603,-0.292037746,-4.025014592,1.708889174,0.613354678,0.783777571,0.205903224,-0.261232886,-2.357666581,1.878393432,4.9
-2.644070044,-1.903859365,-0.801079423,-2.673490415,0.117595303,-3.098317267,2.117912218,0.941090251,1.245658098,-0.517198447,-0.304600074,-3.16126849,1.384459972,3.8
-2.977846198,-2.189940507,-0.883893855,-2.972307557,-0.027180755,-3.348511202,1.973699567,0.75919076,1.053645119,-0.629746934,-0.507866783,-3.607593132,1.378897739,3.8
-2.318927944,-1.532531199,-0.340200837,-1.795506273,0.500750069,-2.198353046,2.50223334,1.320561049,1.469424791,-0.164280082,-0.394150494,-2.483208025,1.550118719,4.4
-2.405980223,-1.520867275,-0.676299914,-1.916974417,0.495437282,-2.313477541,2.495871647,1.293061008,1.482116269,-0.336103146,-0.046387493,-2.742083369,1.424989117,3.9
-2.890850716,-2.166933972,-0.905790152,-3.072423549,0.018977611,-3.4425645,2.019869659,0.801597496,1.102880546,-0.495227701,-0.462963952,-3.386078416,1.481911533,3.6
-1.635507125,-0.757921243,0.293429268,-0.336492114,1.251878453,-0.838820862,3.252573877,2.088951628,2.206205547,-0.184774724,-0.253170643,-1.820281849,1.475487225,4.6
-2.5707887,-1.605063155,-0.44516115,-1.905182774,0.543344834,-2.28134588,2.543808806,1.324539177,1.490642129,-0.469716058,-0.361722136,-3.040504757,1.472653282,3.9
-3.191477593,-2.488572025,-1.237639462,-3.855218645,-0.398268507,-4.117634178,1.602017519,0.337456708,0.786251896,-0.570996672,-0.452752695,-3.762474265,1.454274209,3.2
-2.119501672,-1.313975691,-0.206239152,-1.791039506,0.571764843,-2.203073434,2.572480313,1.374511346,1.662065687,-0.501337065,-0.309556671,-2.620838738,1.462549843,4.2
-2.364613267,-1.465281855,-0.238651387,-3.130054071,0.078667413,-3.373515741,2.079036389,0.804704163,1.2846855,-0.388413232,-0.4284506,-2.753026498,1.905670826,4.6
-3.336406272,-2.538075527,-1.381661497,-4.532712651,-0.75837062,-4.724549198,1.242625837,-0.051176789,0.581114504,-0.061650448,-0.358234162,-3.398056719,1.551444525,3.1
-2.83962056,-1.851844584,-0.726454609,-3.170587899,-0.257104067,-3.685299027,1.743624582,0.606855247,1.073526837,-0.280106713,-0.327210107,-3.119727273,1.547853496,3.8
-3.253537643,-2.333660765,-1.192345635,-4.010300896,-0.581580871,-4.35451417,1.41941504,0.233050738,0.648361885,-0.28985993,-0.343135262,-3.543397573,1.542799533,3.5
-2.967206761,-2.249949891,-0.990516497,-3.853443104,-0.552735454,-4.172244374,1.44808116,0.239327648,0.980050413,-0.419347993,-0.461253526,-3.386554754,1.541216454,3.8
-2.805576425,-1.922485018,-0.746014963,-3.315972893,-0.308089428,-3.844870727,1.692050797,0.574355706,1.045115278,-0.320582095,-0.378290187,-3.12615852,1.552960758,3.9
-3.110539162,-2.400498395,-1.227411653,-3.96486766,-0.550761166,-4.334225497,1.449936877,0.275582672,0.833521137,-0.215668288,-0.374906874,-3.32620745,1.614541298,3.6
-2.268964453,-1.328037022,-0.282782094,-2.56325382,0.187691248,-3.16623147,2.187906346,1.08688868,1.233319582,-0.068457994,-0.24707506,-2.337422447,1.744154903,4.6
-2.960756707,-2.015095166,-0.931705294,-4.012759965,-0.481809063,-4.515699226,1.518473104,0.360457026,0.648091679,-0.190079882,-0.285210004,-3.150836589,1.742780694,3.9
-2.565490427,-2.015231936,-0.94842482,-3.37461046,-0.366968935,-3.976262825,1.634037538,0.526956472,0.960131766,-0.125474067,-0.268627247,-2.690964494,1.52796806,4.2
-2.558248614,-2.063043346,-0.752786841,-3.631049645,-0.300376378,-4.098272607,1.700111327,0.542552294,0.932253684,-0.160317396,-0.512076636,-2.71856601,1.921572359,4.6
-2.518105535,-1.833117918,-0.663724891,-3.206405086,-0.192452176,-3.896495403,1.807949466,0.77186666,0.907594059,0.043803819,-0.371213158,-2.474301716,1.880803539,4.6
-2.525523417,-1.749311642,-0.783236536,-2.967167158,-0.120002545,-3.584963222,1.880098011,0.801584989,1.173280621,-0.15139146,-0.167895237,-2.676914877,1.45868742,3.5
-2.317225299,-1.549285323,-0.392513509,-2.018398341,0.376934137,-2.621993392,2.377335671,1.296482246,1.513957045,-0.062405947,-0.358591946,-2.379631246,1.403505297,4.4
-2.646365894,-1.895157659,-0.949296439,-3.290511147,-0.194348049,-3.768352145,1.805883293,0.64033699,1.00854344,-0.043953075,-0.147681352,-2.690318969,1.463069459,3.4
-2.243733443,-1.378503811,-0.392763432,-2.20458512,0.291735091,-2.768141942,2.292218162,1.187791591,1.447169625,-0.054136256,-0.187560511,-2.2978697,1.477773436,3.9
-2.892318026,-1.975858019,-0.767541183,-3.121363534,-0.12514541,-3.481643821,1.875483955,0.660857656,1.223493439,-0.632420589,-0.410136968,-3.524738614,1.483196685,3.6
-2.225900636,-1.712984059,-0.638818777,-2.381429233,-0.046445037,-3.469606789,1.953968487,1.084755078,1.274268497,-0.017973317,-0.275985414,-2.243873953,1.649680279,4.6
-3.098598499,-2.477829277,-1.299527839,-3.895924495,-0.543739224,-4.491524887,1.457236118,0.333543659,0.867381645,-0.270935594,-0.38012157,-3.369534093,1.655680312,3.6
-2.958468811,-2.371582596,-1.451712501,-4.57636574,-0.968477874,-5.251452432,1.031784284,0.001693958,0.388769472,0.040162858,-0.121690226,-2.918305953,1.515356787,3.5
-1.09557819,-0.338204569,0.64763448,-0.176890472,1.333300867,-0.843402367,3.33371743,2.251112574,2.440756557,-0.052793776,-0.18765918,-1.148371967,1.139754525,4.6
-1.946354236,-1.108977826,-0.00205456,-1.557719065,0.731208358,-2.027379051,2.731444611,1.561721601,1.876368285,-0.301676051,-0.308743397,-2.248030287,1.129067841,3.9
-2.390416127,-1.413171099,-0.194204423,-2.243419571,0.410167555,-2.686555345,2.410461097,1.231254121,1.649385721,-0.243524381,-0.420786807,-2.633940508,1.543651272,4.2
-3.283981035,-3.146554849,-1.614984787,-5.127191873,-0.985077921,-5.427965854,1.016522567,-0.204938663,0.542301638,-0.698168138,-0.733390193,-3.982149173,2.042133786,3.5
-2.71574387,-1.969945279,-0.771170472,-3.177351592,-0.05338276,-3.640261774,1.946760881,0.787015545,0.961301387,-0.03394846,-0.400594939,-2.74969233,1.828542451,4.6
-1.699585567,-0.98779789,-0.123556596,-1.898927927,0.372091154,-2.687341937,2.372769343,1.379790275,1.46911513,0.146733155,-0.066061426,-1.552852412,1.446670092,4.9
-2.29701169,-1.429275779,-0.263460346,-2.672436168,0.143526248,-3.214283955,2.143791286,1.015364166,1.156127725,-0.190640341,-0.367635565,-2.487652031,1.673462931,4.6
-2.233574497,-1.388882719,-0.382161435,-2.583281146,0.130658372,-3.15307987,2.131849662,1.016536188,1.166277021,-0.077990395,-0.208541415,-2.311564893,1.522148582,4.1
-3.079427378,-2.262327321,-1.115729555,-3.970158008,-0.491953115,-4.504594051,1.508232455,0.378801561,0.708242797,-0.398460303,-0.348417897,-3.477887681,1.949727994,4.4
-3.181718454,-2.558514173,-1.333799381,-4.694030104,-0.840814225,-5.220690609,1.159356744,0.039870842,0.452137816,-0.150153726,-0.426534923,-3.33187218,1.937151559,4.2
-2.718019919,-1.706887695,-0.534342788,-3.445497658,-0.177420299,-3.718895328,1.822781176,0.573036396,1.02760264,-0.427850446,-0.374365039,-3.145870365,1.436159412,3.4
-1.461240556,-1.257611626,-0.603386236,-1.96368557,-0.142467576,-3.667756047,1.857954062,1.315741087,1.341812701,0.695973401,0.143954478,-0.765267155,2.503770265,7
-3.108030938,-2.401112765,-1.137920462,-4.012351296,-0.51316624,-4.338382521,1.487164741,0.253978491,0.803771528,-0.390153525,-0.465012435,-3.498184463,1.367383122,3
-1.681222583,-0.764148696,0.327354989,-1.174592696,0.890740711,-1.555569155,2.891246355,1.711407178,1.977009511,-0.120801795,-0.293323817,-1.802024377,1.457662143,4.9
-3.107987088,-2.055656962,-0.861547755,-3.771432209,-0.412054816,-4.059283556,1.588358849,0.346430615,0.771208016,-0.379999006,-0.395929339,-3.487986094,1.48684408,3
-2.204760281,-1.177990257,-0.020745162,-2.323559489,0.297175312,-2.754306837,2.297436067,1.131639222,1.442951723,-0.312188721,-0.359065226,-2.516949002,1.332155813,3.8
-2.591816358,-1.574376972,-0.421897285,-2.43458167,0.317315972,-2.724731717,2.317697445,1.085532141,1.500609221,-0.397931412,-0.354299818,-2.98974777,1.41599507,3.7
-3.160891007,-2.343478808,-0.997008728,-3.714526539,-0.381333697,-4.051157945,1.619245253,0.402025133,0.986513327,-0.631619057,-0.548290212,-3.792510065,1.380315377,3
-2.785607792,-1.769157596,-0.535572123,-3.251523812,-0.159345444,-3.506857986,1.841357202,0.577574382,1.167347738,-0.505298665,-0.435405605,-3.290906457,1.487961491,3.6
-1.398373248,-0.484422233,0.654869694,-0.588769527,1.068727663,-1.214805547,3.068874083,1.986518914,2.237471312,-0.170949257,-0.341112059,-1.569322505,1.357204295,4.6
-2.326296105,-1.205086261,-0.045607305,-2.555222589,0.185562235,-2.929376054,2.185760746,0.986825453,1.28881706,-0.312291083,-0.361299087,-2.638587188,1.361661723,3.6
-2.229720456,-1.276530484,-0.107180809,-2.137861063,0.379260066,-2.556801859,2.37983778,1.200664641,1.571575521,-0.400620581,-0.371169806,-2.630341036,1.391540627,3.9
-2.472254133,-1.615181179,-0.477097265,-2.57014618,0.171319387,-3.030928859,2.171887338,1.022124979,1.485952854,-0.295941521,-0.339904046,-2.768195654,1.446855455,4.1
-2.276036604,-1.201985719,-0.066070504,-2.179900114,0.418602191,-2.643769038,2.418818928,1.252375936,1.547141121,-0.364687675,-0.337735346,-2.640724279,1.454270807,4.1
-3.439611201,-2.54746762,-1.361386928,-4.533737605,-0.631159189,-4.804558745,1.368919183,0.113977789,0.610791663,-0.530256171,-0.387900824,-3.969867372,1.988285446,4
-2.324114721,-1.386762017,-0.135798168,-2.331624536,0.266154834,-2.733495898,2.266834925,1.083806803,1.601416442,-0.541954096,-0.45278398,-2.866068817,1.398572477,3.8
-2.997573482,-2.183413408,-1.085254537,-3.889220198,-0.453670505,-4.291515123,1.546824864,0.352224101,0.840060442,-0.216139929,-0.299979002,-3.213713411,1.335380641,3
-3.285779434,-2.610321944,-1.428573261,-4.58543069,-0.783841559,-4.909746625,1.21646728,-0.007267758,0.706907447,-0.464187014,-0.383568814,-3.749966448,1.429398237,3.1
-2.047970862,-1.263455566,-0.236068452,-1.742953239,0.50365912,-2.504730016,2.504000796,1.497189327,1.563948403,-0.042822706,-0.229207246,-2.090793568,1.400760395,4.4
-2.750018423,-1.865883472,-0.613968295,-3.065209143,-0.09114306,-3.488184853,1.909223006,0.733069882,1.228567664,-0.607854015,-0.453735308,-3.357872438,1.396989994,3.4
-2.446138068,-1.561677479,-0.372479908,-2.482649651,0.256665862,-2.801590963,2.257430334,1.027019713,1.727029846,-0.704556358,-0.391017703,-3.150694426,1.389688858,3.9
-2.530607386,-1.680776192,-0.434796165,-2.459308451,0.237082971,-3.030901733,2.237182318,1.130308742,1.558756855,-0.364900899,-0.447800159,-2.895508285,1.251499838,3.5
-2.616077442,-1.735856004,-0.644127287,-3.055591508,-0.0586946,-3.667878654,1.941634198,0.851867292,1.032875382,-0.178493934,-0.293548848,-2.794571376,1.780365708,4.6
-2.964429015,-2.18144096,-0.906654391,-4.123481044,-0.641361371,-4.444440927,1.358846198,0.176772302,0.934472418,-0.245849403,-0.476606701,-3.210278418,1.568043582,3.4
-2.130175274,-1.174842137,0.120788096,-1.778553956,0.640732112,-2.071687246,2.641065638,1.390425145,2.020055449,-0.631731129,-0.497450365,-2.761906403,1.394082653,4.2
-2.377096681,-1.778176237,-0.725920628,-2.865817086,-0.155841067,-3.808684953,1.844569286,0.928258021,0.999180929,0.108828028,-0.254075741,-2.268268653,1.886518081,5.2
-1.966392943,-1.416428904,-0.302887666,-2.079008141,0.345992673,-2.658586399,2.346852148,1.291407301,1.512809914,0.138360287,-0.315361369,-1.828032656,1.48192392,4.9
-2.640809614,-1.982658348,-0.825800639,-2.998922265,-0.045701821,-3.528620609,1.954755086,0.821173555,1.185990269,-0.215716734,-0.358677841,-2.856526348,1.079208243,3.8
-2.872941378,-1.976201368,-0.777113451,-3.281153984,-0.281378094,-3.747427818,1.718889232,0.600316128,0.947999735,-0.351805785,-0.400908049,-3.224747162,1.456558845,3.7
-1.566778395,-0.835969862,0.362870057,-0.854287273,1.094386219,-1.290660726,3.094473991,1.927323884,2.211913898,-0.257960473,-0.40066005,-1.824738868,1.085322581,4.6
-2.876680934,-2.027651692,-0.821964981,-3.347813881,-0.147627342,-3.786478704,1.85268258,0.663801113,1.07232431,-0.422850165,-0.407506843,-3.299531099,1.089825809,3.6
-2.746562575,-1.921346746,-0.687777991,-3.196834287,-0.087948002,-3.643733857,1.912274268,0.734878645,0.947873083,-0.269724254,-0.435388887,-3.016286829,1.085322581,3.4
-2.240451749,-1.332421918,-0.11465859,-2.014343346,0.462554564,-2.445654435,2.462681965,1.292316818,1.538495208,-0.338602716,-0.41958346,-2.579054465,1.136011428,3.9
-3.051808809,-2.513674588,-1.343779963,-4.264478224,-0.698253403,-4.64167159,1.302731608,0.097731426,0.650816526,-0.264261996,-0.371714756,-3.316070804,1.616842815,3.5
-3.18042854,-2.396107644,-1.169537993,-4.424766658,-0.728257666,-4.739855349,1.272140895,0.038510208,0.826760102,-0.217552807,-0.428389783,-3.397981347,1.321552929,3
-2.316348643,-1.6964666,-0.542153185,-2.90041771,-0.082133256,-3.478428942,1.918174285,0.858644475,1.058796279,0.051382903,-0.356133546,-2.264965739,1.421475936,4.1
-2.513367708,-1.624495514,-0.400730094,-2.475026184,0.140121826,-3.015105421,2.140218754,1.022460492,1.166737334,-0.157974715,-0.425585552,-2.671342423,1.432944695,4.1
-2.974084001,-2.212431722,-1.022420263,-3.704061618,-0.434153394,-4.033188991,1.566725501,0.347568391,0.809185639,-0.24430566,-0.391831591,-3.218389661,1.618185529,3.8
-2.777966531,-1.983282221,-0.790150237,-3.44800062,-0.191011869,-3.879117027,1.809254884,0.628784235,1.062310811,-0.324340852,-0.394952116,-3.102307383,1.3120729,3.8
-3.195117723,-2.646188437,-1.526813161,-4.767699994,-0.846262916,-5.1325455,1.154335544,-0.066021577,0.690524174,-0.017833416,-0.321195408,-3.212951138,1.264628836,3.1
-2.903835098,-2.172613213,-0.938374278,-3.746651879,-0.438875411,-4.003732697,1.561554157,0.312642446,0.947420167,-0.505278716,-0.436059067,-3.409113813,1.603623534,3.9
-2.908706911,-2.059679091,-0.751523985,-3.626692514,-0.373511858,-3.852176887,1.626953669,0.377013708,1.060319754,-0.564859626,-0.509975238,-3.473566537,1.617358189,4.2
-2.006260356,-1.471602043,-0.560647958,-2.575913041,-0.054054507,-3.637902435,1.946093697,1.084095074,1.146012671,0.30408218,-0.112774217,-1.702178176,1.916183919,5.2
-0.731020581,-0.049052756,1.063534648,0.699582312,1.7471768,0.070362859,3.747640014,2.682234145,2.794047475,0.061334038,-0.314407535,-0.669686543,0.752428016,4.9
-2.350316639,-1.391097914,-0.290325306,-2.053785048,0.474847928,-2.498666238,2.475224191,1.315978058,1.555723836,-0.304740753,-0.302592739,-2.655057391,0.737067052,3
-2.598205503,-1.779750487,-0.570197662,-2.705550386,0.126063107,-3.247075439,2.12653885,1.003894473,1.202697107,-0.262392212,-0.411372957,-2.860597715,0.836171928,3
-1.485844048,-0.682423246,0.533143736,-0.682639032,1.141310137,-1.164051781,3.141765574,1.99157719,2.252649121,-0.333068547,-0.417387114,-1.818912596,0.837038266,3.7
-2.708534583,-1.70300484,-0.56584404,-2.715198944,0.164604597,-3.136281102,2.164926512,0.979089292,1.308279402,-0.382608694,-0.338980932,-3.091143276,1.09510789,3.6
-1.759876993,-1.074886856,-0.073560181,-1.520216191,0.616324935,-2.16786665,2.617192474,1.554620543,1.698774015,0.081142153,-0.203146806,-1.678734839,1.425245609,4.6
-2.907478372,-2.151056707,-0.833954348,-3.676930656,-0.297218172,-4.07373959,1.703597194,0.499778845,0.894143988,-0.26086503,-0.51892249,-3.168343402,1.239031131,3.1
-1.800154424,-1.074910822,-0.046581652,-1.501934865,0.589126758,-2.262421831,2.589402955,1.582946778,1.789493765,-0.065200694,-0.230149302,-1.865355118,1.055753254,4.1
-1.631070336,-0.683788264,0.382619482,-0.95521678,0.956647014,-1.624640636,2.957020065,1.888173893,1.985494333,-0.068147593,-0.268227878,-1.69921793,1.032057388,4.1
-3.214607185,-2.58529397,-1.291834946,-4.756608924,-0.895139978,-5.306283305,1.105815547,0.002916117,0.334603314,-0.119334811,-0.495279155,-3.333941996,1.7247916,3.8
-2.309333562,-1.420168727,-0.288948662,-2.086866054,0.440073404,-2.520424507,2.440545595,1.276479086,1.496612762,-0.286983048,-0.333040196,-2.59631661,1.239561363,3.8
-2.424304425,-1.578212742,-0.388152529,-2.564174626,0.199617255,-3.083860575,2.19999576,1.066926263,1.344346508,-0.317986164,-0.391880345,-2.742290589,0.988690538,3.3
-2.928039758,-1.987295417,-0.703992368,-3.260853281,-0.183094643,-3.740179287,1.817928449,0.63471262,0.901079331,-0.371512083,-0.48512318,-3.299551841,1.675557893,4.2
-2.047435968,-1.53029676,-0.526120281,-2.664439916,0.012611833,-3.510110531,2.012900048,1.031461181,1.110300378,0.197837363,-0.205996611,-1.849598605,1.848905464,5.2
-2.104130396,-1.289363572,-0.104202553,-1.752276428,0.695729269,-2.113375411,2.695926533,1.491614651,1.844233862,-0.434324816,-0.386981151,-2.538455212,0.528695553,3.4
-2.525246608,-1.728112253,-0.438222556,-2.25469071,0.338648709,-2.520949573,2.338862018,1.087617498,1.504893413,-0.636398122,-0.491709829,-3.16164473,0.858712227,3
-1.446327305,-0.503052706,0.550801035,-0.51701594,1.113273311,-1.139731601,3.113557116,2.040352999,2.244334786,-0.005094026,-0.255673872,-1.451421331,1.159847753,4.9
-2.873707432,-2.081024014,-0.867282405,-3.309799938,-0.167968354,-3.731241666,1.832323279,0.660752797,0.927294239,-0.187974015,-0.41556174,-3.061681446,1.150123755,3
-2.159824085,-1.245976563,0.000881242,-1.68325538,0.595028155,-2.132015572,2.595423655,1.440371297,1.724065124,-0.376508624,-0.448677937,-2.53633271,1.142707197,3.7
-2.551780775,-1.504166376,-0.208653567,-2.148142024,0.480379763,-2.423529653,2.480502816,1.23524418,1.592552849,-0.501307025,-0.49733294,-3.0530878,1.002996429,3.6
-0.923779894,-0.140228874,1.027179887,0.757192164,1.773535162,0.331729244,3.773621418,2.614000424,2.778244452,-0.244210775,-0.369228892,-1.167990669,0.834380408,4.6
-1.801840059,-0.962017034,0.339336899,-0.980839684,0.93178898,-1.335539122,2.931918658,1.734540054,2.006751023,-0.494280412,-0.503174065,-2.296120472,0.835965787,3.6
-1.950884451,-1.079289204,0.192167138,-1.095235749,0.909824021,-1.376256894,2.909897126,1.661860183,1.979810661,-0.54736697,-0.473276473,-2.498251421,0.834380408,3.4
-1.675210213,-0.75234181,0.415459217,-0.564401279,1.047588106,-1.166081051,3.047769145,1.946901448,2.100402437,-0.346992447,-0.369621159,-2.02220266,0.822758344,3.9
-2.577333203,-1.603387145,-0.423489611,-2.456060935,0.337049361,-2.789716446,2.337166191,1.102248589,1.572028236,-0.635263047,-0.381717665,-3.21259625,0.568026016,3
-3.308952936,-2.572907176,-1.357524819,-4.188951343,-0.573694308,-4.471401092,1.426488298,0.184613542,0.752019552,-0.398538648,-0.417202489,-3.707491584,1.350980365,3.1
-1.708069036,-0.891466309,0.338052376,-0.876117563,0.988381197,-1.355095586,2.988501909,1.841260921,2.019942998,-0.193614557,-0.431338816,-1.901683593,0.961270231,4.1
-2.821155778,-1.994000268,-0.826686608,-2.914846229,0.001130281,-3.37946935,2.001437593,0.828660657,1.201293016,-0.341712654,-0.369133791,-3.162868432,1.149026567,3.2
-3.339115924,-2.461887512,-1.181496285,-4.07998537,-0.666207269,-4.423355725,1.33487701,0.123299769,0.572286101,-0.297481602,-0.482211358,-3.636597527,1.704103639,3.8
-1.641982321,-0.664912032,0.624950633,-0.614203728,1.227292452,-0.958236904,3.227423662,2.015750384,2.325438269,-0.525785242,-0.491682797,-2.167767564,0.446563828,3.8
-2.006295665,-1.188713883,0.162287559,-1.573292349,0.745589546,-1.853493958,2.745628869,1.503361257,1.902117077,-0.605103003,-0.552821574,-2.611398668,0.419312027,3.2
-2.626419333,-1.811701363,-0.531458026,-2.848283217,-0.154227013,-3.210556999,1.846249888,0.632113598,0.964524464,-0.328092936,-0.482063469,-2.954512269,1.677951263,4.2
