log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(tc),log10(Tva),log10(TP),log10(Epi),M
-2.499382192,-1.729455259,-0.689657296,-2.678421041,-0.080220741,-3.286365579,1.920436478,0.826388479,0.898992696,-0.022463111,-0.241618094,-2.521845302,2.117688217,5.5
-2.077406989,-1.443465645,-0.469965358,-2.031664851,0.159933065,-2.863740799,2.161812729,1.194167074,1.210710063,0.164290603,-0.175320418,-1.913116387,2.384549194,5.9
-2.181251818,-1.197141211,0.065075898,-1.491132398,0.592201466,-1.959657581,2.59329649,1.419160369,1.533977956,-0.462603157,-0.464037241,-2.643854975,2.161211249,4.8
-3.441429425,-3.017676614,-1.796692109,-5.40413124,-1.367740481,-5.84813052,0.633801672,-0.521469147,0.116444783,-0.333415477,-0.422804637,-3.774844902,2.006798037,3.6
-3.648522957,-2.984386957,-1.791129558,-5.294556832,-1.293607492,-5.700816469,0.707192616,-0.490849891,-0.131083346,-0.280360796,-0.39507753,-3.928883752,1.901416294,3.5
-3.524045194,-3.240310775,-2.16058689,-5.716102395,-1.508483711,-6.183534749,0.492410088,-0.666510408,-0.30250945,0.115752506,-0.281544016,-3.408292688,1.949732545,3.3
-3.240868866,-3.237922023,-2.209104044,-5.668860563,-1.573531778,-6.304256875,0.427250063,-0.641704739,-0.244351442,0.390756238,-0.23063811,-2.850112628,1.968385573,3.4
-2.038568231,-1.473843412,-0.722938648,-2.81780623,-0.458466264,-4.003647008,1.543204989,0.725364469,0.758349184,0.291408562,0.047275104,-1.747159669,2.290895729,6.7
-1.29147931,-0.823132004,0.031693943,-1.170002321,0.590225178,-1.955230278,2.590858835,1.612728947,1.646309112,0.311512631,-0.056646079,-0.97996668,2.334622343,6.7
-2.798977916,-1.689020202,-0.560577102,-2.405629362,0.141639709,-2.897523674,2.142866616,0.987377191,1.060272565,-0.288060246,-0.330263232,-3.087038162,2.119784057,4.5
-3.697969864,-3.037148065,-1.884565908,-6.021792978,-1.560586444,-6.305516371,0.439962273,-0.80483613,-0.193085205,-0.475869157,-0.354402288,-4.173839021,1.559118739,3.1
-3.27999242,-2.908048978,-1.750578821,-5.456362158,-1.319992201,-5.814055548,0.680560821,-0.514121991,0.420457466,-0.593437228,-0.359290289,-3.873429648,1.542743896,3.8
-3.36205795,-2.937112399,-1.7257396,-5.776626791,-1.542259444,-6.266393691,0.458140755,-0.686807502,0.003668401,-0.450356849,-0.41319293,-3.8124148,1.557161776,3.3
-3.471979441,-2.812597428,-1.614368383,-5.629078582,-1.410482285,-5.991193258,0.589970455,-0.621631849,0.080311891,-0.637361507,-0.400049177,-4.109340948,1.541569033,3.8
-3.102729483,-2.195592141,-1.203929674,-4.261618494,-0.840614671,-4.883635078,1.160097391,0.063303217,0.391548514,-0.384530198,-0.193482598,-3.487259682,1.578078247,4.4
-3.465142721,-2.840549639,-1.581216523,-5.603204624,-1.401818718,-5.986194626,0.598620022,-0.595495487,-0.092180373,-0.414620445,-0.461153247,-3.879763166,1.56637976,3.4
-3.176652998,-2.387269422,-1.156438348,-4.703231941,-0.959298889,-5.104726399,1.041129251,-0.153056236,0.425168013,-0.57432076,-0.432651205,-3.750973757,1.576770816,3.9
-3.802084526,-3.138582994,-1.865259693,-5.945190039,-1.492987351,-6.180071406,0.50792728,-0.768534236,0.115229539,-0.754057901,-0.475143433,-4.556142427,1.598443343,3.6
-2.818792414,-2.003968923,-1.008079841,-4.233624271,-0.91573077,-4.983357479,1.086234197,0.04110612,0.499758345,-0.37573382,-0.197709214,-3.194526234,1.6489948,4.6
-3.772826424,-2.937954542,-1.705979705,-5.724414528,-1.395427496,-5.980491711,0.605492504,-0.664720262,-0.093337402,-0.637599593,-0.433794969,-4.410426017,1.653859725,3.6
-1.544811732,-0.765044365,0.333140234,-0.470746997,0.915683377,-0.880489608,2.91640062,1.698038813,2.069697354,-0.342391895,-0.300004731,-1.887203626,1.186404644,4.6
-2.470162607,-1.6654721,-0.496577677,-2.014371422,0.20430704,-2.305570711,2.205559601,0.932723633,1.504138812,-0.795010545,-0.370714555,-3.265173151,1.18451082,3.9
-2.823695602,-1.980229581,-0.71499361,-4.059541853,-0.641638281,-4.456884534,1.359055666,0.162085547,0.658608334,-0.290400976,-0.467056103,-3.114096578,1.619843743,4.2
-1.676147347,-1.63359785,-0.522599022,-2.916196574,-0.620085596,-4.219012255,1.382638517,0.746527645,0.779320753,0.764158501,-0.312818959,-0.911988847,2.567711278,7
-2.723478829,-2.29570572,-1.2500923,-4.393997585,-0.97663257,-5.051547521,1.024043537,-0.04486723,0.197383968,-0.083341199,-0.247433551,-2.806820028,1.878393432,4.9
-3.150666479,-2.269321794,-1.100990377,-4.572161975,-1.022947163,-5.084899331,0.979177656,-0.158051999,0.270694908,-0.589464259,-0.370151549,-3.740130737,1.384459972,3.8
-3.292163657,-2.677157242,-1.467592018,-5.214479956,-1.30932695,-5.716475864,0.692495823,-0.457496356,0.176522682,-0.548328369,-0.411385355,-3.840492025,1.378897739,3.8
-2.769431235,-1.795093588,-0.592398908,-3.593309946,-0.481034214,-4.13809949,1.520071219,0.392796197,0.568390394,-0.243606758,-0.404514812,-3.013037993,1.550118719,4.4
-2.862436081,-2.077711805,-0.940168047,-3.99043714,-0.676221234,-4.414848245,1.32549741,0.139205075,0.510854102,-0.590621392,-0.33936389,-3.453057473,1.424989117,3.9
-2.919756344,-2.248776087,-1.025755138,-3.93312504,-0.537972883,-4.249817158,1.462589214,0.227066582,0.592067014,-0.676493825,-0.424841081,-3.596250169,1.481911533,3.6
-1.958928283,-1.020568818,0.133204141,-1.881010202,0.449388,-2.267986415,2.449973294,1.245376573,1.401951661,-0.25298436,-0.355593091,-2.211912643,1.475487225,4.6
-2.722596237,-1.723552876,-0.543500311,-3.270622615,-0.210874338,-3.595091841,1.790356677,0.553356677,0.779558979,-0.457820985,-0.381872697,-3.180417222,1.472653282,3.9
-3.469189505,-2.864347084,-1.725200821,-5.432880311,-1.290284414,-5.775046843,0.710370567,-0.515972059,-0.046583162,-0.372768745,-0.340966395,-3.84195825,1.454274209,3.2
-2.67523756,-1.737121719,-0.608724446,-3.224148144,-0.232468815,-3.637728733,1.768574182,0.573934845,0.842825443,-0.55184559,-0.330217404,-3.22708315,1.462549843,4.2
-2.364613267,-1.465281855,-0.238651387,-3.439828247,-0.264882043,-3.644915883,1.735565473,0.439655948,0.97224046,-0.523329347,-0.4284506,-2.887942614,1.905670826,4.6
-3.336406272,-3.152878736,-1.802575523,-6.107555845,-1.625150158,-6.418404782,0.375406925,-0.87088402,-0.098241741,0.210340478,-0.552123345,-3.126065794,1.551444525,3.1
-3.109142965,-2.348538357,-1.225287085,-4.862589108,-1.195502722,-5.527661506,0.805761807,-0.262877492,0.302246769,-0.243834398,-0.325071404,-3.352977363,1.547853496,3.8
-3.321459554,-2.574458009,-1.542699008,-5.368590321,-1.459975726,-6.057959843,0.541174391,-0.488889999,-0.08981155,-0.100478038,-0.233579133,-3.421937591,1.542799533,3.5
-3.306581141,-2.748512894,-1.646532272,-5.642504671,-1.526157544,-6.196150401,0.475039703,-0.624867119,0.180595514,-0.289010753,-0.303800754,-3.595591894,1.541216454,3.8
-3.024124289,-2.224931296,-1.201914824,-4.658407564,-1.121564784,-5.380287103,0.878609228,-0.166102392,0.210295213,-0.225895886,-0.224836604,-3.250020175,1.552960758,3.9
-3.12712055,-2.57249803,-1.466922264,-5.21347535,-1.316395706,-5.823515515,0.685115338,-0.406909654,0.274859675,-0.208043976,-0.307395898,-3.335164526,1.614541298,3.6
-2.268964453,-1.328037022,-0.282782094,-2.86817727,-0.202296242,-3.548714991,1.798386138,0.731731051,0.833093439,-0.101041244,-0.24707506,-2.370005697,1.744154903,4.6
-2.960756707,-2.015095166,-0.931705294,-4.305868324,-0.847893391,-4.849323013,1.152724992,0.013684289,0.224078452,-0.153165409,-0.285210004,-3.113922117,1.742780694,3.9
-3.205618789,-2.515378163,-1.457708295,-5.085926828,-1.281679646,-5.747095388,0.719746887,-0.350715502,0.149580775,-0.300314043,-0.25949,-3.505932833,1.52796806,4.2
-2.785936049,-2.079358078,-0.752786841,-4.310829211,-0.841873173,-4.7476347,1.159920857,0.010316706,0.47410575,-0.303418094,-0.528391368,-3.089354143,1.921572359,4.6
-2.629734628,-1.833117918,-0.663724891,-3.694148923,-0.672317235,-4.449631286,1.328374537,0.318943309,0.461648527,-0.145181041,-0.371213158,-2.774915669,1.880803539,4.6
-2.853438912,-2.0488297,-0.950936515,-4.185803057,-0.78617298,-4.745425158,1.214236455,0.101390936,0.594889083,-0.339233239,-0.299713316,-3.192672151,1.45868742,3.5
-2.393401116,-1.675364668,-0.624459609,-3.436511696,-0.529432898,-4.181388238,1.473005053,0.43367554,0.724438787,-0.119802265,-0.252725191,-2.513203381,1.403505297,4.4
-2.931434651,-2.270214192,-0.981151893,-4.517151655,-0.805846941,-4.797614028,1.19466787,-0.055506984,0.389283135,-0.313585507,-0.49088243,-3.245020157,1.463069459,3.4
-2.639591389,-1.757697424,-0.487779013,-3.519764629,-0.385594031,-3.962791926,1.614891346,0.43330428,0.801543267,-0.291043231,-0.471738542,-2.930634619,1.477773436,3.9
-3.26249949,-2.736620483,-1.546400481,-5.548857346,-1.318611337,-5.837218109,0.682503276,-0.578242984,0.377229081,-0.703147253,-0.392040134,-3.965646743,1.483196685,3.6
-2.662568054,-1.857772958,-0.868936132,-3.698472416,-0.691248039,-4.546604294,1.309658823,0.343370872,0.625901658,-0.235070578,-0.190656957,-2.897638633,1.649680279,4.6
-3.127389455,-2.477829277,-1.299527839,-5.052091325,-1.137438509,-5.418926854,0.863852474,-0.340273007,0.21632375,-0.094955764,-0.38012157,-3.222345219,1.655680312,3.6
-3.341186654,-3.097534153,-2.130818131,-6.284297286,-2.416460276,-7.754259107,-0.414463198,-0.936007722,-0.647852164,0.580954374,-0.168536154,-2.76023228,1.515356787,3.5
-1.437185681,-0.646999484,0.465805138,-0.78286455,0.864152043,-1.329048752,2.865091791,1.73874237,2.008619919,-0.251271359,-0.314624754,-1.68845704,1.139754525,4.6
-2.197247369,-1.414388076,-0.135757751,-2.085651294,0.243454751,-2.499065906,2.244188187,1.050180467,1.455422712,-0.492053984,-0.480450457,-2.689301353,1.129067841,3.9
-2.390416127,-1.413171099,-0.194204423,-2.872007794,-0.021199468,-3.226938511,1.979216296,0.749476817,1.179085949,-0.360592025,-0.420786807,-2.751008151,1.543651272,4.2
-3.668603629,-3.238796386,-2.03450907,-5.722092087,-1.49228026,-6.181202834,0.509736869,-0.645104418,-0.071270517,-0.234397344,-0.406107448,-3.903000974,2.042133786,3.5
-2.71574387,-1.969945279,-0.771170472,-3.695059418,-0.480763095,-4.079173183,1.520175636,0.31678229,0.575798225,-0.167565276,-0.400594939,-2.883309146,1.828542451,4.6
-1.969242399,-1.322170089,-0.284788348,-2.962175455,-0.328029303,-3.767729215,1.672982406,0.680743836,0.784071997,0.247024988,-0.239201872,-1.722217411,1.446670092,4.9
-2.29701169,-1.429275779,-0.263460346,-3.111163045,-0.262856342,-3.598743813,1.738171134,0.572908153,0.723462394,-0.222739809,-0.367635565,-2.519751499,1.673462931,4.6
-2.422550989,-1.616874238,-0.385391702,-3.524661056,-0.460383562,-4.037400516,1.540214032,0.395316538,0.579471931,-0.196757617,-0.433302668,-2.619308605,1.522148582,4.1
-3.256213904,-2.274077679,-1.207271585,-4.589645841,-1.018694268,-5.116586883,0.982708136,-0.144475798,0.249599583,-0.416296898,-0.268626226,-3.672510802,1.949727994,4.4
-3.56942807,-2.613581079,-1.481332395,-5.240544551,-1.363639197,-5.888253453,0.637537854,-0.427081164,0.022328414,-0.415394599,-0.334068815,-3.984822669,1.937151559,4.2
-3.279535473,-2.690385583,-1.410622682,-4.728574041,-0.859376561,-4.887533674,1.141053071,-0.176549884,0.349359376,-0.466777546,-0.481583033,-3.746313019,1.436159412,3.4
-1.793591341,-1.611155413,-1.396763883,-3.067335508,-1.156503405,-5.3767018,0.845053007,0.550251023,0.621663457,0.4480548,0.583788338,-1.345536541,2.503770265,7
-3.590443737,-3.076664998,-1.848913707,-6.01638009,-1.57733031,-6.298665002,0.424404165,-0.827124643,-0.076007254,-0.464710232,-0.429571423,-4.055153968,1.367383122,3
-2.126924885,-1.437870654,-0.416801759,-2.501120091,0.014141987,-3.126404117,2.014584644,0.938692892,1.200422668,-0.066916146,-0.222889026,-2.193841031,1.457662143,4.9
-3.455995898,-3.033078902,-1.759067312,-5.707697529,-1.460178515,-6.062098134,0.540971576,-0.669248474,-0.081300161,-0.186205773,-0.475831722,-3.642201671,1.48684408,3
-2.893911529,-2.245141276,-0.989772072,-3.998322461,-0.664807815,-4.457311239,1.336608354,0.196560946,0.549650904,-0.390580521,-0.457189335,-3.284492049,1.332155813,3.8
-2.855720428,-1.942535787,-0.859519925,-3.716017631,-0.502042366,-4.151178582,1.498349505,0.328999204,0.716336806,-0.367311871,-0.284835993,-3.223032299,1.41599507,3.7
-3.650093799,-3.10958139,-1.767058542,-5.990269055,-1.609096475,-6.31382834,0.391791302,-0.83264393,-0.0313055,-0.440270451,-0.544342979,-4.09036425,1.380315377,3
-3.216158042,-2.824710341,-1.524107279,-5.411392157,-1.243502689,-5.675308846,0.757092648,-0.510760517,0.170500178,-0.160344065,-0.502423193,-3.376502107,1.487961491,3.6
-2.089040388,-1.478975022,-0.311874322,-2.538099181,0.087967457,-2.981655678,2.089461005,0.919025312,1.444414734,-0.263729919,-0.368920831,-2.352770307,1.357204295,4.6
-3.072396218,-2.380707667,-1.255932826,-4.731616019,-0.963238108,-5.089885393,1.037468065,-0.169274477,0.245052254,-0.280311805,-0.326594972,-3.352708023,1.361661723,3.6
-2.8035861,-2.13782765,-0.999087439,-4.1407088,-0.686636172,-4.499830254,1.315384981,0.102129225,0.561879822,-0.281549632,-0.340560343,-3.085135733,1.391540627,3.9
-2.854564435,-2.044330476,-0.983115428,-3.788831683,-0.630195344,-4.406828652,1.371019253,0.306553107,0.644527525,-0.313306765,-0.263035179,-3.167871199,1.446855455,4.1
-2.565620686,-1.758576398,-0.566907429,-3.132845775,-0.209318697,-3.593784846,1.79181169,0.632439352,0.917017507,-0.393936892,-0.393489101,-2.959557578,1.454270807,4.1
-3.439611201,-2.562501661,-1.361386928,-4.882747046,-0.998820838,-5.130229842,1.001926656,-0.264626856,0.228271281,-0.478315484,-0.402934865,-3.917926684,1.988285446,4
-3.000490361,-2.436474201,-1.228178014,-4.816634734,-1.017995928,-5.138712647,0.982475493,-0.240004522,0.402533996,-0.389015016,-0.410116319,-3.389505377,1.398572477,3.8
-3.30904266,-2.921037136,-1.824017614,-5.873766588,-1.564128056,-6.289143709,0.437073924,-0.749096686,-0.053420262,-0.237385988,-0.298839654,-3.546428648,1.335380641,3
-3.582252188,-3.041128563,-2.054550424,-6.338381948,-1.880255491,-6.908728251,0.121537072,-0.993138745,-0.110160138,-0.211475971,-0.18839827,-3.793728159,1.429398237,3.1
-2.172262146,-1.263455566,-0.236068452,-2.429923637,-0.044556844,-3.213666641,1.956998165,0.959212097,1.006336463,-0.155571297,-0.229207246,-2.327833443,1.400760395,4.4
-3.415371486,-2.773503859,-1.405471725,-5.355653278,-1.354345782,-5.836700794,0.647624319,-0.533423262,0.384105418,-0.806141417,-0.569852266,-4.221512903,1.396989994,3.4
-2.950705952,-2.180641652,-1.019016603,-4.470699407,-0.830773326,-4.816353677,1.169811426,-0.0947883,0.817211505,-0.672733602,-0.363445181,-3.623439554,1.389688858,3.9
-2.712954147,-1.815373436,-0.760675299,-3.252807645,-0.349147479,-3.769920599,1.653288423,0.539957835,0.974243784,-0.312850133,-0.256518268,-3.025804279,1.251499838,3.5
-2.807807363,-1.85486865,-0.699651478,-3.612180668,-0.498134816,-4.178285661,1.503122451,0.383969921,0.624245457,-0.262138829,-0.357037303,-3.069946192,1.780365708,4.6
-3.398446823,-2.861036626,-1.866053504,-5.608757806,-1.600317436,-6.367819903,0.400978427,-0.609683319,-0.01296051,-0.12092617,-0.196803254,-3.519372993,1.568043582,3.4
-2.617104638,-1.880918087,-0.703101299,-3.566715003,-0.344469764,-3.843549453,1.65727522,0.396961424,1.168257234,-0.764861708,-0.37963692,-3.381966346,1.394082653,4.2
-2.377096681,-1.827618168,-0.725920628,-3.468034885,-0.710928116,-4.535464924,1.29080951,0.410886902,0.508902587,0.156768355,-0.303517672,-2.220328326,1.886518081,5.2
-2.124637412,-1.555923982,-0.601591855,-3.049631201,-0.443510321,-4.055357629,1.557308815,0.640324723,0.724575791,0.17228996,-0.156152259,-1.952347452,1.48192392,4.9
-2.679846488,-2.237624886,-0.964622068,-3.478008699,-0.578503235,-4.027653825,1.422212814,0.304338663,0.778228201,-0.299858687,-0.474822949,-2.979705175,1.079208243,3.8
-3.119033543,-2.598835505,-1.608682198,-5.147646791,-1.492793999,-6.12436572,0.508588355,-0.394133798,-0.095461105,0.125088811,-0.191973439,-2.993944732,1.456558845,3.7
-1.652986625,-0.835969862,0.362870057,-1.310838662,0.672592762,-1.664500227,2.674119223,1.460112954,1.887153328,-0.395556825,-0.40066005,-2.048543451,1.085322581,4.6
-2.898230774,-2.298310271,-0.941374055,-4.167169022,-0.732010971,-4.471534514,1.269748471,0.013702894,0.658125276,-0.494849282,-0.558756348,-3.393080056,1.089825809,3.6
-2.746562575,-1.921346746,-0.687777991,-3.458321446,-0.44025879,-3.907174102,1.560393102,0.375570962,0.64082499,-0.283129394,-0.435388887,-3.029691969,1.085322581,3.4
-2.240451749,-1.332421918,-0.11465859,-2.341715302,-0.012520437,-2.784781852,1.989238612,0.845673533,1.13548293,-0.348286045,-0.41958346,-2.588737794,1.136011428,3.9
-3.356001323,-2.899975614,-1.731273514,-5.917543931,-1.572110019,-6.34404661,0.428685502,-0.764694111,-0.049684013,-0.015818093,-0.370522231,-3.371819416,1.616842815,3.5
-3.369322031,-2.82529007,-1.34496164,-5.452250252,-1.571430621,-5.628657428,0.435296738,-0.77202948,0.137175409,-0.11721236,-0.682148562,-3.486534391,1.321552929,3
-2.856307381,-2.111889118,-0.939371834,-4.147676867,-0.954343711,-5.049529727,1.046267696,0.103245311,0.281066712,0.011638437,-0.374337415,-2.844668944,1.421475936,4.1
-2.889132431,-1.986323904,-0.997934367,-4.129684083,-0.797292486,-4.79627394,1.203246271,0.126256776,0.304049618,-0.10070075,-0.190209668,-2.98983318,1.432944695,4.1
-3.293726838,-2.789699136,-1.615555535,-5.596798768,-1.39984268,-6.002062736,0.601429886,-0.596122321,-0.242266505,0.044990186,-0.375963732,-3.248736652,1.618185529,3.8
-2.81553646,-2.045556401,-0.790150237,-4.222649487,-0.66467834,-4.476452742,1.339026165,0.084231524,0.544174441,-0.380254718,-0.457226296,-3.195791177,1.3120729,3.8
-3.195117723,-2.773717539,-1.5582979,-5.160712803,-1.406121932,-5.623371622,0.596613863,-0.571996629,0.141806408,0.114096442,-0.41723977,-3.081021281,1.264628836,3.1
-3.749025305,-2.865418894,-1.653378763,-5.848461554,-1.510161197,-6.155566698,0.490806093,-0.744109966,-0.124079803,-0.531900007,-0.413860263,-4.280925312,1.603623534,3.9
-3.306525828,-2.624719568,-1.434589577,-5.310302421,-1.297652966,-5.760399574,0.703278196,-0.477548426,-0.008197952,-0.219690826,-0.391950123,-3.526216654,1.617358189,4.2
-2.09454254,-1.545720905,-0.560647958,-3.126441221,-0.59117416,-4.27134305,1.410470692,0.591656928,0.667211682,0.143369387,-0.186893078,-1.951173153,1.916183919,5.2
-0.749270692,-0.049052756,1.063534648,0.432614866,1.459836135,-0.095024063,3.461063714,2.331387862,2.507529514,0.032274587,-0.314407535,-0.716996105,0.752428016,4.9
-2.350316639,-1.391097914,-0.290325306,-2.244473083,0.195883774,-2.651545191,2.19675824,1.020537795,1.339766943,-0.35655887,-0.302592739,-2.706875509,0.737067052,3
-2.855233149,-1.837170414,-0.667996194,-3.186771129,-0.363353791,-3.75226803,1.637262103,0.524838392,0.82633029,-0.316896618,-0.370994352,-3.172129767,0.836171928,3
-1.712389905,-0.888740769,0.139895712,-1.007016077,0.747903835,-1.443253404,2.748371697,1.581839799,1.954866152,-0.251567513,-0.230456612,-1.963957419,0.837038266,3.7
-2.713210973,-1.840949643,-0.636571711,-3.143720838,-0.282016871,-3.541198774,1.71918438,0.506203441,0.903336387,-0.378941826,-0.406198063,-3.092152799,1.09510789,3.6
-2.076061987,-1.278433124,-0.265707504,-2.802657752,-0.194194086,-3.491922948,1.807556741,0.758296228,0.891761015,-0.088721962,-0.214545752,-2.164783949,1.425245609,4.6
-3.15021627,-2.263411511,-0.988595257,-4.625353402,-0.966418803,-4.966743358,1.036258123,-0.174991162,0.242200732,-0.31200393,-0.476636386,-3.4622202,1.239031131,3.1
-2.176188453,-1.3478065,-0.32366119,-2.238553584,0.006002506,-2.811865759,2.006809538,0.937933267,1.341288426,-0.217905414,-0.225965442,-2.394093867,1.055753254,4.1
-1.704015752,-0.928461219,0.265089302,-1.663226238,0.445201366,-2.278146296,2.446432391,1.341212215,1.531425843,-0.006565224,-0.395370653,-1.710580976,1.032057388,4.1
-3.308527531,-2.719776413,-1.542019122,-5.372036536,-1.427980706,-5.979324315,0.573889187,-0.495248874,-0.264019168,0.074192598,-0.379577423,-3.234334933,1.7247916,3.8
-2.605586325,-1.68958112,-0.616943698,-3.013019019,-0.318751412,-3.430937219,1.683613747,0.523444098,0.857227229,-0.301739778,-0.274457553,-2.907326103,1.239561363,3.8
-2.424304425,-1.828845806,-0.655794356,-3.062965305,-0.250638761,-3.465058031,1.750112022,0.555004625,0.97753641,-0.333796987,-0.374871582,-2.758101412,0.988690538,3.3
-3.017632677,-1.987656397,-0.838110299,-4.177816627,-0.651141653,-4.481144677,1.349848648,0.101929257,0.41376943,-0.388747198,-0.35136623,-3.406379875,1.675557893,4.2
-2.269237457,-1.53029676,-0.526120281,-3.216000851,-0.474197596,-4.03257516,1.526155515,0.535430403,0.629719915,0.135751075,-0.205996611,-2.133486382,1.848905464,5.2
-2.104130396,-1.289363572,-0.104202553,-2.074361258,0.38083085,-2.360744777,2.381269561,1.136915613,1.65168269,-0.441846118,-0.386981151,-2.545976514,0.528695553,3.4
-2.525246608,-1.728112253,-0.438222556,-2.319004262,0.154586789,-2.573698443,2.155080582,0.879356152,1.350538478,-0.671164981,-0.491709829,-3.196411588,0.858712227,3
-1.654004876,-0.652945893,0.347027184,-1.146052843,0.460169026,-1.640799098,2.463987297,1.343982255,1.521112141,-0.17005155,-0.201793209,-1.824056426,1.159847753,4.9
-2.974301367,-2.081024014,-0.867282405,-3.81250062,-0.693686587,-4.120275846,1.307475472,0.068456555,0.454473055,-0.262246553,-0.41556174,-3.23654792,1.150123755,3
-2.203265777,-1.566629358,-0.271725668,-2.164938334,0.062610604,-2.51493901,2.06526399,0.859440792,1.32311534,-0.560611553,-0.496723822,-2.76387733,1.142707197,3.7
-2.551780775,-1.504166376,-0.208653567,-2.350812787,0.166060354,-2.58660531,2.166985898,0.887334592,1.326726851,-0.532162162,-0.49733294,-3.083942937,1.002996429,3.6
-0.923779894,-0.140228874,1.027179887,0.675136675,1.566000486,0.271127653,3.566882335,2.382463842,2.602589818,-0.27816687,-0.369228892,-1.201946764,0.834380408,4.6
-1.801840059,-0.962017034,0.339336899,-1.025326293,0.771998663,-1.369256717,2.77265058,1.551073188,1.852924907,-0.535679917,-0.503174065,-2.337519976,0.835965787,3.6
-1.950884451,-1.079289204,0.192167138,-1.136323408,0.740269372,-1.414629915,2.74076325,1.486000582,1.83479731,-0.591045705,-0.473276473,-2.541930156,0.834380408,3.4
-1.675210213,-0.75234181,0.415459217,-0.608794037,0.852264265,-1.219745707,2.852579024,1.770281336,1.942011229,-0.363357641,-0.369621159,-2.038567853,0.822758344,3.9
-2.577333203,-1.603387145,-0.423489611,-2.660342123,0.042578676,-2.996199493,2.043389979,0.801795523,1.42190446,-0.68411941,-0.381717665,-3.261452613,0.568026016,3
-3.755046433,-2.855221356,-1.729780587,-6.005436335,-1.621389533,-6.364741695,0.379001751,-0.824976779,-0.122744456,-0.495150466,-0.3272609,-4.250196899,1.350980365,3.1
-1.708069036,-0.891466309,0.338052376,-1.104077745,0.626502035,-1.527827377,2.627804197,1.453260238,1.699276838,-0.279276389,-0.431338816,-1.987345425,0.961270231,4.1
-2.858374288,-2.042992842,-0.826686608,-3.40487144,-0.549420266,-3.813161761,1.451191838,0.258312187,0.799717177,-0.466869806,-0.418126365,-3.325244094,1.149026567,3.2
-3.370343646,-2.954233662,-1.738229126,-5.783931956,-1.503246648,-6.190215896,0.49729117,-0.688337559,-0.126496136,-0.108748084,-0.417824667,-3.479091729,1.704103639,3.8
-1.641982321,-0.664912032,0.624950633,-0.710621528,1.028027413,-1.03782403,3.028320221,1.799723375,2.187076863,-0.547171164,-0.491682797,-2.189153485,0.446563828,3.8
-2.006295665,-1.188713883,0.162287559,-1.635392223,0.572144855,-1.90665153,2.572680089,1.319496742,1.780523025,-0.627946369,-0.552821574,-2.634242034,0.419312027,3.2
