log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(tc),log10(Tva),log10(TP),log10(Epi),M
-2.823695602,-1.980229581,-0.71499361,-3.990809738,-0.550904908,-4.392875213,1.4495381,0.257786415,0.766976241,-0.216518283,-0.467056103,-3.040213885,1.619843743,4.2
-1.676147347,-1.220513866,-0.522599022,-2.321023069,-0.316107023,-3.791564902,1.684864383,1.046128275,1.081374134,0.532065326,0.100265025,-1.144082022,2.567711278,7
-2.65573655,-2.182906758,-1.058090801,-4.05219649,-0.759171244,-4.734274853,1.241863548,0.187054241,0.410348753,0.09210004,-0.326636089,-2.563636511,1.878393432,4.9
-2.958933143,-2.098943661,-0.872305611,-3.682826816,-0.629885284,-4.285283801,1.373349831,0.261400316,0.717743415,-0.720201309,-0.428458182,-3.679134452,1.384459972,3.8
-3.175243049,-2.570290663,-1.247105134,-3.643459313,-0.66379974,-4.048785534,1.33830343,0.150230136,0.621892635,-0.710625768,-0.525005661,-3.885868817,1.378897739,3.8
-2.606968021,-1.795093588,-0.592398908,-3.284967748,-0.251228781,-3.767645573,1.749581802,0.601374519,0.763713381,-0.168022939,-0.404514812,-2.77499096,1.550118719,4.4
-2.744502478,-2.051056587,-0.741460881,-2.567397679,-0.172947277,-3.058406129,1.829545003,0.675538348,0.983281882,-0.63753534,-0.511415838,-3.382037818,1.424989117,3.9
-2.919756344,-2.248776087,-1.025755138,-3.835506527,-0.424742211,-4.155559621,1.576015271,0.338716768,0.705451299,-0.645787074,-0.424841081,-3.565543417,1.481911533,3.6
-1.958928283,-1.020568818,0.133204141,-1.719716866,0.602226302,-2.094028607,2.6026962,1.392599079,1.563666595,-0.240953715,-0.355593091,-2.199881999,1.475487225,4.6
-2.722596237,-1.723552876,-0.543500311,-3.077255976,-0.046302873,-3.385356676,1.954549327,0.71272969,0.957788096,-0.462956999,-0.381872697,-3.185553236,1.472653282,3.9
-3.353436109,-2.864347084,-1.725200821,-4.995695059,-1.039070217,-5.217235042,0.964511122,-0.290595763,0.262897956,-0.470290759,-0.340966395,-3.823726868,1.454274209,3.2
-2.480856695,-1.737121719,-0.608724446,-2.944293253,-0.020355405,-3.28764124,1.983100607,0.77146601,1.144370102,-0.582642358,-0.330217404,-3.063499054,1.462549843,4.2
-2.364613267,-1.465281855,-0.238651387,-3.361119303,-0.167157838,-3.58549465,1.833173758,0.552387724,1.076695878,-0.512158243,-0.4284506,-2.87677151,1.905670826,4.6
-3.336406272,-3.063246797,-1.802575523,-5.928316814,-1.490825726,-6.291748916,0.510029459,-0.711423077,-0.006633589,0.197210844,-0.462491406,-3.139195427,1.551444525,3.1
-2.988440032,-2.247416495,-1.225287085,-4.567271731,-1.008329592,-5.281610888,0.992183503,-0.052278209,0.424623485,-0.205130388,-0.223949542,-3.19357042,1.547853496,3.8
-3.321459554,-2.574458009,-1.542699008,-5.213815072,-1.323892486,-5.929985948,0.676856401,-0.349619154,0.036502021,-0.13250727,-0.233579133,-3.453966824,1.542799533,3.5
-3.306581141,-2.726623161,-1.574557081,-5.395300436,-1.34582128,-5.968331844,0.654691922,-0.443260508,0.297809014,-0.323168215,-0.353886211,-3.629749357,1.541216454,3.8
-3.024124289,-2.224931296,-1.201914824,-4.527365481,-0.993416919,-5.265193134,1.007477225,-0.022415202,0.351975099,-0.251470538,-0.224836604,-3.275594826,1.552960758,3.9
-3.12712055,-2.57249803,-1.466922264,-5.053884044,-1.170876969,-5.656813209,0.830310059,-0.259432121,0.429363776,-0.177879997,-0.307395898,-3.305000548,1.614541298,3.6
-2.268964453,-1.328037022,-0.282782094,-2.817442317,-0.103931145,-3.482005846,1.896292282,0.817858765,0.941536042,-0.094364833,-0.24707506,-2.363329286,1.744154903,4.6
-2.960756707,-2.015095166,-0.931705294,-4.263778304,-0.748797286,-4.782086064,1.251686163,0.092468449,0.348216955,-0.139129664,-0.285210004,-3.099886371,1.742780694,3.9
-3.167142233,-2.415566099,-1.409745306,-4.867458568,-1.087322633,-5.478578947,0.913494759,-0.18186957,0.320523831,-0.333021404,-0.207640924,-3.500163636,1.52796806,4.2
-2.785936049,-2.079358078,-0.752786841,-4.142303754,-0.658907656,-4.547491634,1.34208132,0.166996022,0.614592767,-0.306310248,-0.528391368,-3.092246297,1.921572359,4.6
-2.571864656,-1.833117918,-0.663724891,-3.516076188,-0.494718679,-4.237049921,1.505832145,0.481736847,0.618622695,-0.077238614,-0.371213158,-2.64910327,1.880803539,4.6
-2.771901558,-2.0488297,-0.950936515,-4.002838386,-0.623140325,-4.474240093,1.380882719,0.251927963,0.770914465,-0.343037618,-0.299713316,-3.114939177,1.45868742,3.5
-2.355338901,-1.675364668,-0.624459609,-2.789047484,-0.194443129,-3.441329667,1.809181115,0.749333257,1.002536981,0.067232015,-0.252725191,-2.288106885,1.403505297,4.4
-2.931434651,-2.247701427,-0.981151893,-4.423929038,-0.716494328,-4.73476538,1.284819738,0.047908208,0.532500826,-0.324658738,-0.468369665,-3.256093388,1.463069459,3.4
-2.565133189,-1.757697424,-0.487779013,-3.339081621,-0.259621349,-3.835529775,1.74057471,0.587527159,0.925023429,-0.23109814,-0.471738542,-2.796231329,1.477773436,3.9
-3.156191486,-2.554924467,-1.31489934,-5.073460824,-1.080211146,-5.417507216,0.921680081,-0.308129004,0.597908226,-0.776626527,-0.441845258,-3.932818013,1.483196685,3.6
-2.662568054,-1.857772958,-0.868936132,-3.509043808,-0.508167967,-4.314026699,1.493012172,0.507857794,0.798163539,-0.226551986,-0.190656957,-2.889120041,1.649680279,4.6
-3.127389455,-2.477829277,-1.299527839,-4.775460242,-0.937728316,-5.147075467,1.063467912,-0.143084579,0.368578841,-0.136321061,-0.38012157,-3.263710516,1.655680312,3.6
-3.341186654,-2.747525219,-1.684462496,-5.827907821,-1.802895034,-6.532698052,0.198893651,-0.704136342,-0.302612406,0.255391868,-0.264882855,-3.085794786,1.515356787,3.5
-1.437185681,-0.646999484,0.465805138,-0.644410567,1.023980639,-1.174890291,3.02449133,1.884481324,2.161689599,-0.226719117,-0.314624754,-1.663904798,1.139754525,4.6
-2.197247369,-1.414388076,-0.135757751,-1.977245227,0.412617398,-2.351251691,2.413243745,1.192283698,1.623780973,-0.51015605,-0.480450457,-2.707403419,1.129067841,3.9
-2.390416127,-1.413171099,-0.194204423,-2.747825002,0.086307964,-3.145182152,2.086791289,0.883109873,1.272172951,-0.35908959,-0.420786807,-2.749505716,1.543651272,4.2
-3.668603629,-3.238796386,-2.032626051,-5.585081433,-1.352545942,-6.011979825,0.649938502,-0.52042671,0.114215088,-0.405769598,-0.407990467,-4.074373227,2.042133786,3.5
-2.71574387,-1.969945279,-0.771170472,-3.444178366,-0.294779294,-3.85311144,1.706050726,0.513192342,0.733359456,-0.126973357,-0.400594939,-2.842717227,1.828542451,4.6
-1.969242399,-1.262310869,-0.240551864,-2.618329266,-0.143098623,-3.51423804,1.857973142,0.910406246,0.996187957,0.153795101,-0.223579137,-1.815447298,1.446670092,4.9
-2.29701169,-1.429275779,-0.263460346,-2.97614067,-0.133669317,-3.493917973,1.867216486,0.722812422,0.880336601,-0.208051262,-0.367635565,-2.505062952,1.673462931,4.6
-2.422550989,-1.616874238,-0.385391702,-3.345614477,-0.333627868,-3.919261099,1.666804877,0.552656302,0.716961891,-0.10716892,-0.433302668,-2.529719909,1.522148582,4.1
-3.256213904,-2.262327321,-1.17883262,-4.255281641,-0.788571708,-4.813265606,1.212593922,0.091625928,0.422469158,-0.392904517,-0.285314832,-3.649118421,1.949727994,4.4
-3.495869391,-2.613581079,-1.481332395,-5.066356773,-1.1830255,-5.649233213,0.81799636,-0.273505973,0.198466853,-0.412250696,-0.334068815,-3.908120087,1.937151559,4.2
-2.841188399,-2.220994057,-1.177529427,-4.224461716,-0.690050995,-4.480136866,1.315528364,0.025409394,0.618385801,-0.407610601,-0.245284762,-3.248799,1.436159412,3.4
-1.671547687,-1.611155413,-1.045296654,-2.771226332,-0.843297663,-4.86123457,1.158155759,0.784373133,0.801183132,0.804326729,0.232321109,-0.867220958,2.503770265,7
-3.235181436,-2.595895747,-1.368518473,-4.350320438,-0.922422134,-4.635456324,1.078566822,-0.191739374,0.48951014,-0.561004764,-0.429197406,-3.796186201,1.367383122,3
-2.126924885,-1.346024272,-0.31855396,-2.381675913,0.121542711,-3.034262414,2.122475253,1.060126521,1.325626419,-0.054713108,-0.229290443,-2.181637993,1.457662143,4.9
-3.455995898,-2.884707189,-1.683160531,-5.452384957,-1.246389085,-5.757105384,0.754976346,-0.478485823,0.087261232,-0.220502023,-0.403366789,-3.676497921,1.48684408,3
-2.204760281,-1.177990257,-0.020745162,-2.693309399,-0.053535401,-3.01711053,1.948036702,0.733517312,1.101543953,-0.387210431,-0.359065226,-2.591970712,1.332155813,3.8
-2.597706398,-1.85087384,-0.493812228,-2.945538601,-0.167300188,-3.256147845,1.835519381,0.638793682,1.048792565,-0.386885393,-0.558881743,-2.984591791,1.41599507,3.7
-3.160891007,-2.479135474,-1.240981951,-4.246798665,-0.880018339,-4.446256177,1.121040883,-0.154692364,0.592557529,-0.685530293,-0.439973654,-3.8464213,1.380315377,3
-3.216158042,-2.772981961,-1.474583399,-5.214752313,-1.075360695,-5.466061764,0.925892365,-0.348995044,0.327558825,-0.227419959,-0.500218693,-3.443578001,1.487961491,3.6
-1.398373248,-0.484422233,0.654869694,-1.084957823,0.649249765,-1.579880496,2.64976218,1.497721103,1.884462811,-0.318804133,-0.341112059,-1.717177381,1.357204295,4.6
-2.326296105,-1.205086261,-0.045607305,-2.858816406,-0.184659712,-3.179556576,1.816204244,0.58673225,0.938001017,-0.333403684,-0.361299087,-2.659699789,1.361661723,3.6
-2.229720456,-1.369736124,-0.162011678,-2.581025808,-0.06825025,-2.917143471,1.933841687,0.705123771,1.151320502,-0.385041244,-0.409544577,-2.614761699,1.391540627,3.9
-2.854564435,-2.044330476,-0.945929652,-3.590232875,-0.439414343,-4.108449032,1.560905183,0.466423228,0.84394259,-0.34413252,-0.300220956,-3.198696955,1.446855455,4.1
-2.565620686,-1.725835827,-0.566907429,-2.972865246,-0.056195652,-3.429350231,1.945227709,0.780799701,1.075519097,-0.401304594,-0.360748529,-2.96692528,1.454270807,4.1
-3.439611201,-2.562501661,-1.361386928,-4.753571175,-0.855772722,-4.990006094,1.144770625,-0.125852456,0.389494617,-0.517369315,-0.402934865,-3.956980515,1.988285446,4
-2.324114721,-1.553833452,-0.770564313,-2.858408403,-0.313206121,-3.1853706,1.690536523,0.482084094,1.14666233,-0.572283236,0.014910729,-2.896397957,1.398572477,3.8
-3.039270409,-2.318050426,-1.285629643,-4.407905196,-0.940744939,-4.782730618,1.060737439,-0.144411753,0.440895063,-0.276060936,-0.234240915,-3.315331345,1.335380641,3
-3.285779434,-3.016411069,-1.811896062,-5.399893981,-1.451539102,-5.71287603,0.550090826,-0.618399486,0.195502824,-0.45769951,-0.406335138,-3.743478944,1.429398237,3.1
-2.172262146,-1.263455566,-0.236068452,-2.208803908,0.162940492,-2.945900512,2.163605493,1.141912062,1.199728915,-0.181127289,-0.229207246,-2.353389435,1.400760395,4.4
-2.972456736,-2.338603537,-1.151055138,-3.978146853,-0.781854753,-4.280307538,1.221093159,0.001819369,0.747748337,-0.818700912,-0.389368531,-3.791157648,1.396989994,3.4
-2.446138068,-1.828122574,-0.716562886,-3.066899018,-0.244331428,-3.275627146,1.75860464,0.477232854,1.323699266,-0.867506979,-0.31337982,-3.313645048,1.389688858,3.9
-2.58240318,-1.680776192,-0.434796165,-2.911676676,-0.093054062,-3.395393015,1.908165718,0.770003801,1.276015828,-0.385125438,-0.447800159,-2.967528618,1.251499838,3.5
-2.807807363,-1.85486865,-0.699651478,-3.377009565,-0.335125275,-3.967056985,1.665903937,0.563993287,0.779618188,-0.259840515,-0.357037303,-3.067647878,1.780365708,4.6
-3.15083035,-2.861036626,-1.866053504,-5.436563402,-1.447604804,-6.206377913,0.552714291,-0.455445718,0.10130538,0.060487601,-0.196803254,-3.090342749,1.568043582,3.4
-2.150520235,-1.423393064,-0.120796293,-2.330446174,0.090254938,-2.70474831,2.091905724,0.863867409,1.532756714,-0.731983347,-0.504416902,-2.882503581,1.394082653,4.2
-2.377096681,-1.778176237,-0.725920628,-3.229481313,-0.49605638,-4.23033893,1.505555842,0.61534419,0.70527399,0.097455207,-0.254075741,-2.279641473,1.886518081,5.2
-2.124637412,-1.555923982,-0.601591855,-2.847899376,-0.294907867,-3.898107835,1.705921392,0.804138633,0.918382168,0.15710621,-0.156152259,-1.967531203,1.48192392,4.9
-2.640809614,-2.008234849,-0.944267186,-3.301453852,-0.38693143,-3.85639377,1.614196731,0.503667088,0.949635337,-0.171788312,-0.265787794,-2.812597927,1.079208243,3.8
-3.119033543,-2.598835505,-1.263709658,-4.795223434,-1.211202857,-5.325450613,0.798452201,-0.168961868,0.273741115,-0.104194197,-0.536945979,-3.223227739,1.456558845,3.7
-1.566778395,-0.835969862,0.362870057,-1.133252635,0.853766874,-1.492537281,2.854609866,1.640640894,2.032176127,-0.319021502,-0.40066005,-1.885799897,1.085322581,4.6
-2.876680934,-2.027651692,-0.829301799,-3.807222664,-0.503416815,-4.190826789,1.498506883,0.27627422,0.840147402,-0.438358444,-0.400170025,-3.315039377,1.089825809,3.6
-2.746562575,-1.921346746,-0.687777991,-3.340855799,-0.283711878,-3.765574515,1.716483253,0.517970995,0.766846191,-0.283046818,-0.435388887,-3.029609394,1.085322581,3.4
-2.240451749,-1.332421918,-0.11465859,-2.180039865,0.199172517,-2.627993792,2.20052554,1.048013015,1.333804381,-0.340185774,-0.41958346,-2.580637523,1.136011428,3.9
-3.322248463,-2.849683554,-1.716372914,-5.667520313,-1.396978647,-6.103043235,0.603680443,-0.589328733,0.042010739,0.060500079,-0.335130771,-3.261748384,1.616842815,3.5
-3.369322031,-2.396107644,-1.169537993,-4.577885669,-1.014627229,-4.892190165,0.987076395,-0.240148306,0.601714598,-0.371850761,-0.428389783,-3.741172792,1.321552929,3
-2.316348643,-1.6964666,-0.939371834,-3.639673845,-0.69146227,-4.498299018,1.311454937,0.357337207,0.613708086,0.038749654,0.041085103,-2.277598989,1.421475936,4.1
-2.576492792,-1.713517689,-0.42241266,-3.025216899,-0.35228881,-3.453318438,1.653030849,0.521130439,0.74375535,-0.257320817,-0.492925161,-2.833813608,1.432944695,4.1
-3.293726838,-2.739242044,-1.578442596,-5.377115256,-1.26565685,-5.860434254,0.735260429,-0.424857514,-0.082668935,-0.007082408,-0.36261958,-3.300809246,1.618185529,3.8
-2.777966531,-1.983282221,-0.790150237,-3.77859371,-0.462016063,-4.121682007,1.538376917,0.303528811,0.755016897,-0.299594795,-0.394952116,-3.077561326,1.3120729,3.8
-3.195117723,-2.773717539,-1.552280096,-5.053355596,-1.189311347,-5.446303543,0.81145087,-0.400891095,0.463898487,-0.023923598,-0.423257575,-3.219041321,1.264628836,3.1
-3.416850928,-2.776350236,-1.494980749,-5.5799155,-1.312307411,-5.896838493,0.688122537,-0.54726098,0.036498309,-0.439779442,-0.483189619,-3.85663037,1.603623534,3.9
-3.259579806,-2.619718625,-1.423901939,-5.052726954,-1.095735485,-5.476549161,0.905488287,-0.280466097,0.178706467,-0.193456279,-0.397636817,-3.453036085,1.617358189,4.2
-2.023130574,-1.471602043,-0.560647958,-2.886070707,-0.37282428,-3.986620706,1.627834501,0.784304531,0.854950937,0.172926887,-0.112774217,-1.850203687,1.916183919,5.2
-0.731020581,-0.049052756,1.063534648,0.597584093,1.584855258,-0.007720003,3.585327631,2.497857839,2.630632549,0.118462401,-0.314407535,-0.61255818,0.752428016,4.9
-2.350316639,-1.391097914,-0.290325306,-2.159181622,0.301472984,-2.592288161,2.301741788,1.139289927,1.426060029,-0.309833764,-0.302592739,-2.660150403,0.737067052,3
-2.855233149,-1.837170414,-0.667996194,-2.963298642,-0.150649762,-3.500599227,1.849864416,0.728860712,0.97716564,-0.319665358,-0.370994352,-3.174898507,0.836171928,3
-1.485844048,-0.760941597,0.51723257,-0.827101412,0.899844843,-1.33236475,2.900197404,1.772692989,2.070306652,-0.299728451,-0.479994298,-1.7855725,0.837038266,3.7
-2.713210973,-1.840949643,-0.636571711,-2.924007118,-0.068216093,-3.302541196,1.932530417,0.715063228,1.091102387,-0.378313636,-0.406198063,-3.091524609,1.09510789,3.6
-1.965903872,-1.258770492,-0.265707504,-2.471128377,0.035418778,-3.180043926,2.036802538,0.994634392,1.134940296,0.011174059,-0.19488312,-1.954729813,1.425245609,4.6
-3.052972397,-2.263411511,-0.988595257,-4.172203566,-0.706296626,-4.565414862,1.29454321,0.093277594,0.556361814,-0.249378694,-0.476636386,-3.302351091,1.239031131,3.1
-2.074472354,-1.3478065,-0.32366119,-1.833623066,0.271478435,-2.525330152,2.273167889,1.236877662,1.547798192,-0.133296886,-0.225965442,-2.20776924,1.055753254,4.1
-1.704015752,-0.866389786,0.265089302,-1.339292469,0.668699214,-1.937412775,2.669198663,1.559155485,1.714285849,0.006856056,-0.333299219,-1.697159696,1.032057388,4.1
-3.269743627,-2.58529397,-1.542019122,-5.158660765,-1.266768349,-5.800851103,0.733794066,-0.322129415,-0.068719952,0.041441429,-0.245094979,-3.228302199,1.7247916,3.8
-2.476501732,-1.68958112,-0.537613999,-2.505095922,0.092007799,-2.811657267,2.093690526,0.874579093,1.194610676,-0.358881429,-0.353787252,-2.835383162,1.239561363,3.8
-2.424304425,-1.795393556,-0.641725761,-2.878527481,-0.078519673,-3.314667994,1.922130487,0.742489885,1.131231325,-0.347896836,-0.355487927,-2.772201261,0.988690538,3.3
-3.017632677,-1.987656397,-0.838110299,-4.042301708,-0.525470521,-4.361190063,1.475331704,0.23725123,0.543098014,-0.395665028,-0.35136623,-3.413297705,1.675557893,4.2
-2.269237457,-1.53029676,-0.526120281,-3.085221356,-0.3123817,-3.871438171,1.68802906,0.6809046,0.783754063,0.106690808,-0.205996611,-2.162546649,1.848905464,5.2
-2.104130396,-1.289363572,-0.104202553,-1.937874735,0.507066089,-2.249513502,2.507467545,1.276005772,1.729247715,-0.449543574,-0.386981151,-2.553673971,0.528695553,3.4
-2.525246608,-1.728112253,-0.438222556,-2.285907917,0.22985772,-2.546692319,2.230010059,0.968455961,1.425339089,-0.657344968,-0.491709829,-3.182591575,0.858712227,3
-1.462022498,-0.503052706,0.408989858,-0.882697435,0.768380721,-1.403087505,2.769559206,1.653358655,1.945282012,-0.129596431,-0.113862696,-1.591618929,1.159847753,4.9
-2.974301367,-2.081024014,-0.867282405,-3.628461078,-0.483176673,-3.96781871,1.517945582,0.294014275,0.676657558,-0.318532402,-0.41556174,-3.292833769,1.150123755,3
-2.159824085,-1.245976563,0.000881242,-1.888245286,0.318247738,-2.324071061,2.31919903,1.16172882,1.535050917,-0.46188633,-0.448677937,-2.621710415,1.142707197,3.7
-2.551780775,-1.504166376,-0.208653567,-2.263376948,0.304003129,-2.502630389,2.30463927,1.028334069,1.449569125,-0.533947056,-0.49733294,-3.085727831,1.002996429,3.6
-0.923779894,-0.140228874,1.027179887,0.725109974,1.668225209,0.31001579,3.668535099,2.49233307,2.676504644,-0.261933427,-0.369228892,-1.185713321,0.834380408,4.6
-1.801840059,-0.962017034,0.339336899,-1.007504563,0.833324989,-1.354255249,2.833458722,1.617600165,1.921991819,-0.529886506,-0.503174065,-2.331726565,0.835965787,3.6
-1.950884451,-1.079289204,0.192167138,-1.119793527,0.80805131,-1.397323956,2.80840631,1.551946031,1.905713601,-0.571687753,-0.473276473,-2.522572205,0.834380408,3.4
-1.675210213,-0.75234181,0.415459217,-0.587778131,0.929788468,-1.196146032,2.930107183,1.841681359,2.009199853,-0.351621928,-0.369621159,-2.026832141,0.822758344,3.9
-2.577333203,-1.603387145,-0.423489611,-2.553992736,0.175087754,-2.883515692,2.175604589,0.934549462,1.487149751,-0.660489324,-0.381717665,-3.237822528,0.568026016,3
-3.39253739,-2.662559266,-1.362886266,-4.647023454,-1.032212451,-4.832477362,0.967963937,-0.302274506,0.48092394,-0.67319464,-0.501493132,-4.06573203,1.350980365,3.1
-1.708069036,-0.891466309,0.338052376,-0.96703887,0.791509309,-1.436556813,2.791637418,1.644279059,1.842972389,-0.259855125,-0.431338816,-1.967924161,0.961270231,4.1
-2.858374288,-2.042992842,-0.826686608,-3.298922423,-0.365329577,-3.702711813,1.635278917,0.443811077,0.988223871,-0.418237649,-0.418126365,-3.276611937,1.149026567,3.2
-3.370343646,-2.748852177,-1.738229126,-5.491294262,-1.342021641,-5.996359939,0.659222338,-0.49388037,0.042066976,-0.142946184,-0.212443183,-3.51328983,1.704103639,3.8
-1.641982321,-0.664912032,0.624950633,-0.680980422,1.103824774,-1.003998327,3.104106874,1.870334678,2.245864536,-0.543309885,-0.491682797,-2.185292206,0.446563828,3.8
-2.006295665,-1.188713883,0.162287559,-1.618835021,0.627805254,-1.890634819,2.628122298,1.373984426,1.833595828,-0.623215829,-0.552821574,-2.629511494,0.419312027,3.2
