log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(tc),log10(Tva),log10(TP),log10(Epi),M
-3.802084526,-3.138582994,-1.865259693,-6.157803545,-1.700563302,-6.425014524,0.300911025,-0.970046283,-0.12995579,-0.717345657,-0.475143433,-4.519430183,1.598443343,3.6
-2.919188885,-2.226158177,-1.188304823,-4.497858216,-1.140198673,-5.263655569,0.86107876,-0.159584084,0.287558936,-0.425953399,-0.239673486,-3.345142284,1.6489948,4.6
-3.772826424,-2.937954542,-1.705979705,-5.874443804,-1.591372768,-6.180067003,0.409317722,-0.827918565,-0.337375432,-0.610511086,-0.433794969,-4.38333751,1.653859725,3.6
-2.027356317,-1.212924087,-0.011010627,-2.495285518,0.077312012,-2.835273231,2.078568834,0.842274441,1.339709304,-0.552506922,-0.403733592,-2.579863239,1.186404644,4.6
-2.710644143,-2.087318361,-0.842679515,-4.098125641,-0.701021758,-4.396850358,1.29969487,0.044059768,0.687838264,-0.809382693,-0.446458978,-3.520026836,1.18451082,3.9
-2.823695602,-1.980229581,-0.71499361,-4.135540539,-0.762683958,-4.529323111,1.238284612,0.039855316,0.496486301,-0.294927149,-0.467056103,-3.118622752,1.619843743,4.2
-1.785994976,-1.659334824,-1.016675951,-3.163117913,-1.170635856,-5.314305091,0.831908471,0.52894733,0.562477995,0.618655027,0.155520995,-1.167339949,2.567711278,7
-2.953723715,-2.369943115,-1.33651034,-4.945449828,-1.313281127,-5.556782068,0.690181128,-0.392945986,-0.136158854,-0.119850232,-0.235252906,-3.073573947,1.878393432,4.9
-3.383772274,-2.551699195,-1.370947881,-5.343650088,-1.436773877,-5.763351082,0.567255268,-0.593227901,-0.053062917,-0.556798212,-0.382571446,-3.940570487,1.384459972,3.8
-3.381668511,-2.828505878,-1.602182635,-5.85988752,-1.672368642,-6.262214008,0.331290129,-0.838940942,-0.066031145,-0.522130474,-0.428143375,-3.903798985,1.378897739,3.8
-2.804631838,-1.795093588,-0.592398908,-3.835915134,-0.688727028,-4.34112151,1.313007802,0.170306121,0.3779774,-0.321976752,-0.404514812,-3.12660859,1.550118719,4.4
-2.89954642,-2.150681587,-1.166782708,-4.672237652,-1.069222824,-5.040986433,0.933616926,-0.259533496,0.242948189,-0.522779641,-0.185719011,-3.422326061,1.424989117,3.9
-2.919756344,-2.248776087,-1.025755138,-4.21008146,-0.759769737,-4.501430663,1.241344724,-0.004165002,0.435591159,-0.743068876,-0.424841081,-3.66282522,1.481911533,3.6
-1.958928283,-1.020568818,0.133204141,-2.105984418,0.257430509,-2.46074758,2.258585698,1.033058053,1.202282264,-0.274540625,-0.355593091,-2.233468908,1.475487225,4.6
-2.722596237,-1.723552876,-0.543500311,-3.468172624,-0.39915282,-3.77566156,1.601221395,0.358621544,0.599426387,-0.455027449,-0.381872697,-3.177623686,1.472653282,3.9
-3.469189505,-2.864347084,-1.725200821,-5.645274554,-1.487630377,-5.991894615,0.514193836,-0.71148049,-0.223841731,-0.313353472,-0.340966395,-3.782542977,1.454274209,3.2
-2.67523756,-1.737121719,-0.608724446,-3.491555652,-0.463148162,-3.911910044,1.538635638,0.349869185,0.628316168,-0.487360012,-0.330217404,-3.162597572,1.462549843,4.2
-2.364613267,-1.465281855,-0.238651387,-3.599600897,-0.462170312,-3.824778678,1.539632025,0.251442368,0.788708346,-0.549448924,-0.4284506,-2.91406219,1.905670826,4.6
-3.336406272,-3.152878736,-1.802575523,-6.2360372,-1.784348626,-6.539619011,0.216645141,-1.028703469,-0.249414742,0.140395665,-0.552123345,-3.196010606,1.551444525,3.1
-3.156097,-2.417347329,-1.225287085,-5.130046594,-1.401992817,-5.729224032,0.599112088,-0.492266658,0.131612724,-0.445257908,-0.393880376,-3.601354908,1.547853496,3.8
-3.346546994,-2.711353898,-1.542699008,-5.607503674,-1.681457337,-6.294730034,0.319739793,-0.688354034,-0.291370354,-0.196891762,-0.370475021,-3.543438756,1.542799533,3.5
-3.306581141,-2.755853348,-1.646532272,-5.902166936,-1.728223559,-6.397066387,0.27193227,-0.848975664,-0.021437765,-0.292295912,-0.311141208,-3.598877053,1.541216454,3.8
-3.311017664,-2.371623211,-1.233147278,-4.997992971,-1.331206006,-5.618650722,0.670407076,-0.414077457,-0.002612233,-0.361468447,-0.340296065,-3.672486112,1.552960758,3.9
-3.12712055,-2.57249803,-1.466922264,-5.335173508,-1.531141077,-6.07231237,0.470416872,-0.557066473,0.012630134,-0.191489229,-0.307395898,-3.318609779,1.614541298,3.6
-2.268964453,-1.328037022,-0.282782094,-3.03262034,-0.396066379,-3.731419494,1.604990975,0.546446285,0.644900273,-0.092603103,-0.24707506,-2.361567556,1.744154903,4.6
-2.960756707,-2.015095166,-0.931705294,-4.436781628,-1.032021489,-5.012240011,0.969080228,-0.152349542,0.044111853,-0.165606003,-0.285210004,-3.126362711,1.742780694,3.9
-3.209538867,-2.515378163,-1.457708295,-5.351266396,-1.505651299,-6.01173857,0.495577508,-0.580504389,-0.10181638,-0.319172465,-0.25949,-3.528711331,1.52796806,4.2
-2.853039589,-2.079358078,-0.876077275,-4.634054308,-1.089042433,-5.042026042,0.911486061,-0.252465963,0.209202272,-0.218658001,-0.405100934,-3.07169759,1.921572359,4.6
-2.629734628,-1.862396624,-0.925091503,-4.0642894,-0.996653909,-4.935180515,1.005658075,0.02866407,0.22335321,-0.076775806,-0.139125253,-2.706510434,1.880803539,4.6
-2.853438912,-2.0488297,-0.950936515,-4.350215996,-0.947165909,-4.885583243,1.053176546,-0.074139965,0.461368933,-0.310418887,-0.299713316,-3.163857799,1.45868742,3.5
-2.722538929,-2.053226889,-0.894708113,-4.04107445,-0.838249612,-4.653457355,1.162845542,0.083425948,0.455605557,-0.269052685,-0.360338907,-2.991591614,1.403505297,4.4
-2.931434651,-2.270214192,-0.981151893,-4.660939497,-0.943113188,-4.90157659,1.058532439,-0.223491391,0.273098157,-0.379709117,-0.49088243,-3.311143767,1.463069459,3.4
-2.639591389,-1.757697424,-0.487779013,-3.727060811,-0.556790318,-4.109743618,1.444185672,0.224021471,0.64618245,-0.310093527,-0.471738542,-2.949684915,1.477773436,3.9
-3.600769922,-2.736620483,-1.546400481,-5.756261835,-1.492218027,-6.000359776,0.509179049,-0.767534947,0.118044445,-0.8515618,-0.392040134,-4.452331721,1.483196685,3.6
-2.662568054,-1.857772958,-0.868936132,-3.896177941,-0.913223511,-4.797753528,1.089040745,0.155174881,0.401152822,-0.167116716,-0.190656957,-2.82968477,1.649680279,4.6
-3.127389455,-2.477829277,-1.299527839,-5.414398897,-1.442791369,-5.84447817,0.560522845,-0.617423876,-0.011558639,-0.032036535,-0.38012157,-3.15942599,1.655680312,3.6
-3.360678734,-3.406223999,-2.922459895,-6.390892345,-2.754152755,-8.547453174,-0.753072488,-1.051202129,-0.830231157,0.670202798,0.314415764,-2.690475936,1.515356787,3.5
-1.437185681,-0.646999484,0.465805138,-1.547293154,0.469090351,-2.06577046,2.471087025,1.330074369,1.666321717,-0.267707021,-0.314624754,-1.704892702,1.139754525,4.6
-2.197247369,-1.414388076,-0.135757751,-3.026079584,-0.180061642,-3.364328835,1.821644848,0.586226275,1.050998188,-0.487987287,-0.480450457,-2.685234656,1.129067841,3.9
-2.390416127,-1.413171099,-0.194204423,-2.986435101,-0.15339713,-3.322402073,1.847753046,0.601317612,1.026861937,-0.348916249,-0.420786807,-2.739332376,1.543651272,4.2
-3.668603629,-3.238796386,-2.038592579,-5.92646115,-1.690703325,-6.397824517,0.312396763,-0.832946565,-0.240992231,-0.150087073,-0.40202394,-3.818690702,2.042133786,3.5
-2.71574387,-2.047665861,-0.771170472,-4.149111079,-0.796603492,-4.519399679,1.205226034,0.002213492,0.30997746,-0.218147904,-0.47831552,-2.933891773,1.828542451,4.6
-1.997718951,-1.322170089,-0.284788348,-3.131240475,-0.544299474,-3.972660874,1.457574123,0.508628239,0.595890628,0.141200452,-0.239201872,-1.856518499,1.446670092,4.9
-2.29701169,-1.429275779,-0.263460346,-3.379255331,-0.516187742,-3.857964744,1.485400094,0.315555941,0.491713417,-0.202815231,-0.367635565,-2.499826922,1.673462931,4.6
-2.422550989,-1.616874238,-0.385391702,-3.687277542,-0.65103952,-4.201224163,1.351470237,0.205547509,0.405560828,-0.199588559,-0.433302668,-2.622139547,1.522148582,4.1
-3.454769473,-2.471303014,-1.276757002,-5.051973969,-1.351908996,-5.547726885,0.649942357,-0.47944133,-0.066146392,-0.441239106,-0.396366144,-3.896008579,1.949727994,4.4
-3.599942173,-2.660401379,-1.481332395,-5.518944696,-1.612625629,-6.177717989,0.389579711,-0.656804891,-0.281419006,-0.421982515,-0.380889116,-4.021924688,1.937151559,4.2
-3.279535473,-2.690385583,-1.418967358,-4.917877565,-1.055383807,-5.073152256,0.946344044,-0.368182514,0.1802538,-0.562395377,-0.473238356,-3.84193085,1.436159412,3.4
-2.362156055,-2.135204356,-1.396763883,-4.259922491,-1.569648534,-5.987541911,0.434539421,-0.061807324,0.0088086,0.628082375,0.059739395,-1.73407368,2.503770265,7
-3.7927914,-3.188075043,-1.920497409,-6.431335116,-1.872897926,-6.770197402,0.129202194,-1.097500466,-0.325142424,-0.507225231,-0.469397766,-4.300016631,1.367383122,3
-2.283674526,-1.610872024,-0.455472216,-2.702473141,-0.154031654,-3.252426032,1.847917159,0.734332402,1.045385172,-0.228916855,-0.357219941,-2.512591381,1.457662143,4.9
-3.455995898,-3.033078902,-1.759067312,-6.01463432,-1.677260919,-6.328339325,0.325170214,-0.90778684,-0.267567648,-0.229751507,-0.475831722,-3.685747405,1.48684408,3
-2.988301872,-2.245141276,-1.126179302,-4.297604913,-0.92322398,-4.838417989,1.077923435,-0.036861859,0.247151372,-0.375572903,-0.320782106,-3.363874775,1.332155813,3.8
-2.855720428,-2.087338326,-0.892588765,-3.888373988,-0.655107939,-4.264095444,1.345725306,0.143141503,0.555345173,-0.386021432,-0.396569693,-3.24174186,1.41599507,3.7
-3.696905389,-3.14700379,-1.767058542,-6.55907608,-1.960302589,-6.86095148,0.043297617,-1.194715678,-0.271922906,-0.386023521,-0.581765379,-4.08292891,1.380315377,3
-3.258563634,-2.926084401,-1.694671282,-5.635065723,-1.43789939,-5.875808781,0.56259998,-0.711014571,-0.071420406,-0.085180925,-0.43323325,-3.343744559,1.487961491,3.6
-2.28188221,-1.478975022,-0.311874322,-2.932291333,-0.159375955,-3.277239437,1.842289419,0.638247523,1.274082227,-0.420545717,-0.368920831,-2.702427927,1.357204295,4.6
-3.166475531,-2.573813402,-1.296175134,-5.010764525,-1.208271734,-5.401656654,0.793107879,-0.398867144,0.047826856,-0.275713307,-0.4794584,-3.442188839,1.361661723,3.6
-3.021521908,-2.13782765,-1.03234645,-4.510689977,-0.953185938,-4.854573033,1.048768285,-0.173439863,0.307454921,-0.305751597,-0.307301331,-3.327273505,1.391540627,3.9
-2.872545789,-2.044330476,-0.983115428,-3.98164933,-0.817016356,-4.582486006,1.183491761,0.116594309,0.459475443,-0.363951681,-0.263035179,-3.236497471,1.446855455,4.1
-2.565620686,-1.758576398,-0.566907429,-3.333570536,-0.423710423,-3.823821832,1.578010368,0.436211542,0.736678718,-0.417031887,-0.393489101,-2.982652572,1.454270807,4.1
-3.439611201,-2.562501661,-1.361386928,-5.157943574,-1.264600262,-5.450906894,0.736460498,-0.505008996,-0.054808822,-0.439186305,-0.402934865,-3.878797506,1.988285446,4
-3.26861035,-2.652556679,-1.49696097,-5.26652543,-1.31613318,-5.550950306,0.685515879,-0.559693052,0.135034799,-0.502627406,-0.35741584,-3.771237756,1.398572477,3.8
-3.459740257,-3.030755916,-1.824017614,-6.293645047,-1.832624026,-6.652182734,0.169672724,-1.04250802,-0.315060518,0.008546227,-0.408558433,-3.45119403,1.335380641,3
-3.592391042,-3.269790617,-2.145517452,-6.707898662,-2.129359602,-7.244185529,-0.12826932,-1.261153114,-0.288052785,-0.248491648,-0.326093297,-3.84088269,1.429398237,3.1
-2.208123407,-1.263455566,-0.236068452,-2.657692213,-0.300018711,-3.482802989,1.701384389,0.725706082,0.781412112,-0.173970525,-0.229207246,-2.382093932,1.400760395,4.4
-3.459188776,-2.795313885,-1.666097719,-5.899759392,-1.676587378,-6.309541104,0.32522651,-0.910350359,0.149516121,-0.834236226,-0.331036298,-4.293425002,1.396989994,3.4
-3.030039873,-2.180641652,-1.027981645,-4.80699065,-1.082454872,-5.11343912,0.920255104,-0.392829976,0.650384091,-0.659561273,-0.354480139,-3.689601146,1.389688858,3.9
-2.712954147,-1.815373436,-0.760675299,-3.666162086,-0.652226491,-4.313429171,1.348924287,0.26805478,0.607627585,-0.250271374,-0.256518268,-2.96322552,1.251499838,3.5
-2.807807363,-1.880324819,-0.699651478,-3.756865252,-0.675792166,-4.342911987,1.325383527,0.223916627,0.419981993,-0.275598281,-0.382493472,-3.083405644,1.780365708,4.6
-3.463143916,-2.861036626,-1.866053504,-5.919243614,-1.851464512,-6.689230112,0.149939613,-0.86396077,-0.17594798,-0.245051774,-0.196803254,-3.70819569,1.568043582,3.4
-2.617104638,-2.010654237,-0.703101299,-3.949893625,-0.628778473,-4.257507186,1.373660127,0.11290874,0.997433341,-0.859412998,-0.50937307,-3.476517635,1.394082653,4.2
-2.377096681,-1.827618168,-0.725920628,-3.749253363,-0.964914804,-4.801295456,1.036523438,0.143813511,0.253517025,0.118576899,-0.303517672,-2.258519782,1.886518081,5.2
-2.492873191,-1.766278364,-0.668685414,-3.521514494,-0.66076062,-4.329700167,1.34051406,0.324892354,0.423325945,-0.067827595,-0.299413081,-2.560700786,1.48192392,4.9
-3.109288341,-2.330521004,-1.295301841,-4.586053668,-1.121710759,-4.995393536,0.884941315,-0.272587862,0.31617734,-0.29099079,-0.237039294,-3.400279131,1.079208243,3.8
-3.119033543,-2.598835505,-1.608682198,-5.33685044,-1.711440146,-6.327865006,0.29004335,-0.592780839,-0.320584141,0.180865482,-0.191973439,-2.93816806,1.456558845,3.7
-1.652986625,-0.835969862,0.321039261,-2.098275918,0.201233558,-2.550370359,2.203362957,1.025587697,1.446890218,-0.303786001,-0.358829254,-1.956772626,1.085322581,4.6
-3.112490557,-2.321294461,-1.036704203,-5.00553661,-1.183047068,-5.094960703,0.823230021,-0.444151341,0.23408109,-0.478985652,-0.48641039,-3.591476209,1.089825809,3.6
-2.776099681,-1.921346746,-0.687777991,-4.204083828,-0.765052113,-4.49073716,1.239572148,-0.011876518,0.391185439,-0.379742985,-0.435388887,-3.155842666,1.085322581,3.4
-2.560658181,-1.812632462,-0.693044989,-3.913624752,-0.839783563,-4.652347987,1.161405562,0.138979635,0.497041121,-0.1948168,-0.321407605,-2.755474981,1.136011428,3.9
-3.531115611,-2.899975614,-1.731273514,-6.096835739,-1.76157708,-6.540703168,0.239858028,-0.954153519,-0.182054249,-0.288890929,-0.370522231,-3.82000654,1.616842815,3.5
-3.370694688,-3.24508806,-2.082480696,-6.612686938,-2.022318759,-7.050529766,-0.021043771,-1.194694689,-0.263574318,0.111552732,-0.364427495,-3.259141955,1.321552929,3
-2.856307381,-2.111889118,-0.939371834,-4.338712568,-1.147373057,-5.21724551,0.853746497,-0.0862976,0.105788794,-0.130144282,-0.374337415,-2.986451664,1.421475936,4.1
-2.889132431,-1.986323904,-0.997934367,-4.305437961,-1.000934127,-5.015989054,1.00013817,-0.060213573,0.104399122,-0.111176797,-0.190209668,-3.000309228,1.432944695,4.1
-3.293726838,-2.789699136,-1.615555535,-5.785762132,-1.614791428,-6.238587505,0.385813158,-0.787775781,-0.475864335,0.145746444,-0.375963732,-3.147980394,1.618185529,3.8
-2.81553646,-2.045556401,-0.790150237,-4.371464499,-0.827030041,-4.688881089,1.173663136,-0.075125928,0.326360065,-0.40524571,-0.457226296,-3.220782169,1.3120729,3.8
-3.195117723,-3.003128193,-1.849641612,-6.387737979,-1.922781481,-6.867728825,0.078544571,-1.077365775,-0.231688055,0.327359615,-0.355306713,-2.867758107,1.264628836,3.1
-3.749025305,-2.907268033,-1.653378763,-6.251241312,-1.788369663,-6.519609885,0.213796983,-1.029983442,-0.297078408,-0.518659262,-0.455709401,-4.267684567,1.603623534,3.9
-3.710275197,-2.702093352,-1.553532109,-5.728225836,-1.585725587,-6.165912749,0.415384237,-0.764608376,-0.280292062,-0.478830613,-0.350381374,-4.18910581,1.617358189,4.2
-2.400672523,-1.555098755,-0.740283176,-3.768275164,-0.926006154,-4.768594089,1.075128887,0.194188265,0.36461192,0.022150215,-0.016635711,-2.378522308,1.916183919,5.2
-0.749270692,-0.144466343,0.771090556,0.094175088,1.076894267,-0.579650995,3.081414136,2.01687261,2.256272674,0.098698495,-0.117377031,-0.650572197,0.752428016,4.9
-2.350316639,-1.391097914,-0.408311262,-2.478972115,-0.087105946,-2.947434176,1.917467677,0.776578952,1.164634313,-0.35502691,-0.184606784,-2.705343549,0.737067052,3
-2.891601517,-1.888225324,-0.667996194,-3.425499951,-0.624308946,-3.982618354,1.377054831,0.245674491,0.586069101,-0.366843063,-0.422049262,-3.25844458,0.836171928,3
-1.761621806,-1.154604919,-0.143217366,-1.284919688,0.444253643,-1.705476163,2.448487483,1.27290049,1.727461921,-0.24105458,-0.213207685,-2.002676387,0.837038266,3.7
-2.777991256,-2.092559315,-0.864544707,-4.246304083,-0.80557164,-4.611765402,1.195306495,-0.018945424,0.448623111,-0.233544585,-0.42983474,-3.011535841,1.09510789,3.6
-2.076061987,-1.278433124,-0.265707504,-3.149032535,-0.471920476,-3.826046266,1.529432967,0.470997568,0.620500189,-0.059542204,-0.214545752,-2.135604191,1.425245609,4.6
-3.15021627,-2.575012178,-1.33246149,-5.249776134,-1.319001964,-5.635814512,0.68285366,-0.518983969,-0.120286838,-0.137342817,-0.444370819,-3.287559087,1.239031131,3.1
-2.368053181,-1.656356703,-0.67019593,-3.449710831,-0.794003207,-4.46588972,1.209208589,0.288227699,0.729630863,-0.246785741,-0.187980905,-2.614838922,1.055753254,4.1
-1.704015752,-0.928461219,0.265089302,-2.079868588,0.174963859,-2.643117546,2.176058184,1.056377904,1.284511891,-0.035255975,-0.395370653,-1.739271728,1.032057388,4.1
-3.308527531,-2.719776413,-1.620522676,-5.636733,-1.704133606,-6.30941173,0.297204692,-0.724485296,-0.510594415,0.129093008,-0.301073869,-3.179434523,1.7247916,3.8
-2.709866119,-1.879126541,-0.759740027,-4.080898053,-0.906681729,-4.716494355,1.096484477,0.014387684,0.306497165,-0.264398351,-0.321206646,-2.97426447,1.239561363,3.8
-2.761351004,-1.92767855,-0.735049664,-3.531073153,-0.691905413,-4.128811997,1.315198208,0.163928107,0.689111117,-0.440705598,-0.394449018,-3.202056602,0.988690538,3.3
-3.017632677,-1.987656397,-0.838110299,-4.383652385,-0.862158554,-4.711266482,1.139838773,-0.099441546,0.219699756,-0.366471194,-0.35136623,-3.384103871,1.675557893,4.2
-2.459819373,-1.57829078,-0.526120281,-3.760817163,-0.793932344,-4.44734109,1.207361385,0.169359988,0.321891231,0.025347429,-0.25399063,-2.434471943,1.848905464,5.2
-2.104130396,-1.289363572,-0.157612834,-2.416954291,0.090825839,-2.780046638,2.091518524,0.876344747,1.459726266,-0.46725495,-0.33357087,-2.571385346,0.528695553,3.4
-2.543662301,-1.728723345,-0.477811265,-2.459832396,-0.05327252,-2.700028789,1.949558087,0.667054505,1.161776846,-0.704145602,-0.452732211,-3.247807902,0.858712227,3
-2.134113314,-1.4673361,-0.309750249,-3.193635066,-0.450665825,-3.812408904,1.550947383,0.476017711,0.768707825,-0.213837179,-0.359405982,-2.347950493,1.159847753,4.9
-3.244899957,-2.639594247,-1.50909589,-5.679021541,-1.614334827,-6.174623773,0.388657864,-0.75939246,-0.284210842,-0.004611281,-0.33231849,-3.249511238,1.150123755,3
-2.70967689,-1.974026202,-0.77386844,-4.038159235,-0.741318427,-4.486576747,1.259416465,0.088072138,0.551807612,-0.446502617,-0.401977894,-3.156179506,1.142707197,3.7
-2.551780775,-1.568874303,-0.413821484,-2.934281128,-0.386867811,-3.355857728,1.619455739,0.398506811,1.020114966,-0.485835029,-0.356872951,-3.037615805,1.002996429,3.6
-0.923779894,-0.269776593,0.832779124,-0.013650856,0.923028001,-0.578006095,2.932852215,1.837318801,2.320642134,-0.176758471,-0.304375849,-1.100538365,0.834380408,4.6
-1.801840059,-0.996130723,0.24291456,-1.192916459,0.546796533,-1.518530498,2.549583282,1.310455984,1.667922707,-0.575454334,-0.440865415,-2.377294393,0.835965787,3.6
-1.950884451,-1.079289204,0.192167138,-1.2863957,0.539705877,-1.542735539,2.541604076,1.264598843,1.663904913,-0.622573428,-0.473276473,-2.573457879,0.834380408,3.4
-1.702268593,-0.883228317,0.415459217,-0.781384568,0.611233074,-1.39897515,2.612845792,1.529627711,1.734323318,-0.442358318,-0.500507665,-2.144626911,0.822758344,3.9
-2.577333203,-1.723384636,-0.5097017,-2.824079024,-0.153930162,-3.162530093,1.847372396,0.60939367,1.23871446,-0.704598513,-0.415503068,-3.281931716,0.568026016,3
-3.755046433,-2.855221356,-1.729780587,-6.170236473,-1.807664391,-6.530727484,0.193038299,-1.016139039,-0.258822283,-0.514036388,-0.3272609,-4.26908282,1.350980365,3.1
-2.125910643,-1.256303367,-0.145889362,-2.476321999,-0.183477865,-3.135763181,1.819155394,0.76903979,1.080005573,-0.327714515,-0.312234136,-2.453625159,0.961270231,4.1
-3.181159142,-2.457599725,-1.427664619,-5.220708806,-1.379759199,-5.756320033,0.621707001,-0.496251794,-0.019698655,-0.193154606,-0.231755237,-3.374313748,1.149026567,3.2
-3.370343646,-2.961366993,-1.774715735,-5.976108982,-1.668785342,-6.343715683,0.332472601,-0.882956844,-0.357422426,0.010921842,-0.388471389,-3.359421804,1.704103639,3.8
-1.641982321,-0.664912032,0.624950633,-0.909270888,0.826149443,-1.225713595,2.82766454,1.59813872,2.077352547,-0.554110501,-0.491682797,-2.196092822,0.446563828,3.8
