log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(tc),log10(Tva),log10(TP),log10(Epi),M
-3.441429425,-3.017676614,-1.761579554,-4.824035266,-0.814038653,-5.255559353,1.186215042,0.009302599,0.458423031,-0.296433826,-0.457917192,-3.737863251,2.006798037,3.6
-3.548428407,-2.984386957,-1.791129558,-4.863142301,-0.839868131,-5.319385536,1.160282043,-0.007161329,0.334727249,-0.117559237,-0.39507753,-3.665987645,1.901416294,3.5
-3.524045194,-3.240310775,-2.16058689,-5.357311429,-1.081565141,-5.830776509,0.918622384,-0.243051415,0.141948906,0.178644236,-0.281544016,-3.345400958,1.949732545,3.3
-3.100783779,-3.083366148,-2.091196931,-5.262954517,-1.106745908,-5.856700396,0.8935457,-0.202449682,0.258904826,0.436979306,-0.193989349,-2.663804472,1.968385573,3.4
-1.60416813,-1.102728802,-0.178510336,-1.656855018,0.537040861,-2.439125346,2.537124959,1.542899144,1.584820826,0.346727466,-0.126038597,-1.257440664,2.290895729,6.7
-1.29147931,-0.823132004,0.031693943,-0.777989308,1.110646838,-1.434517676,3.110891775,2.050714518,2.076769603,0.33525665,-0.056646079,-0.956222661,2.334622343,6.7
-2.798977916,-1.689020202,-0.560577102,-2.254013752,0.440385215,-2.724815797,2.440540704,1.272102506,1.322826895,-0.217172649,-0.330263232,-3.016150565,2.119784057,4.5
-3.308976281,-2.770823181,-1.544537969,-4.332075953,-0.568510649,-4.442645429,1.431646311,0.123279047,0.812565973,-0.6381539,-0.428105344,-3.947130182,1.559118739,3.1
-2.814751846,-2.415820324,-1.189357135,-3.710873272,-0.25076576,-3.854868886,1.749333164,0.47724635,1.307139237,-0.68149934,-0.428283321,-3.496251186,1.542743896,3.8
-3.198403601,-2.683854546,-1.7257396,-4.417897008,-0.660377562,-4.767815149,1.339849319,0.146147237,0.824926433,-0.371256554,-0.159935078,-3.569660155,1.557161776,3.3
-3.218540463,-2.505976343,-1.331323551,-4.009435107,-0.417677623,-4.206772262,1.582452236,0.313482031,1.019918061,-0.567025637,-0.376472923,-3.7855661,1.541569033,3.8
-2.476449146,-1.969422138,-0.935855485,-3.045306343,0.023655062,-3.470987692,2.023852479,0.858312212,1.274407875,0.013786506,-0.235386784,-2.46266264,1.578078247,4.4
-3.308437236,-2.637230268,-1.415831292,-3.993207459,-0.436639522,-4.181684193,1.563559268,0.298731164,0.972548994,-0.639560634,-0.423219108,-3.94799787,1.56637976,3.4
-2.700059761,-1.95790077,-0.872212372,-3.204122562,-0.124483466,-3.684190979,1.875573237,0.71602524,1.220365328,-0.340042902,-0.287508529,-3.040102663,1.576770816,3.9
-3.220384455,-2.506149622,-1.35787872,-3.84444318,-0.314631774,-3.921767822,1.685556657,0.345376956,1.207851504,-0.823495437,-0.350091034,-4.043879893,1.598443343,3.6
-2.302203374,-1.814124198,-0.806785974,-2.926039989,-0.006593871,-3.482164243,1.993556666,0.896776515,1.402396777,-0.031194142,-0.209158356,-2.333397516,1.6489948,4.6
-3.206941867,-2.584181647,-1.468243456,-4.210034102,-0.504366579,-4.456658202,1.495801233,0.223817229,0.866087836,-0.343532499,-0.317758323,-3.550474366,1.653859725,3.6
-1.544811732,-0.732083713,0.402304983,-0.328089271,1.24163435,-0.785044689,3.241740923,2.088644276,2.3775872,-0.281415527,-0.336208828,-1.826227258,1.186404644,4.6
-2.470162607,-1.625164727,-0.496577677,-1.897331602,0.519693527,-2.221830402,2.519911816,1.302995977,1.798170167,-0.614273048,-0.330407181,-3.084435655,1.18451082,3.9
-2.458463525,-1.980229581,-0.71499361,-2.962289431,0.07628841,-3.285052377,2.076444931,0.856016465,1.581292318,-0.355239868,-0.467056103,-2.813703392,1.619843743,4.2
-1.481175246,-1.072653643,-0.257092072,-1.745483172,0.326712234,-2.900359978,2.327209916,1.535339195,1.569577958,0.597094384,-0.017381703,-0.884080862,2.567711278,7
-2.563569804,-2.07538068,-1.034439461,-3.246327683,-0.109730109,-3.784713096,1.890839999,0.780249252,0.928112453,0.189539334,-0.242761351,-2.37403047,1.878393432,4.9
-2.451604044,-1.682060534,-0.728182015,-2.340196333,0.29940622,-2.906530719,2.299747009,1.184463676,1.398356462,-0.331248078,-0.155698651,-2.782852123,1.384459972,3.8
-2.807704194,-1.901037486,-0.822338607,-2.791861552,0.130971462,-3.217930612,2.131294042,0.948000495,1.179655682,-0.50826877,-0.280519011,-3.315972964,1.378897739,3.8
-2.182572156,-1.310262837,-0.251417903,-1.498587291,0.714830712,-1.985768898,2.715307888,1.567221915,1.668116821,-0.108993866,-0.260665066,-2.291566022,1.550118719,4.4
-2.326962938,-1.520867275,-0.542905547,-1.795021111,0.603503737,-2.252467773,2.60374482,1.443689282,1.59715547,-0.248806897,-0.17978186,-2.575769835,1.424989117,3.9
-2.890850716,-2.166933972,-0.899247671,-2.917799515,0.173088075,-3.248973066,2.173477792,0.94150851,1.22369066,-0.485728365,-0.469506433,-3.376579081,1.481911533,3.6
-1.635507125,-0.757921243,0.302927883,-0.19821015,1.396158441,-0.711289688,3.39645994,2.246101619,2.333656864,-0.149227145,-0.262669258,-1.784734269,1.475487225,4.6
-2.5707887,-1.558626293,-0.429054987,-1.792655042,0.669559312,-2.184611342,2.669892046,1.462085438,1.610854706,-0.415443673,-0.331391437,-2.986232373,1.472653282,3.9
-3.191477593,-2.488572025,-1.237639462,-3.661188201,-0.227370451,-3.95357774,1.772912215,0.523082344,0.894703306,-0.556258972,-0.452752695,-3.747736565,1.454274209,3.2
-2.119501672,-1.313975691,-0.206239152,-1.529789212,0.764320877,-1.979147596,2.764933118,1.58522461,1.804722096,-0.455038476,-0.309556671,-2.574540148,1.462549843,4.2
-2.364613267,-1.465281855,-0.238651387,-3.035780998,0.15345158,-3.326017044,2.153551654,0.910786629,1.348598684,-0.272384101,-0.4284506,-2.636997368,1.905670826,4.6
-3.285323324,-2.538075527,-1.381661497,-4.348771229,-0.566289126,-4.560603693,1.43428992,0.145176322,0.740123329,-0.098257749,-0.358234162,-3.383581073,1.551444525,3.1
-2.564840671,-1.851844584,-0.726454609,-2.957923642,-0.058215692,-3.51958077,1.942115127,0.822814107,1.219010867,-0.219641358,-0.327210107,-2.784482029,1.547853496,3.8
-3.049689804,-2.333660765,-1.192345635,-3.817716239,-0.392337891,-4.192942772,1.607802047,0.430133248,0.85185523,-0.199714354,-0.343135262,-3.249404158,1.542799533,3.5
-2.967206761,-2.249949891,-0.990516497,-3.61537222,-0.295484216,-3.928372198,1.704866977,0.480399142,1.164112941,-0.450235063,-0.461253526,-3.417441824,1.541216454,3.8
-2.610285171,-1.904499518,-0.746014963,-3.129318366,-0.122034215,-3.68289653,1.878498804,0.768036926,1.208344865,-0.290351069,-0.360304687,-2.90063624,1.552960758,3.9
-2.954031132,-2.395192244,-1.192928359,-3.827808042,-0.345629057,-4.128352294,1.654926127,0.431773241,1.025015368,-0.184117213,-0.404084017,-3.138148345,1.614541298,3.6
-2.056825829,-1.168714271,-0.074602712,-1.589235811,0.547101825,-2.288608705,2.547801936,1.470519102,1.726057092,-0.226535794,-0.295931691,-2.283361623,1.744154903,4.6
-2.891246465,-2.015095166,-0.839295011,-3.329300382,-0.187255163,-3.836228435,1.813142506,0.663062148,1.222912937,-0.35738235,-0.377620287,-3.248628815,1.742780694,3.9
-2.565490427,-2.015231936,-0.94842482,-3.170118501,-0.154771347,-3.755573448,1.845945883,0.73606565,1.133637856,-0.09928797,-0.268627247,-2.664778397,1.52796806,4.2
-2.548157084,-2.063043346,-0.752786841,-3.429663648,-0.144281965,-3.913131456,1.856189373,0.702406129,1.079761269,0.001868946,-0.512076636,-2.546288137,1.921572359,4.6
-2.419333179,-1.756754264,-0.663724891,-3.057098995,-0.07074357,-3.782103269,1.929619141,0.907620651,1.031070506,0.099495452,-0.294849505,-2.319837727,1.880803539,4.6
-2.525523417,-1.749311642,-0.783236536,-2.873250266,-0.000313591,-3.507155257,1.999873314,0.929249938,1.275184082,-0.156854093,-0.167895237,-2.68237751,1.45868742,3.5
-2.136634658,-1.300992993,-0.379533112,-1.676906568,0.555302295,-2.402192581,2.555849715,1.522527885,1.700233045,-0.053885887,-0.123280013,-2.190520545,1.403505297,4.4
-2.646365894,-1.895157659,-0.949296439,-3.241383861,-0.118695878,-3.732506063,1.881592162,0.732371186,1.101839901,-0.055960017,-0.147681352,-2.702325911,1.463069459,3.4
-2.243733443,-1.378503811,-0.392763432,-2.095456253,0.399138421,-2.703070173,2.39940835,1.317464124,1.572109029,-0.059298439,-0.187560511,-2.303031882,1.477773436,3.9
-2.892318026,-1.975858019,-0.767541183,-3.05005975,-0.004201529,-3.410712893,1.996187934,0.78265946,1.352551837,-0.608952321,-0.410136968,-3.501270347,1.483196685,3.6
-2.104583803,-1.647458763,-0.59827249,-2.188637119,0.153856265,-3.199323486,2.154411171,1.263399723,1.479869498,-0.014937159,-0.251006404,-2.119520961,1.649680279,4.6
-2.902632199,-2.214154999,-1.139704481,-3.644004962,-0.335976228,-4.2094671,1.664731976,0.533907495,1.070110118,-0.197867735,-0.27627065,-3.100499935,1.655680312,3.6
-2.671627197,-1.966788804,-0.799444804,-3.273113503,-0.304016446,-3.750319854,1.696901699,0.574560734,1.030913853,-0.074329312,-0.369164132,-2.745956509,1.515356787,3.5
-1.09557819,-0.338204569,0.64763448,-0.0394765,1.442316777,-0.745482495,3.442549554,2.386932991,2.534762644,-0.038160747,-0.18765918,-1.133738937,1.139754525,4.6
-1.946354236,-1.108977826,-0.00205456,-1.469394118,0.82969397,-1.954376643,2.829885138,1.66798609,1.949061734,-0.278799956,-0.308743397,-2.225154192,1.129067841,3.9
-2.371402067,-1.413171099,-0.194204423,-2.139917539,0.501074578,-2.622122437,2.501196571,1.347202925,1.785758423,-0.231500942,-0.420786807,-2.602903009,1.543651272,4.2
-3.138578059,-2.89171493,-1.459002,-4.891404163,-0.788083059,-5.136321355,1.212235603,-0.033757392,0.812925348,-0.75013435,-0.634533062,-3.888712409,2.042133786,3.5
-2.611487573,-1.969945279,-0.771170472,-3.031251594,0.041028446,-3.53796405,2.041666741,0.890306801,1.107217682,0.011111786,-0.400594939,-2.600375787,1.828542451,4.6
-1.699585567,-0.98779789,-0.004592413,-1.624831361,0.559228309,-2.450820972,2.559480014,1.579275632,1.659916071,0.095234048,-0.185025609,-1.604351519,1.446670092,4.9
-2.29701169,-1.429275779,-0.263460346,-2.437038567,0.317987051,-2.974443112,2.318261182,1.186141894,1.404127482,-0.131814147,-0.367635565,-2.428825837,1.673462931,4.6
-2.233574497,-1.388882719,-0.382161435,-2.31541717,0.319724208,-2.911382856,2.320016828,1.21381114,1.339498201,-0.069728305,-0.208541415,-2.303302802,1.522148582,4.1
-3.079427378,-2.262327321,-1.115729555,-3.852685207,-0.377059065,-4.394264944,1.623149224,0.495983307,0.81761959,-0.41194322,-0.348417897,-3.491370598,1.949727994,4.4
-3.181718454,-2.558514173,-1.333799381,-4.587261489,-0.732170156,-5.116654151,1.268097145,0.148651514,0.549725853,-0.156414669,-0.426534923,-3.338133123,1.937151559,4.2
-2.718019919,-1.706887695,-0.534342788,-3.360690172,-0.079650835,-3.661771333,1.920882963,0.689487596,1.129064054,-0.421315173,-0.374365039,-3.139335091,1.436159412,3.4
-1.461240556,-1.191069923,-0.326049819,-1.777972261,0.149737034,-3.168735377,2.150285827,1.491221866,1.512869378,0.625301526,-0.066840235,-0.83593903,2.503770265,7
-3.108030938,-2.401112765,-1.137920462,-3.873674651,-0.375965802,-4.237743208,1.624350641,0.410535992,0.887106582,-0.378073706,-0.465012435,-3.486104645,1.367383122,3
-1.681222583,-0.764148696,0.327354989,-0.970209318,1.026947276,-1.44607695,3.027227708,1.883895114,2.110253621,-0.104345984,-0.293323817,-1.785568567,1.457662143,4.9
-3.107987088,-2.055656962,-0.861547755,-3.598982641,-0.252025055,-3.937153979,1.748248633,0.534640358,0.892007733,-0.321847342,-0.395929339,-3.42983443,1.48684408,3
-2.204760281,-1.177990257,-0.020745162,-2.180921161,0.414845844,-2.674838202,2.41509415,1.282118646,1.549256728,-0.298948604,-0.359065226,-2.503708885,1.332155813,3.8
-2.591816358,-1.574376972,-0.421897285,-2.317551298,0.428347694,-2.649073195,2.428557568,1.21833084,1.646785692,-0.387933804,-0.354299818,-2.979750161,1.41599507,3.7
-3.160891007,-2.343478808,-0.997008728,-3.654735692,-0.281523898,-3.998777403,1.718692662,0.507543121,1.059637909,-0.614873192,-0.548290212,-3.775764199,1.380315377,3
-2.785607792,-1.769157596,-0.535572123,-3.176287918,-0.037732324,-3.446900531,1.962506787,0.709606599,1.256610729,-0.498693376,-0.435405605,-3.284301168,1.487961491,3.6
-1.398373248,-0.484422233,0.654869694,-0.494459897,1.1890173,-1.127674263,3.189142511,2.113415781,2.332952716,-0.170367703,-0.341112059,-1.568740951,1.357204295,4.6
-2.326296105,-1.205086261,-0.045607305,-2.493029663,0.276674324,-2.888496197,2.276844341,1.094826786,1.370844813,-0.311426455,-0.361299087,-2.637722561,1.361661723,3.6
-2.229720456,-1.276530484,-0.107180809,-2.01459415,0.505821961,-2.463005518,2.505880099,1.346685552,1.679375058,-0.397915098,-0.371169806,-2.627635554,1.391540627,3.9
-2.357998268,-1.591413309,-0.477097265,-2.386667531,0.323474017,-2.886454423,2.323841685,1.188416867,1.59143394,-0.203691239,-0.316136176,-2.561689507,1.446855455,4.1
-2.276036604,-1.201985719,-0.066070504,-2.044479118,0.543642279,-2.523385329,2.543765185,1.378039117,1.675051806,-0.335442459,-0.337735346,-2.611479063,1.454270807,4.1
-3.439611201,-2.54746762,-1.361386928,-4.486670739,-0.565801979,-4.769443221,1.43441385,0.187784128,0.69124409,-0.528938078,-0.387900824,-3.968549278,1.988285446,4
-2.324114721,-1.386762017,-0.135798168,-2.225840392,0.398206792,-2.642797009,2.398320667,1.217923117,1.691051803,-0.51820892,-0.45278398,-2.842323641,1.398572477,3.8
-2.997573482,-2.183413408,-1.085254537,-3.718295869,-0.303636384,-4.148532673,1.6965546,0.515432773,0.937456896,-0.230232577,-0.299979002,-3.227806059,1.335380641,3
-3.285779434,-2.610321944,-1.428573261,-4.413591201,-0.633083619,-4.77537094,1.367262263,0.159967192,0.809873306,-0.418024481,-0.383568814,-3.703803915,1.429398237,3.1
-2.047970862,-1.263455566,-0.236068452,-1.55455167,0.61267874,-2.409519608,2.61307596,1.650999039,1.705535703,-0.029805102,-0.229207246,-2.077775965,1.400760395,4.4
-2.750018423,-1.822689022,-0.613968295,-2.855655193,0.098748204,-3.292968981,2.099158897,0.92375265,1.32202123,-0.548428518,-0.410540858,-3.298446941,1.396989994,3.4
-2.446138068,-1.561677479,-0.364167204,-2.275335555,0.420522564,-2.646474094,2.420737146,1.20998099,1.793308495,-0.646787015,-0.399330407,-3.092925084,1.389688858,3.9
-2.530607386,-1.680776192,-0.434796165,-2.384844451,0.335034014,-2.953486374,2.335309902,1.22706112,1.62975806,-0.350827017,-0.447800159,-2.881434402,1.251499838,3.5
-2.307150349,-1.275828459,-0.148501671,-2.234442334,0.29618523,-2.846008286,2.296804721,1.202186956,1.352822719,-0.276912442,-0.32914692,-2.584062792,1.780365708,4.6
-2.964429015,-2.18144096,-0.906654391,-3.954922642,-0.476255296,-4.336254832,1.524120486,0.362093531,1.047288453,-0.22862185,-0.476606701,-3.193050865,1.568043582,3.4
-2.130175274,-1.174842137,0.120788096,-1.652539657,0.758833948,-1.99215289,2.758988334,1.538307954,2.092262671,-0.60781943,-0.497450365,-2.737994704,1.394082653,4.2
-2.377096681,-1.778176237,-0.725920628,-2.733301802,-0.016382814,-3.660740132,1.984042816,1.057067182,1.128536278,0.13616095,-0.254075741,-2.24093573,1.886518081,5.2
-1.922400131,-1.412890478,-0.302887666,-1.858937894,0.473358637,-2.560415971,2.473501766,1.466920212,1.655484329,0.164745131,-0.311822944,-1.757654999,1.48192392,4.9
-2.640809614,-1.982658348,-0.825800639,-2.92611518,0.059938065,-3.450102987,2.060151074,0.919944288,1.27740088,-0.184431871,-0.358677841,-2.825241486,1.079208243,3.8
-2.872941378,-1.976201368,-0.777113451,-3.175152403,-0.14457568,-3.667641157,1.855648937,0.742557303,1.092915823,-0.323977583,-0.400908049,-3.196918961,1.456558845,3.7
-1.566778395,-0.835969862,0.362870057,-0.788693963,1.167873503,-1.249043086,3.167966474,2.015251638,2.270410093,-0.256374988,-0.40066005,-1.823153383,1.085322581,4.6
-2.876680934,-2.027651692,-0.821964981,-3.206017671,-0.037288594,-3.682524776,1.96290258,0.790322617,1.153381021,-0.379042952,-0.407506843,-3.255723886,1.089825809,3.6
-2.746562575,-1.921346746,-0.687777991,-3.15624836,-0.019627443,-3.609953879,1.980461337,0.80992896,1.013289668,-0.274738302,-0.435388887,-3.021300877,1.085322581,3.4
-2.240451749,-1.332421918,-0.11465859,-1.995180797,0.514311199,-2.43085539,2.514449218,1.348912922,1.609536593,-0.344245834,-0.41958346,-2.584697583,1.136011428,3.9
-3.051808809,-2.458021185,-1.343779963,-3.947428417,-0.463827109,-4.37114687,1.536296716,0.347651622,0.771775967,-0.216865166,-0.316061354,-3.268673975,1.616842815,3.5
-3.18042854,-2.396107644,-1.169537993,-4.355800021,-0.621546766,-4.685242317,1.378771443,0.154087403,0.922985403,-0.187419454,-0.428389783,-3.367847994,1.321552929,3
-2.26260328,-1.6964666,-0.542153185,-2.762795011,0.022342647,-3.421285486,2.022541635,1.006997643,1.188002154,0.142672935,-0.356133546,-2.119930345,1.421475936,4.1
-2.513367708,-1.624495514,-0.400730094,-2.39059231,0.23513138,-2.970898167,2.235294944,1.14686983,1.30464537,-0.155059399,-0.425585552,-2.668427107,1.432944695,4.1
-2.830737676,-2.212431722,-1.022420263,-3.580941494,-0.271286367,-3.924887302,1.729077716,0.517909037,0.949647274,-0.049777506,-0.391831591,-2.880515182,1.618185529,3.8
-2.777966531,-1.983282221,-0.790150237,-3.298534982,-0.074094609,-3.770024288,1.926129075,0.764918559,1.157241499,-0.296686682,-0.394952116,-3.074653213,1.3120729,3.8
-3.195117723,-2.646188437,-1.526813161,-4.690252047,-0.749353612,-5.064869327,1.250913478,0.038208735,0.755068395,-0.012921545,-0.321195408,-3.208039268,1.264628836,3.1
-2.903835098,-2.172613213,-0.938374278,-3.607484073,-0.267758856,-3.889115142,1.732321949,0.493280916,1.065065532,-0.463436935,-0.436059067,-3.367272033,1.603623534,3.9
-2.885472162,-2.059679091,-0.751523985,-3.380015877,-0.160119306,-3.672475744,1.84036057,0.606762099,1.229723969,-0.512769641,-0.509975238,-3.398241803,1.617358189,4.2
-1.958378258,-1.471602043,-0.560647958,-2.424527853,0.058334339,-3.526898181,2.05863567,1.220315523,1.277648264,0.313504982,-0.112774217,-1.644873276,1.916183919,5.2
-0.731020581,-0.049052756,1.063534648,0.765089312,1.822613262,0.110814664,3.822690736,2.771912014,2.859564522,0.045982025,-0.314407535,-0.685038556,0.752428016,4.9
-2.350316639,-1.391097914,-0.290325306,-2.015110598,0.535087263,-2.471419449,2.5354094,1.387756617,1.60327726,-0.28958416,-0.302592739,-2.639900798,0.737067052,3
-2.598205503,-1.654881164,-0.570197662,-2.556705911,0.244804367,-3.132392297,2.245226352,1.134087502,1.294861072,-0.267318056,-0.286503634,-2.865523558,0.836171928,3
-1.485844048,-0.682423246,0.533143736,-0.618950853,1.21742122,-1.121505361,3.217588327,2.086652472,2.311861062,-0.3205275,-0.417387114,-1.806371548,0.837038266,3.7
-2.697035007,-1.70300484,-0.56584404,-2.626826037,0.268153765,-3.060672139,2.26834037,1.091568098,1.390541574,-0.367551873,-0.338980932,-3.06458688,1.09510789,3.6
-1.759876993,-1.061539077,-0.073560181,-1.243776383,0.76323693,-2.022731325,2.763652376,1.757403839,1.864819064,0.068184295,-0.189799027,-1.691692698,1.425245609,4.6
-2.903431325,-1.950952181,-0.7963188,-3.460221974,-0.145151892,-3.892033287,1.855208571,0.667771429,1.00960635,-0.231152226,-0.356453513,-3.134583551,1.239031131,3.1
-1.800154424,-1.074910822,-0.046581652,-1.385678131,0.698420113,-2.176520137,2.698754139,1.707399527,1.879416128,-0.057597626,-0.230149302,-1.85775205,1.055753254,4.1
-1.631070336,-0.639209408,0.476784845,-0.806579757,1.093653264,-1.464374372,3.094102627,2.020191498,2.098314204,-0.091023712,-0.317814384,-1.722094048,1.032057388,4.1
-3.001691836,-2.166009063,-0.895644696,-3.558051444,-0.329066605,-3.900704434,1.671303684,0.478959204,0.997600285,-0.494909496,-0.472184499,-3.496601332,1.7247916,3.8
-2.309333562,-1.420168727,-0.288948662,-1.984485807,0.539780246,-2.454129577,2.539866151,1.392463586,1.58260975,-0.272304408,-0.333040196,-2.58163797,1.239561363,3.8
-2.424304425,-1.578212742,-0.388152529,-2.471828094,0.30228173,-3.000407032,2.302421326,1.171471111,1.414848458,-0.311133127,-0.391880345,-2.735437552,0.988690538,3.3
-2.766474665,-1.987295417,-0.703992368,-2.964457958,0.053537205,-3.397994127,2.053654533,0.862870863,1.157682515,-0.407026666,-0.48512318,-3.173501331,1.675557893,4.2
-2.047435968,-1.444493579,-0.48932852,-2.405331263,0.175576289,-3.265766593,2.176193333,1.205108475,1.291861513,0.186194407,-0.156985191,-1.86124156,1.848905464,5.2
-2.104130396,-1.289363572,-0.104202553,-1.7315799,0.737156358,-2.100864206,2.737296878,1.542394492,1.872753169,-0.431764271,-0.386981151,-2.535894667,0.528695553,3.4
-2.525246608,-1.728112253,-0.438222556,-2.251363875,0.364068203,-2.518534134,2.364082785,1.116758887,1.525368463,-0.634247213,-0.491709829,-3.15949382,0.858712227,3
-1.446327305,-0.503052706,0.550801035,-0.420240148,1.21754042,-1.076444519,3.217787924,2.166583675,2.332954339,-0.013492627,-0.255673872,-1.459819932,1.159847753,4.9
-2.873707432,-2.081024014,-0.867282405,-3.253808898,-0.091411938,-3.694130576,1.908911121,0.753070891,1.009597325,-0.184720477,-0.41556174,-3.058427908,1.150123755,3
-2.159824085,-1.245976563,0.000881242,-1.643483343,0.671790638,-2.095473879,2.67183676,1.517961498,1.783304329,-0.376633554,-0.448677937,-2.53645764,1.142707197,3.7
-2.551780775,-1.504166376,-0.208653567,-2.125720071,0.52452761,-2.412212987,2.524565912,1.294555584,1.629189802,-0.48170348,-0.49733294,-3.033484255,1.002996429,3.6
-0.923779894,-0.140228874,1.027179887,0.766045244,1.811371876,0.336908531,3.811432531,2.659855457,2.817425251,-0.238032023,-0.369228892,-1.161811917,0.834380408,4.6
-1.801840059,-0.962017034,0.339336899,-0.975386601,0.964240722,-1.33163884,2.964281559,1.771001671,2.032372501,-0.488188964,-0.503174065,-2.290029023,0.835965787,3.6
-1.950884451,-1.079289204,0.192167138,-1.092566114,0.932875123,-1.374406407,2.932909256,1.688880617,1.996974317,-0.543660436,-0.473276473,-2.494544887,0.834380408,3.4
-1.675210213,-0.75234181,0.415459217,-0.557661898,1.084630292,-1.160470479,3.08474288,1.987713583,2.139513385,-0.339782853,-0.369621159,-2.014993066,0.822758344,3.9
-2.577333203,-1.603387145,-0.423489611,-2.441969866,0.372356849,-2.781026718,2.372466372,1.148428052,1.597001315,-0.610263164,-0.381717665,-3.187596367,0.568026016,3
-3.21229817,-2.572907176,-1.357524819,-4.112652154,-0.488778165,-4.433494798,1.511307868,0.297977197,0.822873075,-0.279407928,-0.417202489,-3.491706098,1.350980365,3.1
-1.708069036,-0.891466309,0.338052376,-0.856478231,1.035498059,-1.344323453,3.035593411,1.9034882,2.067635913,-0.190619403,-0.431338816,-1.898688439,0.961270231,4.1
-2.821155778,-1.994000268,-0.826686608,-2.826237085,0.095451619,-3.323649537,2.095643327,0.947117114,1.268764323,-0.304485606,-0.369133791,-3.125641384,1.149026567,3.2
-3.095991181,-2.350607274,-1.088762114,-3.626775168,-0.318515662,-3.980426609,1.681713674,0.4646139,0.869662586,-0.304532152,-0.463665292,-3.400523332,1.704103639,3.8
-1.641982321,-0.664912032,0.624950633,-0.609696392,1.251343822,-0.954917624,3.251390168,2.043122169,2.344614941,-0.523532469,-0.491682797,-2.165514791,0.446563828,3.8
-2.006295665,-1.188713883,0.162287559,-1.568770779,0.771055436,-1.850134614,2.771093811,1.531795931,1.922197425,-0.601954225,-0.552821574,-2.60824989,0.419312027,3.2
-2.617001496,-1.76351528,-0.486441277,-2.705604844,0.078029335,-3.070602606,2.078369785,0.861461046,1.169615844,-0.365048587,-0.478894135,-2.982050084,1.677951263,4.2
