log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(tc),log10(Tva),log10(TP),log10(Epi),M
-2.171911425,-2.395052859,-1.765125769,-4.330652395,-1.0536971,-5.731015519,0.9468207,0.2453895,0.4117255,1.061418681,0.168252778,-1.110492744,1.954720982,3.6
-2.499382192,-1.729455259,-0.665142662,-2.311072999,0.326499556,-2.900719478,2.326788064,1.225554576,1.324688408,-0.065910296,-0.266132729,-2.565292487,2.117688217,5.5
-1.973262195,-1.443465645,-0.469965358,-1.743434577,0.56489326,-2.491962891,2.565550853,1.544052771,1.569016386,0.239773484,-0.175320418,-1.733488711,2.384549194,5.9
-2.181251818,-1.197141211,0.065075898,-1.283557849,0.900904821,-1.753966174,2.901296608,1.733959703,1.832917242,-0.486584694,-0.464037241,-2.667836512,2.161211249,4.8
-3.441429425,-3.017676614,-1.761579554,-4.838846762,-0.844314706,-5.271103682,1.155974285,-0.018453663,0.42296837,-0.337918773,-0.457917192,-3.779348198,2.006798037,3.6
-3.548428407,-2.984386957,-1.791129558,-4.905857597,-0.884707097,-5.356623715,1.11543694,-0.053639598,0.280190033,-0.091495353,-0.39507753,-3.63992376,1.901416294,3.5
-3.524045194,-3.240310775,-2.16058689,-5.384134895,-1.122435619,-5.862590119,0.87791478,-0.280950744,0.09045362,0.193711729,-0.281544016,-3.330333465,1.949732545,3.3
-3.100783779,-3.083366148,-2.094365613,-5.291149816,-1.148428179,-5.88674005,0.851912033,-0.241611332,0.191068744,0.476796626,-0.190820667,-2.623987153,1.968385573,3.4
-1.60416813,-1.102728802,-0.178510336,-1.735232405,0.45007036,-2.540920579,2.450639765,1.467134678,1.508731703,0.374853136,-0.126038597,-1.229314994,2.290895729,6.7
-1.29147931,-0.823132004,0.031693943,-0.794311217,1.077522155,-1.454498221,3.077813721,2.02063267,2.045505289,0.332341923,-0.056646079,-0.959137387,2.334622343,6.7
-2.798977916,-1.689020202,-0.560577102,-2.262101401,0.419368886,-2.732086562,2.419649912,1.249823927,1.305056137,-0.233880962,-0.330263232,-3.032858878,2.119784057,4.5
-3.308976281,-2.770823181,-1.544537969,-4.342859922,-0.591799372,-4.447106666,1.408370766,0.08965123,0.780063154,-0.648369351,-0.428105344,-3.957345632,1.559118739,3.1
-2.814751846,-2.415820324,-1.189357135,-3.737564494,-0.286159354,-3.866923488,1.714256838,0.427194914,1.277317905,-0.699450679,-0.428283321,-3.514202524,1.542743896,3.8
-3.198403601,-2.838797552,-1.7257396,-4.464483183,-0.701004855,-4.787501371,1.299334186,0.086222956,0.775695765,-0.396319024,-0.314878084,-3.594722625,1.557161776,3.3
-3.218540463,-2.505976343,-1.331323551,-4.035109739,-0.456483397,-4.221612823,1.54357886,0.263690163,0.972634236,-0.579955341,-0.376472923,-3.798495804,1.541569033,3.8
-2.738819382,-1.969422138,-0.935855485,-3.120798258,-0.041913185,-3.529150865,1.958249156,0.783508504,1.202724321,-0.210159204,-0.235386784,-2.948978586,1.578078247,4.4
-3.308437236,-2.637230268,-1.415831292,-4.010698674,-0.47173165,-4.19363341,1.528955359,0.255512819,0.932005078,-0.679930776,-0.423219108,-3.988368012,1.56637976,3.4
-2.793602679,-1.95790077,-0.872212372,-3.238367463,-0.170180586,-3.708721093,1.829869157,0.659066495,1.161947602,-0.404156653,-0.287508529,-3.197759332,1.576770816,3.9
-3.220384455,-2.506149622,-1.35787872,-3.881585107,-0.372905914,-3.949721275,1.627457298,0.283095214,1.15507929,-0.895048895,-0.350091034,-4.115433351,1.598443343,3.6
-2.302203374,-1.814124198,-0.852518103,-3.016123081,-0.094509305,-3.56875996,1.90658683,0.810676566,1.338700236,-0.04926962,-0.163426226,-2.351472994,1.6489948,4.6
-3.206941867,-2.584181647,-1.468243456,-4.278161756,-0.565061397,-4.498444479,1.435267532,0.146056684,0.806266991,-0.438923999,-0.317758323,-3.645865867,1.653859725,3.6
-1.544811732,-0.732083713,0.402304983,-0.337560987,1.215381656,-0.790459554,3.21553971,2.053172574,2.353172849,-0.286386548,-0.336208828,-1.831198279,1.186404644,4.6
-2.470162607,-1.625164727,-0.496577677,-1.909127858,0.488033397,-2.228851568,2.488139435,1.26331145,1.775456193,-0.616224449,-0.330407181,-3.086387056,1.18451082,3.9
-2.458463525,-1.980229581,-0.71499361,-2.994698918,0.0314513,-3.309300849,2.031595257,0.802332071,1.535749779,-0.381599441,-0.467056103,-2.840062966,1.619843743,4.2
-1.481383224,-1.10317604,-0.257092072,-1.816807585,0.241209388,-3.003881882,2.242079507,1.467562801,1.492221469,0.642269469,-0.0479041,-0.839113755,2.567711278,7
-2.563569804,-2.117503555,-1.034439461,-3.315476008,-0.173683134,-3.841345954,1.82687831,0.713659497,0.869618309,0.199611687,-0.284884226,-2.363958117,1.878393432,4.9
-2.615082322,-1.903859365,-0.801079423,-2.492959024,0.236667977,-2.955225289,2.237221876,1.071980831,1.333981717,-0.411980184,-0.304600074,-3.027062507,1.384459972,3.8
-2.977846198,-2.189940507,-0.883893855,-2.876664974,0.062872199,-3.273131584,2.063319675,0.860793773,1.118555283,-0.605544006,-0.507866783,-3.583390203,1.378897739,3.8
-2.182572156,-1.310262837,-0.251417903,-1.604454948,0.64054739,-2.044273279,2.640852346,1.471998745,1.580314994,-0.143190772,-0.260665066,-2.325762928,1.550118719,4.4
-2.405980223,-1.520867275,-0.676299914,-1.8477283,0.551397028,-2.28314089,2.551516485,1.375982976,1.543070063,-0.296790863,-0.046387493,-2.702771086,1.424989117,3.9
-2.890850716,-2.166933972,-0.899247671,-2.951356888,0.12562627,-3.284962757,2.126067638,0.89500419,1.179907391,-0.500282405,-0.469506433,-3.391133121,1.481911533,3.6
-1.635507125,-0.757921243,0.302927883,-0.272817555,1.33101066,-0.772181307,3.331360463,2.172467006,2.275287159,-0.174581019,-0.262669258,-1.810088144,1.475487225,4.6
-2.5707887,-1.558626293,-0.429054987,-1.844031892,0.61094261,-2.232081889,2.61156106,1.401034812,1.558692835,-0.450444411,-0.331391437,-3.021233111,1.472653282,3.9
-3.191477593,-2.488572025,-1.237639462,-3.736108257,-0.298313868,-4.015761457,1.702445379,0.446860499,0.85097517,-0.561840284,-0.452752695,-3.753317877,1.454274209,3.2
-2.119501672,-1.313975691,-0.206239152,-1.646299756,0.681900172,-2.067491419,2.682617327,1.489549441,1.743270122,-0.480474739,-0.309556671,-2.599976412,1.462549843,4.2
-2.364613267,-1.465281855,-0.238651387,-3.068829618,0.118582949,-3.348075014,2.118872192,0.866534046,1.319156461,-0.322521305,-0.4284506,-2.687134572,1.905670826,4.6
-3.336406272,-2.538075527,-1.381661497,-4.433242609,-0.653272718,-4.63559273,1.347361357,0.055651729,0.675428077,-0.093291366,-0.358234162,-3.429697637,1.551444525,3.1
-2.83962056,-1.851844584,-0.726454609,-3.029396117,-0.143095837,-3.590452188,1.857547618,0.738453071,1.166796762,-0.291054736,-0.327210107,-3.130675296,1.547853496,3.8
-3.253537643,-2.333660765,-1.192345635,-3.893349751,-0.484531424,-4.28278342,1.515820771,0.349333859,0.782021803,-0.277831754,-0.343135262,-3.531369397,1.542799533,3.5
-2.967206761,-2.249949891,-0.990516497,-3.725438573,-0.392645228,-4.006329422,1.607939044,0.371975692,1.09909634,-0.449415002,-0.461253526,-3.416621764,1.541216454,3.8
-2.805576425,-1.922485018,-0.746014963,-3.215988136,-0.203115371,-3.751765264,1.797378148,0.676925003,1.148284908,-0.337631056,-0.378290187,-3.143207481,1.552960758,3.9
-3.110539162,-2.400498395,-1.227411653,-3.908524419,-0.450422612,-4.250864694,1.549981212,0.350956793,0.93862146,-0.232707031,-0.374906874,-3.343246192,1.614541298,3.6
-2.057541332,-1.178152609,-0.074602712,-1.700522747,0.423915914,-2.441169545,2.425785894,1.352609986,1.553865948,-0.133209432,-0.305370028,-2.190750763,1.744154903,4.6
-2.891246465,-2.015095166,-0.839295011,-3.443315545,-0.28587709,-3.944113103,1.714877683,0.559027944,1.098422772,-0.325768162,-0.377620287,-3.217014627,1.742780694,3.9
-2.565490427,-2.015231936,-0.94842482,-3.246476909,-0.242337183,-3.844762636,1.758504024,0.648627393,1.054434763,-0.104555025,-0.268627247,-2.670045453,1.52796806,4.2
-2.558248614,-2.063043346,-0.752786841,-3.522967319,-0.215103508,-3.996135716,1.785209976,0.630721516,0.998107125,-0.109857968,-0.512076636,-2.668106582,1.921572359,4.6
-2.419333179,-1.833117918,-0.663724891,-3.139319009,-0.128717141,-3.838673853,1.871618658,0.839207045,0.973283379,0.121553618,-0.371213158,-2.297779561,1.880803539,4.6
-2.525523417,-1.749311642,-0.783236536,-2.911369088,-0.058198666,-3.546910901,1.942139962,0.874107009,1.229740763,-0.15595025,-0.167895237,-2.681473668,1.45868742,3.5
-2.23892876,-1.466391479,-0.383779684,-1.930827437,0.463725958,-2.5357784,2.463908954,1.382191008,1.603426845,-0.072694589,-0.284431926,-2.311623349,1.403505297,4.4
-2.646365894,-1.895157659,-0.949296439,-3.260747171,-0.153655682,-3.748713212,1.846473287,0.692942502,1.062841185,-0.054884092,-0.147681352,-2.701249986,1.463069459,3.4
-2.243733443,-1.378503811,-0.392763432,-2.137461673,0.356273848,-2.726400043,2.356664032,1.262691197,1.517249787,-0.044124782,-0.187560511,-2.287858225,1.477773436,3.9
-2.892318026,-1.975858019,-0.767541183,-3.068585956,-0.048521533,-3.430996205,1.951710436,0.739147921,1.301625018,-0.609784012,-0.410136968,-3.502102038,1.483196685,3.6
-2.225900636,-1.712984059,-0.638818777,-2.267344191,0.062679594,-3.304281239,2.063053706,1.180832017,1.405130604,-0.039837173,-0.275985414,-2.265737809,1.649680279,4.6
-3.098598499,-2.214154999,-1.139704481,-3.768261324,-0.429959836,-4.338183314,1.570481038,0.4383958,0.987112433,-0.275731309,-0.27627065,-3.374329808,1.655680312,3.6
-2.671627197,-1.978268223,-0.799444804,-3.468931389,-0.465511027,-3.896148294,1.535730375,0.39635169,0.790131985,-0.020600878,-0.380643551,-2.692228076,1.515356787,3.5
-1.09557819,-0.338204569,0.64763448,-0.101611948,1.395159643,-0.783849251,3.395498235,2.326135167,2.492461092,-0.030227823,-0.18765918,-1.125806014,1.139754525,4.6
-1.946354236,-1.108977826,-0.00205456,-1.502999222,0.785800374,-1.985163696,2.786122923,1.621820346,1.916106619,-0.28729961,-0.308743397,-2.233653845,1.129067841,3.9
-2.371402067,-1.413171099,-0.194204423,-2.187506311,0.457049212,-2.653478447,2.457196103,1.294155401,1.719043272,-0.240282013,-0.420786807,-2.61168408,1.543651272,4.2
-3.138578059,-2.89171493,-1.459002,-4.977641618,-0.863816125,-5.218864468,1.136693935,-0.105567014,0.718644986,-0.756962048,-0.634533062,-3.895540108,2.042133786,3.5
-2.71574387,-1.969945279,-0.771170472,-3.153319308,-0.017833674,-3.620137123,1.982471515,0.826586048,1.002611236,-0.005383501,-0.400594939,-2.72112737,1.828542451,4.6
-1.699585567,-0.98779789,-0.004592413,-1.722255023,0.49179155,-2.517246764,2.491955827,1.497599652,1.583984042,0.103879006,-0.185025609,-1.595706561,1.446670092,4.9
-2.29701169,-1.429275779,-0.263460346,-2.537389345,0.240615294,-3.066423513,2.240829973,1.109161663,1.306369988,-0.137798199,-0.367635565,-2.434809889,1.673462931,4.6
-2.233574497,-1.388882719,-0.382161435,-2.385435036,0.248985623,-2.988245762,2.249737196,1.142944736,1.274101009,-0.078848041,-0.208541415,-2.312422539,1.522148582,4.1
-3.079427378,-2.262327321,-1.115729555,-3.941651772,-0.446278587,-4.472768558,1.553872324,0.422369469,0.764448815,-0.411693458,-0.348417897,-3.491120836,1.949727994,4.4
-3.181718454,-2.558514173,-1.333799381,-4.656266127,-0.788026598,-5.175983228,1.212224828,0.088303674,0.504635783,-0.16108412,-0.426534923,-3.342802573,1.937151559,4.2
-2.718019919,-1.706887695,-0.534342788,-3.410666039,-0.13466695,-3.699100698,1.865720835,0.628145524,1.082297216,-0.430354299,-0.374365039,-3.148374217,1.436159412,3.4
-1.461240556,-1.191069923,-0.378864583,-1.851559805,0.021922824,-3.361833669,2.022677495,1.415350725,1.44015767,0.658040791,-0.014025472,-0.803199765,2.503770265,7
-3.108030938,-2.401112765,-1.137920462,-3.919719469,-0.427807627,-4.269441818,1.57242144,0.347895602,0.854079367,-0.381303143,-0.465012435,-3.489334082,1.367383122,3
-1.681222583,-0.764148696,0.327354989,-1.102192054,0.95538469,-1.511501796,2.95611201,1.788241714,2.043925962,-0.104229947,-0.293323817,-1.78545253,1.457662143,4.9
-3.107987088,-2.055656962,-0.861547755,-3.659394258,-0.313191901,-3.979552717,1.687208735,0.463326488,0.839999118,-0.366962878,-0.395929339,-3.474949965,1.48684408,3
-2.204760281,-1.177990257,-0.020745162,-2.256582852,0.358379915,-2.716039991,2.35867554,1.207154683,1.492491316,-0.303003317,-0.359065226,-2.507763598,1.332155813,3.8
-2.591816358,-1.574376972,-0.421897285,-2.384147005,0.377145501,-2.684536337,2.377340889,1.14871565,1.585358647,-0.39518414,-0.354299818,-2.987000497,1.41599507,3.7
-3.160891007,-2.343478808,-0.997008728,-3.674138241,-0.319885074,-4.014899854,1.680315734,0.465889638,1.025744149,-0.622115676,-0.548290212,-3.783006683,1.380315377,3
-2.785607792,-1.769157596,-0.535572123,-3.214783909,-0.0976413,-3.478534086,1.902787631,0.64526189,1.216836253,-0.508320603,-0.435405605,-3.293928396,1.487961491,3.6
-1.398373248,-0.484422233,0.654869694,-0.542835928,1.12835452,-1.176452045,3.128810309,2.052864106,2.289889958,-0.164075828,-0.341112059,-1.562449076,1.357204295,4.6
-2.326296105,-1.205086261,-0.045607305,-2.529891175,0.230028761,-2.911575014,2.230264803,1.03851188,1.33383604,-0.309256708,-0.361299087,-2.635552813,1.361661723,3.6
-2.229720456,-1.276530484,-0.107180809,-2.059092598,0.455922979,-2.494492382,2.456267642,1.287095284,1.631053564,-0.395699229,-0.371169806,-2.625419685,1.391540627,3.9
-2.357998268,-1.591413309,-0.477097265,-2.469200929,0.256118685,-2.951653001,2.256470923,1.116018378,1.541446506,-0.223053818,-0.316136176,-2.581052086,1.446855455,4.1
-2.276036604,-1.201985719,-0.066070504,-2.077058753,0.497580042,-2.558244346,2.497950743,1.335033357,1.618929861,-0.343125861,-0.337735346,-2.619162465,1.454270807,4.1
-3.439611201,-2.54746762,-1.361386928,-4.508922831,-0.597242395,-4.786765898,1.402842669,0.153598835,0.656368805,-0.527738583,-0.387900824,-3.967349783,1.988285446,4
-2.324114721,-1.386762017,-0.135798168,-2.253106581,0.350861206,-2.668089855,2.351230455,1.168943947,1.649059798,-0.527465127,-0.45278398,-2.851579849,1.398572477,3.8
-2.997573482,-2.183413408,-1.085254537,-3.76232128,-0.356462938,-4.18597755,1.644055848,0.459112956,0.903944911,-0.222902667,-0.299979002,-3.22047615,1.335380641,3
-3.285779434,-2.610321944,-1.428573261,-4.501364183,-0.706603184,-4.848928857,1.294019781,0.078292678,0.761579656,-0.428268781,-0.383568814,-3.714048215,1.429398237,3.1
-2.047970862,-1.263455566,-0.236068452,-1.660760153,0.559817672,-2.456777891,2.560239597,1.571321532,1.632968654,-0.039427938,-0.229207246,-2.087398801,1.400760395,4.4
-2.750018423,-1.822689022,-0.613968295,-2.920391688,0.02890578,-3.351871467,2.029672542,0.851984909,1.287636687,-0.55875159,-0.410540858,-3.308770013,1.396989994,3.4
-2.446138068,-1.561677479,-0.364167204,-2.304427782,0.368490176,-2.679637444,2.368889325,1.161241678,1.766516477,-0.650065542,-0.399330407,-3.09620361,1.389688858,3.9
-2.530607386,-1.680776192,-0.434796165,-2.410934183,0.291925814,-2.982936656,2.292090875,1.186011554,1.600408049,-0.353952956,-0.447800159,-2.884560341,1.251499838,3.5
-2.474783864,-1.503071184,-0.236312351,-2.388496057,0.161213128,-3.028451832,2.162060833,1.079668572,1.223056672,-0.267017499,-0.468578965,-2.741801363,1.780365708,4.6
-2.964429015,-2.18144096,-0.906654391,-4.048639413,-0.554558828,-4.391070145,1.44571147,0.269007071,1.00175183,-0.245316796,-0.476606701,-3.209745811,1.568043582,3.4
-2.130175274,-1.174842137,0.120788096,-1.721351655,0.70465464,-2.030252473,2.704942276,1.466440114,2.064135191,-0.61874439,-0.497450365,-2.748919664,1.394082653,4.2
-2.377096681,-1.778176237,-0.725920628,-2.784142616,-0.076996132,-3.722758147,1.92317936,1.002975599,1.066268198,0.112018419,-0.254075741,-2.265078262,1.886518081,5.2
-1.966392943,-1.416428904,-0.302887666,-2.004410358,0.420811819,-2.599998968,2.421047731,1.367785662,1.580821159,0.129903851,-0.315361369,-1.836489092,1.48192392,4.9
-2.640809614,-1.982658348,-0.825800639,-2.974486324,0.004243381,-3.497050518,2.004351122,0.865041127,1.229862491,-0.212102554,-0.358677841,-2.852912168,1.079208243,3.8
-2.872941378,-1.976201368,-0.777113451,-3.225023427,-0.205917235,-3.705149165,1.79440238,0.679519389,1.015418675,-0.327208992,-0.400908049,-3.20015037,1.456558845,3.7
-1.566778395,-0.835969862,0.362870057,-0.815064862,1.136903104,-1.263566097,3.137061062,1.974662554,2.245022754,-0.256850317,-0.40066005,-1.823628712,1.085322581,4.6
-2.876680934,-2.027651692,-0.821964981,-3.222796179,-0.075048065,-3.705743062,1.925259016,0.757459652,1.121312219,-0.405736779,-0.407506843,-3.282417713,1.089825809,3.6
-2.746562575,-1.921346746,-0.687777991,-3.172217535,-0.047034307,-3.621710138,1.953138252,0.778005026,0.985770252,-0.273787824,-0.435388887,-3.0203504,1.085322581,3.4
-2.240451749,-1.332421918,-0.11465859,-2.005714103,0.488812304,-2.438375424,2.489056329,1.319782713,1.575036594,-0.341530908,-0.41958346,-2.581982657,1.136011428,3.9
-3.051808809,-2.458021185,-1.343779963,-4.04081335,-0.555791222,-4.466281246,1.444329089,0.256077039,0.726580001,-0.227686845,-0.316061354,-3.279495654,1.616842815,3.5
-3.18042854,-2.396107644,-1.169537993,-4.398315795,-0.67739427,-4.71742447,1.32289676,0.091947277,0.88524955,-0.181850114,-0.428389783,-3.362278654,1.321552929,3
-2.316348643,-1.6964666,-0.542153185,-2.827966451,-0.026601392,-3.448324091,1.973651824,0.937731512,1.127579616,0.088583824,-0.356133546,-2.227764819,1.421475936,4.1
-2.513367708,-1.624495514,-0.400730094,-2.429362758,0.187678859,-2.995190608,2.187951994,1.088330828,1.243467343,-0.16103711,-0.425585552,-2.674404818,1.432944695,4.1
-2.831580074,-2.212431722,-1.022420263,-3.646460335,-0.3468291,-3.978970066,1.65334255,0.435081421,0.889010994,-0.082765466,-0.391831591,-2.91434554,1.618185529,3.8
-2.777966531,-1.983282221,-0.790150237,-3.348867277,-0.120558941,-3.806417301,1.879707902,0.709959073,1.113400105,-0.288882593,-0.394952116,-3.066849124,1.3120729,3.8
-3.195117723,-2.646188437,-1.526813161,-4.710703054,-0.787128478,-5.085986898,1.213073085,0.000157858,0.729029333,-0.013324186,-0.321195408,-3.208441909,1.264628836,3.1
-2.903835098,-2.172613213,-0.938374278,-3.701770968,-0.366207717,-3.969965343,1.633969815,0.391704678,1.017987189,-0.48677165,-0.436059067,-3.390606748,1.603623534,3.9
-2.908706911,-2.059679091,-0.751523985,-3.57302699,-0.287974682,-3.807909805,1.712713907,0.464008142,1.155131078,-0.556984105,-0.509975238,-3.465691016,1.617358189,4.2
-2.006260356,-1.471602043,-0.560647958,-2.49455893,0.011164761,-3.567470981,2.011241204,1.155914183,1.208756631,0.287064528,-0.112774217,-1.719195828,1.916183919,5.2
-0.731020581,-0.049052756,1.063534648,0.752262904,1.794431776,0.099780207,3.794568119,2.743478269,2.838108889,0.052456415,-0.314407535,-0.678564166,0.752428016,4.9
-2.350316639,-1.391097914,-0.290325306,-2.032352386,0.507763807,-2.482659451,2.507870007,1.353148281,1.576024589,-0.297176886,-0.302592739,-2.647493525,0.737067052,3
-2.598205503,-1.654881164,-0.570197662,-2.595719425,0.199588355,-3.168716222,2.199845706,1.087843314,1.255368024,-0.270497293,-0.286503634,-2.868702796,0.836171928,3
-1.485844048,-0.682423246,0.533143736,-0.651865214,1.182249151,-1.141760706,3.182442106,2.039462791,2.286345264,-0.32346735,-0.417387114,-1.809311399,0.837038266,3.7
-2.697035007,-1.70300484,-0.56584404,-2.668160472,0.220476547,-3.094737731,2.220813066,1.039100644,1.353713879,-0.371537055,-0.338980932,-3.068572062,1.09510789,3.6
-1.759876993,-1.074886856,-0.073560181,-1.395327665,0.703261716,-2.076885885,2.703568603,1.651111972,1.780217329,0.077706536,-0.203146806,-1.682170456,1.425245609,4.6
-2.907478372,-1.950952181,-0.7963188,-3.556966661,-0.20609448,-3.955115651,1.794096088,0.592396039,0.957508407,-0.266532386,-0.356453513,-3.174010758,1.239031131,3.1
-1.800154424,-1.074910822,-0.046581652,-1.421044892,0.650265519,-2.210171115,2.650648344,1.661521282,1.845220788,-0.060454848,-0.230149302,-1.860609272,1.055753254,4.1
-1.631070336,-0.639209408,0.476784845,-0.862029185,1.035443915,-1.523434278,3.035731039,1.964917066,2.044719936,-0.091002803,-0.317814384,-1.722073139,1.032057388,4.1
-3.032894813,-2.28654956,-1.003140942,-3.7439986,-0.516939674,-4.106492369,1.484511372,0.322542305,0.820961156,-0.402724913,-0.485228749,-3.435619726,1.7247916,3.8
-2.309333562,-1.420168727,-0.288948662,-2.052141057,0.491076051,-2.490085918,2.491458667,1.328290152,1.546890122,-0.28226991,-0.333040196,-2.591603472,1.239561363,3.8
-2.424304425,-1.578212742,-0.388152529,-2.497583573,0.259248971,-3.030630756,2.259380983,1.131293921,1.386638899,-0.308803577,-0.391880345,-2.733108002,0.988690538,3.3
-2.766474665,-1.987295417,-0.703992368,-3.057762033,-0.037484455,-3.505507356,1.962849503,0.775269549,1.065864723,-0.402899392,-0.48512318,-3.169374057,1.675557893,4.2
-2.047435968,-1.494844442,-0.48932852,-2.564160033,0.084028833,-3.430550913,2.084278572,1.113487163,1.179594185,0.184168605,-0.207336053,-1.863267363,1.848905464,5.2
-2.104130396,-1.289363572,-0.104202553,-1.744928076,0.714624697,-2.108608568,2.714648169,1.513490023,1.856148514,-0.433563834,-0.386981151,-2.53769423,0.528695553,3.4
-2.525246608,-1.728112253,-0.438222556,-2.252643438,0.351677927,-2.519644568,2.351798754,1.103842309,1.51460494,-0.634466117,-0.491709829,-3.159712724,0.858712227,3
-1.446327305,-0.503052706,0.550801035,-0.459904404,1.168693116,-1.106968041,3.169026965,2.111848943,2.2951647,-0.009353201,-0.255673872,-1.455680505,1.159847753,4.9
-2.873707432,-2.081024014,-0.867282405,-3.278560139,-0.126728848,-3.710741356,1.873449644,0.710743604,0.970539603,-0.19115052,-0.41556174,-3.064857952,1.150123755,3
-2.159824085,-1.245976563,0.000881242,-1.656833496,0.641936269,-2.106976753,2.642015953,1.486767166,1.755068888,-0.375257118,-0.448677937,-2.535081204,1.142707197,3.7
-2.551780775,-1.504166376,-0.208653567,-2.134572684,0.50495191,-2.416435308,2.505024047,1.267899034,1.613277114,-0.494332891,-0.49733294,-3.046113666,1.002996429,3.6
-0.923779894,-0.140228874,1.027179887,0.763048196,1.79537705,0.334983533,3.795472548,2.641608256,2.799717083,-0.240271188,-0.369228892,-1.164051082,0.834380408,4.6
-1.801840059,-0.962017034,0.339336899,-0.978263001,0.948250605,-1.333571961,2.948288801,1.752419653,2.018545715,-0.491677205,-0.503174065,-2.293517264,0.835965787,3.6
-1.950884451,-1.079289204,0.192167138,-1.093585948,0.92280197,-1.375144337,2.922833364,1.677427329,1.989664603,-0.545431861,-0.473276473,-2.496316312,0.834380408,3.4
-1.675210213,-0.75234181,0.415459217,-0.561213354,1.064676848,-1.163812408,3.064771561,1.967735974,2.118256464,-0.341350194,-0.369621159,-2.016560407,0.822758344,3.9
-2.577333203,-1.603387145,-0.423489611,-2.447583692,0.356657707,-2.784674689,2.356845051,1.127983206,1.584322619,-0.617015625,-0.381717665,-3.194348828,0.568026016,3
-3.283227989,-2.572907176,-1.357524819,-4.144580446,-0.529113383,-4.45253787,1.471249737,0.250483739,0.78369784,-0.323205132,-0.417202489,-3.606433121,1.350980365,3.1
-1.708069036,-0.891466309,0.338052376,-0.864670905,1.012662977,-1.349444869,3.012758076,1.875680799,2.046376638,-0.190111823,-0.431338816,-1.898180859,0.961270231,4.1
-2.821155778,-1.994000268,-0.826686608,-2.88491483,0.041452955,-3.36229403,2.041689151,0.882525373,1.232562609,-0.313457944,-0.369133791,-3.134613722,1.149026567,3.2
-3.200318425,-2.350607274,-1.088762114,-3.82258707,-0.453163754,-4.141985748,1.547620981,0.319737756,0.767935335,-0.359535218,-0.463665292,-3.559853643,1.704103639,3.8
-1.641982321,-0.664912032,0.624950633,-0.611441856,1.241594159,-0.956054401,3.241634933,2.031186348,2.335809482,-0.523968519,-0.491682797,-2.16595084,0.446563828,3.8
-2.006295665,-1.188713883,0.162287559,-1.570991864,0.758498462,-1.851931609,2.758571254,1.518211995,1.913071311,-0.602536389,-0.552821574,-2.608832054,0.419312027,3.2
-2.617001496,-1.76351528,-0.486441277,-2.791247873,-0.023447847,-3.137382956,1.976750963,0.747283932,1.090853184,-0.373806791,-0.478894135,-2.990808288,1.677951263,4.2
