log10(IA-C),log10(B),log10(C),log10(CAV-C),log10(IV2-C),log10(Pd),log10(Pv),log10(Pa),log10(AAS-C),log10(AVS-C),log10(ADS-C),log10(tc),log10(TP),log10(Tva),Epi/km
-6.916426635,-1.815810442,-1.876707727,-1.899237716,-8.428996473,-7.689164989,-3.62744817,-1.632476541,-0.193535817,-3.765899223,-6.230282061,-0.381964509,-3.484693992,-0.154930285,37.8510775
-7.958078011,-1.906572217,-2.433301895,-2.297896014,-9.575521511,-8.256022086,-4.177066704,-2.23202805,-0.423693579,-3.9984438,-6.631840081,-0.402464605,-3.867607326,-0.461153247,36.8451017
-7.048427688,-1.619676552,-1.877651196,-1.822963635,-8.75407953,-7.802478187,-3.874686871,-1.81370154,-0.007273822,-3.562677947,-6.176503069,-0.53932988,-3.715982878,-0.432651205,37.73729931
-7.43359462,-1.758265751,-1.763036335,-1.931057451,-9.239729414,-7.91779369,-3.88377391,-1.938998669,-0.02749315,-3.711197014,-6.34303375,-0.717345657,-4.519430183,-0.475143433,39.66827749
-6.265072658,-1.89193417,-1.158637421,-1.47043804,-8.039434645,-7.211564061,-3.3432531,-1.288927289,0.341290876,-3.225330281,-5.849632178,-0.425953399,-3.345142284,-0.239673486,44.56509126
-7.216625636,-2.011247818,-1.625140423,-1.891436597,-9.044152318,-7.684055304,-3.834024863,-1.762930078,0.01749871,-3.608954441,-6.278391635,-0.610511086,-4.38333751,-0.433794969,45.0671116
-4.526451793,-0.166603657,-0.425189519,-0.525035321,-6.254858788,-6.380679208,-2.405431498,-0.377118694,1.380565555,-2.110605205,-4.810151526,-0.552506922,-2.579863239,-0.403733592,15.36047493
-5.301456956,-0.395522594,-0.877825088,-0.923292962,-7.155245825,-6.681139219,-2.796051696,-0.707835025,0.936126767,-2.507142641,-5.221462587,-0.809382693,-3.520026836,-0.446458978,15.29363847
-6.571616507,-1.173414815,-1.55844569,-1.608850571,-8.13846218,-7.563319304,-3.449923574,-1.443552305,0.135593531,-3.404253733,-5.964361631,-0.294927149,-3.118622752,-0.467056103,41.67194228
-10.20804995,-2.159082254,-5.668170346,-3.310271969,-12.1329959,-9.406583636,-5.397514249,-3.558471532,-1.343918562,-4.848753333,-7.636390011,0.618655027,-1.167339949,0.155520995,369.5823975
-7.286931665,-1.647951633,-2.119114258,-1.988434087,-9.179677403,-7.799153278,-3.845200044,-1.746984132,-0.296910936,-3.904019697,-6.396662498,-0.119850232,-3.073573947,-0.235252906,75.57765835
-6.558054172,-1.32367129,-1.589032362,-1.602820327,-8.489058886,-7.473156224,-3.455489061,-1.439835942,0.045049894,-3.464267318,-5.987812751,-0.556798212,-3.940570487,-0.382571446,24.23594576
-6.091278407,-0.938288178,-1.525713453,-1.382519012,-8.084861606,-7.150408614,-3.269889778,-1.127292415,0.308305153,-3.280261373,-5.817203165,-0.522130474,-3.903798985,-0.428143375,23.92752281
-7.365307183,-1.730861724,-2.189369688,-2.019691595,-9.09230251,-7.978393071,-4.024569092,-1.921276355,-0.34720935,-3.904231004,-6.410564228,-0.321976752,-3.12660859,-0.404514812,35.49103946
-5.794970287,-0.767796823,-1.158423886,-1.172333528,-7.80218632,-7.170777509,-3.190041616,-1.148955745,0.586886648,-3.093198685,-5.611135992,-0.522779641,-3.422326061,-0.185719011,26.60658388
-6.152378045,-0.605424142,-1.76766812,-1.409256999,-8.023805132,-7.214208458,-3.222207009,-1.091661631,0.236188028,-3.331065945,-5.810573578,-0.743068876,-3.66282522,-0.424841081,30.33273232
-5.681712516,-0.892896923,-1.297901885,-1.150310023,-7.608290494,-6.990192108,-2.965681544,-0.888109056,0.548708796,-3.07723165,-5.575950056,-0.274540625,-2.233468908,-0.355593091,29.88733731
-6.638278405,-1.134889472,-2.128654838,-1.693257764,-8.414433845,-7.41925762,-3.42844607,-1.328835342,-0.026761356,-3.643147532,-6.099728077,-0.455027449,-3.177623686,-0.381872697,29.69294555
-7.528736628,-1.417890227,-1.930919808,-2.058576839,-9.321382318,-8.033092311,-4.006852512,-1.946056063,-0.302869729,-3.937712875,-6.479521809,-0.313353472,-3.782542977,-0.340966395,28.4625764
-5.903205553,-0.931900092,-1.248966629,-1.222206169,-7.742750345,-7.146018289,-3.094304954,-1.087521327,0.587265514,-3.147307878,-5.678729505,-0.487360012,-3.162597572,-0.330217404,29.01014122
-7.061040357,-1.800633995,-2.001485523,-1.99311166,-8.241752829,-7.805718702,-3.548242991,-1.758283353,-0.357204634,-3.876187349,-6.307635477,-0.549448924,-2.91406219,-0.4284506,80.47682345
-7.762994383,-1.541302967,-2.40520948,-2.135476626,-9.585056345,-8.089239039,-4.111290904,-2.055399701,-0.293102894,-3.989050477,-6.561676894,0.140395665,-3.196010606,-0.552123345,35.59955141
-6.874608619,-1.526740592,-1.506872569,-1.668090424,-8.800824325,-7.612935037,-3.706209979,-1.69414758,0.21380464,-3.417381137,-6.048407559,-0.445257908,-3.601354908,-0.393880376,35.30640475
-6.943284107,-1.32097496,-1.531967244,-1.745821364,-8.930690267,-7.534717657,-3.67708672,-1.51037113,0.196657868,-3.441608129,-6.110738005,-0.196891762,-3.543438756,-0.370475021,34.89791922
-7.037326293,-1.640720111,-1.623637388,-1.761910417,-9.003194819,-7.666051614,-3.782699829,-1.671017536,0.081721822,-3.535053751,-6.154030719,-0.292295912,-3.598877053,-0.311141208,34.77094176
-6.754653125,-1.461029196,-1.406837243,-1.608650235,-8.741943902,-7.456997367,-3.689389904,-1.45590558,0.262568885,-3.452921595,-6.046282621,-0.361468447,-3.672486112,-0.340296065,35.72405568
-6.335794096,-1.181787755,-1.705255135,-1.566864462,-8.225941006,-7.328771466,-3.313845639,-1.270063242,0.100674843,-3.511673567,-5.958590569,-0.191489229,-3.318609779,-0.307395898,41.16624909
-6.132985268,-1.536857373,-1.138127291,-1.352865378,-8.076311753,-7.127122155,-3.231036577,-1.089426043,0.481239763,-3.252454177,-5.806378352,-0.092603103,-2.361567556,-0.24707506,55.48235705
-7.129097263,-1.67000665,-1.838567178,-1.892302329,-8.934787968,-7.841678253,-3.753610193,-1.77432026,-0.146795576,-3.698747635,-6.268335143,-0.165606003,-3.126362711,-0.285210004,55.30707541
-6.544442226,-1.342067924,-1.496198232,-1.583798711,-8.517049453,-7.539520623,-3.545711862,-1.496787438,0.225669988,-3.423787353,-5.982701377,-0.319172465,-3.528711331,-0.25949,33.72625037
-8.389962189,-2.061380712,-2.372749408,-2.514130454,-9.656974296,-8.251633231,-4.256373256,-2.18912747,-0.740895585,-4.351585459,-6.906971921,-0.218658001,-3.07169759,-0.405100934,83.47806214
-7.668464216,-2.108035432,-2.008379474,-2.150611019,-9.390091433,-7.987990217,-3.972426635,-1.943924166,-0.359406449,-4.060460183,-6.582156558,-0.076775806,-2.706510434,-0.139125253,75.99824077
-6.408521823,-0.946869651,-1.366566604,-1.538437035,-8.217440836,-7.312238013,-3.302899706,-1.275273034,0.295034644,-3.230624681,-5.862413454,-0.310418887,-3.163857799,-0.299713316,28.75328173
-7.29205162,-2.010399087,-2.174580078,-2.05416456,-8.733397187,-7.823922325,-3.797246756,-1.803951676,-0.382622012,-3.756628253,-6.362434015,-0.269052685,-2.991591614,-0.360338907,25.32242522
-7.437948689,-1.425588631,-2.386323494,-2.01178206,-9.054509809,-8.000071763,-3.913151296,-1.963681255,-0.171321504,-3.731873043,-6.352159628,-0.379709117,-3.311143767,-0.49088243,29.04487148
-6.593399254,-1.165960169,-1.709920466,-1.578226066,-8.281400644,-7.489210287,-3.508196784,-1.590299476,0.249125277,-3.324361477,-5.949499231,-0.310093527,-2.949684915,-0.471738542,30.04508492
-7.684016217,-1.586950193,-2.238513216,-2.211215508,-9.108163832,-8.113048205,-3.982173272,-2.106441948,-0.421955098,-3.963670966,-6.52804901,-0.8515618,-4.452331721,-0.392040134,30.42262508
-6.763654028,-1.670387914,-1.913723429,-1.725743248,-8.394902494,-7.664654816,-3.663907525,-1.5810813,-0.005082738,-3.473420599,-6.059105575,-0.167116716,-2.82968477,-0.190656957,44.63548713
-7.672057647,-1.532153753,-2.379729108,-2.135660254,-9.323463262,-8.104288756,-4.078466671,-1.987781555,-0.373312364,-3.970834202,-6.523544041,-0.032036535,-3.15942599,-0.38012157,45.2564321
-8.616046847,-2.002491508,-2.684478785,-2.567030064,-10.52434042,-8.64253441,-4.651107672,-2.677596045,-0.689857165,-4.100927503,-6.824877831,0.670202798,-2.690475936,0.314415764,32.76097267
-4.52215233,0.002995542,-0.707128716,-0.649097256,-6.037916782,-6.437898945,-2.258635863,-0.326861862,1.184620445,-2.385765688,-4.976807909,-0.267707021,-1.704892702,-0.314624754,13.79604256
-5.59536819,-0.280608594,-1.493069041,-1.14560639,-7.276891482,-6.867916619,-2.849246578,-0.843475864,0.659281278,-2.753837394,-5.414578943,-0.487987287,-2.685234656,-0.480450457,13.46070606
-6.344932543,-0.909882827,-1.673182769,-1.547134729,-7.743240751,-7.390865457,-3.288220786,-1.244640571,0.198173389,-3.344728082,-5.877362812,-0.348916249,-2.739332376,-0.420786807,34.96642821
-7.244314307,-1.5936437,-1.765573794,-1.760498822,-9.364343456,-7.890606034,-4.086882644,-2.028887316,0.217311562,-3.494488605,-6.190557561,-0.150087073,-3.818690702,-0.40202394,110.1878695
-7.521300467,-2.037668359,-1.906663378,-2.097000722,-9.543550753,-7.702669613,-4.095746936,-1.979659343,-0.188633308,-3.489118945,-6.249215003,-0.218147904,-2.933891773,-0.47831552,67.3817756
-6.521962111,-1.301353145,-2.383165331,-1.47571624,-8.487081914,-7.567470185,-3.693010932,-1.560885424,0.42897891,-3.11214449,-5.798778485,0.141200452,-1.856518499,-0.239201872,27.96855904
-7.05495757,-1.806729544,-1.942125088,-1.825385669,-9.124747699,-7.816221479,-4.001861468,-2.001529104,0.071449926,-3.281196256,-6.004069993,-0.202815231,-2.499826922,-0.367635565,47.14796269
-6.652809828,-1.524330664,-1.628225539,-1.53163824,-8.744509453,-7.627984115,-3.764922932,-1.675927164,0.399172318,-3.185467864,-5.876123801,-0.199588559,-2.622139547,-0.433302668,33.27733833
-7.744124904,-2.249160163,-1.900425681,-2.240032003,-9.393953777,-7.973430571,-3.971927138,-1.920500839,-0.398776997,-3.966263818,-6.591181839,-0.441239106,-3.896008579,-0.396366144,89.06929065
-8.763200949,-2.149790142,-2.62822326,-2.765460798,-10.21127136,-8.527365633,-4.449812422,-2.429382707,-0.943429877,-4.425704962,-7.055598466,-0.421982515,-4.021924688,-0.380889116,86.5269825
-7.272115385,-1.254812021,-2.312604034,-1.904318437,-9.132161856,-7.775316214,-3.783425047,-1.657321562,-0.10658629,-3.712377751,-6.304630036,-0.562395377,-3.84193085,-0.473238356,27.29979667
-10.26585822,-2.163183223,-4.187694326,-3.30710775,-12.71559644,-9.524272851,-5.968090522,-3.720714253,-1.311846477,-4.802704695,-7.587124976,0.628082375,-1.73407368,0.059739395,318.9850031
-7.77489564,-1.599803887,-2.469638916,-2.15764071,-9.654796838,-7.988283983,-4.148279928,-2.02720353,-0.34544628,-3.813520212,-6.488421704,-0.507225231,-4.300016631,-0.469397766,23.3014594
-5.487788507,-1.191255559,-1.11969119,-1.089468307,-7.292127122,-6.993792105,-2.99407254,-0.924682011,0.581544645,-2.897251095,-5.446580911,-0.228916855,-2.512591381,-0.357219941,28.6854814
-7.34060081,-1.451980211,-2.173096854,-1.938458619,-9.311062295,-7.823945572,-3.852935463,-1.789334045,-0.193468384,-3.673539398,-6.301855375,-0.229751507,-3.685747405,-0.475831722,30.67920347
-6.922144091,-1.222854907,-1.750630534,-1.801194356,-8.633535213,-7.62114447,-3.683440886,-1.586200353,-0.000938075,-3.45763691,-6.109776336,-0.375572903,-3.363874775,-0.320782106,21.48601195
-6.656822096,-1.289681522,-1.610916251,-1.664159185,-8.423490814,-7.486847257,-3.567899913,-1.457147768,0.063415915,-3.44241379,-6.03108232,-0.386021432,-3.24174186,-0.396569693,26.06123964
-7.837216489,-1.603664202,-2.027050424,-2.177793074,-9.616089007,-7.951560776,-4.238647938,-2.113619441,-0.299643498,-3.806974592,-6.488704698,-0.386023521,-4.08292891,-0.581765379,24.00575542
-6.609382746,-1.170299815,-1.371799425,-1.497675219,-8.743881352,-7.308160556,-3.389290856,-1.307176106,0.408277649,-3.253064707,-5.918306517,-0.085180925,-3.343744559,-0.43323325,30.7582407
-5.326410966,-0.9180745,-0.616105435,-0.82868912,-7.208860206,-6.718830707,-2.8032487,-0.754554374,1.108821122,-2.579326937,-5.243031566,-0.420545717,-2.702427927,-0.368920831,22.76167904
-6.837668364,-1.338155164,-1.585924012,-1.58698981,-8.861109289,-7.499227993,-3.683183373,-1.63920576,0.367093166,-3.304324907,-5.976802095,-0.275713307,-3.442188839,-0.4794584,22.99649896
-6.66149473,-1.383825344,-1.437723865,-1.511976494,-8.731986186,-7.490095892,-3.729636924,-1.571250069,0.412949459,-3.169978749,-5.851258307,-0.305751597,-3.327273505,-0.307301331,24.63432275
-6.44549513,-1.273641057,-1.296668844,-1.396155789,-8.410232265,-7.195729649,-3.470457043,-1.334406519,0.56240178,-3.116143519,-5.794964569,-0.363951681,-3.236497471,-0.263035179,27.98049897
-5.901971478,-1.082645242,-1.135057065,-1.198518455,-7.802206664,-7.049243501,-3.063453696,-1.078915841,0.604226172,-2.997665533,-5.60976233,-0.417031887,-2.982652572,-0.393489101,28.46235339
-8.451685432,-2.084265547,-2.516565654,-2.632053357,-9.789787252,-8.482814169,-4.355873075,-2.462372686,-0.838020683,-4.366166317,-6.939177691,-0.439186305,-3.878797506,-0.402934865,97.33867845
-6.694720194,-1.441866195,-1.542715787,-1.578842594,-8.725627759,-7.51414912,-3.581286681,-1.535943725,0.276215982,-3.329373153,-5.965181654,-0.502627406,-3.771237756,-0.35741584,25.03643431
-7.394198343,-1.607396028,-1.742804799,-1.937807115,-9.540913447,-7.660479531,-3.916575834,-1.880182175,-0.089241781,-3.606219345,-6.297056457,0.008546227,-3.45119403,-0.408558433,21.64614888
-7.436091881,-1.603044318,-1.666320723,-1.886529775,-9.608572037,-7.711440637,-4.043555862,-1.898736799,0.085534942,-3.452254209,-6.189038649,-0.248491648,-3.84088269,-0.326093297,26.87807967
-7.332613806,-1.670495157,-1.910014944,-1.970384048,-9.392339251,-7.704946902,-3.908907732,-1.803267434,-0.067319503,-3.333721631,-6.08782427,-0.173970525,-2.382093932,-0.229207246,25.1628828
-6.939599597,-1.664121586,-1.412179022,-1.682641976,-8.837260829,-7.5534781,-3.805824773,-1.762357628,0.254945096,-3.279492355,-5.991115719,-0.834236226,-4.293425002,-0.331036298,24.94537251
-6.371223456,-1.104715874,-1.500474476,-1.422750557,-8.151422971,-7.328472831,-3.487753587,-1.421076832,0.459329055,-3.047760052,-5.736593634,-0.659561273,-3.689601146,-0.354480139,24.52950918
-6.684037237,-0.968935726,-1.571904778,-1.551061712,-8.520471519,-7.482620201,-3.620331946,-1.53671294,0.309894594,-3.394318864,-5.99194533,-0.250271374,-2.96322552,-0.256518268,17.84431322
-6.852860987,-1.850057779,-1.570950997,-1.725288675,-8.720542327,-7.494167437,-3.666612952,-1.634281144,0.068806967,-3.379476787,-6.055433628,-0.275598281,-3.083405644,-0.382493472,60.30671989
-7.018631953,-1.511304261,-1.66832686,-1.694196862,-9.060194862,-7.685948424,-3.714667354,-1.752607666,0.173431217,-3.515771708,-6.138959781,-0.245051774,-3.70819569,-0.196803254,36.9865294
-5.707267213,-0.639110864,-1.444496029,-1.288228398,-7.098121894,-6.968568113,-2.899236697,-1.00341046,0.360922148,-2.825660085,-5.498444315,-0.859412998,-3.476517635,-0.50937307,24.77893595
-7.392630319,-1.995105099,-2.003005423,-2.089963373,-9.203577319,-7.824503976,-4.002244757,-1.815901899,-0.343835527,-3.889666712,-6.439682689,0.118576899,-2.258519782,-0.303517672,77.00485034
-5.907895628,-1.453454516,-1.018200521,-1.19268084,-8.006903294,-7.168769334,-3.174094774,-1.178252762,0.683558762,-2.969571871,-5.587331094,-0.067827595,-2.560700786,-0.299413081,30.33359755
-5.886073069,-1.112695234,-1.116199237,-1.164419122,-7.883765153,-7.123104313,-3.307717052,-1.173090147,0.674787235,-2.993509845,-5.595302712,-0.29099079,-3.400279131,-0.237039294,12.00074599
-7.013217128,-1.691786173,-1.674807585,-1.789842726,-8.973125413,-7.769351183,-3.827243629,-1.858261753,0.042369864,-3.621676691,-6.182150424,0.180865482,-2.93816806,-0.191973439,28.61270023
-4.245698944,-0.346201546,-0.349323151,-0.422390565,-6.177519587,-6.395776098,-2.348170385,-0.308362983,1.375866104,-2.149011901,-4.758464606,-0.303786001,-1.956772626,-0.358829254,12.17089683
-5.692087352,-0.673820572,-1.380487075,-1.14522123,-7.865576249,-6.97020288,-3.265088953,-1.103655501,0.74795747,-2.556515029,-5.297350905,-0.478985652,-3.591476209,-0.48641039,12.29775423
-5.768110443,-0.502477582,-0.940827008,-1.112199903,-8.138778663,-6.729715795,-3.096633123,-0.880450238,0.877746786,-2.612835457,-5.342389046,-0.379742985,-3.155842666,-0.435388887,12.17089683
-5.55096546,-1.128163735,-0.90292221,-1.01402545,-7.624315159,-6.910620891,-3.108154824,-0.969865778,0.878439048,-2.730036689,-5.372255564,-0.1948168,-2.755474981,-0.321407605,13.67764816
-7.19437906,-1.294082183,-1.918802941,-1.925543915,-8.982349015,-7.885223578,-3.914611388,-1.862701882,-0.076026974,-3.670812217,-6.263613291,-0.288890929,-3.82000654,-0.370522231,41.3849862
-6.323839229,-1.334364937,-1.534330792,-1.459165887,-8.358711694,-7.346813509,-3.521403727,-1.350488875,0.30081017,-3.152392747,-5.785300133,0.111552732,-3.259141955,-0.364427495,20.96780305
-6.201631057,-1.343671395,-1.524766262,-1.378274696,-8.227158988,-7.340381478,-3.470357569,-1.322536102,0.264649435,-3.201386739,-5.775739539,-0.130144282,-2.986451664,-0.374337415,26.39222083
-5.616033835,-1.043950267,-1.420517179,-1.108300135,-7.701276036,-7.027188542,-3.076447314,-0.973400458,0.578120932,-2.974300623,-5.527755079,-0.111176797,-3.000309228,-0.190209668,27.09846529
-7.192933443,-1.673212183,-2.212593402,-1.926450566,-9.172770137,-7.76497807,-3.875078243,-1.741749613,-0.372267829,-3.638636684,-6.261058754,0.145746444,-3.147980394,-0.375963732,41.51313474
-6.045654447,-1.010977281,-1.400513972,-1.3152061,-8.064158241,-7.160920033,-3.463457287,-1.226396329,0.489279815,-2.988280716,-5.63432286,-0.40524571,-3.220782169,-0.457226296,20.51506514
-6.96763922,-1.260464414,-2.369756178,-1.829245549,-8.764092613,-7.873194438,-3.884300474,-1.825615087,-0.172420328,-3.592488653,-6.158803448,0.327359615,-2.867758107,-0.355306713,18.39199483
-6.255865601,-1.264965362,-1.641859546,-1.429691587,-8.332314899,-7.300536178,-3.443146868,-1.292173982,0.172996433,-3.221778188,-5.803749278,-0.518659262,-4.267684567,-0.455709401,40.14426715
-6.588961549,-1.505299209,-1.692437394,-1.57420159,-8.678488561,-7.485088486,-3.631973452,-1.566984516,0.111214734,-3.342966975,-5.949492444,-0.478830613,-4.18910581,-0.350381374,41.43412659
-7.790377104,-1.941979684,-2.380337063,-2.31822807,-9.308652686,-8.070127521,-4.12563935,-2.074166158,-0.651815292,-4.178746117,-6.643315573,0.022150215,-2.378522308,-0.016635711,82.44872026
-3.854058573,-0.038151571,-0.478190847,-0.307877559,-5.29341808,-6.137397139,-2.17749395,-0.10623187,1.462062615,-2.016389701,-4.622031321,0.098698495,-0.650572197,-0.117377031,5.654940188
-5.157515053,-0.600701057,-1.264597677,-0.9592059,-6.731618001,-6.971772005,-2.933050734,-0.908740921,0.656639592,-2.777666117,-5.304590805,-0.35502691,-2.705343549,-0.184606784,5.458421289
-5.907259732,-0.894763272,-1.307525802,-1.270526956,-7.606243944,-7.23461465,-3.301040284,-1.184001895,0.444341033,-2.99433279,-5.609146285,-0.366843063,-3.25844458,-0.422049262,6.857596507
-4.420756517,-0.538845869,-0.65846415,-0.567149086,-5.783553256,-6.578840587,-2.685431443,-0.605353987,1.176327252,-2.376436743,-4.927886951,-0.24105458,-2.002676387,-0.213207685,6.87128981
-6.518212852,-1.385289725,-1.582345621,-1.570742302,-8.256328046,-7.474163328,-3.468085142,-1.404464478,0.155596896,-3.415866598,-5.965308074,-0.233544585,-3.011535841,-0.42983474,12.4482382
-6.451394256,-1.454930647,-1.646570953,-1.520436117,-8.384103585,-7.520360597,-3.442908597,-1.429812732,0.234666029,-3.286069349,-5.894144112,-0.059542204,-2.135604191,-0.214545752,26.6223022
-7.672166026,-1.640193443,-2.263089661,-2.098193552,-9.415133817,-8.183644163,-4.199805264,-2.185572678,-0.370037385,-4.024423423,-6.533511599,-0.137342817,-3.287559087,-0.444370819,17.33928285
-5.753767565,-1.419572687,-1.274104116,-1.224094509,-7.60232624,-6.955598194,-3.086392968,-0.970159264,0.466064964,-2.990877213,-5.57631104,-0.246785741,-2.614838922,-0.187980905,11.36981122
-5.593274744,-0.965783231,-1.081513028,-1.100357661,-7.30533721,-7.046978938,-3.037598986,-1.024480788,0.696948979,-2.930196557,-5.484228458,-0.035255975,-1.739271728,-0.395370653,10.76607468
-7.995393373,-2.135115473,-2.024696245,-2.289788311,-10.03831178,-8.071036181,-4.197699217,-2.051915789,-0.365216594,-3.9374233,-6.604369918,0.129093008,-3.179434523,-0.301073869,53.06297564
-6.988513722,-1.366771857,-1.958645658,-1.855929255,-8.706739933,-7.718224438,-3.676675734,-1.654689425,-0.188749472,-3.715170364,-6.216389666,-0.264398351,-2.97426447,-0.321206646,17.36046539
-6.240264144,-1.146297768,-1.740520388,-1.508880892,-7.740762943,-7.413872412,-3.513739556,-1.51113033,0.220317976,-3.287559244,-5.816320091,-0.440705598,-3.202056602,-0.394449018,9.742951432
