log10(IA-C),log10(B),log10(C),log10(CAV-C),log10(IV2-C),log10(Pd),log10(Pv),log10(Pa),log10(AAS-C),log10(AVS-C),log10(ADS-C),log10(tc),log10(TP),log10(Tva),Epi/km
-9.846476349,-2.705349317,-3.885366683,-3.205694501,-10.64635753,-9.006725332,-4.904447161,-3.014800114,-1.279107118,-4.763035693,-7.503514347,0.636757968,-0.844625256,-0.0479041,369.5823975
-7.253787934,-1.772499397,-2.80829455,-1.98783742,-9.003657009,-7.799153278,-3.758527649,-1.746984132,-0.274285762,-3.869624597,-6.373093607,0.205903224,-2.357666581,-0.261232886,75.57765835
-6.065901098,-1.521238245,-1.743514911,-1.330072943,-7.800348543,-7.175345758,-3.206254618,-1.181852189,0.474614714,-3.201568219,-5.73533216,-0.517198447,-3.16126849,-0.304600074,24.23594576
-6.244015473,-1.084223492,-2.549853531,-1.411623262,-8.017508779,-7.150408614,-3.249129721,-1.127292415,0.330518768,-3.254725565,-5.822552684,-0.629746934,-3.607593132,-0.507866783,23.92752281
-7.44432731,-1.876960134,-2.961033974,-2.052373889,-9.045430174,-7.978393071,-3.964263025,-1.905412208,-0.349272637,-3.883964188,-6.42983696,-0.164280082,-2.483208025,-0.394150494,35.49103946
-5.71021946,-1.050006521,-2.146106307,-1.151162066,-7.586369947,-7.062767054,-3.07401661,-1.02361828,0.497374592,-3.07614876,-5.573711876,-0.336103146,-2.742083369,-0.046387493,26.60658388
-6.618330831,-0.936260827,-2.804222459,-1.625815241,-8.452688263,-7.214208458,-3.222207009,-1.091661631,0.118912685,-3.545287253,-6.045518153,-0.495227701,-3.386078416,-0.462963952,30.33273232
-5.681673872,-0.9008805,-2.204670458,-1.165893148,-7.40291028,-6.990192108,-2.942818943,-0.851501208,0.53783761,-3.100578136,-5.587902022,-0.184774724,-1.820281849,-0.253170643,29.88733731
-6.412012944,-1.263346827,-1.867443752,-1.496140231,-8.244525177,-7.307561772,-3.332866136,-1.328835342,0.228998227,-3.422764582,-5.932148839,-0.469716058,-3.040504757,-0.361722136,29.69294555
-7.405917307,-1.821488759,-2.685356551,-2.035146256,-8.887389496,-7.859529362,-3.872574771,-1.79340188,-0.274047804,-3.929995983,-6.432300577,-0.570996672,-3.762474265,-0.452752695,28.4625764
-5.635853398,-1.114618876,-2.224930543,-1.179689756,-7.097323365,-6.973934984,-2.871999955,-0.826215578,0.496975832,-3.109048453,-5.57067276,-0.501337065,-2.620838738,-0.309556671,29.01014122
-7.443240657,-1.777540463,-2.839549722,-2.135039131,-8.581920843,-7.805718702,-3.548242991,-1.758283353,-0.409178189,-4.023553953,-6.485249049,-0.388413232,-2.753026498,-0.4284506,80.47682345
-7.201155,-2.000247152,-2.18131381,-1.962420001,-8.864961581,-7.712785489,-3.749437431,-1.611518941,-0.14678394,-3.784249565,-6.351716218,-0.061650448,-3.398056719,-0.358234162,35.59955141
-6.629922926,-1.707984834,-1.929090401,-1.593216587,-8.198646904,-7.41956359,-3.507800606,-1.493176875,0.301319274,-3.375468749,-5.982156546,-0.280106713,-3.119727273,-0.327210107,35.30640475
-6.888324171,-1.461049034,-2.494805038,-1.784590554,-8.67635825,-7.448161899,-3.512350378,-1.477784419,0.073958534,-3.533110958,-6.138896365,-0.28985993,-3.543397573,-0.343135262,34.89791922
-6.674719779,-1.782633182,-2.479373445,-1.677859658,-8.230589667,-7.410225506,-3.580163592,-1.394074642,0.11663513,-3.480938648,-6.051258965,-0.419347993,-3.386554754,-0.461253526,34.77094176
-6.426121417,-1.523088648,-1.889543922,-1.495855381,-8.078233828,-7.346689819,-3.395681183,-1.321208249,0.363537614,-3.35712647,-5.914005292,-0.320582095,-3.12615852,-0.378290187,35.72405568
-6.76081861,-1.24020736,-2.453397452,-1.713173423,-8.595384402,-7.328771466,-3.313845639,-1.270063242,0.055341903,-3.58277797,-6.112074288,-0.215668288,-3.32620745,-0.374906874,41.16624909
-6.466129633,-1.253597616,-2.071609656,-1.524612436,-8.289360479,-7.127122155,-3.231036577,-1.089426043,0.304133865,-3.385823858,-5.942054781,-0.068457994,-2.337422447,-0.24707506,55.48235705
-7.357149176,-1.733638533,-2.805497129,-1.979020526,-9.156338212,-7.83046542,-3.753610193,-1.77432026,-0.168939379,-3.781583699,-6.369892573,-0.190079882,-3.150836589,-0.285210004,55.30707541
-6.226034859,-1.539172416,-1.917631026,-1.393322038,-8.079320471,-7.184242183,-3.2731899,-1.161902896,0.401178854,-3.236126011,-5.813423291,-0.125474067,-2.690964494,-0.268627247,33.72625037
-8.265417138,-2.23780154,-2.982230282,-2.426310463,-9.497917216,-8.251633231,-4.189586967,-2.18912747,-0.642684809,-4.322282379,-6.839175226,-0.160317396,-2.71856601,-0.512076636,83.47806214
-7.81349592,-2.026216863,-2.865948224,-2.194350221,-9.310507922,-7.987990217,-3.972426635,-1.943924166,-0.39556901,-4.11280411,-6.617065306,0.043803819,-2.474301716,-0.371213158,75.99824077
-6.575503625,-1.169165475,-2.346371217,-1.615664994,-8.149099081,-7.312238013,-3.302899706,-1.275273034,0.198861349,-3.366676471,-5.965273255,-0.15139146,-2.676914877,-0.167895237,28.75328173
-7.203075783,-1.916091161,-3.017276799,-1.978569644,-8.394369762,-7.804453978,-3.797246756,-1.803951676,-0.270139998,-3.726079212,-6.292196889,-0.062405947,-2.379631246,-0.358591946,25.32242522
-7.21456626,-1.825813125,-2.394423428,-1.883282005,-8.839444722,-7.704452449,-3.838498062,-1.747179929,-0.024778333,-3.57869049,-6.231490338,-0.043953075,-2.690318969,-0.147681352,29.04487148
-6.373841911,-1.543415571,-1.960619041,-1.489643319,-7.999834078,-7.287117754,-3.324587941,-1.236033404,0.321745634,-3.239356015,-5.851434738,-0.054136256,-2.2978697,-0.187560511,30.04508492
-7.114899399,-1.979105813,-2.486502909,-1.966244432,-8.26709669,-7.817334721,-3.732716247,-1.792893985,-0.178563547,-3.789171159,-6.294758904,-0.632420589,-3.524738614,-0.410136968,30.42262508
-6.863112769,-1.626591487,-2.852096874,-1.809143526,-8.268695174,-7.642508316,-3.471982132,-1.481132023,-0.093130423,-3.59456923,-6.137689654,-0.017973317,-2.243873953,-0.275985414,44.63548713
-7.720240438,-1.830341332,-2.752248277,-2.202100989,-9.071482502,-8.085495656,-3.921292016,-1.957185183,-0.408811222,-3.991155379,-6.554400222,-0.270935594,-3.369534093,-0.38012157,45.2564321
-7.475133406,-2.55281864,-2.116488763,-2.012870255,-9.426087607,-7.698009534,-3.809871439,-1.739812204,-0.099778752,-3.653509351,-6.346282424,0.040162858,-2.918305953,-0.121690226,32.76097267
-4.867845554,-0.222279158,-1.682494061,-0.778821287,-6.23120181,-6.437898945,-2.258635863,-0.326861862,1.043792726,-2.550973806,-5.136257382,-0.052793776,-1.148371967,-0.18765918,13.79604256
-5.649778988,-0.667126099,-1.965747243,-1.170630694,-7.213995623,-6.867916619,-2.849246578,-0.843475864,0.582531315,-2.858924164,-5.478090704,-0.301676051,-2.248030287,-0.308743397,13.46070606
-6.481662883,-1.138540057,-2.631485497,-1.649313155,-7.683311566,-7.390865457,-3.288220786,-1.244640571,0.061143138,-3.432734466,-5.954595108,-0.243524381,-2.633940508,-0.420786807,34.96642821
-6.854649767,-1.985054464,-2.186867647,-1.544521812,-9.0442586,-7.495249343,-3.6856792,-1.613968766,0.452048522,-3.318618312,-6.00476762,-0.698168138,-3.982149173,-0.733390193,110.1878695
-7.682421973,-2.020702378,-2.75344362,-2.146738062,-9.4061136,-7.702669613,-4.095746936,-1.979659343,-0.242119564,-3.595194762,-6.334585221,-0.03394846,-2.74969233,-0.400594939,67.3817756
-6.560382806,-1.50676669,-3.019131454,-1.533427481,-8.205403201,-7.504678559,-3.663552759,-1.560885424,0.391397868,-3.121342648,-5.812947119,0.146733155,-1.552852412,-0.066061426,27.96855904
-7.113392345,-1.955210072,-2.72409097,-1.801028301,-9.073024374,-7.649352577,-4.001340056,-1.913067032,0.149335074,-3.277005207,-6.011650062,-0.190640341,-2.487652031,-0.367635565,47.14796269
-7.100630819,-1.624698438,-2.572418864,-1.778470738,-9.020887867,-7.627984115,-3.764922932,-1.675927164,0.165907424,-3.390253194,-6.092855159,-0.077990395,-2.311564893,-0.208541415,33.27733833
-7.550288911,-2.094948143,-2.665456081,-2.040971935,-9.101262674,-7.973430571,-3.971927138,-1.920500839,-0.13677891,-3.773932713,-6.406113321,-0.398460303,-3.477887681,-0.348417897,89.06929065
-8.359442275,-2.357807985,-3.04249743,-2.493178113,-9.777989731,-8.318391316,-4.307716953,-2.355185472,-0.651536965,-4.222109863,-6.837460793,-0.150153726,-3.33187218,-0.426534923,86.5269825
-7.193702341,-1.518917521,-2.602784232,-1.857490045,-8.798913841,-7.738781297,-3.764917391,-1.657321562,-0.079355437,-3.654451954,-6.258182701,-0.427850446,-3.145870365,-0.374365039,27.29979667
-9.794409922,-2.757050325,-5.197230808,-3.263654836,-10.53085876,-9.099686006,-4.59834765,-3.013325964,-1.33353209,-4.825844636,-7.53941629,0.695973401,-0.765267155,0.143954478,318.9850031
-7.439713837,-1.934678162,-2.573207967,-2.040086739,-8.888056182,-7.818454859,-3.889609678,-1.865831899,-0.226439219,-3.654182163,-6.330219542,-0.390153525,-3.498184463,-0.465012435,23.3014594
-5.485146343,-1.039518537,-1.794543083,-1.056287829,-7.140143401,-6.943420979,-2.925994358,-0.924682011,0.629889897,-2.791288892,-5.394616595,-0.120801795,-1.802024377,-0.293323817,28.6854814
-7.618432776,-1.669574619,-3.091548145,-2.102269396,-9.25667672,-7.823945572,-3.852935463,-1.789334045,-0.34388509,-3.815104702,-6.45167826,-0.379999006,-3.487986094,-0.395929339,30.67920347
-6.513332908,-1.50168945,-2.193797372,-1.581284589,-7.959728702,-7.344501697,-3.311513094,-1.338564059,0.249757911,-3.289594813,-5.920950578,-0.312188721,-2.516949002,-0.359065226,21.48601195
-6.599521374,-1.418998141,-2.556980853,-1.632619856,-8.091704889,-7.397900878,-3.534132468,-1.421848171,0.095158121,-3.333241875,-5.966032577,-0.397931412,-2.98974777,-0.354299818,26.06123964
-7.234484502,-2.02782024,-2.350190574,-1.963600453,-8.551683966,-7.798872722,-3.82332057,-1.706578421,-0.099598403,-3.643939423,-6.288966257,-0.631619057,-3.792510065,-0.548290212,24.00575542
-6.654155015,-1.258399978,-2.394853669,-1.552239439,-8.25008159,-7.308160556,-3.389290856,-1.307176106,0.314086956,-3.304806287,-5.953367262,-0.505298665,-3.290906457,-0.435405605,30.7582407
-5.186953729,-0.809058956,-1.606946799,-0.838175008,-6.502328503,-6.718830707,-2.756705417,-0.751034522,1.076176907,-2.536991516,-5.20200898,-0.170949257,-1.569322505,-0.341112059,22.76167904
-6.462660613,-1.599865554,-1.845057696,-1.426103156,-8.317462928,-7.187658073,-3.46544863,-1.293995194,0.481093509,-3.190941489,-5.841610752,-0.312291083,-2.638587188,-0.361299087,22.99649896
-6.084210924,-1.60123938,-1.560830542,-1.274693974,-7.732546257,-7.140288406,-3.212622372,-1.213373506,0.625780937,-2.975695573,-5.63873551,-0.400620581,-2.630341036,-0.371169806,24.63432275
-6.203168401,-1.411435719,-1.942452701,-1.328149335,-7.780484081,-7.195729649,-3.335818773,-1.224794926,0.561613229,-3.021840368,-5.69243796,-0.295941521,-2.768195654,-0.339904046,27.98049897
-6.129985237,-1.08035183,-2.132028545,-1.298502794,-7.768308398,-7.049243501,-3.063453696,-1.078915841,0.550164737,-3.048567937,-5.690168606,-0.364687675,-2.640724279,-0.337735346,28.46235339
-8.371159805,-2.276635795,-2.941364614,-2.513475444,-9.700078171,-8.232977126,-4.283275432,-2.272401071,-0.663712408,-4.323553911,-6.881930149,-0.530256171,-3.969867372,-0.387900824,97.33867845
-6.185343851,-1.57836944,-1.868343571,-1.373906397,-7.456931835,-7.128360679,-3.325088324,-1.317254479,0.484893866,-3.10624904,-5.739633274,-0.541954096,-2.866068817,-0.45278398,25.03643431
-6.816798416,-1.873378964,-2.156931715,-1.655503597,-8.701637922,-7.493310224,-3.618672972,-1.496457254,0.224656318,-3.288170581,-5.984770621,-0.216139929,-3.213713411,-0.299979002,21.64614888
-7.176983007,-1.872756297,-2.124989983,-1.823669453,-8.905227011,-7.54642848,-3.640618426,-1.572901461,0.11798739,-3.502223742,-6.193017378,-0.464187014,-3.749966448,-0.383568814,26.87807967
-7.023477552,-1.86777343,-2.299887284,-1.780228609,-8.532984445,-7.527214924,-3.654485646,-1.607548549,0.076882215,-3.400319735,-6.086362337,-0.042822706,-2.090793568,-0.229207246,25.1628828
-6.037123778,-1.866849471,-1.194036562,-1.293389478,-7.979914317,-6.843682951,-2.964605053,-0.981856025,0.642707807,-2.932024831,-5.641315291,-0.607854015,-3.357872438,-0.453735308,24.94537251
-5.318034091,-1.492395728,-1.053045489,-1.011634829,-6.912330897,-6.542570255,-2.480999443,-0.542914632,0.865503018,-2.67386003,-5.344758324,-0.704556358,-3.150694426,-0.391017703,24.52950918
-6.411342498,-1.378148602,-1.889043526,-1.480607475,-7.751552802,-7.346036419,-3.404663238,-1.377220575,0.39924763,-3.179471617,-5.83197689,-0.364900899,-2.895508285,-0.447800159,17.84431322
-7.107556832,-1.741337138,-2.208866079,-1.783959503,-8.900378522,-7.494167437,-3.666612952,-1.634281144,0.132901343,-3.453001202,-6.142774028,-0.178493934,-2.794571376,-0.293548848,60.30671989
-7.214359354,-1.665413789,-2.624839072,-1.831190833,-8.733894702,-7.685948424,-3.714667354,-1.752607666,0.057875298,-3.664712494,-6.266141087,-0.245849403,-3.210278418,-0.476606701,36.9865294
-5.187193814,-0.974835645,-1.374494373,-0.986099335,-6.576523567,-6.67857421,-2.591818704,-0.638907385,0.778928661,-2.723707902,-5.332411071,-0.631731129,-2.761906403,-0.497450365,24.77893595
-6.80768443,-1.983879415,-2.365839796,-1.708369089,-8.65929533,-7.666043501,-3.721754079,-1.63778778,0.06811712,-3.509344645,-6.077208407,0.108828028,-2.268268653,-0.254075741,77.00485034
-5.617187421,-1.392787348,-1.636875328,-1.060558223,-7.476928499,-6.926487237,-3.015264936,-0.94698189,0.794123215,-2.874462109,-5.466059348,0.138360287,-1.828032656,-0.315361369,30.33359755
-5.661078896,-1.161066655,-1.774411547,-1.077418506,-7.424270854,-7.071903857,-3.196605895,-1.117910415,0.8203348,-2.882892146,-5.481376581,-0.215716734,-2.856526348,-0.358677841,12.00074599
-6.775417437,-1.838093634,-2.315436247,-1.673310547,-8.405969958,-7.59825677,-3.623188223,-1.609928937,0.164173487,-3.523121503,-6.067513818,-0.351805785,-3.224747162,-0.400908049,28.61270023
-4.206152402,-0.368498573,-1.002343307,-0.442994023,-5.841820421,-6.311500406,-2.304970782,-0.246549493,1.412698782,-2.238039687,-4.818593411,-0.257960473,-1.824738868,-0.40066005,12.17089683
-5.509130924,-0.960205632,-1.439334683,-1.019622121,-7.5312689,-6.781016691,-2.994009101,-0.863403642,0.891502361,-2.620711374,-5.30744128,-0.422850165,-3.299531099,-0.407506843,12.29775423
-6.030863231,-0.760142521,-1.974829822,-1.300820989,-8.099465232,-6.729715795,-3.096633123,-0.880450238,0.602149214,-2.876999379,-5.574969494,-0.269724254,-3.016286829,-0.435388887,12.17089683
-5.174726291,-1.071675607,-1.382412568,-0.856168308,-7.003351493,-6.77624384,-2.716001483,-0.728858432,1.005103689,-2.655057418,-5.251295699,-0.338602716,-2.579054465,-0.41958346,13.67764816
-6.978857377,-1.758748135,-2.91390953,-1.944285644,-8.66151511,-7.632963714,-3.616623403,-1.555300563,-0.213605354,-3.732201105,-6.264838606,-0.264261996,-3.316070804,-0.371714756,41.3849862
-6.19506669,-1.353376251,-2.173344447,-1.420845722,-7.966050255,-7.2532025,-3.395795227,-1.350488875,0.31994699,-3.163683114,-5.755589568,-0.217552807,-3.397981347,-0.428389783,20.96780305
-5.910123386,-1.42361192,-1.861564008,-1.244228055,-7.82668224,-7.21166479,-3.204634679,-1.140240876,0.559147665,-3.057753257,-5.631230241,0.051382903,-2.264965739,-0.356133546,26.39222083
-5.744540448,-0.994216127,-2.220612804,-1.176174926,-7.655305592,-7.027188542,-3.076447314,-0.973400458,0.565964766,-3.001059654,-5.555708927,-0.157974715,-2.671342423,-0.425585552,27.09846529
-6.35456621,-1.921787667,-2.14131316,-1.571382114,-8.204346137,-7.288426846,-3.354804025,-1.322665714,0.023063879,-3.383186925,-5.931897169,-0.24430566,-3.218389661,-0.391831591,41.51313474
-5.901962299,-1.210697195,-2.009857447,-1.2111685,-7.834050665,-7.109370169,-3.27727782,-1.086432245,0.634948005,-2.946186353,-5.569973141,-0.324340852,-3.102307383,-0.394952116,20.51506514
-6.583147725,-1.679984318,-2.61954491,-1.666565449,-8.213825908,-7.5573097,-3.524050161,-1.451652938,0.079470225,-3.428473823,-5.990004394,-0.017833416,-3.212951138,-0.321195408,18.39199483
-6.11805748,-1.29896603,-1.884137002,-1.441431922,-7.871915228,-7.300536178,-3.349812255,-1.288348609,0.279759753,-3.163451575,-5.775418695,-0.505278716,-3.409113813,-0.436059067,40.14426715
-5.572071101,-1.826891991,-1.68133162,-1.209204374,-7.403320094,-6.874240184,-2.938348043,-0.80352472,0.488274654,-3.016614831,-5.583190367,-0.564859626,-3.473566537,-0.509975238,41.43412659
-7.489032281,-2.100688034,-2.801011583,-2.107638937,-8.978158561,-8.070127521,-4.111727113,-2.074166158,-0.373868758,-3.974194964,-6.460752549,0.30408218,-1.702178176,-0.112774217,82.44872026
-4.153784642,-0.085959103,-1.261334319,-0.494171846,-5.485861117,-6.137397139,-2.17749395,-0.10623187,1.301673115,-2.287496858,-4.838880499,0.061334038,-0.669686543,-0.314407535,5.654940188
-5.70027068,-0.831578254,-2.086672939,-1.332408681,-7.215478157,-6.971772005,-2.933050734,-0.908740921,0.396426815,-3.174796086,-5.689879208,-0.304740753,-2.655057391,-0.302592739,5.458421289
-6.286985589,-1.100613798,-2.146110947,-1.547271797,-7.869236169,-7.23461465,-3.301040284,-1.184001895,0.169437688,-3.327169583,-5.887807954,-0.262392212,-2.860597715,-0.411372957,6.857596507
-4.72824413,-0.607698468,-1.657206907,-0.856972533,-5.956475183,-6.578840587,-2.685431443,-0.605353987,0.839176544,-2.706223408,-5.183478869,-0.333068547,-1.818912596,-0.417387114,6.87128981
-6.262099684,-1.485753142,-2.245770203,-1.515377226,-7.777437758,-7.474163328,-3.430849934,-1.404464478,0.200981526,-3.380808249,-5.871914892,-0.382608694,-3.091143276,-0.338980932,12.4482382
-5.936290041,-1.514663296,-1.954225501,-1.329271295,-7.435827876,-7.242245771,-3.233661899,-1.177536907,0.458691279,-3.185742467,-5.702586097,0.081142153,-1.678734839,-0.203146806,26.6223022
-7.628492674,-1.977712801,-3.272407392,-2.193210907,-8.959770166,-8.183644163,-4.199805264,-2.185572678,-0.539433987,-4.074721395,-6.546089425,-0.26086503,-3.168343402,-0.51892249,17.33928285
-5.50798804,-1.219965194,-1.9434699,-1.191320276,-6.853977016,-6.955598194,-3.072414508,-0.970159264,0.483234956,-3.000105606,-5.507607417,-0.065200694,-1.865355118,-0.230149302,11.36981122
-5.630276648,-1.040512225,-1.736960361,-1.162467102,-7.137135202,-7.046978938,-3.037598986,-1.024480788,0.600066943,-2.998434063,-5.523788708,-0.068147593,-1.69921793,-0.268227878,10.76607468
-8.038726592,-2.11420601,-2.867419783,-2.281395292,-9.781546903,-8.071036181,-4.135402595,-2.051915789,-0.367897338,-3.952670898,-6.611939162,-0.119334811,-3.333941996,-0.495279155,53.06297564
-6.464757327,-1.609105567,-2.417827303,-1.649346742,-7.818732014,-7.660146403,-3.671564901,-1.56220272,0.005339516,-3.508393497,-5.976582755,-0.286983048,-2.59631661,-0.333040196,17.36046539
-6.335781936,-1.391519276,-2.752625002,-1.632953851,-7.766710974,-7.413872412,-3.513739556,-1.51113033,-0.055026686,-3.479408697,-5.943620701,-0.317986164,-2.742290589,-0.391880345,9.742951432
