log10(IA-C),log10(B),log10(C),log10(CAV-C),log10(IV2-C),log10(Pd),log10(Pv),log10(Pa),log10(AAS-C),log10(AVS-C),log10(ADS-C),log10(tc),log10(TP),log10(Tva),Epi/km
-4.805646979,-1.343236551,-1.570003874,-0.667371441,-6.655972741,-6.784416696,-2.839328941,-0.752276624,1.186615383,-2.375812941,-5.019880713,0.144431498,-1.44327559,-0.209648832,100.7897396
-4.782248628,-1.0210392,-1.617367279,-0.632635091,-6.724443193,-6.843221372,-2.808923382,-0.76111827,1.237412967,-2.266006637,-4.958284499,-0.317408424,-2.617451993,-0.144572731,65.03483034
-4.225537167,-0.967793216,-1.100427186,-0.314030364,-6.315116055,-6.594288443,-2.692221301,-0.627863875,1.606119614,-1.944419789,-4.645265518,-0.085552268,-2.04536666,-0.283374204,68.66745984
-6.744759333,-2.113266774,-2.344634339,-1.610150891,-8.583502583,-7.701728144,-3.816140771,-1.746689756,0.296658515,-3.339417919,-5.983384293,-0.251580289,-3.301169151,-0.410672,96.74687089
-5.533410995,-1.229083083,-1.903639908,-0.978324549,-7.52823705,-7.013909778,-3.031081718,-0.920658388,0.957615374,-2.688680298,-5.367630687,-0.315047044,-2.973751618,-0.313346737,65.61638074
-6.474355063,-1.611701337,-2.413168054,-1.451932441,-8.49804102,-7.515145386,-3.57425613,-1.590304738,0.442283113,-3.189057369,-5.841736238,-0.320465039,-3.447605702,-0.317729629,71.79847223
-3.381010208,-1.300235227,-0.728753399,0.070795546,-5.319105584,-6.149970436,-2.160192667,-0.094317186,1.969208018,-1.639155698,-4.304276839,0.5651672,0.077924424,0.047947462,81.90448734
-5.538061857,-1.304549474,-1.844080576,-0.995265744,-7.47609594,-7.169850055,-3.249140722,-1.211350595,0.881051235,-2.683500519,-5.345706672,0.556889164,-1.355582607,-0.391184162,69.42412378
-5.55697059,-1.457246746,-1.725832825,-0.963072957,-7.573075334,-7.163790813,-3.351529596,-1.235958781,0.975940345,-2.677587113,-5.354052859,-0.398433938,-3.188327782,-0.290214508,73.90960261
-5.765660901,-1.636562825,-1.923925685,-1.12039877,-7.701093186,-7.275671995,-3.298878959,-1.319466273,0.750662608,-2.797373474,-5.461708115,-0.444362557,-3.391620987,-0.503384208,86.85535137
-6.35850402,-1.788422528,-2.280518055,-1.40828794,-8.285733331,-7.603386803,-3.712080298,-1.615670897,0.469442269,-3.129755126,-5.77801877,-0.258316258,-3.132013895,-0.100505841,95.42944778
-5.267699399,-1.246266534,-1.811237198,-0.85757893,-7.286190114,-6.969138362,-3.122384554,-1.034385005,1.04856719,-2.497512302,-5.180269059,-0.200453805,-2.748745264,-0.258614213,72.71593591
-5.611665682,-1.213207605,-1.944628863,-1.028624912,-7.616715058,-7.192638457,-3.300483843,-1.20437281,0.86551204,-2.68802797,-5.379050127,-0.470004978,-3.052704602,-0.328728783,59.40296002
-5.346164839,-1.708659862,-1.7027335,-0.912393019,-7.257389862,-7.099348577,-3.10765745,-1.117957567,0.972669563,-2.643625202,-5.289323834,-0.179357369,-2.583845645,-0.146597139,85.08805257
-5.62557405,-1.701768635,-1.860520477,-1.066200998,-7.490050553,-7.169270857,-3.257782978,-1.160503668,0.81096518,-2.71733295,-5.396823345,-0.152534393,-2.570788679,-0.228167898,101.3146629
-6.002892565,-1.282443448,-2.365072076,-1.215270804,-8.00864823,-7.374280421,-3.391359827,-1.337629588,0.705308198,-2.844972298,-5.549890596,-0.336526491,-2.803516535,-0.417680923,62.56772988
-5.83886007,-1.108551212,-2.03003154,-1.188086534,-7.795448299,-7.032994516,-3.156647586,-1.065891804,0.7169169,-2.818530682,-5.515619806,-0.717652709,-3.396293823,-0.621769199,65.33868729
-5.77043956,-1.428810541,-2.019585444,-1.107689698,-7.859596971,-7.17001771,-3.447496833,-1.337965438,0.789119693,-2.733752058,-5.428907655,-0.164975364,-3.076731266,-0.439929809,68.37498715
-6.101052158,-1.406359464,-2.406268025,-1.237151842,-8.110464761,-7.381916851,-3.442539824,-1.388822259,0.694301505,-2.967241789,-5.633528725,-0.628561251,-3.745661475,-0.443201072,74.31962511
-6.162258172,-1.608301338,-2.360017479,-1.301682258,-8.173061653,-7.562745871,-3.613897777,-1.58569273,0.596021968,-2.922777549,-5.620560979,-0.26661882,-2.848628068,-0.431947442,66.27396106
-5.956617473,-1.354428043,-2.203469773,-1.195274203,-7.971716104,-7.3054456,-3.346756514,-1.305972248,0.739437262,-2.907515644,-5.578351832,-0.544171487,-3.374620974,-0.539398342,53.21337754
-5.945482238,-1.434953121,-2.379607809,-1.1681172,-7.959466305,-7.368373182,-3.379259852,-1.359997742,0.744879381,-2.882331614,-5.549541732,-0.531138804,-3.544700215,-0.28687018,74.0895034
-5.119865821,-0.978667807,-1.683752744,-0.806342246,-7.078656042,-6.766640765,-2.962621152,-0.76054611,1.105867562,-2.515882395,-5.177852353,-0.235928332,-2.395969021,-0.276903997,65.02847945
-6.122678186,-1.394904288,-2.232684727,-1.272042602,-8.113420676,-7.297084096,-3.406707858,-1.328364486,0.661820642,-2.968512578,-5.637213363,-0.24219729,-2.958895269,-0.667746726,63.68281139
-5.318009042,-1.260020742,-1.724619273,-0.888359939,-7.329558224,-6.887991056,-3.030854317,-1.00302265,1.042615066,-2.614429186,-5.270620705,-0.165684062,-2.69762701,-0.318353605,63.70749042
-6.497513046,-1.687202385,-2.590279781,-1.474721012,-8.439069624,-7.592399569,-3.722598925,-1.676022927,0.426755763,-3.142415599,-5.81648649,-0.585452924,-3.527320066,-0.43971164,81.60815455
-6.745850062,-1.624401557,-2.662569144,-1.572908008,-8.762753078,-7.649442921,-3.717672477,-1.650999995,0.357249195,-3.241551926,-5.926965304,-0.304707144,-3.748072979,-0.466111931,65.76524035
-6.814988617,-1.627920643,-2.691024232,-1.618748261,-8.890808722,-7.713089736,-3.757371568,-1.636020994,0.308582668,-3.275350684,-5.963642083,-0.307906477,-3.667715421,-0.491283673,65.79167851
-6.037927877,-1.275113839,-2.341416242,-1.30754664,-8.044108226,-7.154626272,-3.175837422,-1.098371445,0.582541909,-3.015893539,-5.673971934,0.128256041,-2.698436739,-0.376774881,63.21177878
-6.535372874,-1.667149549,-2.376176627,-1.498519278,-8.53305285,-7.649018816,-3.714192406,-1.708216128,0.38403181,-3.157203813,-5.829165923,-0.185028387,-3.346989791,-0.380461844,79.52374839
-7.162299489,-1.797903792,-2.914060959,-1.795565943,-9.152353344,-7.830076992,-3.977592809,-1.869492228,0.137799468,-3.431299737,-6.129203367,0.047254692,-3.155925691,-0.549235553,65.99458052
-6.317619836,-1.40425257,-2.171393995,-1.387368072,-8.400704139,-7.313647589,-3.464011924,-1.316942539,0.536014703,-3.019121652,-5.722541279,-0.517458179,-3.36977046,-0.52019106,65.97058912
-7.04833441,-2.093224573,-2.528667174,-1.746111843,-8.986798551,-7.745896357,-4.01995525,-1.90310122,0.140542304,-3.421236384,-6.087913149,-0.156504192,-3.312491001,-0.460452479,98.50447595
-6.974579248,-1.9280734,-2.582554082,-1.688865324,-9.066488546,-7.815460166,-3.902570881,-1.922474952,0.233078014,-3.310604204,-6.011820849,0.537064447,-2.410813481,-0.215655817,68.05961777
-6.946456485,-2.088915731,-2.510799292,-1.713802884,-8.805644109,-7.83929519,-3.929450046,-1.899224323,0.200718507,-3.357222713,-6.04031989,-0.352610688,-3.638387846,-0.459539894,95.39108113
-5.483265195,-1.136578407,-1.899443353,-0.972826373,-7.549841921,-6.855500245,-3.02594571,-0.929702912,0.964331666,-2.645437799,-5.332391422,-0.563681596,-3.420850538,-0.491985259,63.04478948
-6.542694178,-1.570869005,-2.655946776,-1.474193345,-8.567561438,-7.420760383,-3.509208666,-1.486983463,0.436997364,-3.152387649,-5.835720897,-0.049695414,-3.047880123,-0.390796685,67.548865
-6.552997922,-2.060395191,-2.183787834,-1.477522002,-8.563154704,-7.609628349,-3.752098631,-1.695794169,0.438591526,-3.220262266,-5.869397296,0.019278245,-3.057174215,-0.387646056,104.9124721
-6.218715611,-1.448974756,-2.10225813,-1.351353288,-8.333437509,-7.086335843,-3.224287492,-1.262755252,0.564955231,-3.039462201,-5.720927778,-0.390054441,-3.610436032,-0.423952228,62.43845369
-6.569760421,-2.031511238,-2.325096112,-1.50565729,-8.519587464,-7.633239126,-3.736166761,-1.643644542,0.397805477,-3.200021907,-5.867707944,-0.428362997,-3.563653275,-0.548764833,95.92381913
-7.078548613,-2.029251955,-2.79359069,-1.74476079,-9.024189918,-7.812864697,-3.991345924,-1.943512909,0.160357394,-3.423512707,-6.099795569,-0.243127297,-3.610407146,-0.584133319,92.68741522
-6.645260352,-1.649927542,-2.484879181,-1.532202492,-8.606814553,-7.640870511,-3.681458471,-1.617105485,0.354120129,-3.274977219,-5.915135136,-0.8110221,-4.282190094,-0.567611737,81.2971196
-6.770989398,-2.033609968,-2.45340874,-1.616665377,-8.703095619,-7.767594369,-3.789795055,-1.799009641,0.273957141,-3.3193214,-5.977069888,-0.047837379,-3.129574732,-0.457003928,90.80197332
-7.047718281,-1.992686473,-2.716843687,-1.746037365,-8.995569435,-7.904350232,-3.998820197,-1.884492951,0.155988811,-3.471414504,-6.12176576,-0.179174793,-3.539908292,-0.321305418,92.1428659
-6.338701216,-1.695703187,-2.305431296,-1.392362404,-8.332872916,-7.501195073,-3.594092582,-1.496962185,0.497400835,-3.114036175,-5.768652375,-0.03779235,-3.021217906,-0.337561738,72.86635655
-7.088771575,-1.905817173,-2.790318125,-1.783313032,-9.089252457,-7.810349723,-3.966536007,-1.928175382,0.092875227,-3.442079057,-6.118589467,-0.150542705,-3.607875993,-0.456961947,61.8910285
-5.260373591,-1.757324311,-2.137792836,-0.849068784,-7.220691056,-7.057388862,-3.174306776,-1.081119511,1.077495819,-2.556498007,-5.228420425,-0.16282909,-2.495716846,-0.14156629,105.7705737
-4.808021639,-1.357769347,-1.563949899,-0.62924268,-6.846916304,-6.803226199,-2.822795244,-0.807659328,1.289238728,-2.227319372,-4.942540057,-0.158918273,-2.331561685,-0.431670213,62.05267158
-7.38608375,-1.832961275,-3.02339547,-1.964985876,-9.162781268,-7.934986271,-4.04703509,-1.917358428,-0.085914571,-3.638794693,-6.301468658,-0.391618216,-3.653653789,-0.463782947,66.44168077
-7.155758523,-2.212288042,-2.700820299,-1.820796812,-9.011356539,-7.974127464,-4.004416471,-1.896339343,0.055737505,-3.500538198,-6.168734826,-0.235913712,-3.581124837,-0.423477287,96.49293043
-5.889350996,-1.600702452,-2.176259526,-1.15198444,-7.966848346,-7.290683455,-3.368421341,-1.319076347,0.76640988,-2.764772738,-5.473431051,-0.720781034,-3.646274987,-0.474562886,56.8548072
-6.194036151,-1.59100205,-2.348559163,-1.300437449,-8.280146688,-7.467074521,-3.589411591,-1.465324761,0.610829283,-2.951079977,-5.641160589,-0.306732446,-3.518026828,-0.269485001,71.86407136
-5.467394467,-1.218838443,-1.835028514,-0.934273652,-7.436057823,-7.085266994,-3.222186021,-1.18408124,0.973058079,-2.66120889,-5.320815968,-0.728928595,-3.421876877,-0.491079022,71.28127052
-6.704303132,-1.748092354,-2.488683981,-1.562201272,-8.721694647,-7.695621407,-3.771672753,-1.758325224,0.350307009,-3.241855601,-5.917213864,-0.452176304,-3.966544454,-0.504667716,71.6960974
-6.43938821,-1.608256183,-2.507608344,-1.453425538,-8.487714198,-7.453188651,-3.647057789,-1.560657508,0.45047867,-3.124536201,-5.805767145,-0.423204766,-3.513906009,-0.435710046,65.85618291
-6.585827795,-1.991809304,-2.278701429,-1.513874011,-8.512560455,-7.626136419,-3.77292386,-1.68365173,0.383793189,-3.246720943,-5.891557304,-0.696476513,-4.133455315,-0.454377851,101.1706727
-6.412312482,-1.540784482,-2.380072053,-1.428856302,-8.375550283,-7.558877075,-3.572884146,-1.59076721,0.463100824,-3.123851254,-5.786160148,-0.141105635,-3.248192534,-0.407452908,71.16862295
-6.655773918,-1.867808411,-2.718798698,-1.5540045,-8.653474557,-7.729594422,-3.8684073,-1.741376603,0.346655521,-3.205292271,-5.89156465,-0.403990304,-3.883988477,-0.238609989,76.77516443
-5.558202357,-1.776286388,-1.86732319,-1.026348581,-7.418328557,-7.105623048,-3.152674396,-1.124356388,0.861122116,-2.72963095,-5.386404107,-0.353077224,-2.904341846,-0.263251272,108.6374814
-6.544335476,-1.768573717,-2.118343654,-1.500046629,-8.420811599,-7.600896497,-3.711724739,-1.652914848,0.385832856,-3.267857478,-5.896013381,0.202075792,-2.475589168,-0.311761147,107.2009162
-6.179438251,-1.83910376,-1.902890991,-1.313532177,-8.174269889,-7.386016188,-3.415081483,-1.440447161,0.567656668,-3.051261806,-5.695342078,-0.791965317,-4.316945299,-0.344113691,94.10615808
-6.562617165,-1.687846191,-2.172403648,-1.452484866,-8.741836702,-7.42678693,-3.668565425,-1.621312156,0.465398082,-3.128281223,-5.822245342,-0.03365593,-3.049731004,-0.428711443,66.02821272
-6.199689455,-1.260704599,-2.475217788,-1.28240779,-8.303126003,-7.4176376,-3.538318272,-1.335854536,0.648183989,-2.963920224,-5.650469779,-0.7603095,-4.159469423,-0.483584148,75.3728189
-6.31376773,-1.9647201,-2.215471141,-1.401306288,-8.339602813,-7.468176514,-3.631684712,-1.550520354,0.479970167,-3.042903747,-5.728772075,-0.012645624,-3.060020845,-0.329286036,92.83268983
-6.848460921,-1.776316495,-2.828266119,-1.633689735,-8.857474157,-7.749331142,-3.736790181,-1.755412674,0.255916422,-3.320825547,-5.993933445,-0.563173943,-3.822751145,-0.453968684,69.82660479
-7.285061836,-1.931896686,-2.828149546,-1.875855761,-9.313908833,-8.011405141,-4.086127209,-2.013118387,-0.006341961,-3.511446748,-6.195986201,0.38466785,-2.693189798,-0.220928874,68.68004738
-6.02695775,-1.655216463,-2.1506407,-1.266041863,-8.058734395,-7.269184666,-3.430528802,-1.359221609,0.64241724,-2.907474917,-5.600310969,-0.428029387,-3.131645575,-0.544595973,55.39101146
-6.101623851,-1.739405707,-2.32761162,-1.256148262,-8.257923233,-7.472897836,-3.518907636,-1.485752815,0.664129956,-2.859968321,-5.574326099,-0.572569651,-3.5871629,-0.361244795,55.82799432
-6.028354966,-1.843202654,-1.995462822,-1.262654403,-7.966319078,-7.207812978,-3.353805285,-1.26693088,0.595560501,-2.955990038,-5.617332747,-0.397261241,-3.224700663,-0.367262255,104.211883
-5.52707672,-1.816882849,-1.893433447,-1.017656799,-7.410734868,-7.226822791,-3.270014262,-1.20731047,0.851441305,-2.765544299,-5.401559966,-0.101019274,-2.399843219,-0.155718322,107.6188316
-6.525012002,-1.556156565,-2.457217733,-1.496414179,-8.473719606,-7.482507785,-3.537675535,-1.491605187,0.411832628,-3.154945354,-5.840485638,-0.066273061,-3.083473382,-0.538065861,73.78703433
-6.90602232,-1.857804335,-2.576307472,-1.682604834,-8.993438978,-7.72077166,-3.892771568,-1.909435035,0.23522482,-3.251964946,-5.965578784,0.450617259,-2.54851058,-0.255367364,70.70013756
-6.322467735,-1.418191953,-2.20722186,-1.36184958,-8.377211861,-7.383171091,-3.541489109,-1.475471349,0.54153098,-3.053228341,-5.735271297,0.080863202,-2.656097379,-0.378218231,66.56404196
-6.966039261,-1.829251478,-2.915008008,-1.714937318,-8.913950153,-7.997424208,-3.938444476,-1.933264227,0.173958322,-3.317944191,-6.023561318,-0.240089014,-3.492257122,-0.522099676,81.06503584
-6.862936842,-1.76200967,-2.594971755,-1.682880326,-8.859873826,-7.718294037,-3.712809946,-1.669907642,0.204783792,-3.281631869,-5.976051642,0.05683917,-2.912405839,-0.535697491,57.95498613
-5.543944575,-1.317330198,-2.030994329,-0.958362458,-7.662371245,-7.15405656,-3.367627,-1.237330329,0.974361799,-2.593642307,-5.297155426,-0.647957956,-3.68242955,-0.355202084,72.37234457
-6.18143319,-1.562263044,-2.287191468,-1.302358106,-8.257435078,-7.543196733,-3.696949346,-1.574132327,0.592506381,-2.968540541,-5.643142956,-0.335582234,-3.607912267,-0.322899486,71.86300068
-6.21591405,-1.579402293,-2.392342655,-1.302361784,-8.314674573,-7.44860246,-3.571726442,-1.503912412,0.642633653,-2.906444406,-5.617591653,-0.635631103,-3.315948528,-0.520509243,61.12698583
-6.356875585,-1.673516536,-2.187168765,-1.400517686,-8.355109374,-7.478188976,-3.637303578,-1.54915522,0.487065508,-3.0422504,-5.730493388,-0.409961127,-3.701954972,-0.438687257,87.28465861
-6.544003423,-1.482984131,-2.77268611,-1.471606638,-8.562815575,-7.640082459,-3.665210876,-1.56244323,0.457966468,-3.143906788,-5.826634717,0.301100415,-2.459401515,-0.34097218,67.18408248
-6.361225316,-1.927936163,-2.29752585,-1.411591216,-8.293418282,-7.574957463,-3.639150063,-1.580737363,0.473519459,-3.091642097,-5.759318051,-0.586678414,-3.846291582,-0.332909299,92.79750611
-6.361339347,-2.037811242,-2.307485866,-1.434062493,-8.292318309,-7.494075559,-3.591935521,-1.574946401,0.430408555,-3.122338658,-5.780067592,0.028642928,-2.867003338,-0.190884265,91.08883844
-6.37282048,-1.836653468,-2.50617222,-1.398423442,-8.395117006,-7.605538171,-3.613399833,-1.553555984,0.517320832,-2.994193766,-5.708216447,-0.034937259,-3.010829277,-0.376755803,71.31154981
-5.659664459,-1.689596971,-1.987542983,-1.093321561,-7.467640596,-7.131814873,-3.190743157,-1.097324064,0.784231714,-2.798987405,-5.442564531,-0.338469922,-2.874604303,-0.304015961,110.4762114
-6.658577391,-2.185988964,-2.418322346,-1.59792223,-8.50223542,-7.725009921,-3.713372898,-1.614037212,0.223325294,-3.323237354,-5.957408775,-0.642538313,-3.985663227,-0.427574063,100.1147089
-6.801198424,-1.88289788,-2.751384849,-1.597573867,-8.969488565,-7.820959054,-3.807264928,-1.790173446,0.347808719,-3.177335459,-5.894729006,0.603637365,-2.10165479,-0.513451531,64.39130577
-6.418312899,-2.098431435,-2.331670226,-1.441632917,-8.348947549,-7.666360887,-3.614744824,-1.547997313,0.455521597,-3.125283365,-5.794881692,-0.41730886,-3.414743492,-0.343041647,94.96278743
-6.972766557,-2.211873546,-2.482604834,-1.716994942,-8.922546254,-7.873269674,-3.877699726,-1.870860299,0.168861804,-3.439296544,-6.092581868,-0.200685221,-3.564356666,-0.242364454,96.33318403
-6.816344189,-1.745416533,-2.867249686,-1.667345449,-8.680122354,-7.805652546,-3.7405611,-1.75667112,0.184859007,-3.354137754,-6.00929133,-0.263042697,-3.637229318,-0.657160725,77.58324424
-6.626786608,-1.675876652,-2.66321936,-1.520632963,-8.688410397,-7.544621457,-3.788834394,-1.753422669,0.400007242,-3.141886114,-5.838866425,-0.498283342,-3.473593291,-0.674988259,65.83641514
-5.831736282,-1.426860568,-2.324739819,-1.109325977,-7.861614167,-7.354407592,-3.420190801,-1.373185177,0.808412513,-2.809741437,-5.480610896,-0.565589801,-3.758825277,-0.447874958,70.12140582
-6.113502184,-1.540277517,-2.24323472,-1.260436128,-8.177840914,-7.360701362,-3.528332285,-1.460294207,0.631522336,-2.883033835,-5.588014669,-0.463524073,-3.649386912,-0.554689112,64.97565911
-6.864146908,-1.823443892,-2.369122084,-1.642740464,-8.800225071,-7.777272992,-3.840139815,-1.733091418,0.260271977,-3.334172322,-6.005122397,-0.312595988,-3.651103758,-0.409641745,82.18924429
-6.461076229,-2.029311738,-2.17893172,-1.457128491,-8.384738491,-7.63305517,-3.614536949,-1.666625081,0.442401872,-3.1718001,-5.822144747,-0.016075295,-2.940615588,-0.572976942,105.3821848
-6.64567986,-1.801052346,-2.620367562,-1.541658945,-8.67822993,-7.582266685,-3.614387541,-1.731043144,0.359276976,-3.158300976,-5.856502468,-0.664665969,-3.62145355,-0.678088101,65.59734173
-6.182513421,-1.922925382,-2.139986171,-1.321575008,-8.126545226,-7.45985886,-3.492464708,-1.51026657,0.577806367,-3.03068816,-5.687117357,-0.354794868,-3.303356795,-0.333020487,101.3021213
-5.757017024,-1.742593034,-1.998296899,-1.326738396,-7.16574283,-6.980304474,-2.892224508,-0.870680235,0.365886424,-3.239241407,-5.659100678,0.616289303,-0.194159113,-0.127825821,154.7760372
-6.670111248,-1.934616579,-2.316396609,-1.70518161,-8.143111197,-7.609124707,-3.44704327,-1.433702284,0.105330967,-3.596107092,-6.078389623,0.531415836,-0.914879712,0.002977215,93.39644168
-7.714880363,-1.903878266,-3.117903946,-2.196290891,-9.153947925,-8.108386248,-3.985701357,-1.979368878,-0.342221006,-4.036416852,-6.566148606,-0.078571526,-2.79316231,-0.320793159,95.23461032
-5.74450217,-1.492935075,-1.852637009,-1.173722346,-7.329904075,-7.095584318,-3.046541032,-1.043562614,0.673063543,-3.045727185,-5.569062477,0.181640144,-1.178150654,-0.205739933,101.9761831
-5.495059244,-1.329744735,-1.802361686,-0.975494621,-7.239125753,-7.004067734,-2.959726241,-0.951650064,0.906767198,-2.829397419,-5.408151982,0.322761269,-1.214640396,-0.117732329,66.7524626
-6.882424104,-1.665234824,-2.326908359,-1.705734109,-8.544807983,-7.57926529,-3.471679453,-1.519289237,0.205478262,-3.447909549,-6.076826785,0.066385211,-2.428371669,-0.357418165,61.90738662
-7.531428355,-1.899916678,-2.809390585,-2.026780684,-9.183602381,-7.883860924,-3.807327621,-1.842936312,-0.141925158,-3.841587911,-6.434968096,-0.265900149,-3.291094013,-0.280796858,69.62466989
-4.562380285,-1.49735606,-0.982722839,-0.569958678,-6.157164354,-6.440697956,-2.372859181,-0.349148816,1.318398798,-2.400042503,-4.973689799,0.659802429,0.547465919,0.134514096,81.93089806
-6.711665082,-1.601702889,-2.016472681,-1.592861176,-8.330797246,-7.541125959,-3.534848563,-1.550085774,0.314866609,-3.440126937,-6.023481682,0.103874935,-1.784618769,-0.209172105,71.68181531
-6.653670993,-1.345414118,-2.386911623,-1.520966088,-8.335712495,-7.478999445,-3.407807659,-1.417500291,0.431346202,-3.319598666,-5.950581926,-0.159769021,-2.405343767,-0.261148092,76.16082656
-6.833965559,-1.71287119,-2.528696901,-1.662851279,-8.514478608,-7.657954793,-3.644898858,-1.609909839,0.182142584,-3.490028601,-6.074077574,-0.195170936,-2.95963745,-0.427926544,86.43601538
-6.531477795,-1.518841837,-2.328924746,-1.496257016,-8.186393858,-7.479224275,-3.465472972,-1.430575134,0.410697287,-3.30251713,-5.907421167,-0.070745123,-2.589579177,-0.186185241,72.88668906
-6.488682904,-1.597651263,-2.312523503,-1.559795213,-8.087723285,-7.492308784,-3.418005808,-1.414746665,0.280357147,-3.321766654,-5.909576404,-0.045142549,-2.339855709,-0.199079465,102.4320865
-7.215052628,-1.773068271,-2.800393836,-1.873762035,-8.863765115,-7.764686007,-3.79739406,-1.801987859,-0.002833353,-3.610900013,-6.241925127,-0.21393471,-3.094939906,-0.354761562,61.78792121
-7.260402132,-1.697832763,-2.952018647,-1.870044548,-8.938966629,-7.847069275,-3.738153555,-1.770251537,0.014467961,-3.609574769,-6.245830582,-0.111442944,-2.859418509,-0.196590615,75.18448805
-7.558272934,-1.859782937,-3.227359427,-1.958513862,-9.329805292,-8.101704992,-4.007350393,-2.03894155,-0.003598914,-3.780127483,-6.407451082,-0.177860927,-3.369323332,-0.362624259,68.76518665
-6.508421788,-1.6123586,-2.412193682,-1.528611897,-8.141314646,-7.443271933,-3.466332122,-1.43359269,0.358624815,-3.293489357,-5.905148086,0.235816495,-1.7706074,-0.315893658,62.10074654
-6.721577101,-1.743492041,-2.414592677,-1.640912146,-8.415224632,-7.597654331,-3.56709427,-1.576055908,0.218303839,-3.409877466,-6.016452464,0.210162201,-2.0979131,-0.306820683,60.12290327
-7.596824407,-2.03434014,-2.834913311,-2.076164548,-9.234164748,-7.933656882,-4.019067039,-1.910571478,-0.209645071,-3.862032596,-6.453962221,-0.233862189,-3.057057974,-0.268130892,84.91960316
-7.199257762,-1.672016441,-2.687864654,-1.841546105,-8.882045156,-7.750344517,-3.749351964,-1.772623842,0.063913136,-3.624012827,-6.23656454,0.052793706,-2.665138638,-0.396296914,58.29209688
-7.423030588,-1.788544697,-2.939136111,-1.937610302,-9.190791103,-7.864213566,-3.875229059,-1.856531234,-0.028482312,-3.700887859,-6.334748552,0.15785504,-2.599050291,-0.581959526,62.1952475
-6.844322824,-1.667825329,-2.633774097,-1.713257716,-8.493668069,-7.681690877,-3.674766914,-1.598503942,0.154653437,-3.405968527,-6.056009945,-0.028355054,-2.651171656,-0.383259307,58.92806346
-7.448027818,-1.943301057,-3.126524501,-1.998972029,-9.157516011,-7.936719197,-3.963661879,-1.927837702,-0.112365397,-3.709919562,-6.350034174,-0.02110227,-2.975377539,-0.287325837,64.64436417
-6.32141648,-1.749449058,-1.999463284,-1.395308453,-8.075141486,-7.371384615,-3.395860761,-1.285027223,0.529597057,-3.148352454,-5.782827788,0.285635395,-1.772361678,-0.115341899,57.25944154
-6.631862349,-1.592900674,-2.329300127,-1.656511851,-8.185257176,-7.513813659,-3.417575855,-1.444396202,0.145736017,-3.473882005,-6.017543443,-0.363546335,-3.12218269,-0.37549946,72.78872969
-7.1426814,-2.13705756,-2.584358985,-1.925230385,-8.839524862,-7.740502188,-3.769010846,-1.668036908,-0.171540035,-3.734812043,-6.288580343,-0.529240284,-3.942161233,-0.464181577,95.37923845
-7.438051158,-1.884509037,-2.85246877,-1.986015798,-9.203372094,-7.82626281,-3.981128177,-1.873258026,-0.11367053,-3.655491387,-6.3128687,-0.370449038,-3.369617309,-0.381374324,78.14520542
-8.000616109,-2.111091847,-3.051105771,-2.27346644,-9.617440629,-8.110253199,-4.136039493,-2.127225954,-0.419661094,-4.049785884,-6.653943972,-0.203764187,-3.208552681,-0.261291437,73.8558896
-8.016465618,-2.12493721,-3.036629792,-2.291134485,-9.818492587,-8.192113677,-4.27014225,-2.213359495,-0.403186927,-3.822438966,-6.542142435,-0.472243145,-4.187308309,-0.386163156,87.8111969
-6.522629051,-1.828456614,-2.238302724,-1.594927616,-8.090947041,-7.465640907,-3.373374522,-1.327289676,0.238485744,-3.456072576,-5.977188493,0.024578959,-1.805679355,-0.234875667,107.6602315
-7.485392247,-1.525063319,-3.143594381,-2.052328957,-9.040934845,-7.742508149,-3.609089435,-1.618916905,-0.182863393,-3.824828098,-6.424540619,0.034200443,-2.918411103,-0.496638062,76.23509914
-8.194709407,-2.015618743,-3.373883858,-2.368335871,-9.818116995,-8.273631789,-4.147011892,-2.166553907,-0.517165088,-4.18342153,-6.768605093,-0.384910081,-3.497855737,-0.466624605,84.42762299
-6.96554708,-1.625343759,-2.70739954,-1.710910219,-8.710590641,-7.706971563,-3.630348468,-1.647864647,0.151810501,-3.539843616,-6.132889591,-0.297383449,-2.9588739,-0.264638841,75.70849837
-7.595594292,-1.830992409,-3.00767428,-2.047666926,-9.225896186,-7.935485747,-3.943730911,-1.911850665,-0.154080538,-3.87939005,-6.464602896,-0.377678202,-3.164806162,-0.396583583,81.77733957
-7.010279368,-1.75551068,-2.553808575,-1.650337424,-8.94248761,-7.726945612,-3.820594149,-1.722988137,0.325511384,-3.466703025,-6.103051099,-0.210428584,-3.359965629,-0.30079364,87.23271922
-7.540988467,-1.996329272,-2.845995501,-2.094510625,-9.171214062,-7.944535901,-4.004347637,-1.944979035,-0.260241058,-3.622742764,-6.358594641,0.140646799,-2.720811606,-0.295718152,74.46061084
-6.827900136,-1.205608885,-2.60905628,-1.738036373,-8.459219115,-7.373553549,-3.328645996,-1.2446483,0.099872451,-3.49675424,-6.089240851,-0.127411101,-2.88620497,-0.349567393,72.14588992
-7.163256356,-1.92076682,-2.446760052,-1.717279598,-9.163581137,-7.830649344,-3.823112779,-1.832058399,0.193690795,-3.542571331,-6.175720651,0.25690298,-2.513413212,-0.297618028,65.85809683
-5.631107955,-1.939599135,-2.164470513,-1.219967427,-6.981449133,-7.25945457,-3.127952957,-1.182745805,0.54727068,-3.1283402,-5.57648539,0.73581382,-0.209982236,-0.191365185,169.8909719
