log10(IA-C),log10(B),log10(C),log10(CAV-C),log10(IV2-C),log10(Pd),log10(Pv),log10(Pa),log10(AAS-C),log10(AVS-C),log10(ADS-C),log10(tc),log10(TP),log10(Tva),Epi/km
-8.956385194,-2.702833171,-4.252747506,-2.854636818,-9.608159039,-8.967730191,-4.642075038,-3.004155505,-0.968107437,-4.471041257,-7.126714287,0.193861712,-1.732195279,-0.267436994,243.9786372
-7.602922547,-1.847740631,-2.991169165,-1.973623626,-9.660863429,-7.757348721,-3.893035683,-1.806768623,-0.007575214,-3.653616981,-6.34932691,1.03731239,-1.134599035,0.11086504,90.09920972
-7.045301367,-2.121934097,-2.829863513,-1.886878673,-8.464043114,-7.845802423,-3.867175249,-1.796644899,-0.102421058,-3.743240073,-6.242113393,-0.067409501,-2.566791693,-0.266132729,131.1258199
-8.918904314,-2.6899381,-4.649885966,-2.928846491,-9.758328912,-8.946392943,-4.66071554,-2.878195402,-1.257662318,-4.734480539,-7.218383889,0.237061538,-1.736200657,-0.175320418,242.4092536
-7.3594402,-2.24439438,-3.88764363,-2.152379618,-8.48514979,-8.374127214,-4.06179514,-2.250376031,-0.629729383,-4.143563809,-6.459560553,-0.476747077,-2.657998895,-0.464037241,144.9476734
-7.701262878,-2.180005767,-3.280964092,-2.073200679,-9.474404406,-8.087370599,-4.132267424,-2.134080872,-0.154471162,-3.8531135,-6.482231776,-0.291397801,-3.732827226,-0.457917192,101.577621
-7.016693832,-1.980735796,-2.81531036,-1.737140538,-8.93272396,-7.578314227,-3.768192529,-1.68331438,0.122041549,-3.500574021,-6.130118196,-0.388275951,-3.501444928,-0.354263712,79.69228775
-7.726168556,-2.176362749,-3.290263697,-2.104463704,-9.600108744,-8.088889253,-4.258888827,-2.149495295,-0.242531104,-3.897123405,-6.504547657,0.130537081,-3.393508113,-0.320825831,89.07022413
-7.946547791,-2.301774952,-3.533137311,-2.273688011,-9.654401194,-8.26932101,-4.406349356,-2.324023849,-0.477746045,-3.999520914,-6.616858078,0.395980501,-2.704803278,-0.261042744,92.97915029
-8.264417042,-2.757179806,-4.091256309,-2.658641951,-9.329177133,-8.718821428,-4.440710969,-2.643511437,-1.133961067,-4.429408713,-6.914344623,0.470074303,-1.029121788,-0.126038597,195.3870288
-8.908760853,-2.689844536,-5.067779885,-2.963408825,-9.232966416,-8.994351763,-4.683866891,-3.082982382,-1.303958557,-4.473555209,-7.150132834,0.317597233,-0.973882077,-0.056646079,216.083867
-8.032566246,-2.396695613,-3.346506239,-2.424261243,-9.390642071,-8.105877227,-4.191792438,-2.097338553,-0.623296756,-4.110945898,-6.724040812,-0.202897981,-3.001875897,-0.330263232,131.7601427
-7.324375933,-2.198841895,-2.746580815,-1.989823345,-8.77363838,-7.783165558,-3.668490913,-1.763653516,-0.135359035,-3.747038846,-6.347171127,-0.638747101,-3.947723382,-0.428105344,36.23420519
-6.367360732,-1.933569734,-1.910887674,-1.548130554,-7.83422023,-7.112474998,-3.101171298,-1.070108209,0.313391273,-3.226857731,-5.861857917,-0.68119478,-3.495946625,-0.428283321,34.89344879
-6.961961422,-1.937378413,-2.183484672,-1.759005268,-8.606318456,-7.538312101,-3.589700502,-1.590868706,0.145261394,-3.416651283,-6.091748915,-0.317020802,-3.515424403,-0.159935078,36.07129847
-6.769717026,-1.931399373,-2.191677495,-1.637419381,-8.461484874,-7.551350533,-3.54577058,-1.579718759,0.242203241,-3.40271931,-6.028577883,-0.560825827,-3.77936629,-0.376472923,34.79918184
-7.144601135,-1.784709302,-2.81871569,-1.918824123,-8.567554237,-7.689164989,-3.62744817,-1.632476541,-0.103076802,-3.709356164,-6.270807557,0.106275925,-2.32639298,-0.235386784,37.8510775
-6.908113742,-2.230543926,-2.278855872,-1.735923807,-8.457781667,-7.616366628,-3.515085828,-1.655797414,0.170607705,-3.526296553,-6.1300055,-0.602368572,-3.910805808,-0.423219108,36.8451017
-6.38276801,-1.840336844,-2.164371665,-1.50854242,-7.974783111,-7.404306901,-3.324743443,-1.426158773,0.298715008,-3.275213781,-5.872072361,-0.342135036,-3.042194797,-0.287508529,37.73729931
-7.019111616,-2.032706935,-2.668117584,-1.852548419,-8.296490278,-7.718140875,-3.60998928,-1.641472248,0.001674001,-3.6299222,-6.207893913,-0.806492515,-4.02687697,-0.350091034,39.66827749
-6.201150381,-1.550501863,-2.175059733,-1.439253207,-7.751330339,-7.196124015,-3.3432531,-1.266114763,0.399762205,-3.111464465,-5.750430493,0.09520139,-2.059222131,-0.16667813,44.56509126
-7.130399155,-1.941993401,-2.628011687,-1.839713402,-8.816290494,-7.666278342,-3.784265592,-1.698500989,0.067003119,-3.508987267,-6.171982751,-0.206441142,-3.255631846,-0.264663789,45.0671116
-4.829607425,-0.4271229,-1.735750103,-0.71855455,-6.322934973,-6.380679208,-2.405431498,-0.377118694,1.150725753,-2.359825229,-5.03332397,-0.276536596,-1.821348327,-0.336208828,15.36047493
-5.426667827,-0.72110814,-2.213533245,-1.015376571,-7.013467241,-6.681139219,-2.796051696,-0.707835025,0.868302182,-2.701329251,-5.364599786,-0.612092176,-3.082254783,-0.330407181,15.29363847
-5.90748279,-1.553861469,-2.353300267,-1.420708267,-7.132965405,-7.141971715,-3.045615796,-1.07121667,0.33735675,-3.27461451,-5.745109081,-0.355443807,-2.813907331,-0.467056103,41.67194228
-9.51753983,-2.889708028,-3.721938702,-3.071532616,-10.38375569,-8.610025969,-4.675359881,-2.664151408,-1.192448505,-4.651446879,-7.374159893,0.590034961,-0.891140285,0.030960072,369.5823975
-7.40995293,-1.847942034,-3.082432926,-2.084527523,-9.110412975,-7.799153278,-3.758527649,-1.746984132,-0.393558842,-3.965200533,-6.463330774,0.18825891,-2.375310894,-0.242908112,75.57765835
-6.192101096,-1.537882715,-1.985157492,-1.407504385,-7.920801325,-7.175345758,-3.206254618,-1.181852189,0.384846168,-3.273732064,-5.809931679,-0.315648227,-2.767252272,-0.155698651,24.23594576
-6.367327922,-1.180934363,-2.852574446,-1.483738911,-8.143837896,-7.150408614,-3.249129721,-1.127292415,0.275052737,-3.318237086,-5.888080011,-0.487181523,-3.294885717,-0.280519011,23.92752281
-7.5198983,-1.965388312,-3.234621045,-2.096857647,-9.020083946,-7.978393071,-3.964263025,-1.905412208,-0.400647677,-3.940063389,-6.469524785,-0.073337076,-2.255909232,-0.260665066,35.49103946
-5.82135788,-1.139452533,-2.445279056,-1.197783157,-7.706963343,-7.062767054,-3.07401661,-1.02361828,0.488137016,-3.125833959,-5.63420383,-0.214197984,-2.541160922,-0.196326107,26.60658388
-6.761280961,-1.064486972,-3.108228296,-1.708804114,-8.571841834,-7.214208458,-3.222207009,-1.091661631,0.034160171,-3.616144627,-6.122897893,-0.468937201,-3.359787917,-0.469506433,30.33273232
-5.759869884,-0.977829209,-2.488239633,-1.211336613,-7.415563714,-6.990192108,-2.942818943,-0.851501208,0.49425433,-3.143345885,-5.62837374,-0.141269418,-1.776776543,-0.262669258,29.88733731
-6.412987077,-1.364214113,-2.059187836,-1.490953799,-8.254568543,-7.307561772,-3.332866136,-1.328835342,0.242003478,-3.417918428,-5.92700951,-0.396766835,-2.967555535,-0.331391437,29.69294555
-7.454563506,-1.943466608,-2.968076812,-2.056945473,-8.963512633,-7.859529362,-3.872574771,-1.79340188,-0.288814718,-3.950765517,-6.456582584,-0.536151054,-3.727628647,-0.452752695,28.4625764
-5.740722659,-1.157972014,-2.523030351,-1.232885731,-7.196154688,-6.973934984,-2.871999955,-0.826215578,0.477406402,-3.13467871,-5.621096096,-0.432385215,-2.551886887,-0.309556671,29.01014122
-7.592853752,-1.850812,-3.127118885,-2.203944784,-8.768189724,-7.805718702,-3.548242991,-1.758283353,-0.479942393,-4.088354634,-6.55994438,-0.262349054,-2.62696232,-0.4284506,80.47682345
-7.185451685,-2.081267891,-2.288110215,-1.960800399,-8.792506708,-7.712785489,-3.749437431,-1.611518941,-0.158729749,-3.788789308,-6.343975503,-0.08007294,-3.351230982,-0.358234162,35.59955141
-6.621660178,-1.776225011,-2.094486223,-1.606644463,-8.114407617,-7.41956359,-3.507800606,-1.493176875,0.267949386,-3.398546361,-5.989099548,-0.14665663,-2.7114973,-0.327210107,35.30640475
-6.914704981,-1.556039284,-2.791739912,-1.804371157,-8.58952665,-7.448161899,-3.512350378,-1.477784419,0.046005832,-3.56765122,-6.159372824,-0.148447042,-3.198136846,-0.343135262,34.89791922
-6.661603676,-1.816667957,-2.768100294,-1.683765133,-8.137217478,-7.410225506,-3.580163592,-1.394074642,0.102428126,-3.482057825,-6.046281012,-0.427224215,-3.394430977,-0.446645988,34.77094176
-6.423887425,-1.597463173,-2.020401692,-1.507658428,-8.000753258,-7.346689819,-3.395681183,-1.321208249,0.34814863,-3.366295638,-5.915494897,-0.198014541,-2.779371522,-0.360304687,35.72405568
-6.792745532,-1.331116142,-2.637978689,-1.724492695,-8.5297098,-7.328771466,-3.313845639,-1.270063242,0.036368744,-3.590527334,-6.119679759,-0.173469614,-3.127500746,-0.404084017,41.16624909
-6.109340022,-1.29037685,-2.366073597,-1.449668759,-7.315361158,-7.127122155,-3.231036577,-1.089426043,0.340040298,-3.33395718,-5.843630138,-0.23559871,-2.292424539,-0.295931691,55.48235705
-6.968887612,-1.86854675,-2.894282369,-1.872975653,-8.102979507,-7.626385763,-3.69573121,-1.627689875,-0.122061764,-3.71002187,-6.248011284,-0.365365488,-3.256611953,-0.377620287,55.30707541
-6.27171325,-1.572241667,-2.094522091,-1.426225924,-8.042921806,-7.184242183,-3.2731899,-1.161902896,0.362419479,-3.257516325,-5.833729821,-0.075180498,-2.640670925,-0.268627247,33.72625037
-8.332926308,-2.299594244,-3.258553821,-2.455154672,-9.548988687,-8.251633231,-4.189586967,-2.18912747,-0.674157249,-4.345973129,-6.869458172,0.010566336,-2.537590748,-0.512076636,83.47806214
-7.84427762,-2.079967134,-3.154798032,-2.216560421,-9.295793518,-7.987990217,-3.972426635,-1.943924166,-0.429898504,-4.131724538,-6.630732412,0.156858624,-2.079532307,-0.294849505,75.99824077
-6.662790643,-1.282287241,-2.644819203,-1.666147174,-8.196195017,-7.312238013,-3.302899706,-1.275273034,0.148023733,-3.422683705,-6.017974224,-0.156705379,-2.682228796,-0.167895237,28.75328173
-7.252665021,-1.964721037,-3.305144603,-2.017477135,-8.372246004,-7.804453978,-3.797246756,-1.803951676,-0.328600213,-3.787003577,-6.330924322,-0.017132699,-1.922840037,-0.160118077,25.32242522
-7.24499898,-1.91306219,-2.59042532,-1.899495012,-8.83524058,-7.704452449,-3.838498062,-1.747179929,-0.048192457,-3.611612205,-6.253882607,-0.057760553,-2.704126447,-0.147681352,29.04487148
-6.429584228,-1.596506145,-2.147086804,-1.52609999,-7.971119538,-7.287117754,-3.324587941,-1.236033404,0.280130053,-3.273533597,-5.881028928,-0.061292205,-2.305025648,-0.187560511,30.04508492
-7.107277703,-2.040686042,-2.64155587,-1.942213689,-8.234688383,-7.817334721,-3.732716247,-1.792893985,-0.137815913,-3.769790355,-6.279439833,-0.582871993,-3.475190019,-0.410136968,30.42262508
-6.719614594,-1.725425702,-3.067894137,-1.76351013,-7.974206207,-7.598244806,-3.471982132,-1.481132023,-0.063849057,-3.583364058,-6.091527997,0.024274344,-2.067376305,-0.246723512,44.63548713
-7.56773001,-1.954729899,-3.009731985,-2.163659279,-8.75178205,-8.085495656,-3.921292016,-1.957185183,-0.406364647,-3.977340822,-6.504617411,-0.16484546,-2.884783097,-0.27627065,45.2564321
-7.308798036,-2.557420577,-2.2498183,-1.955828679,-8.683175282,-7.698009534,-3.809871439,-1.739812204,-0.086495469,-3.643073603,-6.290178541,-0.120585838,-2.792213035,-0.369164132,32.76097267
-5.06469973,-0.336832813,-1.980539908,-0.903572803,-6.411317009,-6.437898945,-2.258635863,-0.326861862,0.916305625,-2.677101531,-5.260389359,-0.026661942,-1.122240132,-0.18765918,13.79604256
-5.823905442,-0.80227155,-2.21407667,-1.276636598,-7.3701298,-6.867916619,-2.849246578,-0.843475864,0.473527793,-2.992534719,-5.598096898,-0.259035365,-2.205389601,-0.308743397,13.46070606
-6.440346072,-1.251943727,-2.928026707,-1.636221799,-7.553026742,-7.390865457,-3.288220786,-1.244640571,0.064142004,-3.447564401,-5.942208017,-0.216825215,-2.588227282,-0.420786807,34.96642821
-6.268001172,-2.211051795,-1.788287472,-1.309820296,-8.496748397,-7.044921563,-3.329475928,-1.259483407,0.68596545,-3.04405679,-5.740650801,-0.761203568,-3.899781628,-0.634533062,110.1878695
-7.667877952,-2.126139949,-2.719093034,-2.14551348,-9.273705783,-7.54181952,-3.906789803,-1.67430903,-0.241166854,-3.588775611,-6.329153605,-0.046296054,-2.590160684,-0.395248257,67.3817756
-6.566830008,-1.605214849,-3.069143003,-1.536633692,-8.132888704,-7.504678559,-3.663552759,-1.560885424,0.394810682,-3.151405868,-5.834393138,0.120613234,-1.578972333,-0.185025609,27.96855904
-6.929483471,-2.07713594,-2.924930192,-1.765463848,-8.440478429,-7.649352577,-3.836816496,-1.845261098,0.166613074,-3.243338135,-5.967045806,-0.096786422,-2.182892351,-0.367635565,47.14796269
-7.166734734,-1.718836315,-2.867763473,-1.813956959,-8.961238223,-7.627984115,-3.764922932,-1.675927164,0.12688548,-3.423374193,-6.12248462,-0.070359165,-2.303933662,-0.208541415,33.27733833
-7.580473651,-2.125272188,-2.945023736,-2.048985262,-9.136954718,-7.96383001,-3.971927138,-1.920500839,-0.146123563,-3.78681276,-6.417120023,-0.420249604,-3.499676982,-0.348417897,89.06929065
-8.45219557,-2.425330278,-3.305900539,-2.533717375,-9.863314228,-8.318391316,-4.307716953,-2.355185472,-0.684131321,-4.287244516,-6.893671857,-0.139425531,-3.321143985,-0.426534923,86.5269825
-7.241005316,-1.638110649,-2.782104165,-1.88005288,-8.855461165,-7.738781297,-3.764917391,-1.657321562,-0.103105277,-3.659727853,-6.275635894,-0.417868365,-3.135888283,-0.374365039,27.29979667
-9.492071475,-2.926351679,-4.995909397,-3.184128904,-10.14257078,-8.985767811,-4.528889474,-2.796015873,-1.329866426,-4.821834222,-7.456989533,0.559717072,-0.901523484,0.049678956,318.9850031
-7.509737645,-2.012177031,-2.792089318,-2.068601341,-9.007188667,-7.818454859,-3.889609678,-1.865831899,-0.267732705,-3.703011336,-6.371758294,-0.378500819,-3.486531757,-0.465012435,23.3014594
-5.556668145,-1.091694475,-2.073477705,-1.099180799,-7.112325502,-6.943420979,-2.925994358,-0.924682011,0.61248791,-2.825818298,-5.435767175,-0.076132581,-1.757355164,-0.293323817,28.6854814
-7.689253251,-1.781578551,-3.38481514,-2.141134921,-9.290871291,-7.823945572,-3.852935463,-1.789334045,-0.395652171,-3.866781731,-6.496181327,-0.30146249,-3.409449577,-0.395929339,30.67920347
-6.567082906,-1.561379651,-2.416065574,-1.596798814,-8.056707887,-7.344501697,-3.311513094,-1.338564059,0.249010378,-3.271116342,-5.921322873,-0.296900297,-2.501660578,-0.359065226,21.48601195
-6.634659217,-1.50913494,-2.852481749,-1.656340581,-8.038006668,-7.397900878,-3.534132468,-1.421848171,0.078981699,-3.350919676,-5.980318044,-0.380710122,-2.97252648,-0.354299818,26.06123964
-7.34494316,-2.057479825,-2.588448536,-2.005119317,-8.681022746,-7.798872722,-3.82332057,-1.706578421,-0.139016818,-3.680611745,-6.33425911,-0.6115849,-3.772475907,-0.548290212,24.00575542
-6.720845961,-1.354393604,-2.697464111,-1.590378323,-8.309602296,-7.308160556,-3.389290856,-1.307176106,0.277009659,-3.348560422,-5.993769128,-0.499101291,-3.284709083,-0.435405605,30.7582407
-5.275341545,-0.87640052,-1.906414231,-0.887761788,-6.608191162,-6.718830707,-2.756705417,-0.751034522,1.032165049,-2.578210455,-5.247352111,-0.168488366,-1.566861614,-0.341112059,22.76167904
-6.549955151,-1.627924875,-2.076818598,-1.478840498,-8.396697558,-7.187658073,-3.46544863,-1.293995194,0.421263411,-3.235546069,-5.887355729,-0.311900991,-2.638197096,-0.361299087,22.99649896
-6.096821194,-1.625377355,-1.708588445,-1.273438991,-7.757955511,-7.140288406,-3.212622372,-1.213373506,0.618719665,-2.996298426,-5.653272619,-0.398044304,-2.62776476,-0.371169806,24.63432275
-6.226212432,-1.471938581,-2.1410571,-1.345693078,-7.808504054,-7.160889625,-3.335818773,-1.224794926,0.548427077,-3.030979477,-5.703654249,-0.215127271,-2.573125538,-0.316136176,27.98049897
-6.17734124,-1.162973175,-2.432074561,-1.321439119,-7.804382177,-7.049243501,-3.063453696,-1.078915841,0.551603519,-3.063039246,-5.71143949,-0.323379669,-2.599416273,-0.337735346,28.46235339
-8.475953677,-2.346620636,-3.208715397,-2.561553216,-9.799956961,-8.232977126,-4.283275432,-2.272401071,-0.720904336,-4.355566613,-6.92779504,-0.531694401,-3.971305602,-0.387900824,97.33867845
-6.238340629,-1.629719664,-2.053324261,-1.390654554,-7.561045124,-7.128360679,-3.325088324,-1.317254479,0.468494387,-3.099404723,-5.748930711,-0.515607077,-2.839721798,-0.45278398,25.03643431
-6.957391118,-1.885697978,-2.405449543,-1.743617864,-8.82645451,-7.493310224,-3.618672972,-1.496457254,0.151144353,-3.367637621,-6.068764212,-0.226282205,-3.223855687,-0.299979002,21.64614888
-7.305036179,-1.913911195,-2.330083893,-1.907078451,-9.005872589,-7.54642848,-3.640618426,-1.572901461,0.032977356,-3.586409556,-6.274117453,-0.411478769,-3.697258203,-0.310078296,26.87807967
-7.069867762,-1.912719863,-2.507044778,-1.79408893,-8.568968367,-7.527214924,-3.654485646,-1.607548549,0.069615726,-3.453848588,-6.126245204,-0.028983677,-2.076954539,-0.229207246,25.1628828
-6.186491381,-1.782386451,-1.394556922,-1.387995073,-8.099863248,-6.843682951,-2.964605053,-0.981856025,0.548078527,-3.02387542,-5.732828809,-0.543551649,-3.293570072,-0.410540858,24.94537251
-5.481286865,-1.407160134,-1.259832494,-1.112316723,-7.060112472,-6.542570255,-2.480999443,-0.542914632,0.777488394,-2.779586593,-5.451106102,-0.638253949,-3.084392017,-0.399330407,24.52950918
-6.512015148,-1.478451505,-2.10319056,-1.538686968,-7.852234621,-7.346036419,-3.404663238,-1.377220575,0.35174958,-3.235953604,-5.890909945,-0.345440479,-2.876047865,-0.447800159,17.84431322
-6.989784445,-1.804927733,-2.486275328,-1.771356324,-8.569642359,-7.494167437,-3.580893443,-1.591417582,0.114089781,-3.448932219,-6.12190672,-0.270415722,-2.577566071,-0.32914692,60.30671989
-7.245989424,-1.768568443,-2.921226084,-1.865538881,-8.688356328,-7.685948424,-3.714667354,-1.752607666,0.014393727,-3.682327775,-6.282489049,-0.201453748,-3.165882763,-0.476606701,36.9865294
-5.311155237,-1.012766925,-1.566089024,-1.044646687,-6.688815706,-6.67857421,-2.591818704,-0.638907385,0.741862692,-2.784781373,-5.396907688,-0.594653065,-2.724828339,-0.497450365,24.77893595
-6.8293808,-1.983481974,-2.60517021,-1.712208406,-8.679411575,-7.624146501,-3.696698894,-1.63778778,0.067207195,-3.501700701,-6.076853973,0.113981864,-2.263114817,-0.254075741,77.00485034
-5.54716872,-1.422543906,-1.892360639,-1.034621411,-7.336586244,-6.926487237,-3.015264936,-0.94698189,0.824186378,-2.85785829,-5.437332192,0.157605371,-1.76479476,-0.311822944,30.33359755
-5.737697194,-1.235751841,-2.034868349,-1.12089844,-7.518020904,-7.071903857,-3.196605895,-1.117910415,0.776346915,-2.915184499,-5.517617508,-0.167195079,-2.808004693,-0.358677841,12.00074599
-6.69269254,-1.892264989,-2.366898842,-1.630819645,-8.292715145,-7.568974605,-3.623188223,-1.609928937,0.21357561,-3.49270985,-6.028719082,-0.303097004,-3.176038381,-0.400908049,28.61270023
-4.398973959,-0.423876752,-1.270703538,-0.539263178,-6.05005868,-6.311500406,-2.304970782,-0.246549493,1.337233705,-2.328542891,-4.919499008,-0.246830972,-1.813609367,-0.40066005,12.17089683
-5.6422661,-1.02776823,-1.700061922,-1.097479111,-7.643409637,-6.781016691,-2.994009101,-0.863403642,0.810251797,-2.712407761,-5.393469485,-0.359842716,-3.23652365,-0.407506843,12.29775423
-6.193175754,-0.878680144,-2.278568246,-1.393220075,-8.248711987,-6.729715795,-3.096633123,-0.880450238,0.50489343,-2.974052192,-5.669637768,-0.276811326,-3.023373902,-0.435388887,12.17089683
-5.228302835,-1.073685449,-1.646734032,-0.908001597,-7.046147472,-6.77624384,-2.716001483,-0.728858432,0.938943928,-2.705830345,-5.287304902,-0.335809213,-2.576260962,-0.41958346,13.67764816
-6.970472475,-1.877725597,-3.213778583,-1.953238403,-8.637672476,-7.632963714,-3.616623403,-1.555300563,-0.266694486,-3.763998221,-6.271604357,-0.219265692,-3.2710745,-0.316061354,41.3849862
-6.270234172,-1.435089411,-2.416518749,-1.463366444,-8.042603653,-7.2532025,-3.395795227,-1.350488875,0.279615669,-3.208825332,-5.797660278,-0.185045888,-3.365474428,-0.428389783,20.96780305
-5.88911407,-1.464812779,-2.078562949,-1.241359994,-7.768133636,-7.21166479,-3.204634679,-1.140240876,0.555734047,-3.05061177,-5.619478182,0.164336402,-2.093669087,-0.356133546,26.39222083
-5.732674483,-1.071314708,-2.280726447,-1.172830153,-7.592977634,-7.027188542,-3.076447314,-0.973400458,0.579499885,-2.993875394,-5.547408365,-0.146636561,-2.660004269,-0.425585552,27.09846529
-6.268521477,-1.946224034,-2.220154728,-1.510993506,-8.091551613,-7.288426846,-3.354804025,-1.322665714,0.120464406,-3.317548483,-5.867164795,-0.04598935,-2.876727026,-0.391831591,41.51313474
-5.925613296,-1.296142336,-2.232319902,-1.238240129,-7.831226095,-7.109370169,-3.27727782,-1.086432245,0.59087529,-2.988599258,-5.597576817,-0.297239474,-3.075206005,-0.394952116,20.51506514
-6.704593563,-1.729627823,-2.875620026,-1.72311222,-8.353089209,-7.5573097,-3.524050161,-1.451652938,0.042960438,-3.460911566,-6.044771991,-0.014767998,-3.209885721,-0.321195408,18.39199483
-6.064440506,-1.380350532,-1.935789255,-1.410933495,-7.804241413,-7.300536178,-3.349812255,-1.288348609,0.31671273,-3.114302101,-5.731269597,-0.422383533,-3.326218631,-0.436059067,40.14426715
-5.467953725,-1.841400756,-1.702116774,-1.1363203,-7.255738402,-6.874240184,-2.938348043,-0.80352472,0.582919443,-2.930890164,-5.495002502,-0.435249613,-3.320721776,-0.509975238,41.43412659
-7.589336197,-2.170679398,-3.064973011,-2.159421603,-9.079208886,-8.070127521,-4.111727113,-2.074166158,-0.416249473,-4.014553498,-6.513129862,0.338183954,-1.620194304,-0.112774217,82.44872026
-4.392132839,-0.176104022,-1.545609044,-0.672364357,-5.722275256,-6.137397139,-2.17749395,-0.10623187,1.119684191,-2.463672494,-5.014687107,0.043313255,-0.687707326,-0.314407535,5.654940188
-5.961858018,-0.939057455,-2.373236997,-1.536564269,-7.472839393,-6.971772005,-2.933050734,-0.908740921,0.20537524,-3.373953133,-5.89484927,-0.291562132,-2.641878771,-0.302592739,5.458421289
-6.523218993,-1.208250823,-2.433713525,-1.714754682,-8.094865088,-7.23461465,-3.301040284,-1.184001895,0.012788754,-3.496237741,-6.056101475,-0.262586238,-2.860791741,-0.286503634,6.857596507
-4.939534367,-0.692626363,-1.957421774,-0.984606267,-6.175043845,-6.578840587,-2.685431443,-0.605353987,0.720917165,-2.839788928,-5.313030066,-0.321286426,-1.807130474,-0.417387114,6.87128981
-6.445643745,-1.550275947,-2.492993026,-1.624537966,-7.956005566,-7.474163328,-3.430849934,-1.404464478,0.10216759,-3.469996482,-5.979280876,-0.364400479,-3.061435486,-0.338980932,12.4482382
-5.950509387,-1.542360925,-2.156832079,-1.329628608,-7.431108677,-7.242245771,-3.233661899,-1.177536907,0.452932419,-3.172955962,-5.695664259,0.072958151,-1.686918842,-0.189799027,26.6223022
-7.735135822,-2.105100093,-3.573646207,-2.248445688,-9.075267015,-8.183644163,-4.199805264,-2.185572678,-0.569815969,-4.097113838,-6.597443812,-0.207803465,-3.11123479,-0.356453513,17.33928285
-5.709616164,-1.23847577,-2.220663977,-1.319682966,-7.054468565,-6.955598194,-3.072414508,-0.970159264,0.36393805,-3.100539192,-5.630519539,-0.062572161,-1.862726585,-0.230149302,11.36981122
-5.806775471,-1.12161405,-2.01507681,-1.27190585,-7.314397364,-7.046978938,-3.037598986,-1.024480788,0.480700394,-3.095167825,-5.631750748,-0.100252217,-1.731322553,-0.317814384,10.76607468
-7.139828653,-2.263656601,-2.621098111,-2.081415991,-8.391909026,-7.735992788,-3.801156623,-1.739232581,-0.266262696,-3.827695297,-6.388905908,-0.500163651,-3.501855486,-0.399884865,53.06297564
-6.591046159,-1.687229886,-2.67789291,-1.710594615,-7.961219182,-7.660146403,-3.671564901,-1.56220272,-0.039524209,-3.5492013,-6.039138467,-0.269436584,-2.578770146,-0.333040196,17.36046539
-6.558279888,-1.507050114,-3.054138252,-1.782151153,-7.988012664,-7.413872412,-3.513739556,-1.51113033,-0.192966712,-3.616209566,-6.094107334,-0.31080703,-2.735111455,-0.391880345,9.742951432
