log10(IA-C),log10(B),log10(C),log10(CAV-C),log10(IV2-C),log10(Pd),log10(Pv),log10(Pa),log10(AAS-C),log10(AVS-C),log10(ADS-C),log10(tc),log10(TP),log10(Tva),Epi/km
-7.195075857,-1.930069345,-1.769607505,-1.832255649,-9.069245912,-7.684055304,-3.834024863,-1.762930078,0.110887831,-3.55808486,-6.228479717,-0.637599593,-4.410426017,-0.433794969,45.0671116
-4.450221325,-0.180433571,-0.738808089,-0.473813904,-6.020989425,-6.380679208,-2.405431498,-0.377118694,1.425528628,-2.060781276,-4.763542579,-0.342391895,-1.887203626,-0.300004731,15.36047493
-5.115764313,-0.421411845,-1.20298751,-0.833857612,-6.720937988,-6.681139219,-2.796051696,-0.707835025,1.01838184,-2.500681728,-5.171782495,-0.795010545,-3.265173151,-0.370714555,15.29363847
-6.55867926,-1.1900424,-1.762686764,-1.587656642,-8.129804275,-7.563319304,-3.449923574,-1.443552305,0.217892184,-3.366889951,-5.950709885,-0.290400976,-3.114096578,-0.467056103,41.67194228
-10.17255458,-2.337932986,-4.529446079,-3.290819147,-11.58518759,-9.152327729,-5.100575292,-3.279226434,-1.325086426,-4.848521008,-7.625072103,0.764158501,-0.911988847,-0.312818959,369.5823975
-7.089323181,-1.682125939,-2.280226893,-1.882182474,-8.94198215,-7.799153278,-3.826236748,-1.746984132,-0.218566665,-3.791456515,-6.28728296,-0.083341199,-2.806820028,-0.247433551,75.57765835
-6.387709658,-1.386103905,-1.593059843,-1.461275948,-8.330523321,-7.324558966,-3.422907668,-1.330742466,0.290711321,-3.336447981,-5.881415558,-0.589464259,-3.740130737,-0.370151549,24.23594576
-6.204697575,-0.94772943,-1.846855852,-1.414708529,-8.207080091,-7.150408614,-3.269889778,-1.127292415,0.304796093,-3.315663267,-5.862353187,-0.548328369,-3.840492025,-0.411385355,23.92752281
-7.322668848,-1.747755716,-2.432052754,-1.989372899,-9.097846899,-7.978393071,-3.964263025,-1.921276355,-0.287909939,-3.824391123,-6.366593372,-0.243606758,-3.013037993,-0.404514812,35.49103946
-5.881054654,-0.817942716,-1.460828885,-1.234281003,-7.861384323,-7.148592694,-3.159905965,-1.079260106,0.496750332,-3.159708563,-5.661870361,-0.590621392,-3.453057473,-0.33936389,26.60658388
-6.321727774,-0.683839839,-2.095016269,-1.504335727,-8.188003599,-7.214208458,-3.222207009,-1.091661631,0.177928534,-3.430756269,-5.907220818,-0.676493825,-3.596250169,-0.424841081,30.33273232
-5.836320937,-0.824439928,-1.57386315,-1.231349074,-7.747702043,-6.990192108,-2.965681544,-0.888109056,0.48940607,-3.14956049,-5.655207267,-0.25298436,-2.211912643,-0.355593091,29.88733731
-6.751767365,-1.124566177,-2.275777634,-1.723852651,-8.55999011,-7.41925762,-3.42844607,-1.328835342,-0.047832308,-3.647318019,-6.133345367,-0.457820985,-3.180417222,-0.381872697,29.69294555
-7.55170154,-1.524240011,-2.095698488,-2.06702975,-9.346643763,-8.033092311,-4.006852512,-1.946056063,-0.303176498,-3.978898218,-6.494122001,-0.372768745,-3.84195825,-0.340966395,28.4625764
-5.933556274,-0.917397605,-1.545186689,-1.265187673,-7.722100465,-7.146018289,-3.094304954,-1.087521327,0.497261768,-3.192960342,-5.69747004,-0.55184559,-3.22708315,-0.330217404,29.01014122
-7.10410754,-1.737053012,-2.219065597,-1.98217582,-8.277399041,-7.805718702,-3.548242991,-1.758283353,-0.313944877,-3.8813465,-6.3143178,-0.523329347,-2.887942614,-0.4284506,80.47682345
-7.840745802,-1.638621899,-2.689969239,-2.195553901,-9.651231261,-8.089239039,-4.111290904,-2.055399701,-0.368740751,-3.999975507,-6.59227361,0.210340478,-3.126065794,-0.552123345,35.59955141
-6.952929676,-1.521133896,-1.765651283,-1.687968031,-8.843797051,-7.612935037,-3.706209979,-1.69414758,0.241771197,-3.469747252,-6.095831483,-0.243834398,-3.352977363,-0.325071404,35.30640475
-7.078657571,-1.31593683,-1.821165948,-1.834818898,-9.025732582,-7.534717657,-3.67708672,-1.51037113,0.087731027,-3.546441743,-6.193848052,-0.100478038,-3.421937591,-0.233579133,34.89791922
-7.078088708,-1.634014544,-1.851890349,-1.774919484,-9.020073196,-7.666051614,-3.782699829,-1.671017536,0.097286894,-3.542770834,-6.17262514,-0.289010753,-3.595591894,-0.303800754,34.77094176
-6.733805088,-1.427336388,-1.631428342,-1.585938991,-8.708976138,-7.456997367,-3.564058116,-1.45590558,0.293307181,-3.412539571,-6.021358224,-0.225895886,-3.250020175,-0.224836604,35.72405568
-6.564139023,-1.141664643,-2.002943061,-1.685954861,-8.428184424,-7.328771466,-3.313845639,-1.270063242,0.04385435,-3.599593347,-6.079870065,-0.208043976,-3.335164526,-0.307395898,41.16624909
-6.263262285,-1.361651965,-1.411266948,-1.416370767,-8.164464478,-7.127122155,-3.231036577,-1.089426043,0.434776617,-3.302900679,-5.857619874,-0.101041244,-2.370005697,-0.24707506,55.48235705
-7.243491699,-1.636032883,-2.129965424,-1.930281931,-9.033271474,-7.841678253,-3.753610193,-1.77432026,-0.125870877,-3.744096579,-6.322795793,-0.153165409,-3.113922117,-0.285210004,55.30707541
-6.542155556,-1.330494025,-1.749533585,-1.568104215,-8.51414145,-7.478474309,-3.545711862,-1.496787438,0.224192569,-3.394508626,-5.967317163,-0.300314043,-3.505932833,-0.25949,33.72625037
-8.195039437,-2.156653616,-2.437512652,-2.391511373,-9.510312332,-8.251633231,-4.189586967,-2.18912747,-0.599567979,-4.253724251,-6.802381101,-0.303418094,-3.089354143,-0.528391368,83.47806214
-7.670483148,-2.040203996,-2.237729427,-2.10556153,-9.330526226,-7.987990217,-3.972426635,-1.943924166,-0.26707951,-4.020194595,-6.552913808,-0.145181041,-2.774915669,-0.371213158,75.99824077
-6.611180707,-0.978492844,-1.664822436,-1.626653703,-8.372221363,-7.312238013,-3.302899706,-1.275273034,0.234486331,-3.358084399,-5.978527714,-0.339233239,-3.192672151,-0.299713316,28.75328173
-7.212840924,-1.943461788,-2.394974579,-1.985780527,-8.652786329,-7.804453978,-3.797246756,-1.803951676,-0.283602509,-3.639703451,-6.278439892,-0.119802265,-2.513203381,-0.252725191,25.32242522
-7.516005026,-1.511647887,-2.71140132,-2.044367037,-9.13813472,-8.000071763,-3.913151296,-1.963681255,-0.197085204,-3.71445776,-6.366740491,-0.313585507,-3.245020157,-0.49088243,29.04487148
-6.642956624,-1.227575403,-1.961080721,-1.590413198,-8.329160607,-7.489210287,-3.508196784,-1.577683806,0.240303006,-3.349971242,-5.970942994,-0.291043231,-2.930634619,-0.471738542,30.04508492
-7.621271804,-1.709119058,-2.43726071,-2.175299181,-8.998763509,-8.113048205,-3.961090288,-2.001612816,-0.367572035,-3.9297829,-6.494117708,-0.703147253,-3.965646743,-0.392040134,30.42262508
-6.740656892,-1.599352637,-2.200800243,-1.727052961,-8.258571841,-7.664654816,-3.541881441,-1.5810813,-0.022129135,-3.484506973,-6.053429685,-0.235070578,-2.897638633,-0.190656957,44.63548713
-7.670905001,-1.598229145,-2.381836057,-2.123243202,-9.283706914,-8.104288756,-4.078466671,-1.987781555,-0.306249222,-3.924969715,-6.50416576,-0.094955764,-3.222345219,-0.38012157,45.2564321
-8.424833364,-2.133240566,-2.900312389,-2.454715579,-10.38229575,-8.189451324,-4.186566351,-2.259283695,-0.575360286,-4.020707762,-6.74173289,0.580954374,-2.76023228,-0.168536154,32.76097267
-4.628253389,-0.02802346,-1.003030741,-0.673616356,-6.136547243,-6.437898945,-2.258635863,-0.326861862,1.140895547,-2.431842812,-5.016248891,-0.251271359,-1.68845704,-0.314624754,13.79604256
-5.591410132,-0.38456763,-1.719004089,-1.129771344,-7.253763179,-6.867916619,-2.849246578,-0.843475864,0.656805726,-2.732279263,-5.398056649,-0.492053984,-2.689301353,-0.480450457,13.46070606
-6.450594518,-0.945368365,-1.959932672,-1.616300664,-7.796292485,-7.390865457,-3.288220786,-1.244640571,0.135340884,-3.377324394,-5.926091713,-0.360592025,-2.751008151,-0.420786807,34.96642821
-7.172641692,-1.668006555,-2.053510889,-1.719828933,-9.288493433,-7.890606034,-4.086882644,-2.028887316,0.272041093,-3.446917581,-6.145134012,-0.234397344,-3.903000974,-0.406107448,110.1878695
-7.483544196,-1.994612067,-2.129528986,-2.035182624,-9.357784344,-7.702669613,-4.095746936,-1.979659343,-0.108755732,-3.480983266,-6.230157773,-0.167565276,-2.883309146,-0.400594939,67.3817756
-6.485282441,-1.348574505,-2.689041336,-1.48130866,-8.419123571,-7.545269952,-3.693010932,-1.560885424,0.431260756,-3.037875643,-5.740650396,0.247024988,-1.722217411,-0.239201872,27.96855904
-7.024308978,-1.81356155,-2.138326831,-1.78687094,-9.084900914,-7.811485679,-4.001861468,-2.001529104,0.149935709,-3.224021531,-5.957063597,-0.222739809,-2.519751499,-0.367635565,47.14796269
-6.777825196,-1.507133199,-1.907281635,-1.604382066,-8.861108501,-7.627984115,-3.764922932,-1.675927164,0.339241485,-3.212119902,-5.91549373,-0.196757617,-2.619308605,-0.433302668,33.27733833
-7.620747189,-2.174903483,-2.086064675,-2.144487763,-9.185885394,-7.973430571,-3.971927138,-1.920500839,-0.293431018,-3.882386889,-6.494814403,-0.416296898,-3.672510802,-0.268626226,89.06929065
-8.406835636,-2.253331227,-2.598191777,-2.565514186,-9.815282019,-8.318391316,-4.307716953,-2.355185472,-0.722360545,-4.257479327,-6.87891066,-0.415394599,-3.984822669,-0.334068815,86.5269825
-7.346690195,-1.3039896,-2.485019077,-1.923287764,-9.251380895,-7.775316214,-3.783425047,-1.657321562,-0.108186423,-3.697847511,-6.319867724,-0.466777546,-3.746313019,-0.481583033,27.29979667
-10.30767559,-2.335350368,-4.501422999,-3.348666419,-12.63018568,-9.506828307,-5.960219327,-3.673748377,-1.355913029,-4.811804577,-7.59830885,0.4480548,-1.345536541,0.583788338,318.9850031
-7.718864928,-1.690488151,-2.598538558,-2.120086331,-9.595090022,-7.985283938,-4.136659907,-2.02720353,-0.327792442,-3.785616536,-6.466073217,-0.464710232,-4.055153968,-0.429571423,23.3014594
-5.434505553,-1.078143958,-1.230835472,-1.027316601,-7.284791596,-6.981483422,-2.99407254,-0.924682011,0.683506217,-2.800476051,-5.383613367,-0.066916146,-2.193841031,-0.222889026,28.6854814
-7.450924027,-1.482437114,-2.437823806,-1.99486972,-9.409682423,-7.823945572,-3.852935463,-1.789334045,-0.241617319,-3.726838117,-6.355633874,-0.186205773,-3.642201671,-0.475831722,30.67920347
-6.923226138,-1.264318224,-1.87765611,-1.766643752,-8.643299628,-7.62114447,-3.437899574,-1.549548211,0.059433386,-3.454990769,-6.104061885,-0.390580521,-3.284492049,-0.457189335,21.48601195
-6.81010599,-1.281456519,-1.890999283,-1.719295234,-8.539238749,-7.486847257,-3.567899913,-1.457147768,0.047962818,-3.474283421,-6.087227198,-0.367311871,-3.223032299,-0.284835993,26.06123964
-7.758754968,-1.732019671,-2.156771688,-2.122969079,-9.585949301,-7.951560776,-4.068609723,-2.07353767,-0.220652011,-3.72924645,-6.424882294,-0.440270451,-4.09036425,-0.544342979,24.00575542
-6.666748665,-1.141200328,-1.692394809,-1.537098195,-8.766429696,-7.308160556,-3.389290856,-1.307176106,0.350445589,-3.254144385,-5.926003614,-0.160344065,-3.376502107,-0.502423193,30.7582407
-5.449054591,-0.804271119,-0.92016421,-0.904026465,-7.269415481,-6.718830707,-2.8032487,-0.754554374,1.038780028,-2.607206413,-5.28824902,-0.263729919,-2.352770307,-0.368920831,22.76167904
-6.839914815,-1.385227482,-1.861967432,-1.61709004,-8.881440816,-7.289007728,-3.503622243,-1.293995194,0.315413689,-3.32570922,-5.995524415,-0.280311805,-3.352708023,-0.326594972,22.99649896
-6.652284968,-1.393917177,-1.625249979,-1.527266562,-8.647039744,-7.490095892,-3.729636924,-1.571250069,0.41523239,-3.124769505,-5.824522805,-0.281549632,-3.085135733,-0.340560343,24.63432275
-6.412095226,-1.293785007,-1.547117043,-1.390216425,-8.394899216,-7.195729649,-3.470457043,-1.334406519,0.555151025,-3.076014157,-5.763407906,-0.313306765,-3.167871199,-0.263035179,27.98049897
-6.026859189,-1.016049057,-1.442308734,-1.250445084,-7.886635574,-7.049243501,-3.063453696,-1.078915841,0.57485506,-3.034047611,-5.657923447,-0.393936892,-2.959557578,-0.393489101,28.46235339
-8.257695134,-2.1747293,-2.470129034,-2.473317038,-9.659644069,-8.232977126,-4.283275432,-2.272401071,-0.646716958,-4.263421309,-6.829498592,-0.478315484,-3.917926684,-0.402934865,97.33867845
-6.540253696,-1.468782922,-1.629788422,-1.488074493,-8.551058266,-7.426248068,-3.536423548,-1.482360113,0.372657955,-3.203955363,-5.865825878,-0.389015016,-3.389505377,-0.410116319,25.03643431
-7.158300958,-1.70530627,-1.800316704,-1.807736288,-9.335701523,-7.63917771,-3.782091877,-1.765551361,0.066774512,-3.44417253,-6.141773185,-0.237385988,-3.546428648,-0.298839654,21.64614888
-7.565976071,-1.622670897,-1.95342807,-1.967362558,-9.657143945,-7.711440637,-4.043555862,-1.898736799,0.003737411,-3.524117788,-6.263905757,-0.211475971,-3.793728159,-0.18839827,26.87807967
-7.290559453,-1.714417387,-2.203272408,-1.906244905,-9.291350492,-7.704946902,-3.908907732,-1.803267434,-0.015609949,-3.380697996,-6.116379603,-0.155571297,-2.327833443,-0.229207246,25.1628828
-6.889080318,-1.693786533,-1.678196699,-1.659783155,-8.754321997,-7.438594395,-3.642003845,-1.53122125,0.271808378,-3.255181808,-5.968316624,-0.806141417,-4.221512903,-0.569852266,24.94537251
-6.309006007,-1.142066449,-1.66084312,-1.369677034,-8.154392992,-7.21222934,-3.299422059,-1.307517819,0.497851189,-3.046490379,-5.72550073,-0.672733602,-3.623439554,-0.363445181,24.52950918
-6.635820888,-1.086225337,-1.80053431,-1.547699989,-8.395476532,-7.375323947,-3.464805206,-1.46494478,0.292954616,-3.32311633,-5.948268084,-0.312850133,-3.025804279,-0.256518268,17.84431322
-6.851931212,-1.767770845,-1.656137251,-1.65678183,-8.722558874,-7.494167437,-3.666612952,-1.634281144,0.234791461,-3.348464067,-6.028591899,-0.262138829,-3.069946192,-0.357037303,60.30671989
-7.136929082,-1.514420025,-1.954106701,-1.743827781,-9.173323241,-7.685948424,-3.714667354,-1.752607666,0.168000976,-3.573086972,-6.19863538,-0.12092617,-3.519372993,-0.196803254,36.9865294
-5.868505188,-0.67978607,-1.703787739,-1.324125816,-7.293319256,-6.968568113,-2.899236697,-1.00341046,0.391729625,-2.932819146,-5.592784363,-0.764861708,-3.381966346,-0.37963692,24.77893595
-7.062110207,-2.035043734,-1.918648545,-1.876322107,-8.919618651,-7.666043501,-3.73566485,-1.63778778,-0.099445826,-3.671834241,-6.239345966,0.156768355,-2.220328326,-0.303517672,77.00485034
-5.771125457,-1.368018666,-1.257245717,-1.1246387,-7.807887749,-7.143020724,-3.174094774,-1.178252762,0.714404213,-2.956119776,-5.53903196,0.17228996,-1.952347452,-0.156152259,30.33359755
-5.64615898,-1.08287305,-1.3708315,-1.075435936,-7.417609038,-7.071903857,-3.196605895,-1.117910415,0.775163067,-2.869438009,-5.477474396,-0.299858687,-2.979705175,-0.474822949,12.00074599
-6.970107927,-1.712165116,-1.908627168,-1.754664297,-8.937035078,-7.689122095,-3.827243629,-1.743143814,0.090748515,-3.598882772,-6.156965638,0.125088811,-2.993944732,-0.191973439,28.61270023
-3.937133433,-0.34633127,-0.522111382,-0.313653857,-5.590898832,-6.311500406,-2.304970782,-0.246549493,1.452676796,-2.095194157,-4.659694468,-0.395556825,-2.048543451,-0.40066005,12.17089683
-5.428642103,-0.828130242,-1.032870416,-0.997822746,-7.498947022,-6.781016691,-2.994009101,-0.863403642,0.901828645,-2.52118961,-5.234314357,-0.494849282,-3.393080056,-0.558756348,12.29775423
-5.777165845,-0.548431721,-1.266906921,-1.144767206,-7.941314233,-6.729715795,-3.096633123,-0.880450238,0.79489168,-2.680134858,-5.393178316,-0.283129394,-3.029691969,-0.435388887,12.17089683
-5.193995676,-1.14770572,-0.939486431,-0.874986261,-7.056540713,-6.77624384,-2.716001483,-0.728858432,0.981440551,-2.645159645,-5.259389599,-0.348286045,-2.588737794,-0.41958346,13.67764816
-7.335833157,-1.392185353,-2.22508556,-1.977460976,-9.154510659,-7.885223578,-3.914611388,-1.862701882,-0.126446317,-3.711763703,-6.318746417,-0.015818093,-3.371819416,-0.370522231,41.3849862
-6.371587829,-1.284142186,-1.798504216,-1.480217975,-8.385452112,-7.346813509,-3.521403727,-1.350488875,0.284411735,-3.158191595,-5.797678893,-0.11721236,-3.486534391,-0.682148562,20.96780305
-6.117473569,-1.313891195,-1.571166122,-1.334006026,-8.121859311,-7.311462112,-3.433794177,-1.322536102,0.378628974,-3.13216096,-5.719559998,0.011638437,-2.844668944,-0.374337415,26.39222083
-5.756281692,-0.954899295,-1.676836659,-1.158825133,-7.828388535,-7.027188542,-3.076447314,-0.973400458,0.582336589,-3.024645043,-5.581657696,-0.10070075,-2.98983318,-0.190209668,27.09846529
-7.106728638,-1.717728627,-2.271392928,-1.874763223,-9.10778326,-7.753359506,-3.830539012,-1.725419697,-0.291721368,-3.62396583,-6.225600607,0.044990186,-3.248736652,-0.375963732,41.51313474
-6.041125324,-1.017930131,-1.659698456,-1.296392477,-8.067182205,-7.160920033,-3.44221825,-1.226396329,0.520470724,-2.969699388,-5.619297007,-0.380254718,-3.195791177,-0.457226296,20.51506514
-6.904018831,-1.390895444,-2.265863296,-1.809303816,-8.653203882,-7.767916363,-3.747153707,-1.677318704,-0.100112886,-3.552541239,-6.129340962,0.114096442,-3.081021281,-0.41723977,18.39199483
-6.426010338,-1.224273317,-1.915052564,-1.514974175,-8.493516516,-7.300536178,-3.443146868,-1.292173982,0.173674688,-3.256001137,-5.871650306,-0.531900007,-4.280925312,-0.413860263,40.14426715
-6.49835745,-1.512128249,-1.86956666,-1.512552534,-8.569405691,-7.485088486,-3.631973452,-1.566984516,0.184412631,-3.311632903,-5.900842825,-0.219690826,-3.526216654,-0.391950123,41.43412659
-7.551992915,-2.009823196,-2.361589806,-2.162546363,-9.044328474,-8.070127521,-4.12563935,-2.074166158,-0.471569709,-4.047504376,-6.513988516,0.143369387,-1.951173153,-0.186893078,82.44872026
-3.81701574,0.007869726,-0.661515761,-0.281910825,-5.171962529,-6.137397139,-2.17749395,-0.10623187,1.510715455,-2.048725957,-4.614755898,0.032274587,-0.716996105,-0.314407535,5.654940188
-5.234002825,-0.648713984,-1.472373657,-1.003069385,-6.774355101,-6.971772005,-2.933050734,-0.908740921,0.668756592,-2.830472716,-5.355473839,-0.35655887,-2.706875509,-0.302592739,5.458421289
-5.914280366,-0.925229631,-1.525422958,-1.291979209,-7.56187017,-7.23461465,-3.301040284,-1.184001895,0.434495393,-3.021176442,-5.624720607,-0.316896618,-3.172129767,-0.370994352,6.857596507
-4.330213958,-0.517017004,-0.966634373,-0.56901643,-5.580811348,-6.578840587,-2.685431443,-0.605353987,1.124968468,-2.428220403,-4.912375012,-0.251567513,-1.963957419,-0.230456612,6.87128981
-6.178477404,-1.423129318,-1.808571179,-1.464901211,-7.756411562,-7.474163328,-3.430849934,-1.404464478,0.197281186,-3.347051405,-5.837509563,-0.378941826,-3.092152799,-0.406198063,12.4482382
-6.450455785,-1.391384975,-1.769738556,-1.500234307,-8.327675116,-7.520360597,-3.442908597,-1.429812732,0.321375276,-3.284960717,-5.886398766,-0.088721962,-2.164783949,-0.214545752,26.6223022
-7.770121722,-1.724773305,-2.576706349,-2.179322388,-9.461419514,-8.183644163,-4.199805264,-2.185572678,-0.493235669,-4.062034127,-6.580883146,-0.31200393,-3.4622202,-0.476636386,17.33928285
-5.400391427,-1.335947964,-1.392315497,-1.092919838,-6.869214051,-6.955598194,-3.072414508,-0.970159264,0.603966387,-2.866973446,-5.425862213,-0.217905414,-2.394093867,-0.225965442,11.36981122
-5.508929373,-0.955107509,-1.179102181,-1.048738715,-7.097473095,-7.046978938,-3.037598986,-1.024480788,0.790134129,-2.894633003,-5.440278608,-0.006565224,-1.710580976,-0.395370653,10.76607468
-8.032519085,-2.102020296,-2.245107004,-2.282735258,-10.03513143,-8.071036181,-4.197699217,-2.051915789,-0.351295915,-3.952697011,-6.616328335,0.074192598,-3.234334933,-0.379577423,53.06297564
-6.780600524,-1.437227134,-2.018456804,-1.75314069,-8.365492673,-7.660146403,-3.671564901,-1.56220272,-0.055608785,-3.624169416,-6.120386927,-0.301739778,-2.907326103,-0.274457553,17.36046539
-6.066639878,-1.189254447,-2.055561703,-1.45250355,-7.519617958,-7.413872412,-3.513739556,-1.51113033,0.14373333,-3.300717201,-5.762006239,-0.333796987,-2.758101412,-0.374871582,9.742951432
