log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGV)
-2.390416127,-0.95462583,-0.194204423,-1.963969029,0.086307964,-3.145182152,2.086791289,1.272172951,-0.016353506,1.543651272,-0.685529489
-3.668603629,-2.283910675,-2.032626051,-4.257246793,-1.352545942,-6.011979825,0.649938502,0.114215088,-1.017535466,2.042133786,-1.559151226
-2.71574387,-1.566041491,-0.771170472,-3.027978307,-0.294779294,-3.85311144,1.706050726,0.733359456,-0.316284513,1.828542451,-0.603485331
-1.969242399,-1.183049411,-0.240551864,-2.464320655,-0.143098623,-3.51423804,1.857973142,0.996187957,0.361677622,1.446670092,-0.337190289
-2.29701169,-1.244958745,-0.263460346,-2.690502023,-0.133669317,-3.493917973,1.867216486,0.880336601,-0.13855819,1.673462931,-0.8760217
-2.422550989,-1.366161158,-0.385391702,-3.037463687,-0.333627868,-3.919261099,1.666804877,0.716961891,-0.21563124,1.522148582,-0.94422211
-3.256213904,-1.950682032,-1.17883262,-3.600505479,-0.788571708,-4.813265606,1.212593922,0.422469158,-0.749716611,1.949727994,-0.924761312
-3.495869391,-2.167817589,-1.481332395,-4.066470482,-1.1830255,-5.649233213,0.81799636,0.198466853,-0.846409587,1.937151559,-1.274167121
-2.841188399,-1.612394295,-1.177529427,-2.882344076,-0.690050995,-4.480136866,1.315528364,0.618385801,-0.659591753,1.436159412,-0.919015724
-1.671547687,-1.606698298,-1.045296654,-2.756411095,-0.843297663,-4.86123457,1.158155759,0.801183132,0.739032956,2.503770265,-0.160185562
-3.235181436,-1.680244923,-1.368518473,-3.133879296,-0.922422134,-4.635456324,1.078566822,0.48951014,-0.770763018,1.367383122,-1.245620533
-2.126924885,-1.131872368,-0.31855396,-1.84510821,0.121542711,-3.034262414,2.122475253,1.325626419,0.523763845,1.457662143,-0.127678402
-3.455995898,-2.130924424,-1.683160531,-4.340726448,-1.246389085,-5.757105384,0.754976346,0.087261232,-0.967805679,1.48684408,-1.165287054
-2.204760281,-0.985186792,-0.020745162,-1.94811459,-0.053535401,-3.01711053,1.948036702,1.101543953,-0.166775482,1.332155813,-0.630871718
-2.597706398,-1.286749957,-0.493812228,-2.068224287,-0.167300188,-3.256147845,1.835519381,1.048792565,-0.162988537,1.41599507,-0.581828485
-3.160891007,-1.55575496,-1.240981951,-2.828109526,-0.880018339,-4.446256177,1.121040883,0.592557529,-0.833220598,1.380315377,-1.003390271
-3.216158042,-1.867158835,-1.474583399,-3.849857217,-1.075360695,-5.466061764,0.925892365,0.327558825,-0.746390948,1.487961491,-0.668742576
-1.398373248,-0.286552151,0.654869694,-0.420920417,0.649249765,-1.579880496,2.64976218,1.884462811,0.632364521,1.357204295,0.134346658
-2.326296105,-1.062491484,-0.045607305,-2.166228452,-0.184659712,-3.179556576,1.816204244,0.938001017,-0.307694262,1.361661723,-0.682497639
-2.229720456,-1.013071976,-0.162011678,-1.72228849,-0.06825025,-2.917143471,1.933841687,1.151320502,-0.159293443,1.391540627,-0.403044121
-2.854564435,-1.498151396,-0.945929652,-2.70181359,-0.439414343,-4.108449032,1.560905183,0.84394259,-0.17972817,1.446855455,-0.644007786
-2.565620686,-1.230991239,-0.566907429,-2.26527722,-0.056195652,-3.429350231,1.945227709,1.075519097,-0.02088036,1.454270807,-0.68823009
-3.439611201,-2.041588897,-1.361386928,-3.709702739,-0.855772722,-4.990006094,1.144770625,0.389494617,-0.972237405,1.988285446,-1.211435998
-2.324114721,-0.867994732,-0.770564313,-1.566480971,-0.313206121,-3.1853706,1.690536523,1.14666233,-0.260088779,1.398572477,-0.331580312
-3.039270409,-1.879771075,-1.285629643,-3.323405247,-0.940744939,-4.782730618,1.060737439,0.440895063,-0.730682448,1.335380641,-1.293609659
-3.285779434,-1.774095936,-1.811896062,-3.858681865,-1.451539102,-5.71287603,0.550090826,0.195502824,-0.836295972,1.429398237,-1.491845087
-2.172262146,-1.240045298,-0.236068452,-2.083889466,0.162940492,-2.945900512,2.163605493,1.199728915,0.300728901,1.400760395,-0.877667945
-2.972456736,-1.302834343,-1.151055138,-2.712345528,-0.781854753,-4.280307538,1.221093159,0.747748337,-0.755091774,1.396989994,-0.93725579
-2.446138068,-0.763156807,-0.716562886,-1.447868797,-0.244331428,-3.275627146,1.75860464,1.323699266,-0.237055906,1.389688858,-0.26163246
-2.58240318,-1.263726814,-0.434796165,-1.785809139,-0.093054062,-3.395393015,1.908165718,1.276015828,-0.075650743,1.251499838,-0.746412656
-2.807807363,-1.605901645,-0.699651478,-2.965846643,-0.335125275,-3.967056985,1.665903937,0.779618188,-0.266096173,1.780365708,-0.84570271
-3.15083035,-2.108950031,-1.866053504,-4.316564997,-1.447604804,-6.206377913,0.552714291,0.10130538,-0.416798672,1.568043582,-1.102306177
-2.150520235,-0.619721174,-0.120796293,-1.155816299,0.090254938,-2.70474831,2.091905724,1.532756714,0.062591085,1.394082653,-0.08409419
-2.377096681,-1.657043933,-0.725920628,-3.066964223,-0.49605638,-4.23033893,1.505555842,0.70527399,0.066625627,1.886518081,-0.928826005
-2.124637412,-1.413683241,-0.601591855,-2.620453404,-0.294907867,-3.898107835,1.705921392,0.918382168,0.413360186,1.48192392,-0.689510388
-2.640809614,-1.626623057,-0.944267186,-2.449893173,-0.38693143,-3.85639377,1.614196731,0.949635337,-0.228840354,1.079208243,-0.953979385
-3.119033543,-1.716995274,-1.263709658,-3.306090317,-1.211202857,-5.325450613,0.798452201,0.273741115,-0.499736008,1.456558845,-0.970779627
-1.566778395,-0.469371249,0.362870057,-0.308445412,0.853766874,-1.492537281,2.854609866,2.032176127,0.926955988,1.085322581,0.171113681
-2.876680934,-1.587514361,-0.829301799,-2.720373675,-0.503416815,-4.190826789,1.498506883,0.840147402,-0.441258522,1.089825809,-1.249379921
-2.746562575,-1.598142108,-0.687777991,-2.910387373,-0.283711878,-3.765574515,1.716483253,0.766846191,-0.342214387,1.085322581,-1.243729679
-2.240451749,-0.987772624,-0.11465859,-1.645303954,0.199172517,-2.627993792,2.20052554,1.333804381,0.189148156,1.136011428,-0.546705572
-3.322248463,-2.162419612,-1.716372914,-4.434603226,-1.396978647,-6.103043235,0.603680443,0.042010739,-0.706725549,1.616842815,-1.368213285
-3.369322031,-1.650118257,-1.169537993,-2.946357269,-1.014627229,-4.892190165,0.987076395,0.601714598,-0.744855834,1.321552929,-1.20042518
-2.316348643,-1.561798137,-0.939371834,-2.979632062,-0.69146227,-4.498299018,1.311454937,0.613708086,-0.176614856,1.421475936,-1.062009908
-2.576492792,-1.351191454,-0.42241266,-2.559192228,-0.35228881,-3.453318438,1.653030849,0.74375535,-0.167815492,1.432944695,-0.857949741
-3.293726838,-2.423312959,-1.578442596,-4.688857243,-1.26565685,-5.860434254,0.735260429,-0.082668935,-0.918724492,1.618185529,-1.075114451
-2.777966531,-1.619275944,-0.790150237,-2.909399691,-0.462016063,-4.121682007,1.538376917,0.755016897,-0.500430541,1.3120729,-1.188372057
-3.195117723,-1.976467263,-1.552280096,-3.380546106,-1.189311347,-5.446303543,0.81145087,0.463898487,-0.718823825,1.264628836,-1.425376852
-3.416850928,-2.189473595,-1.494980749,-4.446371386,-1.312307411,-5.896838493,0.688122537,0.036498309,-1.150058987,1.603623534,-0.767980674
-3.259579806,-2.000714939,-1.423901939,-4.125729636,-1.095735485,-5.476549161,0.905488287,0.178706467,-0.726418879,1.617358189,-0.682114007
-2.023130574,-1.438222186,-0.560647958,-2.770466477,-0.37282428,-3.986620706,1.627834501,0.854950937,0.253836708,1.916183919,-0.86198663
-0.731020581,0.165125876,1.063534648,0.89258635,1.584855258,-0.007720003,3.585327631,2.630632549,1.826980257,0.752428016,0.655269344
-2.350316639,-1.116435307,-0.290325306,-1.532116359,0.301472984,-2.592288161,2.301741788,1.426060029,0.321909589,0.737067052,-0.402206319
-2.855233149,-1.468067624,-0.667996194,-2.469562389,-0.150649762,-3.500599227,1.849864416,0.97716564,-0.133423092,0.836171928,-0.887871911
-1.485844048,-0.397141234,0.51723257,-0.165001173,0.899844843,-1.33236475,2.900197404,2.070306652,0.919276328,0.837038266,0.307552726
-2.713210973,-1.350571287,-0.636571711,-2.183994719,-0.068216093,-3.302541196,1.932530417,1.091102387,-0.102455344,1.09510789,-0.700504839
-1.965903872,-1.089364936,-0.265707504,-2.135231053,0.035418778,-3.180043926,2.036802538,1.134940296,0.27438505,1.425245609,-0.481988642
-3.052972397,-1.910203701,-0.988595257,-3.181748611,-0.706296626,-4.565414862,1.29454321,0.556361814,-0.580567713,1.239031131,-1.315030228
-2.074472354,-1.029601967,-0.32366119,-1.222696225,0.271478435,-2.525330152,2.273167889,1.547798192,0.591333398,1.055753254,-0.308601769
-1.704015752,-0.675570938,0.265089302,-1.064268962,0.668699214,-1.937412775,2.669198663,1.714285849,0.90075198,1.032057388,-0.45554206
-3.269743627,-2.270467699,-1.542019122,-4.617029441,-1.266768349,-5.800851103,0.733794066,-0.068719952,-0.842857474,1.7247916,-0.937022028
-2.476501732,-1.317640703,-0.537613999,-1.836825731,0.092007799,-2.811657267,2.093690526,1.194610676,-0.046575681,1.239561363,-0.661943983
-2.424304425,-1.3898435,-0.641725761,-2.189181046,-0.078519673,-3.314667994,1.922130487,1.131231325,-0.09367597,0.988690538,-0.958625423
-3.017632677,-1.804487599,-0.838110299,-3.42710458,-0.525470521,-4.361190063,1.475331704,0.543098014,-0.615371283,1.675557893,-1.073395972
-2.269237457,-1.439807209,-0.526120281,-2.909911618,-0.3123817,-3.871438171,1.68802906,0.783754063,0.147267487,1.848905464,-0.879465297
-2.104130396,-0.902193115,-0.104202553,-1.021146775,0.507066089,-2.249513502,2.507467545,1.729247715,0.359836834,0.528695553,-0.356282073
-2.525246608,-1.023066085,-0.438222556,-1.446803216,0.22985772,-2.546692319,2.230010059,1.425339089,0.014785857,0.858712227,-0.348716412
-1.462022498,-0.350142122,0.408989858,-0.302643766,0.768380721,-1.403087505,2.769559206,1.945282012,1.015743411,1.159847753,0.078960517
-2.974301367,-1.653440515,-0.867282405,-2.856700063,-0.483176673,-3.96781871,1.517945582,0.676657558,-0.545576131,1.150123755,-1.03259784
-2.159824085,-0.83462961,0.000881242,-1.083585775,0.318247738,-2.324071061,2.31919903,1.535050917,0.249042061,1.142707197,-0.116856421
-2.551780775,-1.083165748,-0.208653567,-1.403797355,0.304003129,-2.502630389,2.30463927,1.449569125,0.06094396,1.002996429,-0.282612897
-0.923779894,0.179945825,1.027179887,1.148936356,1.668225209,0.31001579,3.668535099,2.676504644,1.565014141,0.834380408,0.916369351
-1.801840059,-0.420686147,0.339336899,-0.424104632,0.833324989,-1.354255249,2.833458722,1.921991819,0.646174367,0.835965787,0.158129331
-1.950884451,-0.482511056,0.192167138,-0.438989983,0.80805131,-1.397323956,2.80840631,1.905713601,0.565183712,0.834380408,0.125566901
-1.675210213,-0.259713798,0.415459217,-0.233864977,0.929788468,-1.196146032,2.930107183,2.009199853,0.924324141,0.822758344,0.224689546
-2.577333203,-0.980045228,-0.423489611,-1.413893386,0.175087754,-2.883515692,2.175604589,1.487149751,0.022339835,0.568026016,-0.397171592
-3.39253739,-1.829180582,-1.362886266,-3.001393174,-1.032212451,-4.832477362,0.967963937,0.48092394,-0.830839956,1.350980365,-0.9934817
-1.708069036,-0.565772864,0.338052376,-0.539414914,0.791509309,-1.436556813,2.791637418,1.842972389,0.794356309,0.961270231,0.113519729
-2.858374288,-1.488082316,-0.826686608,-2.212250277,-0.365329577,-3.702711813,1.635278917,0.988223871,-0.377041057,1.149026567,-0.735500686
-3.370343646,-2.14847835,-1.738229126,-4.419505568,-1.342021641,-5.996359939,0.659222338,0.042066976,-0.950761445,1.704103639,-1.287320616
-1.641982321,-0.187352514,0.624950633,0.154072107,1.103824774,-1.003998327,3.104106874,2.245864536,0.903681718,0.446563828,0.464774881
-2.006295665,-0.455703074,0.162287559,-0.636145235,0.627805254,-1.890634819,2.628122298,1.833595828,0.403759701,0.419312027,0.047816737
-3.122975122,-2.184597817,-1.302319706,-4.090604045,-0.98890245,-5.289897717,1.01228295,0.21300199,-0.733573391,1.677951263,-0.728009227
-2.063861089,-1.319268048,-0.438545612,-2.140510547,0.162742686,-2.924581328,2.163125134,1.175279227,0.403828414,1.577629609,-0.301213481
-1.994028165,-1.258406988,-0.47813911,-2.493228474,-0.139742181,-3.572167952,1.860980191,1.000883986,0.495120385,1.784745893,-0.373288482
-3.325199512,-2.034221658,-1.172644014,-4.078243477,-0.756752983,-4.809573611,1.243822613,0.215637202,-0.791220909,1.570161648,-1.091349044
-2.615895179,-1.215460142,-0.458291844,-1.720367965,0.273997372,-2.463399768,2.276079361,1.279501758,0.095430506,1.138390336,-0.569389555
-1.411050685,-0.47509637,0.240156377,-0.096280501,0.90766942,-1.130446538,2.910584036,2.009551795,1.187644496,1.257692665,0.451170424
-2.538199773,-1.00321851,-0.400012945,-1.552793578,0.011124821,-2.469911935,2.013304604,1.12903441,-0.171129423,1.349396517,-0.253279384
-2.67458105,-1.410991129,-0.572681094,-1.852725751,-0.037504879,-2.703975015,1.969484484,1.02704089,-0.07555564,1.303509359,-0.43755321
-2.388198532,-1.034152247,-0.087624587,-1.488400151,0.418134061,-2.176406335,2.419167083,1.374381881,0.159345232,1.057150724,-0.446322041
-1.916601683,-0.832541322,0.018668123,-1.061380906,0.48018803,-2.134285979,2.482769876,1.553736781,0.565384343,1.343356798,0.092985502
-2.528621779,-1.496479268,-0.802841979,-2.464645894,-0.22658335,-3.426971896,1.777172238,0.916002984,-0.015936899,1.314579039,-0.844015643
-2.925537972,-1.550299906,-0.663106521,-2.460616972,-0.132284379,-3.292771584,1.868648432,0.923597114,-0.369779897,1.131764343,-1.024653236
-2.431420578,-1.049794278,-0.139272302,-1.745049874,0.228883155,-2.532596658,2.229740822,1.276854128,0.076497643,0.971211564,-0.56109456
-1.949005986,-0.795685999,0.089363994,-0.913111271,0.619832004,-1.61748499,2.621067877,1.587154589,0.577102948,1.157235731,-0.168962823
-1.845449463,-0.609628905,0.407478511,-0.228827125,1.027613623,-0.897519142,3.028830649,1.959410303,0.807859007,1.15434362,0.175029852
-2.639557944,-1.304002817,-0.443038809,-1.782471324,0.221925385,-2.573764154,2.223790815,1.248645505,0.166325887,1.013767638,-0.623946576
-2.154195538,-0.805903899,0.040374609,-1.274458288,0.412501558,-2.05910386,2.413607765,1.427500105,0.17501486,1.19927754,-0.261492138
-2.750240056,-1.259275769,-0.622372484,-1.980551416,0.02288881,-2.896345343,2.024483274,1.098892927,-0.174706236,1.200499255,-0.634772426
-2.939678598,-1.736522105,-0.903163197,-3.039184712,-0.463219276,-3.869755819,1.538753302,0.602539221,-0.564613077,1.233279407,-1.170168446
-3.560577393,-1.763298493,-1.512436607,-3.619140659,-0.983887006,-5.077826492,1.021219469,0.300041001,-0.73887048,1.393768829,-1.394443216
-3.297895746,-2.136248637,-1.446272263,-4.222181525,-0.864830427,-5.0077493,1.136025141,0.144239691,-0.851972192,1.807332902,-1.080455127
-2.117358427,-0.739143472,-0.096619348,-1.245575073,0.508438012,-2.170677029,2.508870514,1.588828593,0.432023246,0.849032505,-0.359328275
-3.205888207,-2.010131928,-1.080580264,-3.685338131,-0.564701303,-4.430106906,1.435989498,0.414973842,-0.788290517,1.797088816,-0.723396298
-2.417411974,-1.454514614,-0.540675518,-2.977359519,-0.430213573,-4.089891294,1.570671246,0.752456386,-0.116454011,1.58631338,-0.567931433
-1.579160054,-0.982978284,-0.253890024,-1.847214562,0.07335898,-3.149981839,2.073777261,1.343194265,0.919929568,1.632124815,-0.105235716
-2.748679764,-1.597793637,-0.850688932,-2.854958386,-0.458923491,-4.021192229,1.541529325,0.72045116,-0.493938954,1.306880104,-1.028780896
-2.849457816,-1.626813394,-1.186259321,-2.795426154,-0.588888899,-4.072977032,1.412999265,0.701253405,-0.35516993,1.323678682,-1.082693285
-2.841450826,-1.628289085,-0.999351962,-3.182184066,-0.709236139,-4.526081637,1.293059597,0.56367479,-0.281201843,1.317131055,-1.175222306
-2.666047281,-1.728656596,-1.150599542,-3.617946783,-0.924909349,-5.133048683,1.076423476,0.425583961,-0.437682367,1.564930514,-0.63691901
-1.326926297,-1.208334775,-0.608019415,-2.070164903,-0.478135004,-4.118008864,1.522761418,1.185474526,1.073575672,2.417903462,0.253287421
-2.188251078,-1.338544659,-0.358209576,-2.807494678,-0.160534012,-3.577536786,1.840192944,0.829973835,0.182066784,1.569077038,-0.715394379
-2.291694643,-1.472503044,-0.504657798,-2.866971635,-0.23901604,-3.764669714,1.761666499,0.818177804,-0.08006777,1.549866968,-0.912468322
-3.079590416,-1.871702987,-0.949068644,-3.779006716,-0.719065805,-4.733516022,1.281567773,0.370181361,-0.688595937,1.519661297,-0.971026553
-2.743352685,-1.72320127,-0.685759295,-3.413325755,-0.477630401,-4.231902461,1.523414328,0.546956089,-0.535827125,1.519616705,-0.821202457
-2.537137586,-1.505674677,-0.624662168,-3.128734896,-0.400068721,-4.118153729,1.600336025,0.699351533,-0.206122273,1.578635992,-0.962843742
-3.42560414,-2.178410732,-1.516094438,-4.446673699,-1.237004717,-5.765981286,0.763828222,0.032550818,-0.910031145,1.574114147,-1.111560665
-3.200884737,-1.73974955,-1.262033034,-3.664582856,-0.948935779,-5.082677836,1.052273917,0.344309168,-0.755064123,1.411947604,-1.382471064
