log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGV)
-2.723478829,-1.806526896,-1.2500923,-3.913669843,-0.97663257,-5.051547521,1.024043537,0.197383968,-0.507739947,1.878393432,-0.884856017
-3.150666479,-1.515879198,-1.100990377,-3.739391048,-1.022947163,-5.084899331,0.979177656,0.270694908,-0.859542139,1.384459972,-1.000883159
-3.292163657,-1.65952086,-1.467592018,-3.960159381,-1.30932695,-5.716475864,0.692495823,0.176522682,-0.98327406,1.378897739,-1.117702245
-2.769431235,-1.580105735,-0.592398908,-3.247592144,-0.481034214,-4.13809949,1.520071219,0.568390394,-0.429155907,1.550118719,-0.585881801
-2.862436081,-1.51613527,-0.940168047,-3.353987077,-0.676221234,-4.414848245,1.32549741,0.510854102,-0.75641892,1.424989117,-0.691934884
-2.919756344,-1.294446779,-1.025755138,-3.201976307,-0.537972883,-4.249817158,1.462589214,0.592067014,-0.709146238,1.481911533,-1.175638973
-1.958928283,-0.833610212,0.133204141,-1.580532734,0.449388,-2.267986415,2.449973294,1.401951661,0.247164977,1.475487225,0.080761351
-2.722596237,-1.376041122,-0.543500311,-2.832018498,-0.210874338,-3.595091841,1.790356677,0.779558979,-0.46918895,1.472653282,-0.676955847
-3.469189505,-1.956896902,-1.725200821,-4.47855957,-1.290284414,-5.775046843,0.710370567,-0.046583162,-1.235909139,1.454274209,-1.325524836
-2.67523756,-1.308044619,-0.608724446,-2.719836442,-0.232468815,-3.637728733,1.768574182,0.842825443,-0.427830597,1.462549843,-0.311226142
-2.364613267,-0.915332498,-0.238651387,-2.37245191,-0.264882043,-3.644915883,1.735565473,0.97224046,-0.413604418,1.905670826,-0.930132514
-3.336406272,-2.127851162,-1.802575523,-4.55838744,-1.625150158,-6.418404782,0.375406925,-0.098241741,-0.860105554,1.551444525,-1.255915092
-3.109142965,-1.78970466,-1.225287085,-3.758434328,-1.195502722,-5.527661506,0.805761807,0.302246769,-0.701203775,1.547853496,-0.88367145
-3.321459554,-2.156247348,-1.542699008,-4.553987937,-1.459975726,-6.057959843,0.541174391,-0.08981155,-0.844423787,1.542799533,-1.27699169
-3.306581141,-1.908139196,-1.646532272,-4.011640038,-1.526157544,-6.196150401,0.475039703,0.180595514,-0.995278641,1.541216454,-1.008653199
-3.024124289,-1.853321665,-1.201914824,-3.956018187,-1.121564784,-5.380287103,0.878609228,0.210295213,-0.919998269,1.552960758,-1.013808535
-3.12712055,-1.761243293,-1.466922264,-3.775820927,-1.316395706,-5.823515515,0.685115338,0.274859675,-0.861180308,1.614541298,-1.159076031
-2.268964453,-1.221276814,-0.282782094,-2.694602141,-0.202296242,-3.548714991,1.798386138,0.833093439,-0.116746664,1.744154903,-0.019374483
-2.960756707,-1.891963501,-0.931705294,-3.936435722,-0.847893391,-4.849323013,1.152724992,0.224078452,-0.778503336,1.742780694,-0.476912113
-3.205618789,-2.041460938,-1.457708295,-4.089979974,-1.281679646,-5.747095388,0.719746887,0.149580775,-0.983646071,1.52796806,-1.146901522
-2.785936049,-1.530179393,-0.752786841,-3.397854206,-0.841873173,-4.7476347,1.159920857,0.47410575,-0.633665255,1.921572359,-0.94158862
-2.629734628,-1.558923276,-0.663724891,-3.42548661,-0.672317235,-4.449631286,1.328374537,0.461648527,-0.409902859,1.880803539,-0.482563015
-2.853438912,-1.647803862,-0.950936515,-3.194783745,-0.78617298,-4.745425158,1.214236455,0.594889083,-0.670664151,1.45868742,-1.023078395
-2.393401116,-1.454547072,-0.624459609,-2.91704634,-0.529432898,-4.181388238,1.473005053,0.724438787,-0.330905394,1.403505297,-0.647570071
-2.931434651,-1.800230237,-0.981151893,-3.582585739,-0.805846941,-4.797614028,1.19466787,0.389283135,-0.8192389,1.463069459,-1.261625484
-2.639591389,-1.332299447,-0.487779013,-2.778309214,-0.385594031,-3.962791926,1.614891346,0.801543267,-0.353542164,1.477773436,-0.714103652
-3.26249949,-1.779761043,-1.546400481,-3.615631352,-1.318611337,-5.837218109,0.682503276,0.377229081,-0.97145716,1.483196685,-0.997285313
-2.662568054,-1.498654137,-0.868936132,-3.114558051,-0.691248039,-4.546604294,1.309658823,0.625901658,-0.398160926,1.649680279,-0.789186636
-3.127389455,-2.047173041,-1.299527839,-3.944348568,-1.137438509,-5.418926854,0.863852474,0.21632375,-0.8770882,1.655680312,-1.10199539
-3.341186654,-2.603870087,-2.130818131,-5.663766144,-2.416460276,-7.754259107,-0.414463198,-0.647852164,-0.736417901,1.515356787,-1.012909089
-1.437185681,-0.23934705,0.465805138,-0.240227302,0.864152043,-1.329048752,2.865091791,2.008619919,0.91086212,1.139754525,0.230363944
-2.197247369,-0.737403302,-0.135757751,-1.303440102,0.243454751,-2.499065906,2.244188187,1.455422712,0.13534894,1.129067841,-0.392486634
-2.390416127,-0.95462583,-0.194204423,-2.030893064,-0.021199468,-3.226938511,1.979216296,1.179085949,-0.125774247,1.543651272,-0.685529489
-3.668603629,-2.378727672,-2.03450907,-4.501263158,-1.49228026,-6.181202834,0.509736869,-0.071270517,-1.11879701,2.042133786,-1.559151226
-2.71574387,-1.566041491,-0.771170472,-3.191175108,-0.480763095,-4.079173183,1.520175636,0.575798225,-0.469438801,1.828542451,-0.603485331
-1.969242399,-1.183049411,-0.284788348,-2.777622914,-0.328029303,-3.767729215,1.672982406,0.784071997,0.186736925,1.446670092,-0.337190289
-2.29701169,-1.244958745,-0.263460346,-2.851345825,-0.262856342,-3.598743813,1.738171134,0.723462394,-0.28946152,1.673462931,-0.8760217
-2.422550989,-1.366161158,-0.385391702,-3.176822267,-0.460383562,-4.037400516,1.540214032,0.579471931,-0.442610778,1.522148582,-0.94422211
-3.256213904,-1.992940659,-1.207271585,-3.798106753,-1.018694268,-5.116586883,0.982708136,0.249599583,-0.92518172,1.949727994,-0.924761312
-3.56942807,-2.167817589,-1.481332395,-4.274923351,-1.363639197,-5.888253453,0.637537854,0.022328414,-1.028186039,1.937151559,-1.274167121
-3.279535473,-1.769597908,-1.410622682,-3.685957886,-0.859376561,-4.887533674,1.141053071,0.349359376,-0.89043817,1.436159412,-0.919015724
-1.793591341,-1.606698298,-1.396763883,-2.944581745,-1.156503405,-5.3767018,0.845053007,0.621663457,0.239864265,2.503770265,-0.160185562
-3.590443737,-2.250015378,-1.848913707,-4.535643235,-1.57733031,-6.298665002,0.424404165,-0.076007254,-1.049775252,1.367383122,-1.245620533
-2.126924885,-1.131872368,-0.416801759,-1.966214557,0.014141987,-3.126404117,2.014584644,1.200422668,0.304582464,1.457662143,-0.127678402
-3.455995898,-2.235170527,-1.759067312,-4.555054314,-1.460178515,-6.062098134,0.540971576,-0.081300161,-1.087822341,1.48684408,-1.165287054
-2.893911529,-1.507150815,-0.989772072,-3.229074745,-0.664807815,-4.457311239,1.336608354,0.549650904,-0.578772242,1.332155813,-0.630871718
-2.855720428,-1.501071655,-0.859519925,-2.951601879,-0.502042366,-4.151178582,1.498349505,0.716336806,-0.400465274,1.41599507,-0.581828485
-3.650093799,-2.181578687,-1.767058542,-4.456185083,-1.609096475,-6.31382834,0.391791302,-0.0313055,-1.238381456,1.380315377,-1.003390271
-3.216158042,-2.079587318,-1.524107279,-4.042615405,-1.243502689,-5.675308846,0.757092648,0.170500178,-0.854878594,1.487961491,-0.668742576
-2.089040388,-0.900430068,-0.311874322,-1.454759963,0.087967457,-2.981655678,2.089461005,1.444414734,0.211208666,1.357204295,0.134346658
-3.072396218,-1.847368388,-1.255932826,-3.897012633,-0.963238108,-5.089885393,1.037468065,0.245052254,-0.836786449,1.361661723,-0.682497639
-2.8035861,-1.549869524,-0.999087439,-3.236976688,-0.686636172,-4.499830254,1.315384981,0.561879822,-0.632833214,1.391540627,-0.403044121
-2.854564435,-1.663538063,-0.983115428,-3.108905296,-0.630195344,-4.406828652,1.371019253,0.644527525,-0.348563258,1.446855455,-0.644007786
-2.565620686,-1.267194963,-0.566907429,-2.566653718,-0.209318697,-3.593784846,1.79181169,0.917017507,-0.168260455,1.454270807,-0.68823009
-3.439611201,-2.041588897,-1.361386928,-3.887488038,-0.998820838,-5.130229842,1.001926656,0.228271281,-1.113597574,1.988285446,-1.211435998
-3.000490361,-1.749851037,-1.228178014,-3.526684578,-1.017995928,-5.138712647,0.982475493,0.402533996,-0.776975472,1.398572477,-0.331580312
-3.30904266,-1.950986081,-1.824017614,-4.461923695,-1.564128056,-6.289143709,0.437073924,-0.053420262,-0.977821223,1.335380641,-1.293609659
-3.582252188,-2.21635763,-2.054550424,-4.608018604,-1.880255491,-6.908728251,0.121537072,-0.110160138,-0.94488455,1.429398237,-1.491845087
-2.172262146,-1.240045298,-0.236068452,-2.362110783,-0.044556844,-3.213666641,1.956998165,1.006336463,0.109627011,1.400760395,-0.877667945
-3.415371486,-1.758351466,-1.405471725,-3.610280956,-1.354345782,-5.836700794,0.647624319,0.384105418,-1.155500971,1.396989994,-0.93725579
-2.950705952,-1.429732016,-1.019016603,-2.765482456,-0.830773326,-4.816353677,1.169811426,0.817211505,-0.716075251,1.389688858,-0.26163246
-2.712954147,-1.272500155,-0.760675299,-2.221563353,-0.349147479,-3.769920599,1.653288423,0.974243784,-0.280083244,1.251499838,-0.746412656
-2.807807363,-1.605901645,-0.699651478,-3.15707568,-0.498134816,-4.178285661,1.503122451,0.624245457,-0.437570855,1.780365708,-0.84570271
-3.398446823,-2.108950031,-1.866053504,-4.413294147,-1.600317436,-6.367819903,0.400978427,-0.01296051,-0.574794151,1.568043582,-1.102306177
-2.617104638,-0.80517624,-0.703101299,-2.013337405,-0.344469764,-3.843549453,1.65727522,1.168257234,-0.323816322,1.394082653,-0.08409419
-2.377096681,-1.702954372,-0.725920628,-3.31488777,-0.710928116,-4.535464924,1.29080951,0.508902587,-0.186879246,1.886518081,-0.928826005
-2.124637412,-1.413683241,-0.601591855,-2.903764984,-0.443510321,-4.055357629,1.557308815,0.724575791,0.148945007,1.48192392,-0.689510388
-2.679846488,-1.66806621,-0.964622068,-2.598006178,-0.578503235,-4.027653825,1.422212814,0.778228201,-0.476889447,1.079208243,-0.953979385
-3.119033543,-2.286676099,-1.608682198,-4.561018489,-1.492793999,-6.12436572,0.508588355,-0.095461105,-0.695617572,1.456558845,-0.970779627
-1.652986625,-0.469371249,0.362870057,-0.416064839,0.672592762,-1.664500227,2.674119223,1.887153328,0.773965504,1.085322581,0.171113681
-2.898230774,-1.614287905,-0.941374055,-2.90833572,-0.732010971,-4.471534514,1.269748471,0.658125276,-0.664270544,1.089825809,-1.249379921
-2.746562575,-1.598142108,-0.687777991,-3.017594586,-0.44025879,-3.907174102,1.560393102,0.64082499,-0.438336178,1.085322581,-1.243729679
-2.240451749,-0.987772624,-0.11465859,-1.830266734,-0.012520437,-2.784781852,1.989238612,1.13548293,0.035695687,1.136011428,-0.546705572
-3.356001323,-2.162419612,-1.731273514,-4.497164247,-1.572110019,-6.34404661,0.428685502,-0.049684013,-0.824825573,1.616842815,-1.368213285
-3.369322031,-1.923142868,-1.34496164,-3.595967615,-1.571430621,-5.628657428,0.435296738,0.137175409,-0.936579906,1.321552929,-1.20042518
-2.856307381,-1.833160347,-0.939371834,-3.80847783,-0.954343711,-5.049529727,1.046267696,0.281066712,-0.383876864,1.421475936,-1.062009908
-2.889132431,-1.803394307,-0.997934367,-3.778369705,-0.797292486,-4.79627394,1.203246271,0.304049618,-0.508610742,1.432944695,-0.857949741
-3.293726838,-2.457313786,-1.615555535,-4.876430109,-1.39984268,-6.002062736,0.601429886,-0.242266505,-1.051393505,1.618185529,-1.075114451
-2.81553646,-1.619275944,-0.790150237,-3.194386551,-0.66467834,-4.476452742,1.339026165,0.544174441,-0.684875183,1.3120729,-1.188372057
-3.195117723,-2.094130128,-1.5582979,-3.923306486,-1.406121932,-5.623371622,0.596613863,0.141806408,-0.812064104,1.264628836,-1.425376852
-3.749025305,-2.310869364,-1.653378763,-4.644944435,-1.510161197,-6.155566698,0.490806093,-0.124079803,-1.273898974,1.603623534,-0.767980674
-3.306525828,-2.230134383,-1.434589577,-4.387461367,-1.297652966,-5.760399574,0.703278196,-0.008197952,-0.969040765,1.617358189,-0.682114007
-2.09454254,-1.485964431,-0.560647958,-3.008061552,-0.59117416,-4.27134305,1.410470692,0.667211682,0.019334168,1.916183919,-0.86198663
-0.749270692,0.165125876,1.063534648,0.791575431,1.459836135,-0.095024063,3.461063714,2.507529514,1.602465318,0.752428016,0.655269344
-2.350316639,-1.116435307,-0.290325306,-1.576065527,0.195883774,-2.651545191,2.19675824,1.339766943,0.187242093,0.737067052,-0.402206319
-2.855233149,-1.468067624,-0.667996194,-2.612287177,-0.363353791,-3.75226803,1.637262103,0.82633029,-0.299813323,0.836171928,-0.887871911
-1.712389905,-0.458722872,0.139895712,-0.228098021,0.747903835,-1.443253404,2.748371697,1.954866152,0.703042447,0.837038266,0.307552726
-2.713210973,-1.350571287,-0.636571711,-2.367569524,-0.282016871,-3.541198774,1.71918438,0.903336387,-0.282459083,1.09510789,-0.700504839
-2.076061987,-1.127785134,-0.265707504,-2.543218729,-0.194194086,-3.491922948,1.807556741,0.891761015,0.042501224,1.425245609,-0.481988642
-3.15021627,-1.910203701,-0.988595257,-3.648543474,-0.966418803,-4.966743358,1.036258123,0.242200732,-0.790410384,1.239031131,-1.315030228
-2.176188453,-1.029601967,-0.32366119,-1.425429496,0.006002506,-2.811865759,2.006809538,1.341288426,0.247351523,1.055753254,-0.308601769
-1.704015752,-0.675570938,0.265089302,-1.316134263,0.445201366,-2.278146296,2.446432391,1.531425843,0.72041217,1.032057388,-0.45554206
-3.308527531,-2.41794452,-1.542019122,-4.881616696,-1.427980706,-5.979324315,0.573889187,-0.264019168,-1.001999288,1.7247916,-0.937022028
-2.605586325,-1.433641335,-0.616943698,-2.221007813,-0.318751412,-3.430937219,1.683613747,0.857227229,-0.313609631,1.239561363,-0.661943983
-2.424304425,-1.419354405,-0.655794356,-2.337173039,-0.250638761,-3.465058031,1.750112022,0.97753641,-0.324015262,0.988690538,-0.958625423
-3.017632677,-1.804487599,-0.838110299,-3.559577722,-0.651141653,-4.481144677,1.349848648,0.41376943,-0.721635885,1.675557893,-1.073395972
-2.269237457,-1.439807209,-0.526120281,-3.05988223,-0.474197596,-4.03257516,1.526155515,0.629719915,-0.01947782,1.848905464,-0.879465297
-2.104130396,-0.902193115,-0.104202553,-1.064248313,0.38083085,-2.360744777,2.381269561,1.65168269,0.257587023,0.528695553,-0.356282073
-2.525246608,-1.023066085,-0.438222556,-1.476031678,0.154586789,-2.573698443,2.155080582,1.350538478,-0.075676376,0.858712227,-0.348716412
-1.654004876,-0.502957949,0.347027184,-0.823898727,0.460169026,-1.640799098,2.463987297,1.521112141,0.617955817,1.159847753,0.078960517
-2.974301367,-1.653440515,-0.867282405,-3.027150022,-0.693686587,-4.120275846,1.307475472,0.454473055,-0.733573012,1.150123755,-1.03259784
-2.203265777,-0.83462961,-0.271725668,-1.219103193,0.062610604,-2.51493901,2.06526399,1.32311534,-0.008023254,1.142707197,-0.116856421
-2.551780775,-1.083165748,-0.208653567,-1.471587497,0.166060354,-2.58660531,2.166985898,1.326726851,-0.056540715,1.002996429,-0.282612897
-0.923779894,0.179945825,1.027179887,1.12826975,1.566000486,0.271127653,3.566882335,2.602589818,1.484330215,0.834380408,0.916369351
-1.801840059,-0.420686147,0.339336899,-0.444850789,0.771998663,-1.369256717,2.77265058,1.852924907,0.571584019,0.835965787,0.158129331
-1.950884451,-0.482511056,0.192167138,-0.459405905,0.740269372,-1.414629915,2.74076325,1.83479731,0.491506649,0.834380408,0.125566901
-1.675210213,-0.259713798,0.415459217,-0.254889386,0.852264265,-1.219745707,2.852579024,1.942011229,0.859845376,0.822758344,0.224689546
-2.577333203,-0.980045228,-0.423489611,-1.441139617,0.042578676,-2.996199493,2.043389979,1.42190446,-0.079372673,0.568026016,-0.397171592
-3.755046433,-2.283976426,-1.729780587,-4.635544016,-1.621389533,-6.364741695,0.379001751,-0.122744456,-1.137233487,1.350980365,-0.9934817
-1.708069036,-0.565772864,0.338052376,-0.61778411,0.626502035,-1.527827377,2.627804197,1.699276838,0.622421384,0.961270231,0.113519729
-2.858374288,-1.488082316,-0.826686608,-2.337100615,-0.549420266,-3.813161761,1.451191838,0.799717177,-0.533102623,1.149026567,-0.735500686
-3.370343646,-2.14847835,-1.738229126,-4.639910859,-1.503246648,-6.190215896,0.49729117,-0.126496136,-1.097514609,1.704103639,-1.287320616
-1.641982321,-0.187352514,0.624950633,0.135209371,1.028027413,-1.03782403,3.028320221,2.187076863,0.843530097,0.446563828,0.464774881
-2.006295665,-0.455703074,0.162287559,-0.650431611,0.572144855,-1.90665153,2.572680089,1.780523025,0.345941502,0.419312027,0.047816737
-3.387847915,-2.202793906,-1.479780478,-4.271877359,-1.184457186,-5.558780903,0.816008768,0.056086682,-0.857629942,1.677951263,-0.728009227
-2.067024289,-1.319268048,-0.438545612,-2.390442481,-0.052793982,-3.2578642,1.947543158,0.989305621,0.212229803,1.577629609,-0.301213481
-1.994028165,-1.258406988,-0.47813911,-2.659186058,-0.324435353,-3.799191302,1.676278931,0.849705024,0.226338471,1.784745893,-0.373288482
-3.325199512,-2.034221658,-1.172644014,-4.183943804,-0.892089135,-4.954378424,1.108493502,0.098126481,-0.895221362,1.570161648,-1.091349044
-2.615895179,-1.273323373,-0.46863403,-1.941463229,-0.038622979,-2.791679603,1.96606216,1.057193168,-0.117111991,1.138390336,-0.569389555
-1.411050685,-0.47509637,0.240156377,-1.313612873,0.488921471,-2.08651689,2.490472376,1.477733979,0.648295413,1.257692665,0.451170424
-2.751733421,-1.264644143,-0.956650586,-3.464561685,-1.080672991,-5.304452243,0.922332043,0.328957498,-0.9001831,1.349396517,-0.253279384
-2.86495196,-1.428662544,-0.804545074,-3.416480109,-0.665178404,-4.467624993,1.337031283,0.456539457,-0.524609608,1.303509359,-0.43755321
-2.614485932,-1.284245922,-0.49460241,-1.668520586,0.156859565,-2.376514391,2.157927328,1.152118692,-0.056923383,1.057150724,-0.446322041
-1.947502802,-0.832541322,0.018668123,-1.885497618,0.184228834,-2.721032685,2.18547287,1.227368822,0.250213929,1.343356798,0.092985502
-2.528621779,-1.52862369,-0.814812441,-3.190932731,-0.609417967,-4.260372454,1.392112284,0.578530039,-0.325950464,1.314579039,-0.844015643
-3.085783601,-1.550299906,-1.029415769,-2.755330026,-0.405370623,-3.556528142,1.595166534,0.665442125,-0.609354287,1.131764343,-1.024653236
-2.442231395,-1.049794278,-0.139272302,-1.906546622,-0.006227221,-2.695553819,1.995189654,1.071254426,-0.113808062,0.971211564,-0.56109456
-2.295586229,-1.080508914,-0.304556847,-1.095986547,0.050737599,-2.329806342,2.064287701,1.307436236,0.345489805,1.157235731,-0.168962823
-2.176753627,-0.994947427,0.00052329,-0.409119989,0.692918309,-1.210361652,2.693693807,1.70507441,0.607009627,1.15434362,0.175029852
-2.735363977,-1.304002817,-0.568509362,-1.958344599,0.019059749,-2.71394261,2.020614612,1.037326966,-0.029135995,1.013767638,-0.623946576
-2.570323304,-1.054827727,-0.438850728,-1.471798034,-0.102851087,-2.718537234,1.909404092,1.147432573,-0.085348746,1.19927754,-0.261492138
-2.851027626,-1.331926171,-0.832128092,-2.283419754,-0.49230174,-3.659888055,1.516574856,0.772632262,-0.424823966,1.200499255,-0.634772426
-2.955586182,-1.838700156,-1.065253936,-3.420404549,-1.068377569,-5.113178841,0.938336579,0.262284668,-0.855234788,1.233279407,-1.170168446
-3.560577393,-1.763298493,-1.512436607,-4.285648714,-1.158739092,-5.515083146,0.842008024,0.039550534,-0.862076033,1.393768829,-1.394443216
-3.315858038,-2.136248637,-1.446272263,-4.430070524,-1.041035988,-5.230541413,0.959800272,-0.024539116,-1.05979684,1.807332902,-1.080455127
-2.117358427,-0.739143472,-0.096619348,-1.434433106,0.342285155,-2.340728451,2.343987758,1.418218792,0.305002879,0.849032505,-0.359328275
-3.205888207,-2.010131928,-1.225975146,-3.9491177,-0.767070449,-4.711382853,1.234261824,0.220521526,-0.964474539,1.797088816,-0.723396298
-2.457243252,-1.454514614,-0.540675518,-3.131451888,-0.59016283,-4.236930712,1.410136255,0.60087643,-0.370572132,1.58631338,-0.567931433
-1.579160054,-0.982978284,-0.253890024,-1.978209227,-0.061916815,-3.271209047,1.939692656,1.212725901,0.628836512,1.632124815,-0.105235716
-2.748679764,-1.597793637,-0.850688932,-3.576744415,-0.746920447,-4.674312756,1.253328426,0.402116031,-0.778240908,1.306880104,-1.028780896
-3.031866091,-1.626813394,-1.227115576,-3.76711457,-1.073935477,-5.323672246,0.92679291,0.302957947,-0.792324854,1.323678682,-1.082693285
-2.871351062,-1.628289085,-0.999351962,-3.798464755,-0.99095831,-5.109635988,1.010038414,0.283642678,-0.525573636,1.317131055,-1.175222306
-2.929580915,-1.775424673,-1.22928612,-3.794229507,-1.099458098,-5.344490832,0.901137433,0.26604457,-0.660771625,1.564930514,-0.63691901
-1.368249251,-1.208334775,-0.705441819,-2.244683676,-0.700638209,-4.439236107,1.301125229,1.005168531,0.666933748,2.417903462,0.253287421
-2.217957531,-1.338544659,-0.358209576,-3.017010447,-0.351702128,-3.794489333,1.649403536,0.655692428,-0.035752518,1.569077038,-0.715394379
-2.329743303,-1.472503044,-0.504657798,-3.049429451,-0.386562819,-3.920778892,1.614033238,0.662613362,-0.362924604,1.549866968,-0.912468322
-3.079590416,-1.871702987,-0.949068644,-3.894618343,-0.849205344,-4.868233494,1.152722787,0.244891106,-0.84751423,1.519661297,-0.971026553
-2.870582814,-1.791491813,-0.79382534,-3.687123475,-0.669246302,-4.517084876,1.331558317,0.355348261,-0.743783433,1.519616705,-0.821202457
-2.537137586,-1.505674677,-0.624662168,-3.24784305,-0.530611256,-4.237430922,1.470219428,0.573538828,-0.427284991,1.578635992,-0.962843742
-3.50715439,-2.178410732,-1.568143978,-4.618107669,-1.45004284,-6.078581789,0.550703712,-0.114763468,-1.198242898,1.574114147,-1.111560665
