log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGV)
-2.451604044,-1.221543919,-0.728182015,-1.962709405,0.29940622,-2.906530719,2.299747009,1.398356462,0.383546037,1.384459972,-1.000883159
-2.807704194,-1.339541287,-0.822338607,-2.392933655,0.130971462,-3.217930612,2.131294042,1.179655682,0.021928449,1.378897739,-1.117702245
-2.182572156,-1.297846971,-0.251417903,-1.315772314,0.714830712,-1.985768898,2.715307888,1.668116821,0.677808972,1.550118719,-0.585881801
-2.326962938,-1.207771438,-0.542905547,-1.527518071,0.603503737,-2.252467773,2.60374482,1.59715547,0.509860527,1.424989117,-0.691934884
-2.890850716,-1.294446779,-0.899247671,-2.377889497,0.173088075,-3.248973066,2.173477792,1.22369066,-0.001568319,1.481911533,-1.175638973
-1.635507125,-0.621210583,0.302927883,-0.039447048,1.396158441,-0.711289688,3.39645994,2.333656864,1.28598171,1.475487225,0.080761351
-2.5707887,-1.291983108,-0.429054987,-1.520332081,0.669559312,-2.184611342,2.669892046,1.610854706,0.439220623,1.472653282,-0.676955847
-3.191477593,-1.740550031,-1.237639462,-2.895523884,-0.227370451,-3.95357774,1.772912215,0.894703306,-0.412474504,1.454274209,-1.325524836
-2.119501672,-0.868964088,-0.206239152,-1.089994028,0.764320877,-1.979147596,2.764933118,1.804722096,0.647230464,1.462549843,-0.311226142
-2.364613267,-0.915332498,-0.238651387,-2.111891301,0.15345158,-3.326017044,2.153551654,1.348598684,0.209502656,1.905670826,-0.930132514
-3.285323324,-1.908312828,-1.381661497,-3.163779835,-0.566289126,-4.560603693,1.43428992,0.740123329,-0.415120106,1.551444525,-1.255915092
-2.564840671,-1.519365412,-0.726454609,-2.180089579,-0.058215692,-3.51958077,1.942115127,1.219010867,0.131454382,1.547853496,-0.88367145
-3.049689804,-1.875271372,-1.192345635,-2.939688537,-0.392337891,-4.192942772,1.607802047,0.85185523,-0.211226408,1.542799533,-1.27699169
-2.967206761,-1.613097337,-0.990516497,-2.311119257,-0.295484216,-3.928372198,1.704866977,1.164112941,-0.201983669,1.541216454,-1.008653199
-2.610285171,-1.5464889,-0.746014963,-2.238273486,-0.122034215,-3.68289653,1.878498804,1.208344865,-0.019340061,1.552960758,-1.013808535
-2.954031132,-1.761243293,-1.192928359,-2.675491637,-0.345629057,-4.128352294,1.654926127,1.025015368,-0.199847482,1.614541298,-1.159076031
-2.056825829,-0.796689908,-0.074602712,-0.965792478,0.547101825,-2.288608705,2.547801936,1.726057092,0.702712741,1.744154903,-0.019374483
-2.891246465,-1.46269984,-0.839295011,-1.821898848,-0.187255163,-3.836228435,1.813142506,1.222912937,-0.135442387,1.742780694,-0.476912113
-2.565490427,-1.553382822,-0.94842482,-2.438065489,-0.154771347,-3.755573448,1.845945883,1.133637856,-0.019271513,1.52796806,-1.146901522
-2.548157084,-1.530179393,-0.752786841,-2.688879765,-0.144281965,-3.913131456,1.856189373,1.079761269,0.059617667,1.921572359,-0.94158862
-2.419333179,-1.558923276,-0.663724891,-2.801230294,-0.07074357,-3.782103269,1.929619141,1.031070506,0.288128464,1.880803539,-0.482563015
-2.525523417,-1.454933211,-0.783236536,-2.245665058,-0.000313591,-3.507155257,1.999873314,1.275184082,0.140282746,1.45868742,-1.023078395
-2.136634658,-1.215366594,-0.379533112,-1.360020635,0.555302295,-2.402192581,2.555849715,1.700233045,0.828321845,1.403505297,-0.647570071
-2.646365894,-1.690356181,-0.949296439,-2.580032107,-0.118695878,-3.732506063,1.881592162,1.101839901,-0.020106945,1.463069459,-1.261625484
-2.243733443,-1.231475926,-0.392763432,-1.627736528,0.399138421,-2.703070173,2.39940835,1.572109029,0.51082306,1.477773436,-0.714103652
-2.892318026,-1.539037659,-0.767541183,-2.031601806,-0.004201529,-3.410712893,1.996187934,1.352551837,-0.016540938,1.483196685,-0.997285313
-2.104583803,-1.348710455,-0.59827249,-1.745110464,0.153856265,-3.199323486,2.154411171,1.479869498,0.610963308,1.649680279,-0.789186636
-2.902632199,-1.792509716,-1.139704481,-2.52725001,-0.335976228,-4.2094671,1.664731976,1.070110118,-0.158956838,1.655680312,-1.10199539
-2.671627197,-1.6273828,-0.799444804,-2.380565899,-0.304016446,-3.750319854,1.696901699,1.030913853,0.004434245,1.515356787,-1.012909089
-1.09557819,-0.23934705,0.64763448,0.255568577,1.442316777,-0.745482495,3.442549554,2.534762644,1.605279494,1.139754525,0.230363944
-1.946354236,-0.737403302,-0.00205456,-0.882248684,0.82969397,-1.954376643,2.829885138,1.949061734,0.754276804,1.129067841,-0.392486634
-2.371402067,-0.95462583,-0.194204423,-1.24789148,0.501074578,-2.622122437,2.501196571,1.785758423,0.520707833,1.543651272,-0.685529489
-3.138578059,-1.579640869,-1.459002,-3.072576648,-0.788083059,-5.136321355,1.212235603,0.812925348,-0.533418177,2.042133786,-1.559151226
-2.611487573,-1.566041491,-0.771170472,-2.45678167,0.041028446,-3.53796405,2.041666741,1.107217682,0.170650925,1.828542451,-0.603485331
-1.699585567,-0.922533079,-0.004592413,-1.470680958,0.559228309,-2.450820972,2.559480014,1.659916071,0.992600617,1.446670092,-0.337190289
-2.29701169,-1.244958745,-0.263460346,-1.957881462,0.317987051,-2.974443112,2.318261182,1.404127482,0.402064526,1.673462931,-0.8760217
-2.233574497,-1.354690189,-0.382161435,-2.071787876,0.319724208,-2.911382856,2.320016828,1.339498201,0.407468669,1.522148582,-0.94422211
-3.079427378,-1.739531847,-1.115729555,-3.214631031,-0.377059065,-4.394264944,1.623149224,0.81761959,-0.386078809,1.949727994,-0.924761312
-3.181718454,-2.167817589,-1.333799381,-3.747687332,-0.732170156,-5.116654151,1.268097145,0.549725853,-0.421210698,1.937151559,-1.274167121
-2.718019919,-1.432268535,-0.534342788,-2.442250922,-0.079650835,-3.661771333,1.920882963,1.129064054,-0.180759463,1.436159412,-0.919015724
-1.461240556,-1.167900239,-0.326049819,-1.740469552,0.149737034,-3.168735377,2.150285827,1.512869378,1.347244378,2.503770265,-0.160185562
-3.108030938,-1.680244923,-1.137920462,-2.877723508,-0.375965802,-4.237743208,1.624350641,0.887106582,-0.361596498,1.367383122,-1.245620533
-1.681222583,-0.622419751,0.327354989,-0.509439988,1.026947276,-1.44607695,3.027227708,2.110253621,1.116304476,1.457662143,-0.127678402
-3.107987088,-1.619057309,-0.861547755,-2.863766573,-0.252025055,-3.937153979,1.748248633,0.892007733,-0.325601919,1.48684408,-1.165287054
-2.204760281,-0.985186792,-0.020745162,-1.609868417,0.414845844,-2.674838202,2.41509415,1.549256728,0.380889902,1.332155813,-0.630871718
-2.591816358,-1.252579073,-0.421897285,-1.430092063,0.428347694,-2.649073195,2.428557568,1.646785692,0.363425224,1.41599507,-0.581828485
-3.160891007,-1.530804175,-0.997008728,-2.473083583,-0.281523898,-3.998777403,1.718692662,1.059637909,-0.357395276,1.380315377,-1.003390271
-2.785607792,-1.306807869,-0.535572123,-2.047082656,-0.037732324,-3.446900531,1.962506787,1.256610729,-0.1151236,1.487961491,-0.668742576
-1.398373248,-0.286552151,0.654869694,-0.04945251,1.1890173,-1.127674263,3.189142511,2.332952716,1.245006229,1.357204295,0.134346658
-2.326296105,-1.062491484,-0.045607305,-1.888524305,0.276674324,-2.888496197,2.276844341,1.370844813,0.172552455,1.361661723,-0.682497639
-2.229720456,-1.013071976,-0.107180809,-1.289836986,0.505821961,-2.463005518,2.505880099,1.679375058,0.445662931,1.391540627,-0.403044121
-2.357998268,-1.296975626,-0.477097265,-1.524362654,0.323474017,-2.886454423,2.323841685,1.59143394,0.456937129,1.446855455,-0.644007786
-2.276036604,-1.001783633,-0.066070504,-1.435448673,0.543642279,-2.523385329,2.543765185,1.675051806,0.505671523,1.454270807,-0.68823009
-3.439611201,-2.041588897,-1.361386928,-3.460080974,-0.565801979,-4.769443221,1.43441385,0.69124409,-0.660172445,1.988285446,-1.211435998
-2.324114721,-0.867994732,-0.135798168,-1.177323069,0.398206792,-2.642797009,2.398320667,1.691051803,0.323570519,1.398572477,-0.331580312
-2.997573482,-1.879771075,-1.085254537,-2.843711104,-0.303636384,-4.148532673,1.6965546,0.937456896,-0.291558951,1.335380641,-1.293609659
-3.285779434,-1.774095936,-1.428573261,-3.11189437,-0.633083619,-4.77537094,1.367262263,0.809873306,-0.415962508,1.429398237,-1.491845087
-2.047970862,-1.240045298,-0.236068452,-1.449602936,0.61267874,-2.409519608,2.61307596,1.705535703,0.931644906,1.400760395,-0.877667945
-2.750018423,-1.302834343,-0.613968295,-2.073016915,0.098748204,-3.292968981,2.099158897,1.32202123,-0.017664779,1.396989994,-0.93725579
-2.446138068,-0.763156807,-0.364167204,-1.038775503,0.420522564,-2.646474094,2.420737146,1.793308495,0.341084671,1.389688858,-0.26163246
-2.530607386,-1.263726814,-0.434796165,-1.497390011,0.335034014,-2.953486374,2.335309902,1.62975806,0.358653212,1.251499838,-0.746412656
-2.307150349,-1.130138046,-0.148501671,-1.969973729,0.29618523,-2.846008286,2.296804721,1.352822719,0.326895116,1.780365708,-0.84570271
-2.964429015,-1.432930843,-0.906654391,-2.468769163,-0.476255296,-4.336254832,1.524120486,1.047288453,-0.06257052,1.568043582,-1.102306177
-2.130175274,-0.619721174,0.120788096,-0.507745658,0.758833948,-1.99215289,2.758988334,2.092262671,0.664778651,1.394082653,-0.08409419
-2.377096681,-1.657043933,-0.725920628,-2.59481332,-0.016382814,-3.660740132,1.984042816,1.128536278,0.508029379,1.886518081,-0.928826005
-1.922400131,-1.107542164,-0.302887666,-1.434696199,0.473358637,-2.560415971,2.473501766,1.655484329,1.083687806,1.48192392,-0.689510388
-2.640809614,-1.562826079,-0.825800639,-2.215972991,0.059938065,-3.450102987,2.060151074,1.27740088,0.105244715,1.079208243,-0.953979385
-2.872941378,-1.57129633,-0.777113451,-2.463832936,-0.14457568,-3.667641157,1.855648937,1.092915823,0.043839109,1.456558845,-0.970779627
-1.566778395,-0.469371249,0.362870057,-0.182748905,1.167873503,-1.249043086,3.167966474,2.270410093,1.214516136,1.085322581,0.171113681
-2.876680934,-1.587514361,-0.821964981,-2.487404711,-0.037288594,-3.682524776,1.96290258,1.153381021,-0.065275775,1.089825809,-1.249379921
-2.746562575,-1.598142108,-0.687777991,-2.767080507,-0.019627443,-3.609953879,1.980461337,1.013289668,-0.069611984,1.085322581,-1.243729679
-2.240451749,-0.987772624,-0.11465859,-1.493403017,0.514311199,-2.43085539,2.514449218,1.609536593,0.482502471,1.136011428,-0.546705572
-3.051808809,-1.753143632,-1.343779963,-3.101160623,-0.463827109,-4.37114687,1.536296716,0.771775967,-0.296296435,1.616842815,-1.368213285
-3.18042854,-1.650118257,-1.169537993,-2.787911174,-0.621546766,-4.685242317,1.378771443,0.922985403,-0.365398035,1.321552929,-1.20042518
-2.26260328,-1.501821292,-0.542153185,-2.38684706,0.022342647,-3.421285486,2.022541635,1.188002154,0.424307905,1.421475936,-1.062009908
-2.513367708,-1.351191454,-0.400730094,-2.097853189,0.23513138,-2.970898167,2.235294944,1.30464537,0.526091585,1.432944695,-0.857949741
-2.830737676,-1.637447352,-1.022420263,-2.643373579,-0.271286367,-3.924887302,1.729077716,0.949647274,-0.21700932,1.618185529,-1.075114451
-2.777966531,-1.619275944,-0.790150237,-2.497168358,-0.074094609,-3.770024288,1.926129075,1.157241499,-0.083238224,1.3120729,-1.188372057
-3.195117723,-1.976467263,-1.526813161,-3.1931836,-0.749353612,-5.064869327,1.250913478,0.755068395,-0.413604422,1.264628836,-1.425376852
-2.903835098,-1.493755969,-0.938374278,-2.339333358,-0.267758856,-3.889115142,1.732321949,1.065065532,-0.318949111,1.603623534,-0.767980674
-2.885472162,-1.332845088,-0.751523985,-2.057417607,-0.160119306,-3.672475744,1.84036057,1.229723969,-0.089180491,1.617358189,-0.682114007
-1.958378258,-1.438222186,-0.560647958,-2.314885213,0.058334339,-3.526898181,2.05863567,1.277648264,0.865180185,1.916183919,-0.86198663
-0.731020581,0.165125876,1.063534648,1.001761327,1.822613262,0.110814664,3.822690736,2.859564522,2.062392426,0.752428016,0.655269344
-2.350316639,-1.116435307,-0.290325306,-1.471842493,0.535087263,-2.471419449,2.5354094,1.60327726,0.563250542,0.737067052,-0.402206319
-2.598205503,-1.468067624,-0.570197662,-2.224735048,0.244804367,-3.132392297,2.245226352,1.294861072,0.250320795,0.836171928,-0.887871911
-1.485844048,-0.397141234,0.533143736,-0.055888853,1.21742122,-1.121505361,3.217588327,2.311861062,1.199009661,0.837038266,0.307552726
-2.697035007,-1.350571287,-0.56584404,-1.996128132,0.268153765,-3.060672139,2.26834037,1.390541574,0.194174146,1.09510789,-0.700504839
-1.759876993,-0.946816464,-0.073560181,-1.019789008,0.76323693,-2.022731325,2.763652376,1.864819064,1.136984587,1.425245609,-0.481988642
-2.903431325,-1.760078503,-0.7963188,-2.765788164,-0.145151892,-3.892033287,1.855208571,1.00960635,-0.10114976,1.239031131,-1.315030228
-1.800154424,-0.991464773,-0.046581652,-1.000396489,0.698420113,-2.176520137,2.698754139,1.879416128,1.013012038,1.055753254,-0.308601769
-1.631070336,-0.570588333,0.476784845,-0.669915964,1.093653264,-1.464374372,3.094102627,2.098314204,1.236065925,1.032057388,-0.45554206
-3.001691836,-1.35958159,-0.895644696,-2.35789735,-0.329066605,-3.900704434,1.671303684,0.997600285,-0.233277688,1.7247916,-0.937022028
-2.309333562,-1.190670494,-0.288948662,-1.552811878,0.539780246,-2.454129577,2.539866151,1.58260975,0.541427061,1.239561363,-0.661943983
-2.424304425,-1.3898435,-0.388152529,-1.987258009,0.30228173,-3.000407032,2.302421326,1.414848458,0.286573122,0.988690538,-0.958625423
-2.766474665,-1.502866192,-0.703992368,-2.364709657,0.053537205,-3.397994127,2.053654533,1.157682515,-0.040662411,1.675557893,-1.073395972
-2.047435968,-1.246236053,-0.48932852,-2.194433661,0.175576289,-3.265766593,2.176193333,1.291861513,0.688622011,1.848905464,-0.879465297
-2.104130396,-0.902193115,-0.104202553,-0.966242318,0.737156358,-2.100864206,2.737296878,1.872753169,0.57168273,0.528695553,-0.356282073
-2.525246608,-1.023066085,-0.438222556,-1.428102061,0.364068203,-2.518534134,2.364082785,1.525368463,0.148276878,0.858712227,-0.348716412
-1.446327305,-0.350142122,0.550801035,-0.041942046,1.21754042,-1.076444519,3.217787924,2.332954339,1.582684027,1.159847753,0.078960517
-2.873707432,-1.653440515,-0.867282405,-2.669756595,-0.091411938,-3.694130576,1.908911121,1.009597325,-0.129677798,1.150123755,-1.03259784
-2.159824085,-0.83462961,0.000881242,-0.988619263,0.671790638,-2.095473879,2.67183676,1.783304329,0.604888222,1.142707197,-0.116856421
-2.551780775,-1.083165748,-0.208653567,-1.345516914,0.52452761,-2.412212987,2.524565912,1.629189802,0.316021688,1.002996429,-0.282612897
-0.923779894,0.179945825,1.027179887,1.173375752,1.811371876,0.336908531,3.811432531,2.817425251,1.757238698,0.834380408,0.916369351
-1.801840059,-0.420686147,0.339336899,-0.406470291,0.964240722,-1.33163884,2.964281559,2.032372501,0.79732981,0.835965787,0.158129331
-1.950884451,-0.482511056,0.192167138,-0.426181335,0.932875123,-1.374406407,2.932909256,1.996974317,0.686168259,0.834380408,0.125566901
-1.675210213,-0.259713798,0.415459217,-0.210293985,1.084630292,-1.160470479,3.08474288,2.139513385,1.055211781,0.822758344,0.224689546
-2.577333203,-0.980045228,-0.423489611,-1.389846629,0.372356849,-2.781026718,2.372466372,1.597001315,0.195353265,0.568026016,-0.397171592
-3.21229817,-1.829180582,-1.357524819,-2.854407411,-0.488778165,-4.433494798,1.511307868,0.822873075,-0.41415034,1.350980365,-0.9934817
-1.708069036,-0.565772864,0.338052376,-0.456792046,1.035498059,-1.344323453,3.035593411,2.067635913,1.040934978,0.961270231,0.113519729
-2.821155778,-1.488082316,-0.826686608,-2.08408903,0.095451619,-3.323649537,2.095643327,1.268764323,0.090982757,1.149026567,-0.735500686
-3.095991181,-1.79858435,-1.088762114,-2.855991872,-0.318515662,-3.980426609,1.681713674,0.869662586,-0.30003971,1.704103639,-1.287320616
-1.641982321,-0.187352514,0.624950633,0.17095934,1.251343822,-0.954917624,3.251390168,2.344614941,1.049820702,0.446563828,0.464774881
-2.006295665,-0.455703074,0.162287559,-0.623186787,0.771055436,-1.850134614,2.771093811,1.922197425,0.53259088,0.419312027,0.047816737
-2.617001496,-1.340974952,-0.486441277,-2.121666143,0.078029335,-3.070602606,2.078369785,1.169615844,-0.005573419,1.677951263,-0.728009227
-1.624115874,-0.765990326,0.086207813,-0.741258956,1.002507098,-1.455036964,3.002725141,1.977576824,1.164247292,1.577629609,-0.301213481
-1.9418038,-1.258406988,-0.372087259,-1.236175462,0.603843794,-2.08544864,2.604995443,1.66178496,1.110324378,1.784745893,-0.373288482
-2.884111657,-1.55937423,-0.745563786,-2.438538477,0.078512472,-3.260318866,2.078677085,1.093500336,-0.105705192,1.570161648,-1.091349044
-2.541915379,-1.215460142,-0.32861598,-1.249093192,0.797415982,-1.92412043,2.797767628,1.74832561,0.615202881,1.138390336,-0.569389555
-1.019956636,-0.367625644,0.541094896,0.584949739,1.624268542,-0.266883341,3.624423133,2.651412147,1.825462536,1.257692665,0.451170424
-2.522567749,-1.00321851,-0.268000085,-1.205312106,0.655882829,-2.080134749,2.656213145,1.698065226,0.440430082,1.349396517,-0.253279384
-2.417070171,-1.257343809,-0.364839856,-1.352827232,0.720403681,-2.018404538,2.720840233,1.660460987,0.552520403,1.303509359,-0.43755321
-2.388198532,-1.034152247,-0.087624587,-1.012435087,0.952249404,-1.646318652,2.952359315,1.874381368,0.69999752,1.057150724,-0.446322041
-1.916601683,-0.784925228,0.141393934,-0.184846223,1.309826608,-0.841226685,3.310139439,2.251340494,1.283766817,1.343356798,0.092985502
-2.447013531,-1.412670106,-0.667647205,-1.794466888,0.455164873,-2.585871794,2.45539105,1.46914978,0.605943651,1.314579039,-0.844015643
-2.792370181,-1.550299906,-0.663106521,-2.162355509,0.307681695,-2.918529,2.307943315,1.296638247,0.151954865,1.131764343,-1.024653236
-2.431420578,-1.049794278,-0.139272302,-1.358312728,0.736191271,-2.083725778,2.736365141,1.712113508,0.616228459,0.971211564,-0.56109456
-1.907961877,-0.795685999,0.199403797,-0.364650471,1.215581168,-1.075661818,3.215915509,2.176900861,1.221365788,1.157235731,-0.168962823
-1.58443769,-0.534601309,0.533600123,0.279593298,1.558260787,-0.414009973,3.558651813,2.505010029,1.474473462,1.15434362,0.175029852
-2.25526792,-1.20619758,-0.131192296,-1.170286225,0.866510854,-1.822910703,2.866719437,1.808186853,0.736106077,1.013767638,-0.623946576
-2.028877251,-0.805903899,0.102125952,-0.628051025,1.098161721,-1.296335816,3.098497566,2.041986749,0.877482572,1.19927754,-0.261492138
-2.50321958,-1.247397279,-0.439274223,-1.47571198,0.647211787,-2.222494877,2.647759184,1.630131688,0.436213342,1.200499255,-0.634772426
-2.775170736,-1.560009934,-0.619404155,-2.26060269,0.270633208,-3.003510909,2.271089455,1.249172412,0.113343925,1.233279407,-1.170168446
-3.245600439,-1.763298493,-1.287183759,-3.263961629,-0.364401625,-4.233425282,1.635734813,0.7374006,-0.40733998,1.393768829,-1.394443216
-2.845592083,-1.678397687,-0.729018963,-2.809071238,-0.164148901,-3.546356662,1.837432568,0.816494189,-0.240355231,1.807332902,-1.080455127
-2.117358427,-0.739143472,-0.096619348,-0.758249006,1.060360193,-1.443837533,3.060620471,2.022583924,0.839961427,0.849032505,-0.359328275
-2.691667898,-1.281597299,-0.414090704,-2.168531127,0.12769479,-2.873207579,2.128122262,1.09419166,-0.107087012,1.797088816,-0.723396298
-2.231252183,-1.238352533,-0.534774029,-1.702193756,0.292280052,-2.849694382,2.292390898,1.468134253,0.637321,1.58631338,-0.567931433
-1.462349501,-0.818594708,0.011823724,-0.539781249,0.808930343,-1.810519762,2.80920789,2.067560369,1.588946847,1.632124815,-0.105235716
-2.722299923,-1.597793637,-0.850688932,-2.567509329,-0.078634383,-3.702494878,1.921566364,1.085516762,0.089163741,1.306880104,-1.028780896
-2.72802715,-1.610534134,-1.186259321,-2.532380536,-0.144040364,-3.780361901,1.85613446,1.082991514,0.120601215,1.323678682,-1.082693285
-2.542249567,-1.628289085,-0.999351962,-2.72690659,-0.174998222,-3.894209998,1.825459139,1.011231049,0.241580103,1.317131055,-1.175222306
-2.214553211,-1.375926278,-0.554437641,-1.88343729,0.20174028,-2.916385727,2.202207404,1.338221514,0.431775035,1.564930514,-0.63691901
-0.960535535,-0.827777079,-0.074535356,-1.071905494,0.285296882,-2.941119994,2.285495176,1.865808137,1.708761781,2.417903462,0.253287421
-1.872285096,-1.226973184,-0.341695385,-1.463890943,0.486098197,-2.56025197,2.486614275,1.617593071,1.07797641,1.569077038,-0.715394379
-2.145772859,-1.229106749,-0.377752743,-1.798219448,0.351091772,-2.85776651,2.351560882,1.483775702,0.701381393,1.549866968,-0.912468322
-2.597900806,-1.485576744,-0.701319394,-2.355855695,0.077808873,-3.303273777,2.078062739,1.159101268,0.211728311,1.519661297,-0.971026553
-2.465634106,-1.441566884,-0.407802518,-2.023917461,0.308566977,-2.857110398,2.308833213,1.321228872,0.407000209,1.519616705,-0.821202457
-2.455768064,-1.505674677,-0.624662168,-2.298030277,0.124216638,-3.25869941,2.124307977,1.226472476,0.399854515,1.578635992,-0.962843742
-3.00361931,-1.802906323,-1.171856832,-2.90122931,-0.353058792,-4.068919946,1.647412377,0.847764692,-0.199818159,1.574114147,-1.111560665
-3.131305653,-1.729327474,-1.07454388,-2.975733582,-0.362021214,-4.301656843,1.638171748,0.892617488,-0.31695717,1.411947604,-1.382471064
-2.398342657,-1.690097431,-0.70929531,-2.532193321,-0.025486792,-3.540221945,1.975500645,1.068088231,0.315997241,1.783549579,-1.067161689
-1.507128655,-1.177865587,-0.237257315,-1.599054199,0.43649682,-2.767945632,2.436926126,1.623849965,1.257169415,1.813667395,-0.599262151
