log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGV)
-1.635507125,-0.621210583,0.293429268,-0.143133281,1.251878453,-0.838820862,3.252573877,2.206205547,1.12507205,1.475487225,0.080761351
-2.5707887,-1.291983108,-0.44516115,-1.613924399,0.543344834,-2.28134588,2.543808806,1.490642129,0.29544828,1.472653282,-0.676955847
-3.191477593,-1.740550031,-1.237639462,-2.961052655,-0.398268507,-4.117634178,1.602017519,0.786251896,-0.553724976,1.454274209,-1.325524836
-2.119501672,-0.868964088,-0.206239152,-1.210932208,0.571764843,-2.203073434,2.572480313,1.662065687,0.439611103,1.462549843,-0.311226142
-2.364613267,-0.915332498,-0.238651387,-2.143592132,0.078667413,-3.373515741,2.079036389,1.2846855,0.045872613,1.905670826,-0.930132514
-3.336406272,-1.908312828,-1.381661497,-3.293218184,-0.75837062,-4.724549198,1.242625837,0.581114504,-0.524649656,1.551444525,-1.255915092
-2.83962056,-1.519365412,-0.726454609,-2.289254136,-0.257104067,-3.685299027,1.743624582,1.073526837,-0.08866313,1.547853496,-0.88367145
-3.253537643,-1.875271372,-1.192345635,-3.195120952,-0.581580871,-4.35451417,1.41941504,0.648361885,-0.38484006,1.542799533,-1.27699169
-2.967206761,-1.613097337,-0.990516497,-2.483313083,-0.552735454,-4.172244374,1.44808116,0.980050413,-0.371316304,1.541216454,-1.008653199
-2.805576425,-1.5464889,-0.746014963,-2.379023799,-0.308089428,-3.844870727,1.692050797,1.045115278,-0.247091265,1.552960758,-1.013808535
-3.110539162,-1.761243293,-1.227411653,-2.913239463,-0.550761166,-4.334225497,1.449936877,0.833521137,-0.37104067,1.614541298,-1.159076031
-2.268964453,-1.221276814,-0.282782094,-2.279385609,0.187691248,-3.16623147,2.187906346,1.233319582,0.382587955,1.744154903,-0.019374483
-2.960756707,-1.891963501,-0.931705294,-3.466470497,-0.481809063,-4.515699226,1.518473104,0.648091679,-0.44671499,1.742780694,-0.476912113
-2.565490427,-1.553382822,-0.94842482,-2.611645512,-0.366968935,-3.976262825,1.634037538,0.960131766,-0.235942506,1.52796806,-1.146901522
-2.558248614,-1.530179393,-0.752786841,-2.869404278,-0.300376378,-4.098272607,1.700111327,0.932253684,-0.135515382,1.921572359,-0.94158862
-2.518105535,-1.558923276,-0.663724891,-2.934019433,-0.192452176,-3.896495403,1.807949466,0.907594059,0.111708014,1.880803539,-0.482563015
-2.525523417,-1.454933211,-0.783236536,-2.323919571,-0.120002545,-3.584963222,1.880098011,1.173280621,0.032184448,1.45868742,-1.023078395
-2.317225299,-1.329393115,-0.392513509,-1.597892863,0.376934137,-2.621993392,2.377335671,1.513957045,0.580462576,1.403505297,-0.647570071
-2.646365894,-1.690356181,-0.949296439,-2.644827807,-0.194348049,-3.768352145,1.805883293,1.00854344,-0.135982609,1.463069459,-1.261625484
-2.243733443,-1.231475926,-0.392763432,-1.736090633,0.291735091,-2.768141942,2.292218162,1.447169625,0.368473264,1.477773436,-0.714103652
-2.892318026,-1.539037659,-0.767541183,-2.144928437,-0.12514541,-3.481643821,1.875483955,1.223493439,-0.158207219,1.483196685,-0.997285313
-2.225900636,-1.35307156,-0.638818777,-2.026750827,-0.046445037,-3.469606789,1.953968487,1.274268497,0.418056068,1.649680279,-0.789186636
-3.098598499,-1.792509716,-1.299527839,-2.733899632,-0.543739224,-4.491524887,1.457236118,0.867381645,-0.323750298,1.655680312,-1.10199539
-2.958468811,-1.964350466,-1.451712501,-3.766771226,-0.968477874,-5.251452432,1.031784284,0.388769472,-0.265607163,1.515356787,-1.012909089
-1.09557819,-0.23934705,0.64763448,0.184177549,1.333300867,-0.843402367,3.33371743,2.440756557,1.487093815,1.139754525,0.230363944
-1.946354236,-0.737403302,-0.00205456,-0.921216727,0.731208358,-2.027379051,2.731444611,1.876368285,0.654106043,1.129067841,-0.392486634
-2.390416127,-0.95462583,-0.194204423,-1.392741669,0.410167555,-2.686555345,2.410461097,1.649385721,0.373982567,1.543651272,-0.685529489
-3.283981035,-1.727491279,-1.614984787,-3.531169488,-0.985077921,-5.427965854,1.016522567,0.542301638,-0.697224091,2.042133786,-1.559151226
-2.71574387,-1.566041491,-0.771170472,-2.827719018,-0.05338276,-3.640261774,1.946760881,0.961301387,0.011721164,1.828542451,-0.603485331
-1.699585567,-0.953755692,-0.123556596,-1.719483728,0.372091154,-2.687341937,2.372769343,1.46911513,0.759619549,1.446670092,-0.337190289
-2.29701169,-1.244958745,-0.263460346,-2.404284745,0.143526248,-3.214283955,2.143791286,1.156127725,0.168435363,1.673462931,-0.8760217
-2.233574497,-1.354690189,-0.382161435,-2.30164412,0.130658372,-3.15307987,2.131849662,1.166277021,0.205176083,1.522148582,-0.94422211
-3.079427378,-1.739531847,-1.115729555,-3.31024257,-0.491953115,-4.504594051,1.508232455,0.708242797,-0.493737978,1.949727994,-0.924761312
-3.181718454,-2.167817589,-1.333799381,-3.825299709,-0.840814225,-5.220690609,1.159356744,0.452137816,-0.504387242,1.937151559,-1.274167121
-2.718019919,-1.432268535,-0.534342788,-2.502191452,-0.177420299,-3.718895328,1.822781176,1.02760264,-0.28870945,1.436159412,-0.919015724
-1.461240556,-1.179430925,-0.603386236,-1.923169903,-0.142467576,-3.667756047,1.857954062,1.341812701,1.255856669,2.503770265,-0.160185562
-3.108030938,-1.680244923,-1.137920462,-2.916543933,-0.51316624,-4.338382521,1.487164741,0.803771528,-0.458487836,1.367383122,-1.245620533
-1.681222583,-0.622419751,0.327354989,-0.621192043,0.890740711,-1.555569155,2.891246355,1.977009511,0.95859575,1.457662143,-0.127678402
-3.107987088,-1.619057309,-0.861547755,-2.937241876,-0.412054816,-4.059283556,1.588358849,0.771208016,-0.472387334,1.48684408,-1.165287054
-2.204760281,-0.985186792,-0.020745162,-1.675996645,0.297175312,-2.754306837,2.297436067,1.442951723,0.243946879,1.332155813,-0.630871718
-2.591816358,-1.252579073,-0.421897285,-1.558806882,0.317315972,-2.724731717,2.317697445,1.500609221,0.208286448,1.41599507,-0.581828485
-3.160891007,-1.530804175,-0.997008728,-2.498847369,-0.381333697,-4.051157945,1.619245253,0.986513327,-0.432759079,1.380315377,-1.003390271
-2.785607792,-1.306807869,-0.535572123,-2.080430243,-0.159345444,-3.506857986,1.841357202,1.167347738,-0.221551485,1.487961491,-0.668742576
-1.398373248,-0.286552151,0.654869694,-0.105315881,1.068727663,-1.214805547,3.068874083,2.237471312,1.130711915,1.357204295,0.134346658
-2.326296105,-1.062491484,-0.045607305,-1.922773829,0.185562235,-2.929376054,2.185760746,1.28881706,0.061569402,1.361661723,-0.682497639
-2.229720456,-1.013071976,-0.107180809,-1.352455023,0.379260066,-2.556801859,2.37983778,1.571575521,0.300088159,1.391540627,-0.403044121
-2.472254133,-1.296975626,-0.477097265,-1.590935763,0.171319387,-3.030928859,2.171887338,1.485952854,0.298537531,1.446855455,-0.644007786
-2.276036604,-1.001783633,-0.066070504,-1.552269984,0.418602191,-2.643769038,2.418818928,1.547141121,0.365369196,1.454270807,-0.68823009
-3.439611201,-2.041588897,-1.361386928,-3.515759073,-0.631159189,-4.804558745,1.368919183,0.610791663,-0.753958517,1.988285446,-1.211435998
-2.324114721,-0.867994732,-0.135798168,-1.211636769,0.266154834,-2.733495898,2.266834925,1.601416442,0.215659524,1.398572477,-0.331580312
-2.997573482,-1.879771075,-1.085254537,-2.903533099,-0.453670505,-4.291515123,1.546824864,0.840060442,-0.398520354,1.335380641,-1.293609659
-3.285779434,-1.774095936,-1.428573261,-3.183986985,-0.783841559,-4.909746625,1.21646728,0.706907447,-0.515967826,1.429398237,-1.491845087
-2.047970862,-1.240045298,-0.236068452,-1.612841851,0.50365912,-2.504730016,2.504000796,1.563948403,0.699879768,1.400760395,-0.877667945
-2.750018423,-1.302834343,-0.613968295,-2.129560297,-0.09114306,-3.488184853,1.909223006,1.228567664,-0.1580589,1.396989994,-0.93725579
-2.446138068,-0.763156807,-0.372479908,-1.061280275,0.256665862,-2.801590963,2.257430334,1.727029846,0.229091872,1.389688858,-0.26163246
-2.530607386,-1.263726814,-0.434796165,-1.532944223,0.237082971,-3.030901733,2.237182318,1.558756855,0.274026485,1.251499838,-0.746412656
-2.616077442,-1.605901645,-0.644127287,-2.696054562,-0.0586946,-3.667878654,1.941634198,1.032875382,0.05790352,1.780365708,-0.84570271
-2.964429015,-1.432930843,-0.906654391,-2.522006901,-0.641361371,-4.444440927,1.358846198,0.934472418,-0.155859795,1.568043582,-1.102306177
-2.130175274,-0.619721174,0.120788096,-0.541126038,0.640732112,-2.071687246,2.641065638,2.020055449,0.549240904,1.394082653,-0.08409419
-2.377096681,-1.657043933,-0.725920628,-2.734755132,-0.155841067,-3.808684953,1.844569286,0.999180929,0.418852623,1.886518081,-0.928826005
-1.966392943,-1.107542164,-0.302887666,-1.574601701,0.345992673,-2.658586399,2.346852148,1.512809914,0.841340514,1.48192392,-0.689510388
-2.640809614,-1.562826079,-0.825800639,-2.276539115,-0.045701821,-3.528620609,1.954755086,1.185990269,0.010436432,1.079208243,-0.953979385
-2.872941378,-1.57129633,-0.777113451,-2.572849205,-0.281378094,-3.747427818,1.718889232,0.947999735,-0.128679808,1.456558845,-0.970779627
-1.566778395,-0.469371249,0.362870057,-0.205576848,1.094386219,-1.290660726,3.094473991,2.211913898,1.145044931,1.085322581,0.171113681
-2.876680934,-1.587514361,-0.821964981,-2.539369288,-0.147627342,-3.786478704,1.85268258,1.07232431,-0.166713689,1.089825809,-1.249379921
-2.746562575,-1.598142108,-0.687777991,-2.799075905,-0.087948002,-3.643733857,1.912274268,0.947873083,-0.139035046,1.085322581,-1.243729679
-2.240451749,-0.987772624,-0.11465859,-1.525492707,0.462554564,-2.445654435,2.462681965,1.538495208,0.423739335,1.136011428,-0.546705572
-3.051808809,-1.753143632,-1.343779963,-3.183947806,-0.698253403,-4.64167159,1.302731608,0.650816526,-0.43838,1.616842815,-1.368213285
-3.18042854,-1.650118257,-1.169537993,-2.838254618,-0.728257666,-4.739855349,1.272140895,0.826760102,-0.459161224,1.321552929,-1.20042518
-2.316348643,-1.501821292,-0.542153185,-2.495166925,-0.082133256,-3.478428942,1.918174285,1.058796279,0.204857996,1.421475936,-1.062009908
-2.513367708,-1.351191454,-0.400730094,-2.20774724,0.140121826,-3.015105421,2.140218754,1.166737334,0.313659896,1.432944695,-0.857949741
-2.974084001,-1.637447352,-1.022420263,-2.720196076,-0.434153394,-4.033188991,1.566725501,0.809185639,-0.417799528,1.618185529,-1.075114451
-2.777966531,-1.619275944,-0.790150237,-2.568215114,-0.191011869,-3.879117027,1.809254884,1.062310811,-0.200644192,1.3120729,-1.188372057
-3.195117723,-1.976467263,-1.526813161,-3.220976274,-0.846262916,-5.1325455,1.154335544,0.690524174,-0.492287819,1.264628836,-1.425376852
-2.903835098,-1.493755969,-0.938374278,-2.387571134,-0.438875411,-4.003732697,1.561554157,0.947420167,-0.472554406,1.603623534,-0.767980674
-2.908706911,-1.332845088,-0.751523985,-2.162615651,-0.373511858,-3.852176887,1.626953669,1.060319754,-0.277417305,1.617358189,-0.682114007
-2.006260356,-1.438222186,-0.560647958,-2.461871065,-0.054054507,-3.637902435,1.946093697,1.146012671,0.6480811,1.916183919,-0.86198663
-0.731020581,0.165125876,1.063534648,0.971547874,1.7471768,0.070362859,3.747640014,2.794047475,1.990749744,0.752428016,0.655269344
-2.350316639,-1.116435307,-0.290325306,-1.485080077,0.474847928,-2.498666238,2.475224191,1.555723836,0.4857982,0.737067052,-0.402206319
-2.598205503,-1.468067624,-0.570197662,-2.291465206,0.126063107,-3.247075439,2.12653885,1.202697107,0.152396319,0.836171928,-0.887871911
-1.485844048,-0.397141234,0.533143736,-0.077899703,1.141310137,-1.164051781,3.141765574,2.252649121,1.101178224,0.837038266,0.307552726
-2.708534583,-1.350571287,-0.56584404,-2.040930496,0.164604597,-3.136281102,2.164926512,1.308279402,0.107219625,1.09510789,-0.700504839
-1.759876993,-0.946816464,-0.073560181,-1.202209176,0.616324935,-2.16786665,2.617192474,1.698774015,0.881247486,1.425245609,-0.481988642
-2.907478372,-1.760078503,-0.833954348,-2.865537864,-0.297218172,-4.07373959,1.703597194,0.894143988,-0.242493252,1.239031131,-1.315030228
-1.800154424,-0.991464773,-0.046581652,-1.054286842,0.589126758,-2.262421831,2.589402955,1.789493765,0.917662001,1.055753254,-0.308601769
-1.631070336,-0.579968929,0.382619482,-0.783847699,0.956647014,-1.624640636,2.957020065,1.985494333,1.13918184,1.032057388,-0.45554206
-3.214607185,-1.921563815,-1.291834946,-4.007713852,-0.895139978,-5.306283305,1.105815547,0.334603314,-0.521737406,1.7247916,-0.937022028
-2.309333562,-1.190670494,-0.288948662,-1.604377156,0.440073404,-2.520424507,2.440545595,1.496612762,0.422792091,1.239561363,-0.661943983
-2.424304425,-1.3898435,-0.388152529,-2.029007265,0.199617255,-3.083860575,2.19999576,1.344346508,0.202578964,0.988690538,-0.958625423
-2.928039758,-1.502866192,-0.703992368,-2.749383895,-0.183094643,-3.740179287,1.817928449,0.901079331,-0.256844356,1.675557893,-1.073395972
-2.047435968,-1.41811522,-0.526120281,-2.519947034,0.012611833,-3.510110531,2.012900048,1.110300378,0.56262596,1.848905464,-0.879465297
-2.104130396,-0.902193115,-0.104202553,-0.971504952,0.695729269,-2.113375411,2.695926533,1.844233862,0.525111131,0.528695553,-0.356282073
-2.525246608,-1.023066085,-0.438222556,-1.429864329,0.338648709,-2.520949573,2.338862018,1.504893413,0.122712873,0.858712227,-0.348716412
-1.446327305,-0.350142122,0.550801035,-0.08685892,1.113273311,-1.139731601,3.113557116,2.244334786,1.502958478,1.159847753,0.078960517
-2.873707432,-1.653440515,-0.867282405,-2.708622343,-0.167968354,-3.731241666,1.832323279,0.927294239,-0.226824459,1.150123755,-1.03259784
-2.159824085,-0.83462961,0.000881242,-1.006448988,0.595028155,-2.132015572,2.595423655,1.724065124,0.538778229,1.142707197,-0.116856421
-2.551780775,-1.083165748,-0.208653567,-1.352567389,0.480379763,-2.423529653,2.480502816,1.592552849,0.248396726,1.002996429,-0.282612897
-0.923779894,0.179945825,1.027179887,1.168162144,1.773535162,0.331729244,3.773621418,2.778244452,1.711167346,0.834380408,0.916369351
-1.801840059,-0.420686147,0.339336899,-0.408998741,0.93178898,-1.335539122,2.931918658,2.006751023,0.75794987,0.835965787,0.158129331
-1.950884451,-0.482511056,0.192167138,-0.427202259,0.909824021,-1.376256894,2.909897126,1.979810661,0.659874158,0.834380408,0.125566901
-1.675210213,-0.259713798,0.415459217,-0.216464975,1.047588106,-1.166081051,3.047769145,2.100402437,1.01408902,0.822758344,0.224689546
-2.577333203,-0.980045228,-0.423489611,-1.393008522,0.337049361,-2.789716446,2.337166191,1.572028236,0.14731385,0.568026016,-0.397171592
-3.308952936,-1.829180582,-1.357524819,-2.874598598,-0.573694308,-4.471401092,1.426488298,0.752019552,-0.529732531,1.350980365,-0.9934817
-1.708069036,-0.565772864,0.338052376,-0.467042095,0.988381197,-1.355095586,2.988501909,2.019942998,0.983331234,0.961270231,0.113519729
-2.821155778,-1.488082316,-0.826686608,-2.1083012,0.001130281,-3.37946935,2.001437593,1.201293016,-0.038743367,1.149026567,-0.735500686
-3.339115924,-1.806607913,-1.181496285,-3.258923177,-0.666207269,-4.423355725,1.33487701,0.572286101,-0.523328393,1.704103639,-1.287320616
-1.641982321,-0.187352514,0.624950633,0.169408716,1.227292452,-0.958236904,3.227423662,2.325438269,1.022623176,0.446563828,0.464774881
-2.006295665,-0.455703074,0.162287559,-0.624815323,0.745589546,-1.853493958,2.745628869,1.902117077,0.505355797,0.419312027,0.047816737
-2.626419333,-1.389340105,-0.531458026,-2.250340218,-0.154227013,-3.210556999,1.846249888,0.964524464,-0.161198553,1.677951263,-0.728009227
-1.624115874,-0.876720725,0.086207813,-0.96221114,0.786034629,-1.693186516,2.787431111,1.783877164,0.950809726,1.577629609,-0.301213481
-1.9418038,-1.258406988,-0.47813911,-2.110663974,0.227626182,-3.088753786,2.228285472,1.321670585,0.876340091,1.784745893,-0.373288482
-2.993595145,-1.55937423,-0.810216301,-2.615130077,-0.119019431,-3.450569404,1.881421532,0.89680847,-0.292994771,1.570161648,-1.091349044
-2.552586317,-1.215460142,-0.458291844,-1.325068021,0.68719687,-1.998155664,2.687525586,1.640598117,0.488563159,1.138390336,-0.569389555
-1.204746469,-0.377668613,0.541094896,0.286966611,1.421438668,-0.520444784,3.422067401,2.431705345,1.607480621,1.257692665,0.451170424
-2.522567749,-1.00321851,-0.268000085,-1.251552802,0.525367413,-2.153480557,2.525763462,1.595775721,0.287883714,1.349396517,-0.253279384
-2.417070171,-1.257343809,-0.364839856,-1.514557237,0.541003608,-2.191066098,2.541196099,1.485377376,0.367866572,1.303509359,-0.43755321
-2.388198532,-1.034152247,-0.087624587,-1.135676503,0.814332209,-1.779951293,2.814809821,1.745183838,0.542059157,1.057150724,-0.446322041
-1.916601683,-0.832541322,0.124365496,-0.291754894,1.171322422,-0.935661858,3.171648706,2.108129047,1.076488714,1.343356798,0.092985502
-2.528621779,-1.496479268,-0.759940996,-2.000382346,0.281181421,-2.779951695,2.281599729,1.297633943,0.373371186,1.314579039,-0.844015643
-2.895705604,-1.550299906,-0.663106521,-2.262435641,0.176927807,-3.027883655,2.177032332,1.175992141,-0.019888172,1.131764343,-1.024653236
-2.431420578,-1.049794278,-0.139272302,-1.480800334,0.591581837,-2.220672129,2.592036844,1.58268594,0.457861158,0.971211564,-0.56109456
-1.907961877,-0.795685999,0.199403797,-0.593955424,1.026960675,-1.298815148,3.027220184,1.983769028,1.006092152,1.157235731,-0.168962823
-1.58443769,-0.534601309,0.533600123,0.113845347,1.395939111,-0.579749552,3.396268109,2.34104704,1.280701632,1.15434362,0.175029852
-2.346535573,-1.302352769,-0.408295844,-1.361779478,0.665661028,-2.082186384,2.666387663,1.639953749,0.593949678,1.013767638,-0.623946576
-2.154195538,-0.805903899,0.040374609,-0.821826992,0.875872531,-1.587855643,2.87674689,1.865322095,0.666067071,1.19927754,-0.261492138
-2.665777506,-1.247397279,-0.439274223,-1.608556668,0.450841092,-2.445700051,2.451773962,1.481984644,0.259806039,1.200499255,-0.634772426
-2.775170736,-1.560009934,-0.619404155,-2.395939113,0.117623004,-3.146926395,2.11817752,1.11063387,-0.045443414,1.233279407,-1.170168446
-3.245600439,-1.763298493,-1.287183759,-3.31980545,-0.472719862,-4.302805258,1.527833159,0.644455029,-0.486707609,1.393768829,-1.394443216
-3.180023275,-2.136248637,-1.405195408,-3.881754026,-0.536405037,-4.60435117,1.464223966,0.439274522,-0.487952887,1.807332902,-1.080455127
-2.117358427,-0.739143472,-0.096619348,-0.802426606,0.97949348,-1.489452949,2.979782418,1.946112891,0.754063488,0.849032505,-0.359328275
-3.205888207,-2.010131928,-1.080580264,-3.341485298,-0.250471705,-4.027021093,1.749958555,0.703896362,-0.495348576,1.797088816,-0.723396298
-2.231252183,-1.238352533,-0.534774029,-1.827293441,0.124398253,-2.976969534,2.124807682,1.307292077,0.397686658,1.58631338,-0.567931433
-1.462349501,-0.818594708,0.011823724,-0.735062089,0.622212159,-1.985880455,2.623030588,1.884869214,1.386896013,1.632124815,-0.105235716
-2.748679764,-1.597793637,-0.850688932,-2.607929043,-0.161312537,-3.747993919,1.838870197,1.010849613,-0.083614565,1.306880104,-1.028780896
-2.72802715,-1.610534134,-1.186259321,-2.57425111,-0.260856536,-3.852700591,1.739529604,0.998329285,-0.014097636,1.323678682,-1.082693285
-2.542249567,-1.628289085,-0.999351962,-2.801160121,-0.309191445,-4.00337661,1.691074445,0.903909423,0.082848753,1.317131055,-1.175222306
-2.214553211,-1.375926278,-0.554437641,-2.00417472,-0.007054975,-3.064313504,1.993902772,1.162403254,0.172243499,1.564930514,-0.63691901
-0.960535535,-0.827777079,-0.074535356,-1.178200074,0.096370054,-3.164254899,2.097158086,1.741461858,1.60177729,2.417903462,0.253287421
-1.872285096,-1.234456224,-0.341695385,-1.847290272,0.270779247,-2.885586488,2.271011479,1.368457586,0.776218058,1.569077038,-0.715394379
-2.145772859,-1.364724554,-0.504657798,-2.058108762,0.180233568,-3.056448234,2.180621783,1.287623302,0.506537177,1.549866968,-0.912468322
-2.682680682,-1.485576744,-0.713847256,-2.487136999,-0.086374517,-3.437307032,1.914182373,0.998326627,-0.019989569,1.519661297,-0.971026553
-2.465634106,-1.441566884,-0.407802518,-2.231922839,0.118781614,-3.066442514,2.119004502,1.134954952,0.152798221,1.519616705,-0.821202457
-2.455768064,-1.505674677,-0.624662168,-2.415400393,-0.018351972,-3.380797335,1.98218311,1.097995171,0.172738968,1.578635992,-0.962843742
-3.150191763,-1.802906323,-1.171856832,-2.983178398,-0.532082276,-4.200059557,1.468490969,0.711629531,-0.408313498,1.574114147,-1.111560665
-3.131305653,-1.729327474,-1.07454388,-3.030689133,-0.490648755,-4.409613231,1.510142861,0.80231513,-0.448250961,1.411947604,-1.382471064
-2.540657104,-1.703643348,-0.70929531,-3.085050715,-0.247489105,-4.008905938,1.752713922,0.828071171,0.117213319,1.783549579,-1.067161689
