log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGV)
-3.510355507,-1.65952086,-1.908274671,-4.461891311,-2.208551697,-7.066889029,-0.202964349,-0.341161784,-1.518562901,1.378897739,-1.117702245
-2.862107788,-1.738868725,-0.922529028,-3.994392221,-1.210885914,-5.051026661,0.79403839,-0.062585126,-0.983955985,1.550118719,-0.585881801
-3.181832885,-1.767641303,-1.405754668,-4.094907192,-1.692491507,-6.073139195,0.311037301,-0.089880503,-1.493274889,1.424989117,-0.691934884
-2.919756344,-1.294446779,-1.027567792,-3.575409525,-1.217201928,-5.123463834,0.786846449,0.143725491,-1.321833118,1.481911533,-1.175638973
-1.958928283,-0.833610212,0.133204141,-2.11072524,-0.151959964,-2.921808015,1.852142351,0.878287482,-0.246835583,1.475487225,0.080761351
-2.722596237,-1.376041122,-0.543500311,-3.336093238,-0.806103776,-4.240561118,1.195402309,0.271245641,-0.938219134,1.472653282,-0.676955847
-3.469189505,-1.956896902,-1.749985686,-4.876981813,-1.867154558,-6.470088399,0.136130316,-0.502451459,-1.62834738,1.454274209,-1.325524836
-2.67523756,-1.308044619,-0.691832234,-3.283146339,-0.897644623,-4.469307505,1.105795666,0.318569575,-0.9393364,1.462549843,-0.311226142
-2.364613267,-0.915332498,-0.238651387,-2.864565918,-0.822767748,-4.088187471,1.180800824,0.398952871,-0.91745469,1.905670826,-0.930132514
-3.336406272,-2.127851162,-1.802575523,-4.887496932,-2.141535688,-6.957069001,-0.140173773,-0.504590918,-1.314977715,1.551444525,-1.255915092
-3.156097,-1.78970466,-1.395207687,-4.381462084,-1.788404984,-6.205404667,0.213976249,-0.278411538,-1.28056682,1.547853496,-0.88367145
-3.542250903,-2.156247348,-1.610155976,-5.103520633,-2.085251286,-6.817713629,-0.081946558,-0.62992129,-1.495217513,1.542799533,-1.27699169
-3.306581141,-1.908139196,-1.802176017,-4.687856061,-2.171854419,-6.979293364,-0.170067887,-0.424890626,-1.288714947,1.541216454,-1.008653199
-3.311017664,-1.935771526,-1.233147278,-4.61636845,-1.68361801,-5.946866872,0.317690274,-0.354927247,-1.569617642,1.552960758,-1.013808535
-3.12712055,-1.761243293,-1.466922264,-4.488991968,-1.839659827,-6.359754144,0.161909344,-0.319046274,-1.251578512,1.614541298,-1.159076031
-2.353793473,-1.221276814,-0.282782094,-3.21998149,-0.698344394,-3.960488261,1.302791115,0.300913195,-0.638685559,1.744154903,-0.019374483
-3.021324234,-1.891963501,-0.931705294,-4.478278959,-1.340575889,-5.260673043,0.66087084,-0.307955383,-1.293674338,1.742780694,-0.476912113
-3.326769826,-2.05326919,-1.457708295,-4.807776433,-1.825124889,-6.313418002,0.175747496,-0.452979013,-1.462585196,1.52796806,-1.146901522
-2.969165401,-1.678958468,-1.24245777,-4.102710744,-1.688141657,-5.974843875,0.312674875,-0.141670907,-1.232955533,1.921572359,-0.94158862
-2.846553121,-1.558923276,-0.931670968,-4.112744891,-1.309521631,-5.249107138,0.691421694,-0.166935713,-0.968537476,1.880803539,-0.482563015
-2.853438912,-1.647803862,-0.950936515,-3.751037072,-1.261450894,-5.191588186,0.743515423,0.082914004,-1.118838503,1.45868742,-1.023078395
-2.722538929,-1.756789347,-0.894708113,-3.878159103,-1.263655399,-5.119587625,0.739568584,-0.004124588,-0.992330687,1.403505297,-0.647570071
-2.931434651,-1.800230237,-0.981151893,-4.163063155,-1.28332128,-5.253823935,0.720128232,-0.12433505,-1.229406183,1.463069459,-1.261625484
-2.639591389,-1.332299447,-0.487779013,-3.329264775,-0.910029143,-4.469643346,1.09401674,0.280440144,-0.801389376,1.477773436,-0.714103652
-3.704784227,-2.012514908,-1.717956908,-4.587488233,-1.872890146,-6.461470125,0.130541481,-0.346378722,-1.580879831,1.483196685,-0.997285313
-2.662568054,-1.510404576,-0.969485066,-3.911738127,-1.361188253,-5.394395887,0.64494153,-0.0380472,-0.889948238,1.649680279,-0.789186636
-3.176958954,-2.115427365,-1.668457398,-4.888267213,-1.877207266,-6.452001726,0.127139385,-0.498004686,-1.309628634,1.655680312,-1.10199539
-3.560561683,-2.981222889,-3.109288152,-6.142627945,-3.044819686,-8.818133247,-1.041913259,-1.112300597,-1.566216319,1.515356787,-1.012909089
-1.437185681,-0.23934705,0.465805138,-1.181256861,0.161873857,-2.336495798,2.165079403,1.364348655,0.364711283,1.139754525,0.230363944
-2.197247369,-0.737403302,-0.135757751,-2.36656404,-0.461370121,-3.600846161,1.541723105,0.7552199,-0.557755976,1.129067841,-0.392486634
-2.390416127,-0.95462583,-0.194204423,-2.560557096,-0.482134561,-3.657028692,1.521309996,0.675308218,-0.577129751,1.543651272,-0.685529489
-3.668603629,-2.675795008,-2.084936355,-5.036138575,-2.022114758,-6.786830801,-0.018351871,-0.598057929,-1.571195302,2.042133786,-1.559151226
-2.71574387,-1.566041491,-0.771170472,-4.070966703,-1.354124795,-5.175696113,0.647945036,-0.173491192,-1.227421064,1.828542451,-0.603485331
-2.319869461,-1.404093219,-0.517703726,-3.581756871,-0.996634459,-4.581908057,1.004513565,0.136416704,-0.577167128,1.446670092,-0.337190289
-2.30747625,-1.377789566,-0.341697771,-3.534871167,-0.913739732,-4.286322375,1.087790685,0.074103052,-0.829553381,1.673462931,-0.8760217
-2.422550989,-1.366161158,-0.385391702,-3.583406307,-0.943758288,-4.416517613,1.057856974,0.101564367,-0.932372705,1.522148582,-0.94422211
-3.504517168,-2.084324885,-1.457127361,-5.289696871,-2.190742307,-6.666627889,-0.178517924,-0.820951553,-1.629341431,1.949727994,-0.924761312
-3.784483373,-2.574082737,-1.990666704,-5.753164308,-2.155567148,-7.035620701,-0.150062879,-0.920958772,-1.464611773,1.937151559,-1.274167121
-3.279535473,-1.769597908,-1.448796987,-4.212945125,-1.563488127,-5.794131408,0.438069266,-0.154453762,-1.331753857,1.436159412,-0.919015724
-2.637237606,-2.302062791,-2.004224791,-4.811087531,-2.157106003,-6.941227637,-0.152920284,-0.516008089,-0.922250526,2.503770265,-0.160185562
-3.7927914,-2.389113503,-2.130330105,-5.314058532,-2.232389251,-7.16542862,-0.231183046,-0.704929744,-1.556888418,1.367383122,-1.245620533
-2.310102904,-1.131872368,-0.455472216,-2.628720962,-0.71867746,-4.054138492,1.285850524,0.621856421,-0.437199353,1.457662143,-0.127678402
-3.455995898,-2.235170527,-1.925331665,-5.0628565,-2.070307149,-6.807652744,-0.066904396,-0.606479697,-1.617988406,1.48684408,-1.165287054
-2.988301872,-1.730969422,-1.126179302,-3.979787682,-1.255066546,-5.143363089,0.750644724,-0.054096079,-1.142158874,1.332155813,-0.630871718
-2.878715511,-1.593151593,-0.892588765,-3.483565426,-1.14207559,-4.924521751,0.862585538,0.206033718,-1.05404,1.41599507,-0.581828485
-3.718358394,-2.357574109,-2.383155692,-5.132111574,-2.505463325,-7.696380606,-0.500733661,-0.597874229,-1.691963735,1.380315377,-1.003390271
-3.32800677,-2.101052496,-1.72561029,-4.82225282,-1.815444217,-6.29374628,0.18573134,-0.47983687,-1.352781884,1.487961491,-0.668742576
-2.314606373,-0.911045289,-0.356841005,-2.168984481,-0.60373595,-3.785994246,1.398846836,0.816243745,-0.47968692,1.357204295,0.134346658
-3.376829686,-1.955058915,-1.453180178,-4.51320116,-1.608301882,-5.86245169,0.396062122,-0.324543948,-1.372954941,1.361661723,-0.682497639
-3.041728945,-1.879357873,-1.168676282,-3.992478806,-1.309048989,-5.235213222,0.695920294,-0.044069203,-1.226005044,1.391540627,-0.403044121
-2.872545789,-1.693479649,-0.983115428,-3.670281185,-1.267158399,-5.116764911,0.736546686,0.110697357,-0.975345517,1.446855455,-0.644007786
-2.565620686,-1.267194963,-0.566907429,-3.042902455,-0.823336049,-4.298860684,1.180600317,0.417910162,-0.710255918,1.454270807,-0.68823009
-3.533246243,-2.041588897,-1.714343929,-4.989364757,-1.931325452,-6.431186879,0.07233136,-0.5992602,-1.698257823,1.988285446,-1.211435998
-3.355317662,-2.057824659,-1.616937101,-4.71001182,-1.925127707,-6.485168174,0.079461344,-0.426960299,-1.414044534,1.398572477,-0.331580312
-3.459740257,-2.424046682,-1.824017614,-5.272685721,-2.181307228,-7.011920181,-0.175738207,-0.667188593,-1.323301562,1.335380641,-1.293609659
-3.592391042,-2.42288246,-2.371827258,-5.313391525,-2.587114964,-7.868561074,-0.582925297,-0.704726482,-1.287015264,1.429398237,-1.491845087
-2.354625688,-1.434656927,-0.548585539,-3.411432651,-0.978224693,-4.524050732,1.024481841,0.219061494,-0.715910837,1.400760395,-0.877667945
-3.58039961,-1.912933588,-1.871364866,-4.362621993,-2.212677981,-7.059353286,-0.209149789,-0.256292264,-1.800634607,1.396989994,-0.93725579
-3.030039873,-1.429732016,-1.401740307,-3.378499948,-1.615603348,-5.900613088,0.389034329,0.258664375,-1.250362886,1.389688858,-0.26163246
-2.782322773,-1.607504623,-0.760675299,-3.416762951,-0.974621279,-4.606102269,1.02899567,0.242792594,-0.935177632,1.251499838,-0.746412656
-2.807807363,-1.605901645,-0.699651478,-3.744256943,-1.051278394,-4.715565687,0.954978159,0.073335047,-0.824962631,1.780365708,-0.84570271
-3.469799505,-2.108950031,-2.182832841,-4.835178478,-2.32738026,-7.343387117,-0.324121139,-0.485995351,-1.202654014,1.568043582,-1.102306177
-2.617104638,-0.80517624,-0.703101299,-2.308679947,-0.997303741,-4.660415944,1.007873465,0.775890761,-0.864826598,1.394082653,-0.08409419
-3.155484996,-2.142624632,-1.321856748,-4.684680946,-1.570892936,-5.842858654,0.43089774,-0.384844131,-1.197305408,1.886518081,-0.928826005
-2.720797839,-1.722249396,-0.668685414,-3.879819174,-1.024334055,-4.712555413,0.977921501,0.011908459,-0.750666716,1.48192392,-0.689510388
-3.190123389,-2.050607355,-1.337240276,-4.487472621,-1.620082064,-5.926981774,0.380939039,-0.28728634,-1.396056662,1.079208243,-0.953979385
-3.119033543,-2.28914826,-1.746167712,-5.296175397,-2.15006917,-6.85915479,-0.144446116,-0.734475383,-1.162033124,1.456558845,-0.970779627
-1.652986625,-0.469371249,0.321039261,-1.672645871,-0.102394121,-2.820747401,1.901260535,1.098014658,0.109262185,1.085322581,0.171113681
-3.223684678,-1.97555313,-1.386199185,-4.478766464,-1.722574071,-6.132835908,0.28099863,-0.278794522,-1.414302519,1.089825809,-1.249379921
-2.776099681,-1.598142108,-0.687777991,-3.891479614,-1.051102008,-4.791243571,0.949763277,0.003450025,-1.16296617,1.085322581,-1.243729679
-2.560658181,-1.401833457,-0.693044989,-3.568271628,-1.072158342,-4.811294316,0.929518134,0.166333213,-0.751473065,1.136011428,-0.546705572
-3.531115611,-2.162419612,-1.731273514,-4.836249012,-2.108965141,-6.900861334,-0.106320136,-0.459326485,-1.459324618,1.616842815,-1.368213285
-3.396778623,-2.316659375,-2.162529717,-5.121384918,-2.391608104,-7.483829087,-0.388806249,-0.616665196,-1.464485227,1.321552929,-1.20042518
-3.159937433,-1.978780715,-1.148987575,-4.621318948,-1.57453863,-5.755353588,0.427873157,-0.36357244,-1.148399207,1.421475936,-1.062009908
-2.914694285,-1.921953244,-1.10019974,-4.465308379,-1.398712727,-5.479097927,0.602616788,-0.286324363,-1.207807047,1.432944695,-0.857949741
-3.293726838,-2.457313786,-1.615555535,-5.515024104,-1.873387176,-6.442850179,0.129223271,-0.800671387,-1.325129254,1.618185529,-1.075114451
-2.81553646,-1.619275944,-0.790150237,-3.925207484,-1.139677026,-4.983987851,0.862275724,-0.003513042,-1.248809437,1.3120729,-1.188372057
-3.195117723,-2.319764355,-1.849641612,-4.996546895,-2.164773434,-7.059484179,-0.162125243,-0.529145028,-1.264848714,1.264628836,-1.425376852
-3.749025305,-2.310869364,-1.92904706,-5.144628822,-2.235407786,-7.152644182,-0.231220557,-0.633453769,-1.766386002,1.603623534,-0.767980674
-3.710275197,-2.43678215,-1.553532109,-5.186802141,-1.923860024,-6.490979589,0.07780518,-0.64968108,-1.741955084,1.617358189,-0.682114007
-2.540287009,-1.905728874,-1.069842388,-4.205652717,-1.428842575,-5.502021968,0.573255338,-0.139079281,-0.678880774,1.916183919,-0.86198663
-1.319783753,-0.047439389,0.501550889,-1.008914009,0.103884495,-2.41834059,2.108774911,1.415900745,0.646733309,0.752428016,0.655269344
-2.645872045,-1.298302103,-0.731320393,-2.862710748,-1.115066814,-4.901495034,0.890849751,0.499470738,-0.467649868,0.737067052,-0.402206319
-2.99087365,-1.628426737,-0.981762002,-3.794119617,-1.325501794,-5.310255665,0.676427958,0.052084433,-1.136424077,0.836171928,-0.887871911
-2.086453671,-0.76823271,-0.147106227,-2.233731185,-0.621274579,-3.839346438,1.381344946,0.816410531,-0.363876787,0.837038266,0.307552726
-2.88529299,-1.583821874,-0.933594474,-3.900914584,-1.204792606,-5.111020913,0.797129775,-0.004718915,-1.035789497,1.09510789,-0.700504839
-2.258928052,-1.379636878,-0.329577365,-3.408748896,-0.951649875,-4.325852875,1.051281935,0.189814003,-0.670871246,1.425245609,-0.481988642
-3.15021627,-2.162438685,-1.33246149,-4.843346683,-1.668508353,-6.021198478,0.332702127,-0.469393649,-1.392221956,1.239031131,-1.315030228
-2.863848927,-1.665084704,-0.918137603,-3.603520604,-1.359551782,-5.278814781,0.64445933,0.109869053,-1.095132306,1.055753254,-0.308601769
-1.704015752,-0.675570938,0.265089302,-1.953955644,-0.13602921,-2.910727087,1.86726137,0.972141014,0.086054683,1.032057388,-0.45554206
-3.308527531,-2.423668534,-1.620522676,-5.667973097,-2.161774755,-6.805037996,-0.156972037,-0.940029599,-1.445811264,1.7247916,-0.937022028
-3.08932311,-1.897799062,-1.134636533,-4.284023901,-1.527117651,-5.71451899,0.474539284,-0.192731245,-1.238888365,1.239561363,-0.661943983
-2.849462902,-1.578071018,-0.762270703,-3.45929212,-1.312535864,-5.20521755,0.695388119,0.208083042,-1.170498589,0.988690538,-0.958625423
-3.017632677,-1.804487599,-0.838110299,-4.198660167,-1.252192777,-5.115635278,0.749047326,-0.15382313,-1.326058571,1.675557893,-1.073395972
-2.677391603,-1.819062611,-0.943769794,-4.226901118,-1.307384477,-5.248589015,0.694642498,-0.16778858,-0.741760346,1.848905464,-0.879465297
-2.104130396,-0.902193115,-0.157612834,-2.102800747,-0.41908014,-3.489771779,1.581806938,0.911457365,-0.352905285,0.528695553,-0.356282073
-3.085819547,-1.346605009,-1.181465965,-3.380043458,-1.505229894,-5.692132101,0.496058008,0.262950251,-1.247135729,0.858712227,-0.348716412
-2.499391476,-1.230610613,-0.714567074,-3.374922677,-1.101504437,-4.798965698,0.903842019,0.228314401,-0.606060288,1.159847753,0.078960517
-3.244899957,-2.374893784,-1.828482361,-5.403184575,-2.113333361,-6.932988853,-0.10959171,-0.749641582,-1.392355581,1.150123755,-1.03259784
-2.70967689,-1.277159941,-0.77386844,-3.39762991,-1.154396492,-4.981102479,0.847712669,0.244192555,-1.009824664,1.142707197,-0.116856421
-2.700733056,-1.275319307,-0.738864514,-3.179377097,-0.997925017,-4.679328152,1.004150466,0.365292712,-0.971076332,1.002996429,-0.282612897
-1.972347669,-0.501772332,-0.138239857,-1.595674209,-0.464556281,-3.585573132,1.540944681,1.125857174,0.301373055,0.834380408,0.916369351
-2.328126981,-0.93947688,-0.370155159,-2.5498545,-0.670376402,-4.038001138,1.332115184,0.672736827,-0.334242083,0.835965787,0.158129331
-2.465245316,-0.958638227,-0.595041063,-2.605208429,-0.885081764,-4.45231579,1.117738554,0.639919584,-0.56239733,0.834380408,0.125566901
-2.607884854,-1.025671808,-0.600684913,-2.622578081,-0.924995922,-4.516844645,1.076671762,0.638173981,-0.222741199,0.822758344,0.224689546
-2.625450994,-1.012343734,-0.686531543,-2.758987052,-0.866586074,-4.415237477,1.135433925,0.571981434,-0.874824207,0.568026016,-0.397171592
-3.895758025,-2.283976426,-2.183984828,-5.057258166,-2.447463577,-7.604874735,-0.444678917,-0.571634375,-1.637662906,1.350980365,-0.9934817
-2.335847511,-1.209367119,-0.481076723,-3.19973892,-0.966892081,-4.499849663,1.036978425,0.330049767,-0.453637132,0.961270231,0.113519729
-3.256968531,-2.180795831,-1.575995505,-4.780766514,-1.81710381,-6.327280402,0.185159049,-0.42800852,-1.376643181,1.149026567,-0.735500686
-3.370343646,-2.450856431,-1.842838477,-5.465609535,-2.066355054,-6.811608907,-0.06326808,-0.766346538,-1.444104579,1.704103639,-1.287320616
-1.652898887,-0.203825495,0.335535696,-0.734048441,0.057816564,-2.513768879,2.062766854,1.526615066,0.28408364,0.446563828,0.464774881
-2.006295665,-0.455703074,-0.217369227,-0.995924274,-0.32463368,-2.888300937,1.680358495,1.233778816,-0.226766779,0.419312027,0.047816737
-3.687922767,-2.202793906,-1.651860877,-4.928749905,-1.875548971,-6.436862005,0.129620294,-0.522820209,-1.351671951,1.677951263,-0.728009227
-2.155628142,-1.334810773,-0.47199655,-3.354172657,-0.914162444,-4.438424191,1.090834217,0.246497579,-0.407688633,1.577629609,-0.301213481
-2.214876757,-1.340938117,-0.660172162,-3.332195191,-1.026879222,-4.701649477,0.975161918,0.26672327,-0.431971621,1.784745893,-0.373288482
-3.339934808,-2.034221658,-1.172644014,-4.756842768,-1.563975996,-5.766096468,0.441165174,-0.454047587,-1.372897139,1.570161648,-1.091349044
-2.753009649,-1.422592292,-0.792283331,-3.574512292,-1.125576681,-4.866976587,0.87667072,0.129523559,-1.099013378,1.138390336,-0.569389555
-2.175554348,-1.161115948,-0.254189262,-2.817456761,-0.526494708,-3.665043601,1.474286027,0.501905949,-0.320634085,1.257692665,0.451170424
-3.325175014,-1.994257197,-1.60343696,-4.858469134,-1.890071815,-6.423020188,0.114541417,-0.500927253,-1.373235327,1.349396517,-0.253279384
-2.86495196,-1.428662544,-0.804545074,-3.961268962,-1.342828097,-5.279012463,0.662378067,-0.091084422,-0.974290802,1.303509359,-0.43755321
-2.655167254,-1.406594549,-0.615625582,-3.454812304,-0.973338046,-4.567736778,1.027877899,0.196467627,-1.039904739,1.057150724,-0.446322041
-1.947502802,-0.832541322,0.018668123,-2.594955856,-0.629269134,-3.709599354,1.371777182,0.559228905,-0.459756702,1.343356798,0.092985502
-2.77351543,-1.674798644,-1.06757446,-3.986727009,-1.371774067,-5.424762678,0.630455092,-0.051766587,-0.912444333,1.314579039,-0.844015643
-3.17658613,-1.550299906,-1.029415769,-3.996781789,-1.443965644,-5.504425282,0.55999614,-0.078824946,-1.484451089,1.131764343,-1.024653236
-3.067591767,-1.637357233,-1.139359572,-3.978415079,-1.487538592,-5.648287112,0.515736872,-0.048672335,-1.115294624,0.971211564,-0.56109456
-2.802122286,-1.80832699,-1.029149318,-4.142834363,-1.389898529,-5.435460243,0.616013054,-0.135703996,-1.061160617,1.157235731,-0.168962823
-2.357037119,-1.318562507,-0.311177815,-3.013005857,-0.591989033,-3.82802278,1.411966673,0.432060516,-0.592514805,1.15434362,0.175029852
-2.941530098,-1.526233107,-0.93964849,-4.130635155,-1.285209466,-5.253874871,0.716641563,-0.135283691,-1.178578982,1.013767638,-0.623946576
-3.094751283,-1.695977788,-1.388768906,-4.230607974,-1.761134005,-6.177951123,0.241335789,-0.192526903,-1.372078879,1.19927754,-0.261492138
-3.093780379,-1.81923465,-1.209804268,-4.599860817,-1.728548351,-6.052397179,0.279659692,-0.403507429,-1.387726925,1.200499255,-0.634772426
-3.434386583,-2.341696082,-1.6690055,-5.164129131,-1.950054899,-6.548926469,0.053016999,-0.644503672,-1.424678857,1.233279407,-1.170168446
-3.560577393,-1.763298493,-1.512436607,-4.708653092,-1.770410483,-6.20408494,0.233640055,-0.439680524,-1.434086349,1.393768829,-1.394443216
-3.446629336,-2.17326426,-1.446272263,-5.06265943,-1.734697947,-6.121584932,0.270195661,-0.609709061,-1.595337397,1.807332902,-1.080455127
-2.117358427,-0.739143472,-0.096619348,-2.502741881,-0.53161047,-3.716959249,1.472220511,0.657512726,-0.522784942,0.849032505,-0.359328275
-3.205888207,-2.117337912,-1.240914988,-4.642028651,-1.431962647,-5.543441697,0.570037837,-0.370216786,-1.475512009,1.797088816,-0.723396298
-2.557171307,-1.454514614,-0.65319214,-3.819272959,-1.256961595,-4.937563919,0.745452941,-0.058505775,-0.987478649,1.58631338,-0.567931433
-1.86511234,-1.03724028,-0.363554241,-2.613286161,-0.699868033,-4.020215763,1.300571465,0.641844843,-0.051516107,1.632124815,-0.105235716
-2.748679764,-1.597793637,-0.850688932,-4.078073099,-1.26199054,-5.160476757,0.741299427,-0.118598452,-1.182556566,1.306880104,-1.028780896
-3.031866091,-1.626813394,-1.227115576,-4.156375519,-1.526761401,-5.728745896,0.474567287,-0.163056194,-1.237805922,1.323678682,-1.082693285
-2.871351062,-1.628289085,-0.999351962,-4.163572101,-1.472492512,-5.480651007,0.530714732,-0.166980531,-1.121943603,1.317131055,-1.175222306
-3.289860327,-2.128348464,-1.22928612,-4.929773238,-1.668378735,-5.893835782,0.335363193,-0.537100257,-1.426659758,1.564930514,-0.63691901
-2.177396833,-1.814921946,-1.467550017,-4.08115809,-1.812767457,-6.242888189,0.189918974,-0.145378188,-0.686779031,2.417903462,0.253287421
-2.726751931,-1.892575784,-0.920670425,-4.230017793,-1.230918507,-5.126118647,0.770510053,-0.159144242,-0.793646173,1.569077038,-0.715394379
-2.633462498,-1.472503044,-0.504657798,-3.666066249,-1.031142225,-4.520530137,0.972607124,0.061578363,-0.856537685,1.549866968,-0.912468322
-3.121238143,-2.081573555,-1.13306291,-4.482609211,-1.420740729,-5.502528909,0.582730651,-0.284720594,-1.376872096,1.519661297,-0.971026553
