log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGV)
-3.524045194,-2.504026272,-2.121305076,-4.501229709,-1.042121803,-5.800189241,0.958233729,0.20393781,-0.467478307,1.949732545,-1.191650014
-3.100783779,-2.427017444,-2.024143536,-4.273553143,-1.063060509,-5.82045645,0.937130238,0.319763545,-0.141105211,1.968385573,-1.161867283
-1.499196091,-1.101175524,-0.178510336,-1.512983091,0.587797467,-2.400830639,2.58814703,1.648976715,1.189300932,2.290895729,-0.189687274
-1.29147931,-0.813579024,0.031693943,-0.698871283,1.135481908,-1.422344366,3.135642223,2.112524492,1.663361526,2.334622343,-0.529456865
-2.798977916,-1.453896926,-0.560577102,-2.142966279,0.453399777,-2.721810526,2.453574797,1.337120764,0.282669739,2.119784057,-1.067956892
-3.308976281,-1.623655864,-1.544537969,-2.945359117,-0.542393972,-4.43615762,1.457719157,0.839530126,-0.437830792,1.559118739,-1.31337182
-2.814751846,-1.05283184,-1.189357135,-2.021219601,-0.217717396,-3.843418711,1.782609928,1.329492516,-0.076784216,1.542743896,-0.925650976
-3.198403601,-1.724546415,-1.7257396,-3.050541445,-0.620026098,-4.746737154,1.380052271,0.865077443,-0.349169424,1.557161776,-1.333244135
-3.218540463,-1.795211624,-1.331323551,-2.604178375,-0.389835772,-4.197991518,1.610315403,1.062515549,-0.362944047,1.541569033,-1.198918669
-2.432668905,-1.605547114,-0.935855485,-2.115063219,0.071108802,-3.437575395,2.071303563,1.327333844,0.269236465,1.578078247,-0.998389417
-3.308437236,-1.498681731,-1.415831292,-2.623163468,-0.402539969,-4.171370545,1.597669041,1.002403412,-0.33050249,1.56637976,-1.120899741
-2.700059761,-1.44817827,-0.872212372,-2.252787545,-0.080864835,-3.65964868,1.919178223,1.261879518,0.024997781,1.576770816,-1.04360968
-3.220384455,-1.483947992,-1.35787872,-2.128907563,-0.282625765,-3.912106557,1.7175309,1.256625508,-0.24607248,1.598443343,-0.879072387
-2.154423521,-1.41268056,-0.806785974,-1.805874376,0.055446285,-3.431538568,2.055830682,1.454371944,0.428079913,1.6489948,-0.67541001
-3.049190704,-1.925222152,-1.468243456,-2.844666318,-0.442814777,-4.40563036,1.55746677,0.934286395,-0.401315433,1.653859725,-1.257455669
-1.544811732,-0.42711444,0.402304983,0.262164438,1.260984787,-0.782075719,3.261018778,2.395767017,1.226710445,1.186404644,0.476794994
-2.470162607,-0.79019451,-0.496577677,-0.940970325,0.536233976,-2.219263636,2.536266939,1.816137159,0.456503848,1.18451082,-0.190625824
-2.458463525,-0.962582706,-0.71499361,-1.410726056,0.121908628,-3.259548984,2.122038215,1.628825192,0.285710818,1.619843743,-0.580345867
-1.481175246,-0.990656869,-0.257092072,-1.483511677,0.407472399,-2.797524533,2.407865469,1.677257224,1.511539882,2.567711278,-0.025076837
-2.563569804,-1.695883842,-0.884682804,-2.591912732,0.034070037,-3.410539556,2.035116182,1.070621176,0.380102289,1.878393432,-0.884856017
-2.451604044,-1.221543919,-0.728182015,-1.919226733,0.361148377,-2.850981598,2.361390223,1.449186133,0.450657825,1.384459972,-1.000883159
-2.807704194,-1.339541287,-0.822338607,-2.33957852,0.194924895,-3.160149918,2.195235725,1.237905317,0.108006947,1.378897739,-1.117702245
-2.182572156,-1.297846971,-0.251417903,-1.194789596,0.804996909,-1.883375756,2.805552941,1.759578039,0.831456775,1.550118719,-0.585881801
-2.326962938,-1.207771438,-0.5263613,-1.47310441,0.667904086,-2.198893971,2.668234073,1.656830364,0.582305606,1.424989117,-0.691934884
-2.890850716,-1.294446779,-0.899247671,-2.347063052,0.226498742,-3.198177113,2.226702345,1.263716793,0.065139706,1.481911533,-1.175638973
-1.635507125,-0.621210583,0.302927883,-0.02031985,1.428428646,-0.696267824,3.428567477,2.371045133,1.340559342,1.475487225,0.080761351
-2.5707887,-1.291983108,-0.429054987,-1.497479093,0.707632732,-2.163046726,2.707804455,1.649215548,0.481946101,1.472653282,-0.676955847
-3.191477593,-1.740550031,-1.237639462,-2.877701133,-0.176509265,-3.914558577,1.823727404,0.930507334,-0.35561416,1.454274209,-1.325524836
-2.119501672,-0.868964088,-0.206239152,-1.065443515,0.815587522,-1.941244645,2.815975199,1.84552665,0.701078337,1.462549843,-0.311226142
-2.364613267,-0.915332498,-0.238651387,-2.102038583,0.180183367,-3.313068601,2.180413614,1.372027822,0.263624975,1.905670826,-0.930132514
-3.271158042,-1.908312828,-1.381661497,-3.13607521,-0.496174824,-4.499983549,1.504134057,0.786044637,-0.360464543,1.551444525,-1.255915092
-2.564840671,-1.519365412,-0.726454609,-2.14757611,0.027299473,-3.436755063,2.027677924,1.267786232,0.22500972,1.547853496,-0.88367145
-3.049689804,-1.875271372,-1.192345635,-2.913794712,-0.335063142,-4.151842676,1.665281238,0.896091981,-0.136901967,1.542799533,-1.27699169
-2.967206761,-1.613097337,-0.990516497,-2.286635706,-0.230165244,-3.883895669,1.7700125,1.207920033,-0.141863561,1.541216454,-1.008653199
-2.581356981,-1.5464889,-0.746014963,-2.205001613,-0.038618722,-3.59386738,1.961659935,1.257908086,0.068910538,1.552960758,-1.013808535
-2.954031132,-1.761243293,-1.192928359,-2.642361187,-0.274474297,-4.056267641,1.725658985,1.071027812,-0.139145659,1.614541298,-1.159076031
-2.056825829,-0.796689908,-0.074602712,-0.915152672,0.63147642,-2.2045365,2.631770079,1.804116345,0.790124996,1.744154903,-0.019374483
-2.891246465,-1.46269984,-0.839295011,-1.805141962,-0.089882329,-3.714685598,1.910510137,1.277009412,-0.059452803,1.742780694,-0.476912113
-2.565490427,-1.553382822,-0.94842482,-2.377441437,-0.074466244,-3.669672582,1.925791554,1.195094355,0.079350667,1.52796806,-1.146901522
-2.548157084,-1.530179393,-0.752786841,-2.623587827,-0.086705727,-3.846482864,1.913615609,1.133600781,0.121668517,1.921572359,-0.94158862
-2.236390931,-1.516674939,-0.663724891,-2.694105833,-0.006124012,-3.698818956,1.994307905,1.104032256,0.375331928,1.880803539,-0.482563015
-2.525523417,-1.454933211,-0.783236536,-2.211706442,0.050734165,-3.467411206,2.051049551,1.318298908,0.183494524,1.45868742,-1.023078395
-1.905707338,-1.179243778,-0.286367753,-1.293258545,0.619108931,-2.340360792,2.619512687,1.763174113,0.983924715,1.403505297,-0.647570071
-2.646365894,-1.690356181,-0.949296439,-2.559846838,-0.078226742,-3.705641161,1.921860661,1.135330868,0.019056196,1.463069459,-1.261625484
-2.243733443,-1.231475926,-0.392763432,-1.597853988,0.438106738,-2.682449509,2.438187271,1.614458119,0.554349692,1.477773436,-0.714103652
-2.892318026,-1.539037659,-0.767541183,-2.005376196,0.046000724,-3.380918222,2.046230676,1.393190618,0.029465948,1.483196685,-0.997285313
-2.091650649,-1.348710455,-0.59827249,-1.691749644,0.215832924,-3.144183933,2.215973412,1.540653972,0.668826646,1.649680279,-0.789186636
-2.719937637,-1.792509716,-1.139704481,-2.495342513,-0.254001661,-4.109170307,1.746399746,1.116589253,-0.09813525,1.655680312,-1.10199539
-2.671627197,-1.6273828,-0.799444804,-2.290941979,-0.186131235,-3.647726436,1.814256125,1.130237089,0.145854892,1.515356787,-1.012909089
-1.09557819,-0.23934705,0.64763448,0.285028283,1.482838152,-0.711564911,3.482948656,2.575767302,1.65380028,1.139754525,0.230363944
-1.946354236,-0.737403302,-0.00205456,-0.872291145,0.858416882,-1.939433422,2.858536286,1.973281091,0.797796179,1.129067841,-0.392486634
-2.371402067,-0.95462583,-0.194204423,-1.214237408,0.539613162,-2.593036511,2.539750175,1.825747171,0.566606088,1.543651272,-0.685529489
-3.138578059,-1.579640869,-1.459002,-2.990494842,-0.738736579,-5.095271636,1.26156135,0.888097671,-0.491471266,2.042133786,-1.559151226
-2.543864629,-1.458465302,-0.623064625,-2.046030219,0.213738494,-3.005701241,2.214091272,1.267312507,0.273321301,1.828542451,-0.603485331
-1.699585567,-0.922533079,-0.004592413,-1.377292744,0.620288798,-2.387016452,2.620544747,1.731285411,1.122148294,1.446670092,-0.337190289
-2.086105929,-1.244958745,-0.263460346,-1.846300003,0.388521137,-2.874582814,2.388799208,1.484934285,0.526341141,1.673462931,-0.8760217
-2.233574497,-1.354690189,-0.382161435,-2.025206393,0.383279772,-2.845437692,2.383494885,1.392286188,0.48563532,1.522148582,-0.94422211
-3.079427378,-1.739531847,-1.115729555,-3.158495559,-0.317163243,-4.317710796,1.683199088,0.870723771,-0.330373984,1.949727994,-0.924761312
-3.181718454,-2.167817589,-1.333799381,-3.69427709,-0.682317477,-5.068159106,1.318114869,0.597903845,-0.378236714,1.937151559,-1.274167121
-2.718019919,-1.432268535,-0.534342788,-2.427814882,-0.041643448,-3.637435511,1.958486268,1.161217697,-0.142147798,1.436159412,-0.919015724
-1.461240556,-0.951461618,-0.326049819,-1.634419627,0.27322043,-2.974892583,2.274029575,1.591665877,1.404339447,2.503770265,-0.160185562
-3.108030938,-1.680244923,-1.137920462,-2.86731938,-0.343238932,-4.221705746,1.656970771,0.915666665,-0.336599241,1.367383122,-1.245620533
-1.681222583,-0.622419751,0.327354989,-0.473424862,1.074300926,-1.4134815,3.074424843,2.157974021,1.170821841,1.457662143,-0.127678402
-3.107987088,-1.619057309,-0.861547755,-2.846089902,-0.216545147,-3.922022008,1.783641331,0.92862664,-0.271967296,1.48684408,-1.165287054
-2.204760281,-0.985186792,-0.020745162,-1.580040572,0.46214826,-2.639742565,2.462232126,1.5938099,0.431613369,1.332155813,-0.630871718
-2.591816358,-1.252579073,-0.421897285,-1.399717085,0.46841773,-2.621743261,2.468831462,1.690875992,0.407318903,1.41599507,-0.581828485
-3.160891007,-1.530804175,-0.997008728,-2.464459576,-0.242040719,-3.978640648,1.758182863,1.087300717,-0.323452257,1.380315377,-1.003390271
-2.785607792,-1.306807869,-0.535572123,-2.033263096,-0.003375375,-3.434158485,1.996776149,1.291555334,-0.079471175,1.487961491,-0.668742576
-1.398373248,-0.286552151,0.654869694,-0.027641018,1.230854737,-1.101750602,3.230960243,2.371848205,1.29090568,1.357204295,0.134346658
-2.326296105,-1.062491484,-0.045607305,-1.871559432,0.314726958,-2.870388592,2.314844417,1.40810024,0.22363536,1.361661723,-0.682497639
-2.229720456,-1.013071976,-0.107180809,-1.264908769,0.553126186,-2.432472709,2.553319783,1.72179851,0.492711632,1.391540627,-0.403044121
-2.357998268,-1.296975626,-0.477097265,-1.503450165,0.378242139,-2.841607872,2.378432052,1.629091964,0.493385227,1.446855455,-0.644007786
-2.276036604,-1.001783633,-0.066070504,-1.390178502,0.602774567,-2.458305962,2.603033578,1.723708648,0.573261667,1.454270807,-0.68823009
-3.439611201,-2.041588897,-1.361386928,-3.428441803,-0.520104366,-4.721601369,1.479979704,0.730458287,-0.616052307,1.988285446,-1.211435998
-2.324114721,-0.867994732,-0.135798168,-1.168842663,0.439316929,-2.622245829,2.439518417,1.718831358,0.355812953,1.398572477,-0.331580312
-2.997573482,-1.879771075,-1.085254537,-2.832544279,-0.266612195,-4.127500866,1.73357373,0.964240882,-0.251717227,1.335380641,-1.293609659
-3.285779434,-1.774095936,-1.420349522,-3.097863042,-0.571809971,-4.720382274,1.428415647,0.840155568,-0.384728503,1.429398237,-1.491845087
-2.047970862,-1.240045298,-0.236068452,-1.420247983,0.650097753,-2.380176781,2.650330389,1.740988196,0.974699489,1.400760395,-0.877667945
-2.750018423,-1.302834343,-0.613968295,-2.064358505,0.131267625,-3.278007557,2.131322883,1.34651671,0.026041752,1.396989994,-0.93725579
-2.446138068,-0.763156807,-0.364167204,-1.033282044,0.462288839,-2.620719998,2.462449362,1.814468193,0.392426834,1.389688858,-0.26163246
-2.530607386,-1.263726814,-0.434796165,-1.483732606,0.379230687,-2.916634863,2.379439063,1.658372271,0.426613629,1.251499838,-0.746412656
-2.307150349,-1.130138046,-0.148501671,-1.864936209,0.394502421,-2.723013945,2.395065497,1.441219875,0.413097186,1.780365708,-0.84570271
-2.964429015,-1.432930843,-0.906654391,-2.458829431,-0.429806719,-4.311615692,1.570386387,1.078082934,-0.010895452,1.568043582,-1.102306177
-2.130175274,-0.619721174,0.120788096,-0.500599264,0.803250883,-1.964262715,2.803507744,2.115613526,0.708732393,1.394082653,-0.08409419
-2.377096681,-1.657043933,-0.725920628,-2.36697273,0.118285934,-3.344444228,2.118666409,1.238580956,0.565406956,1.886518081,-0.928826005
-1.922400131,-1.107542164,-0.302887666,-1.39257295,0.517018395,-2.532338643,2.517273044,1.705162612,1.183253231,1.48192392,-0.689510388
-2.640809614,-1.562826079,-0.825800639,-2.192559717,0.083790546,-3.440461604,2.083956263,1.31465667,0.14148524,1.079208243,-0.953979385
-2.872941378,-1.57129633,-0.777113451,-2.427184361,-0.119067729,-3.660519597,1.880979487,1.146341434,0.092308831,1.456558845,-0.970779627
-1.566778395,-0.469371249,0.362870057,-0.176182656,1.188028989,-1.242645989,3.188166578,2.291144916,1.243844437,1.085322581,0.171113681
-2.876680934,-1.587514361,-0.821964981,-2.470076308,-0.008714209,-3.665687192,1.991501134,1.184307306,-0.021684224,1.089825809,-1.249379921
-2.746562575,-1.598142108,-0.687777991,-2.755383191,0.003066734,-3.6013954,2.003229663,1.0388946,-0.046356631,1.085322581,-1.243729679
-2.240451749,-0.987772624,-0.11465859,-1.480063563,0.540430738,-2.422444016,2.540583002,1.63859725,0.516365926,1.136011428,-0.546705572
-3.051808809,-1.753143632,-1.343779963,-3.088457471,-0.421383988,-4.34722074,1.578821557,0.804261639,-0.272487705,1.616842815,-1.368213285
-3.18042854,-1.650118257,-1.169537993,-2.778772124,-0.579518542,-4.660415751,1.420823967,0.950037097,-0.339068002,1.321552929,-1.20042518
-2.25800549,-1.501821292,-0.542153185,-2.343657784,0.056643103,-3.404706378,2.056818771,1.239755403,0.509724311,1.421475936,-1.062009908
-2.513367708,-1.351191454,-0.400730094,-2.058327195,0.276529631,-2.948314022,2.276730792,1.355318559,0.58737363,1.432944695,-0.857949741
-2.830737676,-1.637447352,-1.022420263,-2.61885934,-0.221212728,-3.896610757,1.778998537,0.997805375,-0.154899403,1.618185529,-1.075114451
-2.777966531,-1.619275944,-0.790150237,-2.476877175,-0.038373242,-3.744635069,1.961691437,1.190208297,-0.038333893,1.3120729,-1.188372057
-3.195117723,-1.976467263,-1.526813161,-3.186352279,-0.722501682,-5.052999971,1.277574264,0.776766237,-0.391201878,1.264628836,-1.425376852
-2.903835098,-1.493755969,-0.938374278,-2.326492386,-0.196633857,-3.834148797,1.803832821,1.102138104,-0.24768639,1.603623534,-0.767980674
-2.885472162,-1.332845088,-0.751523985,-2.044911505,-0.106767971,-3.642402015,1.893448765,1.265388251,-0.005283103,1.617358189,-0.682114007
-1.958378258,-1.438222186,-0.560647958,-2.264343124,0.108223349,-3.477154909,2.108402407,1.32674382,0.918610303,1.916183919,-0.86198663
-0.731020581,0.165125876,1.063534648,1.008987367,1.849242523,0.121990233,3.849312381,2.882002185,2.078144655,0.752428016,0.655269344
-2.350316639,-1.116435307,-0.290325306,-1.466276368,0.567118548,-2.455085353,2.567219221,1.623194173,0.591855444,0.737067052,-0.402206319
-2.598205503,-1.468067624,-0.570197662,-2.206613893,0.288126396,-3.098256305,2.288378508,1.326442453,0.287987137,0.836171928,-0.887871911
-1.485844048,-0.397141234,0.533143736,-0.049715852,1.245086278,-1.108920185,3.245208813,2.333990441,1.222681865,0.837038266,0.307552726
-2.697035007,-1.350571287,-0.56584404,-1.978059743,0.310844603,-3.029298331,2.311084745,1.422509026,0.229097998,1.09510789,-0.700504839
-1.759876993,-0.946816464,-0.073560181,-0.95678306,0.821054083,-1.968978804,2.821360555,1.928392262,1.225776568,1.425245609,-0.481988642
-2.903431325,-1.760078503,-0.7963188,-2.738492797,-0.085794376,-3.828053484,1.914351623,1.048543498,-0.051101169,1.239031131,-1.315030228
-1.800154424,-0.991464773,-0.046581652,-0.982607367,0.749556673,-2.134458115,2.749809828,1.912891109,1.042833209,1.055753254,-0.308601769
-1.631070336,-0.570588333,0.476784845,-0.597384991,1.155430368,-1.388974788,3.155780571,2.15713135,1.287898085,1.032057388,-0.45554206
-3.001691836,-1.35958159,-0.846410749,-2.297284407,-0.233673055,-3.823427817,1.766518576,1.091746098,-0.164302996,1.7247916,-0.937022028
-2.309333562,-1.190670494,-0.288948662,-1.538137819,0.572739343,-2.437915194,2.57289011,1.614315527,0.575148461,1.239561363,-0.661943983
-2.424304425,-1.3898435,-0.388152529,-1.976124186,0.335410171,-2.981747105,2.335522357,1.438919212,0.32439459,0.988690538,-0.958625423
-2.766474665,-1.502866192,-0.703992368,-2.28311668,0.146917737,-3.268246481,2.147461363,1.232644783,0.093203043,1.675557893,-1.073395972
-2.047435968,-1.246236053,-0.48932852,-1.978851412,0.275487749,-3.078208448,2.276005605,1.402039583,0.73904137,1.848905464,-0.879465297
-2.104130396,-0.902193115,-0.104202553,-0.964680692,0.752047494,-2.097337118,2.752096054,1.88274824,0.58463435,0.528695553,-0.356282073
-2.525246608,-1.023066085,-0.438222556,-1.427411654,0.373323184,-2.517897807,2.373392121,1.534262307,0.159044416,0.858712227,-0.348716412
-1.446327305,-0.350142122,0.550801035,-0.027209371,1.248130287,-1.062423262,3.248379277,2.366039695,1.612331047,1.159847753,0.078960517
-2.873707432,-1.653440515,-0.867282405,-2.656940544,-0.067700828,-3.685891991,1.932491867,1.039698507,-0.089217437,1.150123755,-1.03259784
-2.159824085,-0.83462961,0.000881242,-0.983479929,0.696849924,-2.087098051,2.697039898,1.805861407,0.64140158,1.142707197,-0.116856421
-2.551780775,-1.083165748,-0.208653567,-1.342887002,0.541458083,-2.408519469,2.541487218,1.644244875,0.339648399,1.002996429,-0.282612897
-0.923779894,0.179945825,1.027179887,1.174975523,1.823192774,0.33805155,3.82325196,2.83171619,1.77395707,0.834380408,0.916369351
-1.801840059,-0.420686147,0.339336899,-0.405873242,0.973929518,-1.330801641,2.97396421,2.040939522,0.809064706,0.835965787,0.158129331
-1.950884451,-0.482511056,0.192167138,-0.425838318,0.940363,-1.373976233,2.940401558,2.004052566,0.696612535,0.834380408,0.125566901
-1.675210213,-0.259713798,0.415459217,-0.207422149,1.100904315,-1.158007944,3.100966166,2.157701019,1.06971097,0.822758344,0.224689546
-2.577333203,-0.980045228,-0.423489611,-1.388278444,0.388692879,-2.777196929,2.388769966,1.609026156,0.21212567,0.568026016,-0.397171592
-3.105845892,-1.829180582,-1.357524819,-2.84642074,-0.450068935,-4.414108207,1.549994493,0.852753766,-0.336954986,1.350980365,-0.9934817
-1.708069036,-0.565772864,0.338052376,-0.454136603,1.053116149,-1.340942805,3.0531996,2.083348296,1.059722703,0.961270231,0.113519729
-2.821155778,-1.488082316,-0.826686608,-2.077962228,0.127646831,-3.308491078,2.127831843,1.291203143,0.119376969,1.149026567,-0.735500686
-3.095991181,-1.79858435,-1.088762114,-2.783293588,-0.208592824,-3.85984323,1.791666049,0.948890635,-0.232675105,1.704103639,-1.287320616
-1.641982321,-0.187352514,0.624950633,0.171509317,1.259844445,-0.953987311,3.259886103,2.352592906,1.060431196,0.446563828,0.464774881
-2.006295665,-0.455703074,0.162287559,-0.62242685,0.779466039,-1.849354776,2.779500328,1.931728578,0.544914682,0.419312027,0.047816737
-2.617001496,-1.340974952,-0.486441277,-2.097407652,0.144325285,-3.035653037,2.144806285,1.221905368,0.087074215,1.677951263,-0.728009227
-1.574950444,-0.661108898,0.227456322,-0.663812336,1.081427333,-1.373795072,3.081736376,2.05006549,1.277148943,1.577629609,-0.301213481
-1.803076343,-0.879625519,-0.117211366,-1.142159284,0.690910278,-2.009077273,2.691626064,1.749008729,1.17828812,1.784745893,-0.373288482
-2.884111657,-1.55937423,-0.745563786,-2.40445468,0.125341232,-3.233472245,2.12553471,1.145446178,-0.046597841,1.570161648,-1.091349044
-2.502438878,-1.215460142,-0.32861598,-1.222567709,0.844819857,-1.889013404,2.845009213,1.789271286,0.665539645,1.138390336,-0.569389555
-1.019956636,-0.1961695,0.72001533,0.680779502,1.708289495,-0.157284829,3.708453545,2.726978933,1.926361827,1.257692665,0.451170424
-2.522567749,-1.00321851,-0.268000085,-1.188000229,0.711672948,-2.041818772,2.71171928,1.734238601,0.482733959,1.349396517,-0.253279384
-2.417070171,-1.257343809,-0.364839856,-1.306581064,0.786551318,-1.959670866,2.786983811,1.719094377,0.607828442,1.303509359,-0.43755321
-2.388198532,-1.034152247,-0.087624587,-0.985120795,0.995334462,-1.615092766,2.995519498,1.914914571,0.740073678,1.057150724,-0.446322041
-1.711345751,-0.60961714,0.308843884,-0.116427767,1.376874068,-0.783665187,3.377369448,2.320037803,1.370329313,1.343356798,0.092985502
-2.428449895,-1.412670106,-0.667647205,-1.726907495,0.531990438,-2.496901512,2.532173997,1.533680902,0.694807616,1.314579039,-0.844015643
-2.792370181,-1.550299906,-0.663106521,-2.119847444,0.358744963,-2.873570871,2.359113431,1.345248211,0.219903802,1.131764343,-1.024653236
-2.387152721,-1.049794278,-0.139272302,-1.333034581,0.777026485,-2.056339367,2.77719657,1.750960709,0.653838057,0.971211564,-0.56109456
-1.732277552,-0.654615648,0.21749051,-0.295809228,1.273919558,-1.025959584,3.27416508,2.246853398,1.301870429,1.157235731,-0.168962823
-1.58443769,-0.534601309,0.541685608,0.348377879,1.637339488,-0.320085274,3.637621663,2.571391266,1.530201136,1.15434362,0.175029852
-2.25526792,-1.20619758,-0.131192296,-1.144935721,0.90687175,-1.796871001,2.90712357,1.847103994,0.783364496,1.013767638,-0.623946576
-2.028877251,-0.805903899,0.102125952,-0.599262041,1.13889609,-1.271534717,3.139125331,2.086074377,0.935540771,1.19927754,-0.261492138
-2.50321958,-1.247397279,-0.439274223,-1.454124673,0.683921212,-2.201988243,2.684220596,1.666614661,0.503357503,1.200499255,-0.634772426
-2.581680931,-1.560009934,-0.619404155,-2.215619919,0.318260526,-2.965261597,2.318565452,1.300903494,0.200777719,1.233279407,-1.170168446
-3.245600439,-1.763298493,-1.287183759,-3.237498971,-0.30550677,-4.18390269,1.694635163,0.778282016,-0.344200015,1.393768829,-1.394443216
-2.845592083,-1.638527668,-0.676912648,-2.615560551,-0.018761621,-3.375484169,1.981619372,0.96807856,-0.145032561,1.807332902,-1.080455127
-2.117358427,-0.739143472,-0.096619348,-0.741356833,1.095921486,-1.423944348,3.096085544,2.054089589,0.878433817,0.849032505,-0.359328275
-2.691667898,-1.281597299,-0.408920874,-2.022746717,0.269757457,-2.735391829,2.270044035,1.23230209,0.019567039,1.797088816,-0.723396298
-2.188137123,-1.238352533,-0.534774029,-1.650872755,0.346676906,-2.812831699,2.346879605,1.531485799,0.755327844,1.58631338,-0.567931433
-1.462349501,-0.818594708,0.011823724,-0.512043236,0.857396364,-1.779107198,2.857631729,2.113626712,1.677800064,1.632124815,-0.105235716
-2.722299923,-1.597793637,-0.850688932,-2.54748797,-0.044477334,-3.683664597,1.955700699,1.121842349,0.156542292,1.306880104,-1.028780896
-2.72802715,-1.610534134,-1.186259321,-2.521152745,-0.097044508,-3.749133975,1.903071139,1.111817372,0.174678122,1.323678682,-1.082693285
-2.542249567,-1.628289085,-0.999351962,-2.683213549,-0.108995673,-3.819161173,1.891630103,1.064724415,0.294918232,1.317131055,-1.175222306
-2.199998518,-1.375926278,-0.554437641,-1.849102159,0.249461326,-2.891282585,2.249606941,1.396053545,0.542667487,1.564930514,-0.63691901
-0.960535535,-0.827777079,-0.074535356,-0.99200603,0.347675345,-2.885104663,2.348311768,1.93482119,1.76055565,2.417903462,0.253287421
-1.872285096,-1.226973184,-0.239913041,-1.382874122,0.561142633,-2.467118961,2.561330664,1.694283221,1.164365725,1.569077038,-0.715394379
-2.106103324,-1.229106749,-0.377752743,-1.743597575,0.401397684,-2.816788345,2.401574872,1.539753442,0.763831818,1.549866968,-0.912468322
-2.597900806,-1.485576744,-0.701319394,-2.320961601,0.136943428,-3.256797688,2.13724776,1.208549114,0.300151344,1.519661297,-0.971026553
-2.465634106,-1.441566884,-0.407802518,-1.984600542,0.366746693,-2.81129273,2.366916777,1.37650918,0.524379124,1.519616705,-0.821202457
-2.455768064,-1.505674677,-0.624662168,-2.261101382,0.162460966,-3.237628937,2.162636198,1.272324082,0.486031482,1.578635992,-0.962843742
-2.923165894,-1.802906323,-1.157875238,-2.882666579,-0.30252972,-4.042092125,1.697795989,0.887751306,-0.112159254,1.574114147,-1.111560665
-3.131305653,-1.729327474,-1.07454388,-2.955105765,-0.327001657,-4.281964883,1.673150425,0.928050847,-0.276538439,1.411947604,-1.382471064
-2.322988138,-1.469449777,-0.513147791,-2.432629014,0.059565072,-3.432200249,2.059879379,1.155459743,0.393513457,1.783549579,-1.067161689
-1.507128655,-0.973062845,-0.218452615,-1.385934476,0.548130718,-2.537877942,2.548293104,1.728319578,1.313238007,1.813667395,-0.599262151
