log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGV)
-3.206941867,-1.925222152,-1.468243456,-2.949675513,-0.565061397,-4.498444479,1.435267532,0.806266991,-0.584029193,1.653859725,-1.257455669
-1.544811732,-0.42711444,0.402304983,0.254409233,1.215381656,-0.790459554,3.21553971,2.353172849,1.173343673,1.186404644,0.476794994
-2.470162607,-0.79019451,-0.496577677,-0.949121273,0.488033397,-2.228851568,2.488139435,1.775456193,0.399391832,1.18451082,-0.190625824
-2.458463525,-0.962582706,-0.71499361,-1.45972675,0.0314513,-3.309300849,2.031595257,1.535749779,0.191288564,1.619843743,-0.580345867
-1.481383224,-1.124530128,-0.257092072,-1.775725527,0.241209388,-3.003881882,2.242079507,1.492221469,1.360513071,2.567711278,-0.025076837
-2.563569804,-1.806526896,-1.034439461,-3.023473531,-0.173683134,-3.841345954,1.82687831,0.869618309,0.260003983,1.878393432,-0.884856017
-2.615082322,-1.221543919,-0.801079423,-2.02296258,0.236667977,-2.955225289,2.237221876,1.333981717,0.24817885,1.384459972,-1.000883159
-2.977846198,-1.339541287,-0.883893855,-2.445194295,0.062872199,-3.273131584,2.063319675,1.118555283,-0.084954728,1.378897739,-1.117702245
-2.182572156,-1.297846971,-0.251417903,-1.405921289,0.64054739,-2.044273279,2.640852346,1.580314994,0.540046815,1.550118719,-0.585881801
-2.405980223,-1.207771438,-0.676299914,-1.564495341,0.551397028,-2.28314089,2.551516485,1.543070063,0.42488266,1.424989117,-0.691934884
-2.890850716,-1.294446779,-0.899247671,-2.412754398,0.12562627,-3.284962757,2.126067638,1.179907391,-0.065412202,1.481911533,-1.175638973
-1.635507125,-0.621210583,0.302927883,-0.092060422,1.33101066,-0.772181307,3.331360463,2.275287159,1.220566987,1.475487225,0.080761351
-2.5707887,-1.291983108,-0.429054987,-1.55993506,0.61094261,-2.232081889,2.61156106,1.558692835,0.374515857,1.472653282,-0.676955847
-3.191477593,-1.740550031,-1.237639462,-2.918016805,-0.298313868,-4.015761457,1.702445379,0.85097517,-0.472218623,1.454274209,-1.325524836
-2.119501672,-0.868964088,-0.206239152,-1.140213164,0.681900172,-2.067491419,2.682617327,1.743270122,0.547977557,1.462549843,-0.311226142
-2.364613267,-0.915332498,-0.238651387,-2.125912714,0.118582949,-3.348075014,2.118872192,1.319156461,0.143394831,1.905670826,-0.930132514
-3.336406272,-1.908312828,-1.381661497,-3.209516818,-0.653272718,-4.63559273,1.347361357,0.675428077,-0.466474198,1.551444525,-1.255915092
-2.83962056,-1.519365412,-0.726454609,-2.208943994,-0.143095837,-3.590452188,1.857547618,1.166796762,0.064812746,1.547853496,-0.88367145
-3.253537643,-1.875271372,-1.192345635,-3.000345726,-0.484531424,-4.28278342,1.515820771,0.782021803,-0.273505022,1.542799533,-1.27699169
-2.967206761,-1.613097337,-0.990516497,-2.358698572,-0.392645228,-4.006329422,1.607939044,1.09909634,-0.264956853,1.541216454,-1.008653199
-2.805576425,-1.5464889,-0.746014963,-2.279799855,-0.203115371,-3.751765264,1.797378148,1.148284908,-0.133690975,1.552960758,-1.013808535
-3.110539162,-1.761243293,-1.227411653,-2.784323155,-0.450422612,-4.250864694,1.549981212,0.93862146,-0.296918162,1.614541298,-1.159076031
-2.057541332,-0.880425069,-0.074602712,-1.148502821,0.423915914,-2.441169545,2.425785894,1.553865948,0.618554982,1.744154903,-0.019374483
-2.891246465,-1.46269984,-0.839295011,-1.898902648,-0.28587709,-3.944113103,1.714877683,1.098422772,-0.220072553,1.742780694,-0.476912113
-2.565490427,-1.553382822,-0.94842482,-2.51974562,-0.242337183,-3.844762636,1.758504024,1.054434763,-0.108347653,1.52796806,-1.146901522
-2.558248614,-1.530179393,-0.752786841,-2.804921975,-0.215103508,-3.996135716,1.785209976,0.998107125,-0.050827566,1.921572359,-0.94158862
-2.419333179,-1.558923276,-0.663724891,-2.862997005,-0.128717141,-3.838673853,1.871618658,0.973283379,0.210136793,1.880803539,-0.482563015
-2.525523417,-1.454933211,-0.783236536,-2.280472636,-0.058198666,-3.546910901,1.942139962,1.229740763,0.100741445,1.45868742,-1.023078395
-2.23892876,-1.303374846,-0.383779684,-1.498100037,0.463725958,-2.5357784,2.463908954,1.603426845,0.646021109,1.403505297,-0.647570071
-2.646365894,-1.690356181,-0.949296439,-2.603896641,-0.153655682,-3.748713212,1.846473287,1.062841185,-0.063803378,1.463069459,-1.261625484
-2.243733443,-1.231475926,-0.392763432,-1.671384626,0.356273848,-2.726400043,2.356664032,1.517249787,0.463208048,1.477773436,-0.714103652
-2.892318026,-1.539037659,-0.767541183,-2.06857502,-0.048521533,-3.430996205,1.951710436,1.301625018,-0.062612134,1.483196685,-0.997285313
-2.225900636,-1.35307156,-0.638818777,-1.821803577,0.062679594,-3.304281239,2.063053706,1.405130604,0.508185244,1.649680279,-0.789186636
-3.098598499,-1.792509716,-1.139704481,-2.606003728,-0.429959836,-4.338183314,1.570481038,0.987112433,-0.250161894,1.655680312,-1.10199539
-2.671627197,-1.6273828,-0.799444804,-2.756114407,-0.465511027,-3.896148294,1.535730375,0.790131985,-0.117357507,1.515356787,-1.012909089
-1.09557819,-0.23934705,0.64763448,0.222607039,1.395159643,-0.783849251,3.395498235,2.492461092,1.548269553,1.139754525,0.230363944
-1.946354236,-0.737403302,-0.00205456,-0.897977319,0.785800374,-1.985163696,2.786122923,1.916106619,0.71289985,1.129067841,-0.392486634
-2.371402067,-0.95462583,-0.194204423,-1.322002718,0.457049212,-2.653478447,2.457196103,1.719043272,0.461862095,1.543651272,-0.685529489
-3.138578059,-1.579640869,-1.459002,-3.182943111,-0.863816125,-5.218864468,1.136693935,0.718644986,-0.591776701,2.042133786,-1.559151226
-2.71574387,-1.566041491,-0.771170472,-2.799987897,-0.017833674,-3.620137123,1.982471515,1.002611236,0.076693034,1.828542451,-0.603485331
-1.699585567,-0.922533079,-0.004592413,-1.555993298,0.49179155,-2.517246764,2.491955827,1.583984042,0.889957791,1.446670092,-0.337190289
-2.29701169,-1.244958745,-0.263460346,-2.094385537,0.240615294,-3.066423513,2.240829973,1.306369988,0.293970221,1.673462931,-0.8760217
-2.233574497,-1.354690189,-0.382161435,-2.135500178,0.248985623,-2.988245762,2.249737196,1.274101009,0.318596702,1.522148582,-0.94422211
-3.079427378,-1.739531847,-1.115729555,-3.26377939,-0.446278587,-4.472768558,1.553872324,0.764448815,-0.445807011,1.949727994,-0.924761312
-3.181718454,-2.167817589,-1.333799381,-3.783002419,-0.788026598,-5.175983228,1.212224828,0.504635783,-0.460763468,1.937151559,-1.274167121
-2.718019919,-1.432268535,-0.534342788,-2.470672685,-0.13466695,-3.699100698,1.865720835,1.082297216,-0.225692197,1.436159412,-0.919015724
-1.461240556,-1.167900239,-0.378864583,-1.812263767,0.021922824,-3.361833669,2.022677495,1.44015767,1.301222025,2.503770265,-0.160185562
-3.108030938,-1.680244923,-1.137920462,-2.890400159,-0.427807627,-4.269441818,1.57242144,0.854079367,-0.396341841,1.367383122,-1.245620533
-1.681222583,-0.622419751,0.327354989,-0.570891869,0.95538469,-1.511501796,2.95611201,2.043925962,1.020651061,1.457662143,-0.127678402
-3.107987088,-1.619057309,-0.861547755,-2.892625251,-0.313191901,-3.979552717,1.687208735,0.839999118,-0.395491,1.48684408,-1.165287054
-2.204760281,-0.985186792,-0.020745162,-1.650434951,0.358379915,-2.716039991,2.35867554,1.492491316,0.305538198,1.332155813,-0.630871718
-2.591816358,-1.252579073,-0.421897285,-1.480930012,0.377145501,-2.684536337,2.377340889,1.585358647,0.295287985,1.41599507,-0.581828485
-3.160891007,-1.530804175,-0.997008728,-2.485234393,-0.319885074,-4.014899854,1.680315734,1.025744149,-0.391778088,1.380315377,-1.003390271
-2.785607792,-1.306807869,-0.535572123,-2.06231694,-0.0976413,-3.478534086,1.902787631,1.216836253,-0.170829968,1.487961491,-0.668742576
-1.398373248,-0.286552151,0.654869694,-0.075410438,1.12835452,-1.176452045,3.128810309,2.289889958,1.203066094,1.357204295,0.134346658
-2.326296105,-1.062491484,-0.045607305,-1.903987327,0.230028761,-2.911575014,2.230264803,1.33383604,0.120687213,1.361661723,-0.682497639
-2.229720456,-1.013071976,-0.107180809,-1.31748606,0.455922979,-2.494492382,2.456267642,1.631053564,0.391076191,1.391540627,-0.403044121
-2.357998268,-1.296975626,-0.477097265,-1.557460321,0.256118685,-2.951653001,2.256470923,1.541446506,0.392825551,1.446855455,-0.644007786
-2.276036604,-1.001783633,-0.066070504,-1.482700612,0.497580042,-2.558244346,2.497950743,1.618929861,0.452828749,1.454270807,-0.68823009
-3.439611201,-2.041588897,-1.361386928,-3.481999897,-0.597242395,-4.786765898,1.402842669,0.656368805,-0.704572294,1.988285446,-1.211435998
-2.324114721,-0.867994732,-0.135798168,-1.193592539,0.350861206,-2.668089855,2.351230455,1.649059798,0.277344464,1.398572477,-0.331580312
-2.997573482,-1.879771075,-1.085254537,-2.857956388,-0.356462938,-4.18597755,1.644055848,0.903944911,-0.332256812,1.335380641,-1.293609659
-3.285779434,-1.774095936,-1.428573261,-3.146551767,-0.706603184,-4.848928857,1.294019781,0.761579656,-0.453975482,1.429398237,-1.491845087
-2.047970862,-1.240045298,-0.236068452,-1.540073344,0.559817672,-2.456777891,2.560239597,1.632968654,0.838237212,1.400760395,-0.877667945
-2.750018423,-1.302834343,-0.613968295,-2.089290773,0.02890578,-3.351871467,2.029672542,1.287636687,-0.062117239,1.396989994,-0.93725579
-2.446138068,-0.763156807,-0.364167204,-1.04687214,0.368490176,-2.679637444,2.368889325,1.766516477,0.297203777,1.389688858,-0.26163246
-2.530607386,-1.263726814,-0.434796165,-1.509686134,0.291925814,-2.982936656,2.292090875,1.600408049,0.325204026,1.251499838,-0.746412656
-2.474783864,-1.266022803,-0.236312351,-2.16702167,0.161213128,-3.028451832,2.162060833,1.223056672,0.235225683,1.780365708,-0.84570271
-2.964429015,-1.432930843,-0.906654391,-2.488037309,-0.554558828,-4.391070145,1.44571147,1.00175183,-0.104403692,1.568043582,-1.102306177
-2.130175274,-0.619721174,0.120788096,-0.517891617,0.70465464,-2.030252473,2.704942276,2.064135191,0.605636551,1.394082653,-0.08409419
-2.377096681,-1.657043933,-0.725920628,-2.664837155,-0.076996132,-3.722758147,1.92317936,1.066268198,0.465939583,1.886518081,-0.928826005
-1.966392943,-1.107542164,-0.302887666,-1.520246467,0.420811819,-2.599998968,2.421047731,1.580821159,0.995087235,1.48192392,-0.689510388
-2.640809614,-1.562826079,-0.825800639,-2.250506408,0.004243381,-3.497050518,2.004351122,1.229862491,0.050150077,1.079208243,-0.953979385
-2.872941378,-1.57129633,-0.777113451,-2.530495398,-0.205917235,-3.705149165,1.79440238,1.015418675,-0.043385005,1.456558845,-0.970779627
-1.566778395,-0.469371249,0.362870057,-0.191549131,1.136903104,-1.263566097,3.137061062,2.245022754,1.184332279,1.085322581,0.171113681
-2.876680934,-1.587514361,-0.821964981,-2.504557986,-0.075048065,-3.705743062,1.925259016,1.121312219,-0.102463674,1.089825809,-1.249379921
-2.746562575,-1.598142108,-0.687777991,-2.779387982,-0.047034307,-3.621710138,1.953138252,0.985770252,-0.099572042,1.085322581,-1.243729679
-2.240451749,-0.987772624,-0.11465859,-1.509101887,0.488812304,-2.438375424,2.489056329,1.575036594,0.458221981,1.136011428,-0.546705572
-3.051808809,-1.753143632,-1.343779963,-3.125437283,-0.555791222,-4.466281246,1.444329089,0.726580001,-0.347376359,1.616842815,-1.368213285
-3.18042854,-1.650118257,-1.169537993,-2.804841133,-0.67739427,-4.71742447,1.32289676,0.88524955,-0.391121384,1.321552929,-1.20042518
-2.316348643,-1.501821292,-0.542153185,-2.438774757,-0.026601392,-3.448324091,1.973651824,1.127579616,0.308116086,1.421475936,-1.062009908
-2.513367708,-1.351191454,-0.400730094,-2.146053723,0.187678859,-2.995190608,2.187951994,1.243467343,0.404636723,1.432944695,-0.857949741
-2.831580074,-1.637447352,-1.022420263,-2.675689791,-0.3468291,-3.978970066,1.65334255,0.889010994,-0.29521905,1.618185529,-1.075114451
-2.777966531,-1.619275944,-0.790150237,-2.529317596,-0.120558941,-3.806417301,1.879707902,1.113400105,-0.120298158,1.3120729,-1.188372057
-3.195117723,-1.976467263,-1.526813161,-3.203431104,-0.787128478,-5.085986898,1.213073085,0.729029333,-0.447788328,1.264628836,-1.425376852
-2.903835098,-1.493755969,-0.938374278,-2.356988961,-0.366207717,-3.969965343,1.633969815,1.017987189,-0.401528931,1.603623534,-0.767980674
-2.908706911,-1.332845088,-0.751523985,-2.104068556,-0.287974682,-3.807909805,1.712713907,1.155131078,-0.212805808,1.617358189,-0.682114007
-2.006260356,-1.438222186,-0.560647958,-2.394915296,0.011164761,-3.567470981,2.011241204,1.208756631,0.767383487,1.916183919,-0.86198663
-0.731020581,0.165125876,1.063534648,0.994966961,1.794431776,0.099780207,3.794568119,2.838108889,2.03413979,0.752428016,0.655269344
-2.350316639,-1.116435307,-0.290325306,-1.480115908,0.507763807,-2.482659451,2.507870007,1.576024589,0.517423712,0.737067052,-0.402206319
-2.598205503,-1.468067624,-0.570197662,-2.251094559,0.199588355,-3.168716222,2.199845706,1.255368024,0.207781893,0.836171928,-0.887871911
-1.485844048,-0.397141234,0.533143736,-0.064264778,1.182249151,-1.141760706,3.182442106,2.286345264,1.154298591,0.837038266,0.307552726
-2.697035007,-1.350571287,-0.56584404,-2.015335923,0.220476547,-3.094737731,2.220813066,1.353713879,0.152381144,1.09510789,-0.700504839
-1.759876993,-0.946816464,-0.073560181,-1.11839156,0.703261716,-2.076885885,2.703568603,1.780217329,0.998095078,1.425245609,-0.481988642
-2.907478372,-1.760078503,-0.7963188,-2.80754069,-0.20609448,-3.955115651,1.794096088,0.957508407,-0.180824046,1.239031131,-1.315030228
-1.800154424,-0.991464773,-0.046581652,-1.017879398,0.650265519,-2.210171115,2.650648344,1.845220788,0.976459143,1.055753254,-0.308601769
-1.631070336,-0.570588333,0.476784845,-0.721765322,1.035443915,-1.523434278,3.035731039,2.044719936,1.192514375,1.032057388,-0.45554206
-3.032894813,-1.35958159,-1.003140942,-2.50719791,-0.516939674,-4.106492369,1.484511372,0.820961156,-0.345970853,1.7247916,-0.937022028
-2.309333562,-1.190670494,-0.288948662,-1.570524235,0.491076051,-2.490085918,2.491458667,1.546890122,0.489450595,1.239561363,-0.661943983
-2.424304425,-1.3898435,-0.388152529,-2.001082615,0.259248971,-3.030630756,2.259380983,1.386638899,0.256314585,0.988690538,-0.958625423
-2.766474665,-1.502866192,-0.703992368,-2.467263347,-0.037484455,-3.505507356,1.962849503,1.065864723,-0.121386345,1.675557893,-1.073395972
-2.047435968,-1.41811522,-0.48932852,-2.448768492,0.084028833,-3.430550913,2.084278572,1.179594185,0.619215197,1.848905464,-0.879465297
-2.104130396,-0.902193115,-0.104202553,-0.96967605,0.714624697,-2.108608568,2.714648169,1.856148514,0.546453683,0.528695553,-0.356282073
-2.525246608,-1.023066085,-0.438222556,-1.429107732,0.351677927,-2.519644568,2.351798754,1.51460494,0.137884145,0.858712227,-0.348716412
-1.446327305,-0.350142122,0.550801035,-0.059291788,1.168693116,-1.106968041,3.169026965,2.2951647,1.558102539,1.159847753,0.078960517
-2.873707432,-1.653440515,-0.867282405,-2.689003435,-0.126728848,-3.710741356,1.873449644,0.970539603,-0.177507463,1.150123755,-1.03259784
-2.159824085,-0.83462961,0.000881242,-0.996645566,0.641936269,-2.106976753,2.642015953,1.755068888,0.572044059,1.142707197,-0.116856421
-2.551780775,-1.083165748,-0.208653567,-1.348160857,0.50495191,-2.416435308,2.505024047,1.613277114,0.284822302,1.002996429,-0.282612897
-0.923779894,0.179945825,1.027179887,1.171159617,1.79537705,0.334983533,3.795472548,2.799717083,1.736928022,0.834380408,0.916369351
-1.801840059,-0.420686147,0.339336899,-0.407935488,0.948250605,-1.333571961,2.948288801,2.018545715,0.776730813,0.835965787,0.158129331
-1.950884451,-0.482511056,0.192167138,-0.426575093,0.92280197,-1.375144337,2.922833364,1.989664603,0.674626086,0.834380408,0.125566901
-1.675210213,-0.259713798,0.415459217,-0.214081954,1.064676848,-1.163812408,3.064771561,2.118256464,1.036979767,0.822758344,0.224689546
-2.577333203,-0.980045228,-0.423489611,-1.391549157,0.356657707,-2.784674689,2.356845051,1.584322619,0.173572352,0.568026016,-0.397171592
-3.283227989,-1.829180582,-1.357524819,-2.867351944,-0.529113383,-4.45253787,1.471249737,0.78369784,-0.469488763,1.350980365,-0.9934817
-1.708069036,-0.565772864,0.338052376,-0.460872734,1.012662977,-1.349444869,3.012758076,2.046376638,1.017990209,0.961270231,0.113519729
-2.821155778,-1.488082316,-0.826686608,-2.099363847,0.041452955,-3.36229403,2.041689151,1.232562609,0.035276538,1.149026567,-0.735500686
-3.200318425,-1.79858435,-1.088762114,-2.961344089,-0.453163754,-4.141985748,1.547620981,0.767935335,-0.408736467,1.704103639,-1.287320616
-1.641982321,-0.187352514,0.624950633,0.170279657,1.241594159,-0.956054401,3.241634933,2.335809482,1.036793465,0.446563828,0.464774881
-2.006295665,-0.455703074,0.162287559,-0.623948375,0.758498462,-1.851931609,2.758571254,1.913071311,0.520068487,0.419312027,0.047816737
-2.617001496,-1.340974952,-0.486441277,-2.169333009,-0.023447847,-3.137382956,1.976750963,1.090853184,-0.076677856,1.677951263,-0.728009227
-1.624115874,-0.765990326,0.086207813,-0.80262081,0.922520402,-1.524507396,2.923204901,1.909781839,1.070670495,1.577629609,-0.301213481
-1.9418038,-1.258406988,-0.47813911,-1.858711117,0.327115439,-2.929692077,2.327888363,1.432269108,0.974670855,1.784745893,-0.373288482
-2.884111657,-1.55937423,-0.765241242,-2.507117619,-0.007761112,-3.338008076,1.992629977,1.011087589,-0.199273478,1.570161648,-1.091349044
-2.541915379,-1.215460142,-0.32861598,-1.294541329,0.74267502,-1.964631368,2.74296462,1.691924816,0.549356308,1.138390336,-0.569389555
-1.204746469,-0.377668613,0.541094896,0.416253783,1.539438074,-0.36494248,3.539598084,2.538982492,1.715115273,1.257692665,0.451170424
-2.522567749,-1.00321851,-0.268000085,-1.230672795,0.590470617,-2.119937972,2.590566895,1.646871612,0.366690051,1.349396517,-0.253279384
-2.417070171,-1.257343809,-0.364839856,-1.432116173,0.618787927,-2.130280817,2.61961026,1.578617805,0.464102123,1.303509359,-0.43755321
-2.388198532,-1.034152247,-0.087624587,-1.038882169,0.906799447,-1.676724251,2.907312984,1.832134,0.64693562,1.057150724,-0.446322041
-1.916601683,-0.784925228,0.130217607,-0.225384683,1.258657353,-0.870117428,3.258938756,2.193772852,1.213406261,1.343356798,0.092985502
-2.447013531,-1.412670106,-0.759940996,-1.920554601,0.345078539,-2.734836958,2.345812636,1.375457176,0.503682853,1.314579039,-0.844015643
-2.812433263,-1.550299906,-0.663106521,-2.20062047,0.247443403,-2.966902185,2.247848451,1.24549854,0.081063125,1.131764343,-1.024653236
-2.431420578,-1.049794278,-0.139272302,-1.403255815,0.673160779,-2.139208258,2.673432787,1.656477051,0.550814002,0.971211564,-0.56109456
-1.907961877,-0.795685999,0.199403797,-0.458349247,1.12133567,-1.200063639,3.122120595,2.095050115,1.117623287,1.157235731,-0.168962823
-1.58443769,-0.534601309,0.533600123,0.205351502,1.493218207,-0.475232546,3.493365745,2.430616644,1.382893491,1.15434362,0.175029852
-2.25526792,-1.20619758,-0.131192296,-1.261510905,0.757182714,-1.982659218,2.757816799,1.730271937,0.675698582,1.013767638,-0.623946576
-2.028877251,-0.805903899,0.102125952,-0.686980746,1.016462937,-1.387162317,3.017164986,1.977471378,0.795112872,1.19927754,-0.261492138
-2.50321958,-1.247397279,-0.439274223,-1.542246773,0.558450407,-2.318795659,2.559036209,1.559047053,0.35237519,1.200499255,-0.634772426
-2.775170736,-1.560009934,-0.619404155,-2.326114922,0.199373897,-3.068931552,2.199657192,1.180402224,0.02804337,1.233279407,-1.170168446
-3.245600439,-1.763298493,-1.287183759,-3.289446212,-0.413950393,-4.263833685,1.586340279,0.695300488,-0.443721962,1.393768829,-1.394443216
-3.180023275,-1.864812826,-1.405195408,-3.751374094,-0.463709128,-4.520579918,1.536877352,0.527933089,-0.430526742,1.807332902,-1.080455127
-2.117358427,-0.739143472,-0.096619348,-0.779412199,1.027196824,-1.459823776,3.027308769,1.985686686,0.800572357,0.849032505,-0.359328275
-3.205888207,-1.999628989,-1.080580264,-3.276720107,-0.204193157,-3.993975871,1.796313208,0.766217269,-0.411994225,1.797088816,-0.723396298
-2.231252183,-1.238352533,-0.534774029,-1.753406504,0.222294231,-2.900062463,2.222624961,1.399862857,0.540938366,1.58631338,-0.567931433
-1.462349501,-0.818594708,0.011823724,-0.653510021,0.724598142,-1.904857844,2.724829468,1.980321385,1.471703722,1.632124815,-0.105235716
-2.722299923,-1.597793637,-0.850688932,-2.579672852,-0.112398466,-3.72005126,1.887927737,1.057818772,0.024342395,1.306880104,-1.028780896
-2.72802715,-1.610534134,-1.186259321,-2.548221204,-0.200668714,-3.817906695,1.799619451,1.047246476,0.074439263,1.323678682,-1.082693285
-2.542249567,-1.628289085,-0.999351962,-2.756739331,-0.24534144,-3.958107858,1.75511785,0.964359994,0.186588556,1.317131055,-1.175222306
-2.214553211,-1.375926278,-0.554437641,-1.922787717,0.118056106,-2.971021679,2.118969628,1.27114137,0.340552146,1.564930514,-0.63691901
-0.960535535,-0.827777079,-0.074535356,-1.100657995,0.209771409,-3.015808789,2.210098672,1.820773127,1.653908106,2.417903462,0.253287421
-1.872285096,-1.234456224,-0.341695385,-1.639372379,0.357811649,-2.786222559,2.358324558,1.497040015,0.916986789,1.569077038,-0.715394379
-2.145772859,-1.229106749,-0.377752743,-1.919953044,0.264622364,-2.96439903,2.264847225,1.393485314,0.588120855,1.549866968,-0.912468322
-2.667427843,-1.485576744,-0.701319394,-2.425696261,-0.001929054,-3.378079197,1.998461082,1.080142817,0.135406235,1.519661297,-0.971026553
-2.465634106,-1.441566884,-0.407802518,-2.071101448,0.248475787,-2.900064988,2.248743478,1.25833008,0.336438628,1.519616705,-0.821202457
-2.455768064,-1.505674677,-0.624662168,-2.360417006,0.068299929,-3.298979789,2.068559546,1.164569663,0.283871572,1.578635992,-0.962843742
-3.130939882,-1.802906323,-1.171856832,-2.93475037,-0.421567384,-4.109848154,1.578629973,0.788359118,-0.315830641,1.574114147,-1.111560665
-3.131305653,-1.729327474,-1.07454388,-2.998019708,-0.421559915,-4.351524024,1.578661539,0.852840385,-0.382218544,1.411947604,-1.382471064
-2.540657104,-1.703643348,-0.70929531,-3.011856186,-0.181591878,-3.938673869,1.81913094,0.895544008,0.184158537,1.783549579,-1.067161689
-1.536563275,-1.177865587,-0.237257315,-1.756465205,0.335628884,-2.952587734,2.335833039,1.533375055,1.186327635,1.813667395,-0.599262151
