log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGA)
-2.077406989,-1.3481225,-0.191578797,-1.994662834,0.274540255,-2.62101655,2.275537713,1.210710063,0.438396881,2.384549194,0.197836332
-2.181251818,-0.89557056,0.478466587,-1.317363735,0.83474873,-1.527844567,2.835638288,1.533977956,0.358160328,2.161211249,0.754400077
-3.441429425,-2.076680076,-0.279823719,-4.120019648,-0.056101623,-3.242364387,1.944147802,0.116444783,-0.768966808,2.006798037,0.554009673
-3.648522957,-2.326808432,-0.295283829,-4.627288144,-0.142504242,-3.431850376,1.858157571,-0.131083346,-1.187387692,1.901416294,0.680308317
-3.524045194,-2.504026272,-0.642667677,-4.990871709,-0.36132494,-3.888835234,1.63917473,-0.30250945,-1.071497777,1.949732545,0.556770845
-3.240868866,-2.500969098,-0.628657092,-4.87627564,-0.362478556,-3.906762263,1.637883754,-0.244351442,-0.767643996,1.968385573,0.664527078
-2.038568231,-1.459336233,-0.412301887,-2.777550235,-0.3390373,-3.732935921,1.663492227,0.758349184,0.19558725,2.290895729,0.899775015
-1.29147931,-0.813579024,0.109587313,-1.11536625,0.677282559,-1.800850572,2.678644349,1.646309112,1.113274364,2.334622343,0.610157668
-2.798977916,-1.453896926,-0.178743133,-2.280351955,0.378566699,-2.398385952,2.379521578,1.060272565,-0.083053565,2.119784057,0.391612276
-3.697969864,-2.485341214,-0.454837015,-4.781526707,-0.411366031,-4.003876188,1.589559369,-0.193085205,-1.031497665,1.559118739,0.399317383
-3.27999242,-1.757397101,0.202207143,-3.538060755,0.237157955,-2.698127773,2.238538686,0.420457466,-0.964340379,1.542743896,0.723250167
-3.36205795,-1.962940025,-0.025054498,-4.376447295,-0.065515046,-3.265543909,1.935156256,0.003668401,-1.093666488,1.557161776,0.447321575
-3.471979441,-2.034027328,-0.002797199,-4.22659058,-0.030338252,-3.194247956,1.970319078,0.080311891,-1.231824019,1.541569033,0.440039164
-3.102729483,-1.79411025,0.21454721,-3.620370665,0.187931333,-2.751318805,2.188765889,0.391548514,-0.734057902,1.578078247,0.565906204
-3.465142721,-2.291188143,-0.301731587,-4.576684236,-0.290084268,-3.709306117,1.711530561,-0.092180373,-1.126444738,1.56637976,0.61226822
-3.176652998,-1.914175155,0.108157755,-3.555909695,0.20320992,-2.777629141,2.204032996,0.425168013,-0.900805794,1.576770816,0.71926314
-3.802084526,-2.246398122,-0.266358132,-4.146316258,-0.061504095,-3.29956453,1.939836368,0.115229539,-1.207888694,1.598443343,0.801938693
-2.818792414,-1.603448219,0.395439582,-3.382965377,0.391407651,-2.32628067,2.391768243,0.499758345,-0.608214574,1.6489948,0.966541666
-3.772826424,-2.218227137,-0.149328131,-4.565950048,-0.177439978,-3.465491089,1.823482099,-0.093337402,-1.251533505,1.653859725,0.362845783
-1.544811732,-0.42711444,1.357588339,0.149765122,1.694562801,0.415973945,3.695131917,2.069697354,0.765270302,1.186404644,1.957002158
-2.470162607,-0.79019451,1.079054791,-1.043543706,1.233316303,-0.45469127,3.235073976,1.504138812,0.055338257,1.18451082,1.463635398
-2.823695602,-1.52433719,0.386005945,-3.087074984,0.481744319,-2.227757877,2.482158679,0.658608334,-0.488409501,1.619843743,1.261020931
-1.676147347,-1.421222761,-0.336865623,-2.861054106,-0.497404982,-3.981853823,1.50527644,0.779320753,0.721119451,2.567711278,0.596361087
-2.723478829,-1.806526896,0.077578011,-3.913669843,-0.07294544,-3.236628225,1.92840089,0.197383968,-0.507739947,1.878393432,0.348754755
-3.150666479,-1.515879198,0.447102165,-3.739391048,0.20774013,-2.665818489,2.209445744,0.270694908,-0.859542139,1.384459972,0.582683685
-3.292163657,-1.65952086,0.40291841,-3.960159381,0.169142036,-2.740343874,2.170252549,0.176522682,-0.98327406,1.378897739,0.513105277
-2.769431235,-1.580105735,0.018916283,-3.247592144,0.044351486,-3.076801822,2.045098795,0.568390394,-0.429155907,1.550118719,0.718887369
-2.862436081,-1.51613527,0.409639971,-3.353987077,0.408526289,-2.340997346,2.409900297,0.510854102,-0.75641892,1.424989117,0.880593302
-2.919756344,-1.294446779,0.658592598,-3.201976307,0.361829288,-2.392360047,2.36223829,0.592067014,-0.709146238,1.481911533,0.241454089
-1.958928283,-0.833610212,0.673830137,-1.580532734,0.780712878,-1.641567523,2.781258925,1.401951661,0.247164977,1.475487225,1.262515335
-2.722596237,-1.376041122,0.27708426,-2.832018498,0.275918719,-2.629417594,2.276791286,0.779558979,-0.46918895,1.472653282,0.663775371
-3.469189505,-1.956896902,-0.080729215,-4.47855957,-0.192615379,-3.55415861,1.808376115,-0.046583162,-1.235909139,1.454274209,0.367388579
-2.67523756,-1.308044619,0.647751887,-2.719836442,0.62370841,-1.902065454,2.624793876,0.842825443,-0.427830597,1.462549843,1.330007438
-2.364613267,-0.915332498,0.752293775,-2.37245191,0.603751371,-1.908455809,2.604128275,0.97224046,-0.413604418,1.905670826,0.660125845
-3.336406272,-2.127851162,-0.395088514,-4.55838744,-0.31063021,-3.789460169,1.690280472,-0.098241741,-0.860105554,1.551444525,0.584679122
-3.109142965,-1.78970466,0.040148144,-3.758434328,0.089742532,-2.98192958,2.090932518,0.302246769,-0.701203775,1.547853496,0.909779113
-3.321459554,-2.156247348,-0.044196581,-4.553987937,-0.184255798,-3.537734981,1.816308726,-0.08981155,-0.844423787,1.542799533,0.498591261
-3.306581141,-1.908139196,-0.117172994,-4.011640038,-0.012314059,-3.18825417,1.988254659,0.180595514,-0.995278641,1.541216454,0.85718482
-3.024124289,-1.853321665,-0.151763509,-3.956018187,0.054562015,-3.080268878,2.055574617,0.210295213,-0.919998269,1.552960758,0.815429053
-3.12712055,-1.761243293,0.354895043,-3.775820927,0.151601884,-2.806563774,2.152554427,0.274859675,-0.861180308,1.614541298,0.546997307
-2.268964453,-1.221276814,0.346260071,-2.694602141,0.386806365,-2.397821678,2.387363218,0.833093439,-0.116746664,1.744154903,1.633652586
-2.960756707,-1.891963501,-0.069123299,-3.936435722,-0.074290671,-3.314612849,1.926044912,0.224078452,-0.778503336,1.742780694,1.225873268
-3.205618789,-2.041460938,-0.028225293,-4.089979974,0.058168052,-3.066938361,2.059113828,0.149580775,-0.983646071,1.52796806,0.666392629
-2.785936049,-1.530179393,-0.03656335,-3.397854206,0.06698594,-3.003076833,2.068064374,0.47410575,-0.633665255,1.921572359,0.640869978
-2.629734628,-1.558923276,-0.076170473,-3.42548661,-0.007911546,-3.168607772,1.993515104,0.461648527,-0.409902859,1.880803539,0.904161516
-2.853438912,-1.647803862,0.404381727,-3.194783745,0.376298803,-2.423106969,2.377920577,0.594889083,-0.670664151,1.45868742,0.611325014
-2.393401116,-1.454547072,0.293429901,-2.91704634,0.338094867,-2.469953127,2.339360061,0.724438787,-0.330905394,1.403505297,0.711507314
-2.931434651,-1.800230237,0.003250161,-3.582585739,0.072392604,-3.023467015,2.073045945,0.389283135,-0.8192389,1.463069459,0.352579288
-2.639591389,-1.332299447,0.226137232,-2.778309214,0.478163856,-2.230614187,2.478781949,0.801543267,-0.353542164,1.477773436,0.70255522
-3.26249949,-1.779761043,0.122506963,-3.615631352,0.183407893,-2.798706682,2.184660002,0.377229081,-0.97145716,1.483196685,0.646317703
-2.662568054,-1.498654137,0.423291534,-3.114558051,0.410838775,-2.302681001,2.412168384,0.625901658,-0.398160926,1.649680279,0.833526604
-3.127389455,-2.047173041,-0.200234072,-3.944348568,-0.007965434,-3.207489238,1.993098136,0.21632375,-0.8770882,1.655680312,0.576108562
-3.341186654,-2.603870087,-0.517485593,-5.663766144,-0.747157004,-4.644528112,1.256094304,-0.647852164,-0.736417901,1.515356787,0.643916739
-1.437185681,-0.23934705,1.644050424,-0.240227302,1.641820355,0.209917056,3.642434063,2.008619919,0.91086212,1.139754525,1.810532611
-2.197247369,-0.737403302,1.073775504,-1.303440102,1.096399563,-0.891436399,3.09745686,1.455422712,0.13534894,1.129067841,1.204087812
-2.390416127,-0.95462583,0.66235754,-2.030893064,0.830485485,-1.522737889,2.831489528,1.179085949,-0.125774247,1.543651272,1.02283119
-3.668603629,-2.378727672,-0.620849688,-4.501263158,-0.276586796,-3.705877203,1.724506906,-0.071270517,-1.11879701,2.042133786,0.350673084
-2.71574387,-1.566041491,-0.139746423,-3.191175108,0.092197555,-2.952614514,2.092735132,0.575798225,-0.469438801,1.828542451,0.787794928
-1.969242399,-1.183049411,0.218907162,-2.777622914,0.292839746,-2.576739739,2.293731739,0.784071997,0.186736925,1.446670092,0.733801838
-2.29701169,-1.244958745,0.228493296,-2.851345825,0.152544635,-2.836868712,2.153554829,0.723462394,-0.28946152,1.673462931,0.753983357
-2.422550989,-1.366161158,0.076872814,-3.176822267,0.084308606,-3.006413015,2.085019307,0.579471931,-0.442610778,1.522148582,0.334629393
-3.256213904,-1.992940659,-0.067900125,-3.798106753,-0.036769247,-3.139999047,1.963485018,0.249599583,-0.92518172,1.949727994,0.756576299
-3.56942807,-2.167817589,-0.383266169,-4.274923351,-0.236228814,-3.577833919,1.765113234,0.022328414,-1.028186039,1.937151559,0.349090236
-3.279535473,-1.769597908,0.023955833,-3.685957886,-0.023160075,-3.204385545,1.977332997,0.349359376,-0.89043817,1.436159412,0.717514533
-1.793591341,-1.606698298,-1.283703506,-2.944581745,-1.076294283,-5.238497691,0.924949708,0.621663457,0.239864265,2.503770265,0.753317201
-3.590443737,-2.250015378,-0.294745635,-4.535643235,-0.24209859,-3.66231526,1.759337075,-0.076007254,-1.049775252,1.367383122,0.447562611
-2.126924885,-1.131872368,0.747593913,-1.966214557,0.872343672,-1.42130119,2.872547558,1.200422668,0.304582464,1.457662143,1.31938302
-3.455995898,-2.235170527,-0.217640156,-4.555054314,-0.247282556,-3.660521162,1.753677665,-0.081300161,-1.087822341,1.48684408,0.331788355
-2.893911529,-1.507150815,0.509537909,-3.229074745,0.254716189,-2.586662493,2.258298164,0.549650904,-0.578772242,1.332155813,0.961490841
-2.855720428,-1.501071655,0.207845631,-2.951601879,0.387473373,-2.419290735,2.387890152,0.716336806,-0.400465274,1.41599507,0.953764612
-3.650093799,-2.181578687,-0.287612025,-4.456185083,-0.199886329,-3.587833423,1.800919915,-0.0313055,-1.238381456,1.380315377,0.750900059
-3.216158042,-2.079587318,-0.052180831,-4.042615405,0.00030309,-3.172014577,2.001702188,0.170500178,-0.854878594,1.487961491,0.873430584
-2.089040388,-0.900430068,0.781048745,-1.454759963,1.08415974,-0.972355708,3.085166955,1.444414734,0.211208666,1.357204295,1.715518602
-3.072396218,-1.847368388,-0.015683775,-3.897012633,0.004560641,-3.154370002,2.005837348,0.245052254,-0.836786449,1.361661723,0.798072251
-2.8035861,-1.549869524,0.204078389,-3.236976688,0.256752872,-2.636188188,2.257793509,0.561879822,-0.632833214,1.391540627,1.070527584
-2.854564435,-1.663538063,0.240101637,-3.108905296,0.37185898,-2.451313398,2.372274214,0.644527525,-0.348563258,1.446855455,0.966258239
-2.565620686,-1.267194963,0.522205149,-2.566653718,0.597382059,-1.979479104,2.597603497,0.917017507,-0.168260455,1.454270807,0.977937174
-3.439611201,-2.041588897,-0.363846748,-3.887488038,-0.132121928,-3.399299644,1.868302738,0.228271281,-1.113597574,1.988285446,0.421515599
-3.000490361,-1.749851037,0.189716475,-3.526684578,0.210519004,-2.721710712,2.211352412,0.402533996,-0.776975472,1.398572477,1.339193253
-3.30904266,-1.950986081,-0.024471641,-4.461923695,-0.232390258,-3.569467379,1.770360045,-0.053420262,-0.977821223,1.335380641,0.321318589
-3.582252188,-2.21635763,-0.411103448,-4.608018604,-0.300040577,-3.779826497,1.701211919,-0.110160138,-0.94488455,1.429398237,0.331452762
-2.172262146,-1.240045298,-0.061330565,-2.362110783,0.128372157,-2.882505681,2.128804802,1.006336463,0.109627011,1.400760395,0.649836538
-3.415371486,-1.758351466,0.1054205,-3.610280956,0.202460068,-2.761283651,2.202837902,0.384105418,-1.155500971,1.396989994,0.645731576
-2.950705952,-1.429732016,0.387678704,-2.765482456,0.559535304,-2.063691898,2.560611647,0.817211505,-0.716075251,1.389688858,1.490285203
-2.712954147,-1.272500155,0.492139078,-2.221563353,0.598436878,-1.766416655,2.601642412,0.974243784,-0.280083244,1.251499838,0.953644646
-2.807807363,-1.605901645,0.016379325,-3.15707568,0.196211751,-2.760494823,2.197564905,0.624245457,-0.437570855,1.780365708,0.615728419
-3.398446823,-2.108950031,-0.14144136,-4.413294147,-0.158738471,-3.478835703,1.842019912,-0.01296051,-0.574794151,1.568043582,0.617759058
-2.617104638,-0.80517624,1.140293325,-2.013337405,0.960454478,-1.153336497,2.960650451,1.168257234,-0.323816322,1.394082653,1.585357542
-2.377096681,-1.702954372,-0.135131375,-3.31488777,0.007152321,-3.09054526,2.008354056,0.508902587,-0.186879246,1.886518081,0.423757814
-2.124637412,-1.413683241,0.34613148,-2.903764984,0.348922105,-2.439962295,2.349344673,0.724575791,0.148945007,1.48192392,0.976126891
-2.679846488,-1.66806621,0.260006521,-2.598006178,0.694228304,-1.604069422,2.694694874,0.778228201,-0.476889447,1.079208243,0.84832444
-3.119033543,-2.286676099,-0.306324454,-4.561018489,-0.193388303,-3.542670052,1.807898061,-0.095461105,-0.695617572,1.456558845,0.680951621
-1.652986625,-0.469371249,1.338817693,-0.416064839,1.61424684,0.264384731,3.614624457,1.887153328,0.773965504,1.085322581,1.875679839
-2.898230774,-1.614287905,0.272919987,-2.90833572,0.526578723,-2.016187525,2.528219608,0.658125276,-0.664270544,1.089825809,0.63136113
-2.746562575,-1.598142108,0.221741867,-3.017594586,0.301993748,-2.498519367,2.302831751,0.64082499,-0.438336178,1.085322581,0.440722092
-2.240451749,-0.987772624,0.754511048,-1.830266734,0.85291114,-1.252600093,2.854450139,1.13548293,0.035695687,1.136011428,1.062182716
-3.356001323,-2.162419612,-0.12623444,-4.497164247,-0.175539465,-3.484819936,1.825214276,-0.049684013,-0.824825573,1.616842815,0.394398294
-3.369322031,-1.923142868,-0.009222421,-3.595967615,0.129654923,-2.665003153,2.134058159,0.137175409,-0.936579906,1.321552929,0.657350585
-2.856307381,-1.833160347,0.034500763,-3.80847783,0.152465788,-2.853705324,2.153075591,0.281066712,-0.383876864,1.421475936,0.54885271
-2.889132431,-1.803394307,0.269595725,-3.778369705,0.248507025,-2.666306894,2.249112606,0.304049618,-0.508610742,1.432944695,0.676550358
-3.293726838,-2.457313786,-0.414996533,-4.876430109,-0.315586288,-3.777040523,1.685696951,-0.242266505,-1.051393505,1.618185529,0.620100483
-2.81553646,-1.619275944,0.074184983,-3.194386551,0.293857342,-2.567458363,2.295115761,0.544174441,-0.684875183,1.3120729,0.57955696
-3.195117723,-2.094130128,0.018973868,-3.923306486,0.139128915,-2.77484508,2.141313414,0.141806408,-0.812064104,1.264628836,0.546337576
-3.749025305,-2.310869364,-0.142186679,-4.644944435,-0.083778341,-3.340521243,1.917110011,-0.124079803,-1.273898974,1.603623534,0.99902555
-3.306525828,-2.230134383,-0.204762403,-4.387461367,-0.06378324,-3.304147565,1.937363964,-0.008197952,-0.969040765,1.617358189,1.159254995
-2.09454254,-1.485964431,-0.192940294,-3.008061552,0.047012631,-3.011415419,2.04928906,0.667211682,0.019334168,1.916183919,0.399032092
-0.749270692,0.165125876,1.603501947,0.791575431,2.039745909,1.04334197,4.040581183,2.507529514,1.602465318,0.752428016,2.262747713
-2.350316639,-1.116435307,0.636207455,-1.576065527,1.091418085,-0.858928261,3.091996658,1.339766943,0.187242093,0.737067052,1.432298164
-2.855233149,-1.468067624,0.324666016,-2.612287177,0.668853781,-1.771790113,2.669840857,0.82633029,-0.299813323,0.836171928,0.87746586
-1.712389905,-0.458722872,1.167393027,-0.228098021,1.72749695,0.489474929,3.728290748,1.954866152,0.703042447,0.837038266,2.044020429
-2.713210973,-1.350571287,0.343798532,-2.367569524,0.614767204,-1.762332912,2.615597928,0.903336387,-0.282459083,1.09510789,1.007037828
-2.076061987,-1.127785134,0.195938599,-2.543218729,0.334771993,-2.479322085,2.33589351,0.891761015,0.042501224,1.425245609,1.16057643
-3.15021627,-1.910203701,-0.409733697,-3.648543474,-0.107343496,-3.200804362,1.893908622,0.242200732,-0.790410384,1.239031131,0.378841628
-2.176188453,-1.029601967,0.84700595,-1.425429496,1.123642894,-0.681676958,3.124422086,1.341288426,0.247351523,1.055753254,1.391666769
-1.704015752,-0.675570938,0.688917086,-1.316134263,1.067495047,-1.00051443,3.068373806,1.531425843,0.72041217,1.032057388,1.176084068
-3.308527531,-2.41794452,-0.877864709,-4.881616696,-0.601579263,-4.339688075,1.400011863,-0.264019168,-1.001999288,1.7247916,0.901011259
-2.605586325,-1.433641335,0.281489964,-2.221007813,0.496488517,-1.78605203,2.499816485,0.857227229,-0.313609631,1.239561363,1.052783414
-2.424304425,-1.419354405,0.402692539,-2.337173039,0.772251839,-1.566875636,2.772686739,0.97753641,-0.324015262,0.988690538,0.823702466
-3.017632677,-1.804487599,-0.135431805,-3.559577722,-0.01359784,-3.203903962,1.9877686,0.41376943,-0.721635885,1.675557893,0.523623357
-2.269237457,-1.439807209,-0.005778448,-3.05988223,0.07552116,-2.967381442,2.075998902,0.629719915,-0.01947782,1.848905464,0.779573093
-2.104130396,-0.902193115,1.14222815,-1.064248313,1.312694632,-0.504580853,3.313046175,1.65168269,0.257587023,0.528695553,1.374185638
-2.525246608,-1.023066085,0.826388767,-1.476031678,1.021064548,-1.02098202,3.021340057,1.350538478,-0.075676376,0.858712227,1.247931642
-1.654004876,-0.502957949,1.023648285,-0.823898727,1.05087886,-0.754282084,3.054215857,1.521112141,0.617955817,1.159847753,1.621121586
-2.974301367,-1.653440515,0.03789985,-3.027150022,0.153347018,-2.598092516,2.155331551,0.454473055,-0.733573012,1.150123755,0.555644271
-2.203265777,-0.83462961,0.798789122,-1.219103193,0.996407057,-0.723039816,2.999877622,1.32311534,-0.008023254,1.142707197,1.518858726
-2.551780775,-1.083165748,0.616821496,-1.471587497,0.978704756,-1.04207823,2.979586412,1.326726851,-0.056540715,1.002996429,1.293930044
-0.923779894,0.179945825,1.741216891,1.12826975,2.070019527,1.19163212,4.070467769,2.602589818,1.484330215,0.834380408,2.31655691
-1.801840059,-0.420686147,1.252353514,-0.444850789,1.413285586,-0.216536926,3.413579683,1.852924907,0.571584019,0.835965787,1.59754983
-1.950884451,-0.482511056,1.073503741,-0.459405905,1.417528005,-0.183923754,3.417955282,1.83479731,0.491506649,0.834380408,1.694111173
-1.675210213,-0.259713798,1.272164658,-0.254889386,1.522813911,0.059229881,3.523280845,1.942011229,0.859845376,0.822758344,1.782909216
-2.577333203,-0.980045228,1.002686309,-1.441139617,1.247446815,-0.606137081,3.24780428,1.42190446,-0.079372673,0.568026016,1.339904495
-3.755046433,-2.283976426,-0.183343145,-4.635544016,-0.21501304,-3.591788213,1.78554282,-0.122744456,-1.137233487,1.350980365,0.707304936
-1.708069036,-0.565772864,1.005215032,-0.61778411,1.223149934,-0.486418226,3.224052469,1.699276838,0.622421384,0.961270231,1.524774409
-2.858374288,-1.488082316,0.385725128,-2.337100615,0.498766705,-1.782661209,2.499601317,0.799717177,-0.533102623,1.149026567,0.891854634
-3.370343646,-2.14847835,-0.350126805,-4.639910859,-0.289732851,-3.740670852,1.712824875,-0.126496136,-1.097514609,1.704103639,0.428834992
-1.641982321,-0.187352514,1.643207565,0.135209371,1.808944,0.647036833,3.809264886,2.187076863,0.843530097,0.446563828,2.113944609
-2.006295665,-0.455703074,1.309880699,-0.650431611,1.429904029,-0.124156388,3.430227912,1.780523025,0.345941502,0.419312027,1.84393766
-3.387847915,-2.202793906,-0.102102254,-4.271877359,-0.028348319,-3.222228868,1.972048428,0.056086682,-0.857629942,1.677951263,0.806763945
-2.067024289,-1.319268048,0.385886955,-2.390442481,0.412166587,-2.313134384,2.413097851,0.989305621,0.212229803,1.577629609,0.992760421
-1.994028165,-1.258406988,0.275304219,-2.659186058,0.182943695,-2.765380436,2.183467473,0.849705024,0.226338471,1.784745893,0.83446643
-3.325199512,-2.034221658,-0.345353422,-4.183943804,-0.444355941,-4.048270562,1.556463128,0.098126481,-0.895221362,1.570161648,0.311451199
-2.615895179,-1.273323373,0.434941561,-1.941463229,0.558325596,-1.874531136,2.559366669,1.057193168,-0.117111991,1.138390336,0.764925568
-1.411050685,-0.47509637,0.813161423,-1.313612873,0.714643987,-1.670653213,2.716054945,1.477733979,0.648295413,1.257692665,1.47599734
-2.751733421,-1.264644143,0.592175613,-3.464561685,0.091926492,-2.707849161,2.098819068,0.328957498,-0.9001831,1.349396517,1.180372512
-2.86495196,-1.428662544,0.195029317,-3.416480109,0.036735057,-3.059222007,2.037076127,0.456539457,-0.524609608,1.303509359,0.812629812
-2.614485932,-1.284245922,0.39524446,-1.668520586,0.586078051,-1.771988478,2.587237265,1.152118692,-0.056923383,1.057150724,0.830609465
-1.947502802,-0.832541322,0.704816326,-1.885497618,0.649060896,-1.841374219,2.650141695,1.227368822,0.250213929,1.343356798,1.280953207
-2.528621779,-1.52862369,0.164146845,-3.190932731,0.199282274,-2.764802504,2.200095223,0.578530039,-0.325950464,1.314579039,0.49919296
-3.085783601,-1.550299906,0.181577477,-2.755330026,0.251458234,-2.523032972,2.254423808,0.665442125,-0.609354287,1.131764343,0.470286528
-2.442231395,-1.049794278,0.403794021,-1.906546622,0.591960997,-1.797122366,2.592778212,1.071254426,-0.113808062,0.971211564,0.79707472
-2.295586229,-1.080508914,0.430212565,-1.095986547,0.583486889,-1.479131975,2.587565832,1.307436236,0.345489805,1.157235731,1.118775583
-2.176753627,-0.994947427,0.502929485,-0.409119989,0.945122803,-0.765023147,2.946581916,1.70507441,0.607009627,1.15434362,1.423379643
-2.735363977,-1.304002817,0.37638807,-1.958344599,0.567556953,-1.825663594,2.569482347,1.037326966,-0.029135995,1.013767638,0.797934513
-2.570323304,-1.054827727,0.624033367,-1.471798034,0.656021286,-1.403686165,2.656965251,1.147432573,-0.085348746,1.19927754,1.187032757
-2.851027626,-1.331926171,0.339710049,-2.283419754,0.339691783,-2.029862403,2.343838162,0.772632262,-0.424823966,1.200499255,0.867806957
-2.955586182,-1.838700156,-0.201559619,-3.420404549,-0.229071965,-3.439054393,1.773627772,0.262284668,-0.855234788,1.233279407,0.244735928
-3.560577393,-1.763298493,0.091180146,-4.285648714,-0.208548024,-3.531954561,1.792101163,0.039550534,-0.862076033,1.393768829,0.248950979
-3.315858038,-2.136248637,-0.410567965,-4.430070524,-0.4595593,-4.067596721,1.541190645,-0.024539116,-1.05979684,1.807332902,0.367572251
-2.117358427,-0.739143472,1.074081587,-1.434433106,1.020442757,-1.085264741,3.021784763,1.418218792,0.305002879,0.849032505,1.025904984
-3.205888207,-2.010131928,-0.307205386,-3.9491177,-0.31328826,-3.779284226,1.687576807,0.220521526,-0.964474539,1.797088816,0.648483208
-2.457243252,-1.454514614,0.290092167,-3.131451888,0.451910136,-2.218672107,2.452197522,0.60087643,-0.370572132,1.58631338,1.051197043
-1.579160054,-0.982978284,0.636450474,-1.978209227,0.851608644,-1.479491654,2.852604896,1.212725901,0.628836512,1.632124815,1.409033471
-2.748679764,-1.597793637,0.219948168,-3.576744415,0.230284012,-2.708432032,2.23174779,0.402116031,-0.778240908,1.306880104,0.727390079
-3.031866091,-1.626813394,0.425535966,-3.76711457,0.267976011,-2.598304432,2.268979095,0.302957947,-0.792324854,1.323678682,0.534748385
-2.871351062,-1.628289085,0.314740535,-3.798464755,0.273684217,-2.574912717,2.274217235,0.283642678,-0.525573636,1.317131055,0.642518047
-2.929580915,-1.775424673,0.226415269,-3.794229507,0.257262021,-2.583651408,2.258190098,0.26604457,-0.660771625,1.564930514,1.024669327
-1.368249251,-1.208334775,-0.574567568,-2.244683676,-0.653196195,-4.367284654,1.347638065,1.005168531,0.666933748,2.417903462,0.727893565
-2.217957531,-1.338544659,0.233331566,-3.017010447,0.274239223,-2.600573361,2.275234614,0.655692428,-0.035752518,1.569077038,0.690374753
-2.329743303,-1.472503044,0.144525004,-3.049429451,0.226010755,-2.675502924,2.226843177,0.662613362,-0.362924604,1.549866968,0.734019429
-3.079590416,-1.871702987,0.013781422,-3.894618343,0.088826083,-2.99310794,2.089619939,0.244891106,-0.84751423,1.519661297,0.497485702
-2.870582814,-1.791491813,-0.079655742,-3.687123475,0.01886411,-3.127481322,2.019253739,0.355348261,-0.743783433,1.519616705,0.620162483
-2.537137586,-1.505674677,0.361928849,-3.24784305,0.317189902,-2.524434527,2.317700133,0.573538828,-0.427284991,1.578635992,0.524280525
-3.50715439,-2.178410732,-0.158560244,-4.618107669,-0.123864325,-3.412999846,1.877761442,-0.114763468,-1.198242898,1.574114147,0.42654684
-3.200884737,-2.039671003,0.079170847,-4.264864556,-0.044514485,-3.251108043,1.958222723,0.061419441,-0.930683346,1.411947604,0.591926414
-2.748076368,-1.706047132,-0.200372818,-3.542601145,-0.014329657,-3.088582788,1.988037926,0.39993577,-0.552969306,1.783549579,0.663132196
-1.768468631,-1.177865587,0.279127781,-2.364464585,0.528052771,-2.096703368,2.528200105,1.017165339,0.42369077,1.813667395,0.810647057
-2.842520551,-1.976222375,-0.386940793,-4.047666511,-0.145777591,-3.315691665,1.855424438,0.117994933,-0.705439365,1.767320532,0.467153506
-1.491125965,-1.076313702,-0.299489811,-2.371046059,-0.385834954,-3.685794793,1.615543209,0.918076035,0.557075201,2.404143956,0.806837863
