log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGA)
-3.100783779,-2.44546649,-0.531203962,-4.352151899,0.158202784,-3.353482021,2.158481235,0.258904826,-0.201443228,1.968385573,0.664527078
-1.60416813,-1.101175524,0.133215997,-1.591951055,0.707208898,-2.129030253,2.7075072,1.584820826,1.019468652,2.290895729,0.899775015
-1.29147931,-0.813579024,0.109587313,-0.724552393,1.168229995,-1.314978946,3.168410402,2.076769603,1.632466711,2.334622343,0.610157668
-2.798977916,-1.453896926,-0.178743133,-2.146419995,0.625476007,-2.286035367,2.625668044,1.322826895,0.255988446,2.119784057,0.391612276
-3.308976281,-1.623655864,0.244095975,-2.953249713,0.579439075,-2.258749084,2.579658647,0.812565973,-0.464424454,1.559118739,0.399317383
-2.814751846,-1.05283184,0.909907333,-2.027745606,1.067261318,-1.314817053,3.067409228,1.307139237,-0.110015943,1.542743896,0.723250167
-3.198403601,-1.724546415,0.296791045,-3.075552114,0.671340977,-2.208384692,2.671511763,0.824926433,-0.404277399,1.557161776,0.447321575
-3.218540463,-1.795211624,0.162998838,-2.62854145,0.77983073,-1.990309863,2.780011805,1.019918061,-0.408196379,1.541569033,0.440039164
-2.476449146,-1.605547114,0.21454721,-2.15914768,0.885595281,-1.79677432,2.885963453,1.274407875,0.180090607,1.578078247,0.565906204
-3.308437236,-1.498681731,0.377540005,-2.632496768,0.726673303,-1.986644973,2.726848785,0.972548994,-0.371173782,1.56637976,0.61226822
-2.700059761,-1.44817827,0.438904208,-2.277552356,1.003556432,-1.546467524,3.00404782,1.220365328,-0.039265655,1.576770816,0.71926314
-3.220384455,-1.483947992,0.445029722,-2.154798568,0.930001784,-1.579548519,2.930231605,1.207851504,-0.295090351,1.598443343,0.801938693
-2.302203374,-1.41268056,0.496882453,-1.841385276,1.160624784,-1.204498189,3.160854269,1.402396777,0.332335216,1.6489948,0.966541666
-3.206941867,-1.925222152,-0.01158487,-2.909019105,0.606167232,-2.330440859,2.606566429,0.866087836,-0.498643089,1.653859725,0.362845783
-1.544811732,-0.42711444,1.357588339,0.259098029,1.979277367,0.546155339,3.979317678,2.3775872,1.201635294,1.186404644,1.957002158
-2.470162607,-0.79019451,1.079054791,-0.944329546,1.520085434,-0.345962817,3.520244671,1.798170167,0.431358804,1.18451082,1.463635398
-2.458463525,-0.962582706,1.003748109,-1.437488224,1.39732029,-0.60043402,3.397600924,1.581292318,0.249210926,1.619843743,1.261020931
-1.481175246,-0.992044011,-0.122061792,-1.676828151,0.490013771,-2.586511139,2.490253047,1.569577958,1.45976563,2.567711278,0.596361087
-2.563569804,-1.806526896,0.077578011,-2.964424088,0.45832519,-2.725770419,2.458534841,0.928112453,0.307040889,1.878393432,0.348754755
-2.451604044,-1.221543919,0.567128052,-1.962709405,0.982943929,-1.59636975,2.983137546,1.398356462,0.383546037,1.384459972,0.582683685
-2.807704194,-1.339541287,0.541398191,-2.392933655,0.852240147,-1.843357765,2.852325751,1.179655682,0.021928449,1.378897739,0.513105277
-2.182572156,-1.297846971,0.018916283,-1.315772314,0.929564771,-1.631669176,2.930188786,1.668116821,0.677808972,1.550118719,0.718887369
-2.326962938,-1.207771438,0.780012174,-1.527518071,1.095841907,-1.379126586,3.096082463,1.59715547,0.509860527,1.424989117,0.880593302
-2.890850716,-1.294446779,0.658592598,-2.377889497,0.812376472,-2.004187798,2.812608265,1.22369066,-0.001568319,1.481911533,0.241454089
-1.635507125,-0.621210583,0.858032538,-0.039447048,1.616977395,-0.3251573,3.617145543,2.333656864,1.28598171,1.475487225,1.262515335
-2.5707887,-1.291983108,0.398639785,-1.520332081,1.009917473,-1.561787601,3.010088038,1.610854706,0.439220623,1.472653282,0.663775371
-3.191477593,-1.740550031,0.07216654,-2.895523884,0.557094004,-2.378757093,2.557261889,0.894703306,-0.412474504,1.454274209,0.367388579
-2.119501672,-0.868964088,1.052923975,-1.089994028,1.421695695,-0.635661947,3.421786506,1.804722096,0.647230464,1.462549843,1.330007438
-2.364613267,-0.915332498,0.752293775,-2.111891301,0.923989016,-1.715835151,2.924142006,1.348598684,0.209502656,1.905670826,0.660125845
-3.285323324,-1.908312828,0.065613173,-3.163779835,0.509092361,-2.401528842,2.509345849,0.740123329,-0.415120106,1.551444525,0.584679122
-2.564840671,-1.519365412,0.258273779,-2.180089579,0.945922857,-1.506477029,2.946108685,1.219010867,0.131454382,1.547853496,0.909779113
-3.049689804,-1.875271372,0.018013361,-2.939688537,0.644815268,-2.190220098,2.644905695,0.85185523,-0.211226408,1.542799533,0.498591261
-2.967206761,-1.613097337,0.245822189,-2.311119257,0.928192038,-1.576501252,2.928353943,1.164112941,-0.201983669,1.541216454,0.85718482
-2.610285171,-1.5464889,0.328876544,-2.238273486,0.969470662,-1.510717813,2.969736005,1.208344865,-0.019340061,1.552960758,0.815429053
-2.954031132,-1.761243293,0.354895043,-2.675491637,0.770178713,-2.02815555,2.770439887,1.025015368,-0.199847482,1.614541298,0.546997307
-2.056825829,-0.796689908,0.868641072,-0.965792478,1.346829786,-0.444567209,3.347851665,1.726057092,0.702712741,1.744154903,1.633652586
-2.891246465,-1.46269984,0.334817002,-1.821898848,0.943795343,-1.152140971,2.943932041,1.222912937,-0.135442387,1.742780694,1.225873268
-2.565490427,-1.553382822,0.299044226,-2.438065489,0.934470919,-1.661518636,2.934576756,1.133637856,-0.019271513,1.52796806,0.666392629
-2.548157084,-1.530179393,-0.03656335,-2.688879765,0.601259606,-2.441243968,2.601508105,1.079761269,0.059617667,1.921572359,0.640869978
-2.419333179,-1.558923276,-0.076170473,-2.801230294,0.546220519,-2.565665506,2.546617888,1.031070506,0.288128464,1.880803539,0.904161516
-2.525523417,-1.454933211,0.44584507,-2.245665058,1.001094874,-1.611152624,3.001342433,1.275184082,0.140282746,1.45868742,0.611325014
-2.136634658,-1.215366594,0.337815226,-1.360020635,1.12692793,-1.32963878,3.127041068,1.700233045,0.828321845,1.403505297,0.711507314
-2.646365894,-1.690356181,0.023805066,-2.580032107,0.741613613,-2.114315843,2.741840667,1.101839901,-0.020106945,1.463069459,0.352579288
-2.243733443,-1.231475926,0.341998739,-1.627736528,1.192228289,-1.227055783,3.192449764,1.572109029,0.51082306,1.477773436,0.70255522
-2.892318026,-1.539037659,0.369967921,-2.031601806,1.058914033,-1.452619802,3.059159896,1.352551837,-0.016540938,1.483196685,0.646317703
-2.104583803,-1.348710455,0.575134984,-1.745110464,1.144328608,-1.223724494,3.144803268,1.479869498,0.610963308,1.649680279,0.833526604
-2.902632199,-1.792509716,0.057512991,-2.52725001,0.778360833,-1.91629561,2.778509373,1.070110118,-0.158956838,1.655680312,0.576108562
-2.671627197,-1.6273828,0.086447548,-2.380565899,0.750008587,-1.759854495,2.75045456,1.030913853,0.004434245,1.515356787,0.643916739
-1.09557819,-0.23934705,1.644050424,0.255568577,2.029597803,0.507425836,4.02981858,2.534762644,1.605279494,1.139754525,1.810532611
-1.946354236,-0.737403302,1.073775504,-0.882248684,1.522464516,-0.528889257,3.522543748,1.949061734,0.754276804,1.129067841,1.204087812
-2.371402067,-0.95462583,0.66235754,-1.24789148,1.46304937,-0.689455215,3.463574221,1.785758423,0.520707833,1.543651272,1.02283119
-3.138578059,-1.579640869,0.213560669,-3.072576648,0.598433132,-2.296256298,2.598761735,0.812925348,-0.533418177,2.042133786,0.350673084
-2.611487573,-1.566041491,-0.130406182,-2.45678167,0.574223015,-2.253594384,2.575549482,1.107217682,0.170650925,1.828542451,0.787794928
-1.699585567,-0.922533079,0.413497347,-1.470680958,1.061477055,-1.44894622,3.061885515,1.659916071,0.992600617,1.446670092,0.733801838
-2.29701169,-1.244958745,0.228493296,-1.957881462,0.921301263,-1.610374617,2.921659995,1.404127482,0.402064526,1.673462931,0.753983357
-2.233574497,-1.354690189,0.076872814,-2.071787876,0.712502234,-2.161458059,2.712819318,1.339498201,0.407468669,1.522148582,0.334629393
-3.079427378,-1.739531847,-0.012960935,-3.214631031,0.526680826,-2.581158917,2.5271264,0.81761959,-0.386078809,1.949727994,0.756576299
-3.181718454,-2.167817589,-0.383266169,-3.747687332,0.240430808,-3.158149776,2.240675245,0.549725853,-0.421210698,1.937151559,0.349090236
-2.718019919,-1.432268535,0.244810427,-2.442250922,0.721491087,-2.076840011,2.721878911,1.129064054,-0.180759463,1.436159412,0.717514533
-1.461240556,-1.167900239,0.007831114,-1.740469552,0.403817936,-2.633949583,2.404261271,1.512869378,1.347244378,2.503770265,0.753317201
-3.108030938,-1.680244923,0.097455363,-2.877723508,0.570716722,-2.328975951,2.570821944,0.887106582,-0.361596498,1.367383122,0.447562611
-1.681222583,-0.622419751,1.025262797,-0.509439988,1.626527936,-0.312764825,3.626722778,2.110253621,1.116304476,1.457662143,1.31938302
-3.107987088,-1.619057309,0.00288766,-2.863766573,0.496800579,-2.533529596,2.496969628,0.892007733,-0.325601919,1.48684408,0.331788355
-2.204760281,-0.985186792,0.583225368,-1.609868417,1.11102797,-1.278528469,3.111194752,1.549256728,0.380889902,1.332155813,0.961490841
-2.591816358,-1.252579073,0.443858788,-1.430092063,1.232217907,-1.095444259,3.232400907,1.646785692,0.363425224,1.41599507,0.953764612
-3.160891007,-1.530804175,0.185725485,-2.473083583,0.739035407,-1.946609903,2.739124397,1.059637909,-0.357395276,1.380315377,0.750900059
-2.785607792,-1.306807869,0.445030144,-2.047082656,0.919956123,-1.564974463,2.920115843,1.256610729,-0.1151236,1.487961491,0.873430584
-1.398373248,-0.286552151,1.389025336,-0.04945251,1.885337614,0.281135273,3.885464628,2.332952716,1.245006229,1.357204295,1.715518602
-2.326296105,-1.062491484,0.225192489,-1.888524305,0.920491553,-1.620046431,2.920583116,1.370844813,0.172552455,1.361661723,0.798072251
-2.229720456,-1.013071976,0.631164278,-1.289836986,1.271092703,-0.927378616,3.271239425,1.679375058,0.445662931,1.391540627,1.070527584
-2.357998268,-1.296975626,0.446846037,-1.524362654,1.233056847,-1.02395418,3.233315524,1.59143394,0.456937129,1.446855455,0.966258239
-2.276036604,-1.001783633,0.639726586,-1.435448673,1.271503598,-1.037977107,3.27158774,1.675051806,0.505671523,1.454270807,0.977937174
-3.439611201,-2.041588897,-0.363846748,-3.460080974,0.333043647,-2.974727579,2.333245833,0.69124409,-0.660172445,1.988285446,0.421515599
-2.324114721,-0.867994732,0.719515581,-1.177323069,1.328293391,-0.701173527,3.32844373,1.691051803,0.323570519,1.398572477,1.339193253
-2.997573482,-1.879771075,0.068621337,-2.843711104,0.611949415,-2.295448072,2.612183802,0.937456896,-0.291558951,1.335380641,0.321318589
-3.285779434,-1.774095936,0.19356346,-3.11189437,0.538768064,-2.431675974,2.538832512,0.809873306,-0.415962508,1.429398237,0.331452762
-2.047970862,-1.240045298,0.106508772,-1.449602936,0.963966123,-1.641493692,2.964068081,1.705535703,0.931644906,1.400760395,0.649836538
-2.750018423,-1.302834343,0.631417793,-2.073016915,0.976721348,-1.558246718,2.976790865,1.32202123,-0.017664779,1.396989994,0.645731576
-2.446138068,-0.763156807,1.207483862,-1.038775503,1.483319274,-0.392613772,3.483409675,1.793308495,0.341084671,1.389688858,1.490285203
-2.530607386,-1.263726814,0.506839515,-1.497390011,1.260231018,-1.013416386,3.260298776,1.62975806,0.358653212,1.251499838,0.953644646
-2.307150349,-1.130138046,0.436833862,-1.969973729,0.862051357,-1.791461988,2.862460162,1.352822719,0.326895116,1.780365708,0.615728419
-2.964429015,-1.432930843,0.280234085,-2.468769163,0.750223816,-1.905899102,2.750472956,1.047288453,-0.06257052,1.568043582,0.617759058
-2.130175274,-0.619721174,1.233367455,-0.507745658,1.755140996,0.023926428,3.755224271,2.092262671,0.664778651,1.394082653,1.585357542
-2.377096681,-1.657043933,-0.096938461,-2.59481332,0.579047638,-2.48551263,2.579416984,1.128536278,0.508029379,1.886518081,0.423757814
-1.922400131,-1.107542164,0.614759259,-1.434696199,1.269236235,-1.015126692,3.269732569,1.655484329,1.083687806,1.48192392,0.976126891
-2.640809614,-1.562826079,0.2949928,-2.215972991,1.138012149,-1.293075811,3.138337222,1.27740088,0.105244715,1.079208243,0.84832444
-2.872941378,-1.57129633,0.22188948,-2.463832936,0.850575068,-1.799038413,2.850883438,1.092915823,0.043839109,1.456558845,0.680951621
-1.566778395,-0.469371249,1.338817693,-0.182748905,1.90528493,0.388114212,3.905414197,2.270410093,1.214516136,1.085322581,1.875679839
-2.876680934,-1.587514361,0.277360068,-2.487404711,0.974944321,-1.661828675,2.975195068,1.153381021,-0.065275775,1.089825809,0.63136113
-2.746562575,-1.598142108,0.221741867,-2.767080507,0.668447673,-2.255657357,2.668701294,1.013289668,-0.069611984,1.085322581,0.440722092
-2.240451749,-0.987772624,0.754511048,-1.493403017,1.35041241,-0.874731103,3.350668328,1.609536593,0.482502471,1.136011428,1.062182716
-3.051808809,-1.753143632,0.082515165,-3.101160623,0.505009139,-2.431109741,2.505171065,0.771775967,-0.296296435,1.616842815,0.394398294
-3.18042854,-1.650118257,0.19890712,-2.787911174,0.84016387,-1.816187474,2.840278724,0.922985403,-0.365398035,1.321552929,0.657350585
-2.26260328,-1.501821292,0.27723016,-2.38684706,0.92546053,-1.741113486,2.925908557,1.188002154,0.424307905,1.421475936,0.54885271
-2.513367708,-1.351191454,0.308931348,-2.097853189,1.043233169,-1.503275391,3.043404387,1.30464537,0.526091585,1.432944695,0.676550358
-2.830737676,-1.637447352,0.246974187,-2.643373579,0.746976342,-1.91305985,2.747111284,0.949647274,-0.21700932,1.618185529,0.620100483
-2.777966531,-1.619275944,0.208347197,-2.497168358,0.951443594,-1.726554997,2.951671379,1.157241499,-0.083238224,1.3120729,0.57955696
-3.195117723,-1.976467263,0.093307845,-3.1931836,0.691863578,-2.133355742,2.691949083,0.755068395,-0.413604422,1.264628836,0.546337576
-2.903835098,-1.493755969,0.392810065,-2.339333358,0.891876392,-1.542275759,2.89202955,1.065065532,-0.318949111,1.603623534,0.99902555
-2.885472162,-1.332845088,0.706817025,-2.057417607,1.104670078,-1.140329213,3.104748905,1.229723969,-0.089180491,1.617358189,1.159254995
-1.958378258,-1.438222186,-0.119572748,-2.314885213,0.566171392,-2.502717563,2.566353424,1.277648264,0.865180185,1.916183919,0.399032092
-0.731020581,0.165125876,1.603501947,1.001761327,2.271527875,1.127707036,4.271581643,2.859564522,2.062392426,0.752428016,2.262747713
-2.350316639,-1.116435307,0.636207455,-1.471842493,1.251997398,-0.816917497,3.25205727,1.60327726,0.563250542,0.737067052,1.432298164
-2.598205503,-1.468067624,0.324666016,-2.224735048,0.944583703,-1.617795003,2.944679539,1.294861072,0.250320795,0.836171928,0.87746586
-1.485844048,-0.397141234,1.167393027,-0.055888853,1.959772033,0.559535234,3.95980832,2.311861062,1.199009661,0.837038266,2.044020429
-2.697035007,-1.350571287,0.343798532,-1.996128132,1.046822182,-1.436306553,3.046930948,1.390541574,0.194174146,1.09510789,1.007037828
-1.759876993,-0.946816464,0.635707886,-1.019789008,1.338413533,-0.824615189,3.338717336,1.864819064,1.136984587,1.425245609,1.16057643
-2.903431325,-1.760078503,-0.252696288,-2.765788164,0.595110514,-2.352210081,2.59524457,1.00960635,-0.10114976,1.239031131,0.378841628
-1.800154424,-0.991464773,0.84700595,-1.000396489,1.487854261,-0.455259357,3.487916771,1.879416128,1.013012038,1.055753254,1.391666769
-1.631070336,-0.570588333,0.688917086,-0.669915964,1.462190511,-0.684062345,3.462294028,2.098314204,1.236065925,1.032057388,1.176084068
-3.001691836,-1.35958159,0.360706548,-2.35789735,0.720115686,-1.698856828,2.720664285,0.997600285,-0.233277688,1.7247916,0.901011259
-2.309333562,-1.190670494,0.294243629,-1.552811878,1.097799064,-1.281849736,3.098084686,1.58260975,0.541427061,1.239561363,1.052783414
-2.424304425,-1.3898435,0.402692539,-1.987258009,1.047988689,-1.418059077,3.048090862,1.414848458,0.286573122,0.988690538,0.823702466
-2.766474665,-1.502866192,0.184172416,-2.364709657,0.773928768,-1.906074413,2.774125649,1.157682515,-0.040662411,1.675557893,0.523623357
-2.047435968,-1.246236053,0.197652556,-2.194433661,0.685872946,-2.173030554,2.686895568,1.291861513,0.688622011,1.848905464,0.779573093
-2.104130396,-0.902193115,1.14222815,-0.966242318,1.460452451,-0.465685329,3.460508684,1.872753169,0.57168273,0.528695553,1.374185638
-2.525246608,-1.023066085,0.826388767,-1.428102061,1.171702709,-0.982866003,3.17179741,1.525368463,0.148276878,0.858712227,1.247931642
-1.446327305,-0.350142122,1.130744321,-0.041942046,1.756987538,0.059525118,3.757145057,2.332954339,1.582684027,1.159847753,1.621121586
-2.873707432,-1.653440515,0.03789985,-2.669756595,0.627837191,-2.260495826,2.627995413,1.009597325,-0.129677798,1.150123755,0.555644271
-2.159824085,-0.83462961,0.798789122,-0.988619263,1.360536086,-0.572071786,3.360671796,1.783304329,0.604888222,1.142707197,1.518858726
-2.551780775,-1.083165748,0.616821496,-1.345516914,1.248148504,-0.925514114,3.248197314,1.629189802,0.316021688,1.002996429,1.293930044
-0.923779894,0.179945825,1.741216891,1.173375752,2.245445054,1.226017255,4.245542046,2.817425251,1.757238698,0.834380408,2.31655691
-1.801840059,-0.420686147,1.252353514,-0.406470291,1.568892301,-0.180122957,3.568995705,2.032372501,0.79732981,0.835965787,1.59754983
-1.950884451,-0.482511056,1.073503741,-0.426181335,1.55030634,-0.155285948,3.550333371,1.996974317,0.686168259,0.834380408,1.694111173
-1.675210213,-0.259713798,1.272164658,-0.210293985,1.699587318,0.094356587,3.699756551,2.139513385,1.055211781,0.822758344,1.782909216
-2.577333203,-0.980045228,1.002686309,-1.389846629,1.363145585,-0.586262657,3.363223828,1.597001315,0.195353265,0.568026016,1.339904495
-3.21229817,-1.829180582,-0.048607758,-2.854407411,0.556506451,-2.248155969,2.55669253,0.822873075,-0.41415034,1.350980365,0.707304936
-1.708069036,-0.565772864,1.005215032,-0.456792046,1.540039849,-0.335570794,3.540064973,2.067635913,1.040934978,0.961270231,1.524774409
-2.821155778,-1.488082316,0.385725128,-2.08408903,0.889548394,-1.577093725,2.889658086,1.268764323,0.090982757,1.149026567,0.891854634
-3.095991181,-1.79858435,0.048599899,-2.855991872,0.561454261,-2.320294175,2.561885796,0.869662586,-0.30003971,1.704103639,0.428834992
-1.641982321,-0.187352514,1.643207565,0.17095934,1.913863824,0.659813313,3.913931496,2.344614941,1.049820702,0.446563828,2.113944609
-2.006295665,-0.455703074,1.309880699,-0.623186787,1.541741557,-0.108161579,3.541805739,1.922197425,0.53259088,0.419312027,1.84393766
-2.617001496,-1.340974952,0.2681374,-2.121666143,0.845592106,-1.717584498,2.846019365,1.169615844,-0.005573419,1.677951263,0.806763945
-1.624115874,-0.765990326,0.409423334,-0.741258956,1.186261487,-1.135726984,3.186699162,1.977576824,1.164247292,1.577629609,0.992760421
-1.9418038,-1.258406988,0.275304219,-1.236175462,0.90777705,-1.643932147,2.908231323,1.66178496,1.110324378,1.784745893,0.83446643
-2.884111657,-1.55937423,0.063851686,-2.438538477,0.542005493,-2.364881553,2.542178405,1.093500336,-0.105705192,1.570161648,0.311451199
-2.541915379,-1.215460142,0.502244276,-1.249093192,1.134048374,-1.315400385,3.134373042,1.74832561,0.615202881,1.138390336,0.764925568
-1.019956636,-0.367625644,0.995148707,0.584949739,1.788392691,0.048635325,3.788746247,2.651412147,1.825462536,1.257692665,1.47599734
-2.522567749,-1.00321851,0.680621071,-1.205312106,1.206149939,-0.99149408,3.206416324,1.698065226,0.440430082,1.349396517,1.180372512
-2.417070171,-1.257343809,0.195029317,-1.352827232,0.984731585,-1.541477315,2.985060355,1.660460987,0.552520403,1.303509359,0.812629812
-2.388198532,-1.034152247,0.40554702,-1.012435087,1.203916462,-1.187140704,3.204244633,1.874381368,0.69999752,1.057150724,0.830609465
-1.916601683,-0.784925228,0.704816326,-0.184846223,1.565720843,-0.407244064,3.565895791,2.251340494,1.283766817,1.343356798,1.280953207
-2.447013531,-1.412670106,0.164146845,-1.794466888,0.881964327,-1.8528201,2.882273928,1.46914978,0.605943651,1.314579039,0.49919296
-2.792370181,-1.550299906,0.181577477,-2.162355509,0.741129487,-2.073450265,2.741243313,1.296638247,0.151954865,1.131764343,0.470286528
-2.431420578,-1.049794278,0.474253548,-1.358312728,1.104072808,-1.369614284,3.104175723,1.712113508,0.616228459,0.971211564,0.79707472
-1.907961877,-0.795685999,0.627590898,-0.364650471,1.431287507,-0.675023007,3.431627816,2.176900861,1.221365788,1.157235731,1.118775583
-1.58443769,-0.534601309,0.79530719,0.279593298,1.711874828,-0.09777943,3.712096181,2.505010029,1.474473462,1.15434362,1.423379643
-2.25526792,-1.20619758,0.37638807,-1.170286225,1.140908986,-1.320490672,3.141063083,1.808186853,0.736106077,1.013767638,0.797934513
-2.028877251,-0.805903899,0.753056243,-0.628051025,1.420943004,-0.701212368,3.421016912,2.041986749,0.877482572,1.19927754,1.187032757
-2.50321958,-1.247397279,0.408648733,-1.47571198,1.076651285,-1.350198387,3.076724695,1.630131688,0.436213342,1.200499255,0.867806957
-2.775170736,-1.560009934,0.020476361,-2.26060269,0.665925811,-2.252522665,2.666209654,1.249172412,0.113343925,1.233279407,0.244735928
-3.245600439,-1.763298493,0.091180146,-3.263961629,0.370956302,-2.814244427,2.371362503,0.7374006,-0.40733998,1.393768829,0.248950979
-2.845592083,-1.678397687,-0.055587098,-2.809071238,0.286745552,-2.68457717,2.287790337,0.816494189,-0.240355231,1.807332902,0.367572251
-2.117358427,-0.739143472,1.074081587,-0.758249006,1.443766795,-0.728565804,3.443954823,2.022583924,0.839961427,0.849032505,1.025904984
-2.691667898,-1.281597299,0.094567943,-2.168531127,0.478058213,-2.294201526,2.479090406,1.09419166,-0.107087012,1.797088816,0.648483208
-2.231252183,-1.238352533,0.541027588,-1.702193756,1.204459733,-1.067851011,3.204543789,1.468134253,0.637321,1.58631338,1.051197043
-1.462349501,-0.818594708,0.807933662,-0.539781249,1.469677312,-0.529904728,3.469900884,2.067560369,1.588946847,1.632124815,1.409033471
-2.722299923,-1.597793637,0.274513842,-2.567509329,0.839394634,-1.877691616,2.839452982,1.085516762,0.089163741,1.306880104,0.727390079
-2.72802715,-1.610534134,0.425535966,-2.532380536,0.837562384,-1.896071748,2.837707028,1.082991514,0.120601215,1.323678682,0.534748385
-2.542249567,-1.628289085,0.314740535,-2.72690659,0.775010312,-1.998771632,2.775153333,1.011231049,0.241580103,1.317131055,0.642518047
-2.214553211,-1.375926278,0.454133042,-1.88343729,1.090099022,-1.267503416,3.090281911,1.338221514,0.431775035,1.564930514,1.024669327
-0.960535535,-0.827777079,0.062895736,-1.071905494,0.367837021,-2.772382064,2.367957382,1.865808137,1.708761781,2.417903462,0.727893565
-1.872285096,-1.226973184,0.413193267,-1.463890943,1.025724082,-1.515744385,3.026035307,1.617593071,1.07797641,1.569077038,0.690374753
-2.145772859,-1.229106749,0.635312622,-1.798219448,1.071691185,-1.403594815,3.072007313,1.483775702,0.701381393,1.549866968,0.734019429
-2.597900806,-1.485576744,0.204307909,-2.355855695,0.752404226,-2.086120825,2.752722834,1.159101268,0.211728311,1.519661297,0.497485702
-2.465634106,-1.441566884,0.217566028,-2.023917461,0.782013272,-1.992010028,2.782453776,1.321228872,0.407000209,1.519616705,0.620162483
-2.455768064,-1.505674677,0.361928849,-2.298030277,0.869813211,-1.854408397,2.870238106,1.226472476,0.399854515,1.578635992,0.524280525
-3.00361931,-1.802906323,0.103432541,-2.90122931,0.654042522,-2.22795799,2.654262127,0.847764692,-0.199818159,1.574114147,0.42654684
-3.131305653,-1.729327474,0.235030423,-2.975733582,0.769006679,-2.01186845,2.769208424,0.892617488,-0.31695717,1.411947604,0.591926414
-2.398342657,-1.690097431,-0.100765828,-2.532193321,0.683390783,-2.157147206,2.68414873,1.068088231,0.315997241,1.783549579,0.663132196
-1.507128655,-1.177865587,0.279127781,-1.599054199,1.00092375,-1.622788038,3.001058596,1.623849965,1.257169415,1.813667395,0.810647057
-2.481239624,-1.776852812,-0.240373027,-2.499932327,0.511351338,-2.471132863,2.511785659,0.993716761,0.271087917,1.767320532,0.467153506
-1.086910157,-0.782004744,0.069232868,-1.116799548,0.536464975,-2.500893997,2.53687905,1.827327479,1.634241095,2.404143956,0.806837863
-1.960175352,-1.106175791,0.197065648,-1.773022879,1.019051999,-1.476591678,3.019303207,1.486305068,0.716808564,1.685088036,0.847695602
-2.458065886,-1.310114534,0.144798129,-2.344266731,0.808609365,-1.899026401,2.809137469,1.16202862,0.168560261,1.778289363,0.697325454
-2.593019293,-1.502798711,0.112474437,-2.533330794,0.653300754,-2.273712367,2.653412066,1.107625503,0.104235785,1.681943291,0.466057349
