log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGA)
-2.738819382,-1.605547114,0.21454721,-2.225641575,0.81586232,-1.866432574,2.816338123,1.202724321,0.056846924,1.578078247,0.565906204
-3.308437236,-1.498681731,0.377540005,-2.648134787,0.683484986,-2.006567601,2.683734202,0.932005078,-0.443229917,1.56637976,0.61226822
-2.793602679,-1.44817827,0.438904208,-2.323410691,0.936575144,-1.611978201,2.936784594,1.161947602,-0.116933406,1.576770816,0.71926314
-3.220384455,-1.483947992,0.445029722,-2.181542475,0.873800043,-1.613736834,2.874140607,1.15507929,-0.353159717,1.598443343,0.801938693
-2.302203374,-1.485446895,0.496882453,-1.887741876,1.100131278,-1.254098817,3.100477936,1.338700236,0.233056578,1.6489948,0.966541666
-3.206941867,-1.925222152,-0.01158487,-2.949675513,0.546184756,-2.380709726,2.546737767,0.806266991,-0.584029193,1.653859725,0.362845783
-1.544811732,-0.42711444,1.357588339,0.254409233,1.958316638,0.541369946,3.958522093,2.353172849,1.173343673,1.186404644,1.957002158
-2.470162607,-0.79019451,1.079054791,-0.949121273,1.498965427,-0.350898038,3.49907142,1.775456193,0.399391832,1.18451082,1.463635398
-2.458463525,-0.962582706,1.003748109,-1.45972675,1.356278222,-0.618084195,3.356508711,1.535749779,0.191288564,1.619843743,1.261020931
-1.481383224,-1.124530128,-0.122061792,-1.775725527,0.399472613,-2.700508741,2.39989583,1.492221469,1.360513071,2.567711278,0.596361087
-2.563569804,-1.806526896,0.077578011,-3.023473531,0.411569208,-2.767084215,2.411753348,0.869618309,0.260003983,1.878393432,0.348754755
-2.615082322,-1.221543919,0.567128052,-2.02296258,0.95195393,-1.610900468,2.952211001,1.333981717,0.24817885,1.384459972,0.582683685
-2.977846198,-1.339541287,0.541398191,-2.445194295,0.822196181,-1.856363569,2.822348534,1.118555283,-0.084954728,1.378897739,0.513105277
-2.182572156,-1.297846971,0.018916283,-1.405921289,0.868665487,-1.677320948,2.869066928,1.580314994,0.540046815,1.550118719,0.718887369
-2.405980223,-1.207771438,0.780012174,-1.564495341,1.063048,-1.395376455,3.063325936,1.543070063,0.42488266,1.424989117,0.880593302
-2.890850716,-1.294446779,0.658592598,-2.412754398,0.778792697,-2.0232464,2.778981847,1.179907391,-0.065412202,1.481911533,0.241454089
-1.635507125,-0.621210583,0.858032538,-0.092060422,1.564781037,-0.367101328,3.565231997,2.275287159,1.220566987,1.475487225,1.262515335
-2.5707887,-1.291983108,0.398639785,-1.55993506,0.961687726,-1.597381278,2.962250698,1.558692835,0.374515857,1.472653282,0.663775371
-3.191477593,-1.740550031,0.07216654,-2.918016805,0.527654571,-2.389251354,2.527906442,0.85097517,-0.472218623,1.454274209,0.367388579
-2.119501672,-0.868964088,1.052923975,-1.140213164,1.388931902,-0.648936155,3.389131243,1.743270122,0.547977557,1.462549843,1.330007438
-2.364613267,-0.915332498,0.752293775,-2.125912714,0.898592944,-1.725510734,2.898781532,1.319156461,0.143394831,1.905670826,0.660125845
-3.336406272,-1.908312828,0.065613173,-3.209516818,0.455943521,-2.432287207,2.456303223,0.675428077,-0.466474198,1.551444525,0.584679122
-2.83962056,-1.519365412,0.258273779,-2.208943994,0.906715456,-1.521842176,2.906978717,1.166796762,0.064812746,1.547853496,0.909779113
-3.253537643,-1.875271372,0.018013361,-3.000345726,0.58805613,-2.231048108,2.58859015,0.782021803,-0.273505022,1.542799533,0.498591261
-2.967206761,-1.613097337,0.245822189,-2.358698572,0.872582144,-1.613095974,2.873061202,1.09909634,-0.264956853,1.541216454,0.85718482
-2.805576425,-1.5464889,0.328876544,-2.279799855,0.918220468,-1.540396283,2.918797114,1.148284908,-0.133690975,1.552960758,0.815429053
-3.110539162,-1.761243293,0.354895043,-2.784323155,0.701367919,-2.102105484,2.70162666,0.93862146,-0.296918162,1.614541298,0.546997307
-2.057541332,-0.880425069,0.868641072,-1.148502821,1.147389986,-0.649422409,3.150443202,1.553865948,0.618554982,1.744154903,1.633652586
-2.891246465,-1.46269984,0.334817002,-1.898902648,0.812728897,-1.235108787,2.813818356,1.098422772,-0.220072553,1.742780694,1.225873268
-2.565490427,-1.553382822,0.299044226,-2.51974562,0.866165731,-1.724700409,2.866212621,1.054434763,-0.108347653,1.52796806,0.666392629
-2.558248614,-1.530179393,-0.03656335,-2.804921975,0.530291567,-2.531562919,2.530568483,0.998107125,-0.050827566,1.921572359,0.640869978
-2.419333179,-1.558923276,-0.076170473,-2.862997005,0.496084764,-2.613814758,2.496237398,0.973283379,0.210136793,1.880803539,0.904161516
-2.525523417,-1.454933211,0.44584507,-2.280472636,0.959464005,-1.640945187,2.959719417,1.229740763,0.100741445,1.45868742,0.611325014
-2.23892876,-1.303374846,0.337815226,-1.498100037,1.078498828,-1.369799216,3.079025746,1.603426845,0.646021109,1.403505297,0.711507314
-2.646365894,-1.690356181,0.023805066,-2.603896641,0.707024343,-2.133936481,2.707206846,1.062841185,-0.063803378,1.463069459,0.352579288
-2.243733443,-1.231475926,0.341998739,-1.671384626,1.138826544,-1.27540854,3.139208728,1.517249787,0.463208048,1.477773436,0.70255522
-2.892318026,-1.539037659,0.369967921,-2.06857502,1.01188952,-1.486050263,3.012049006,1.301625018,-0.062612134,1.483196685,0.646317703
-2.225900636,-1.35307156,0.575134984,-1.821803577,1.076081317,-1.294723509,3.076994513,1.405130604,0.508185244,1.649680279,0.833526604
-3.098598499,-1.792509716,0.057512991,-2.606003728,0.702657967,-1.98324534,2.702895543,0.987112433,-0.250161894,1.655680312,0.576108562
-2.671627197,-1.6273828,0.028747176,-2.756114407,0.500961067,-2.177750904,2.501892643,0.790131985,-0.117357507,1.515356787,0.643916739
-1.09557819,-0.23934705,1.644050424,0.222607039,2.006656854,0.499556116,4.006751121,2.492461092,1.548269553,1.139754525,1.810532611
-1.946354236,-0.737403302,1.073775504,-0.897977319,1.499797723,-0.536714858,3.499895297,1.916106619,0.71289985,1.129067841,1.204087812
-2.371402067,-0.95462583,0.66235754,-1.322002718,1.390686319,-0.772678191,3.391036296,1.719043272,0.461862095,1.543651272,1.02283119
-3.138578059,-1.579640869,0.213560669,-3.182943111,0.494968425,-2.435785573,2.49545646,0.718644986,-0.591776701,2.042133786,0.350673084
-2.71574387,-1.566041491,-0.139746423,-2.799987897,0.467853272,-2.648098855,2.46802547,1.002611236,0.076693034,1.828542451,0.787794928
-1.699585567,-0.922533079,0.413497347,-1.555993298,1.002743066,-1.502709002,3.002831043,1.583984042,0.889957791,1.446670092,0.733801838
-2.29701169,-1.244958745,0.228493296,-2.094385537,0.81295101,-1.74546184,2.813497881,1.306369988,0.293970221,1.673462931,0.753983357
-2.233574497,-1.354690189,0.076872814,-2.135500178,0.659927448,-2.203992267,2.659995381,1.274101009,0.318596702,1.522148582,0.334629393
-3.079427378,-1.739531847,-0.012960935,-3.26377939,0.474684183,-2.629464979,2.474815443,0.764448815,-0.445807011,1.949727994,0.756576299
-3.181718454,-2.167817589,-0.383266169,-3.783002419,0.202079865,-3.183725163,2.202283724,0.504635783,-0.460763468,1.937151559,0.349090236
-2.718019919,-1.432268535,0.244810427,-2.470672685,0.676133147,-2.104437293,2.676536849,1.082297216,-0.225692197,1.436159412,0.717514533
-1.461240556,-1.167900239,-0.140483994,-1.812263767,0.293601555,-2.768134556,2.293975152,1.44015767,1.301222025,2.503770265,0.753317201
-3.108030938,-1.680244923,0.097455363,-2.890400159,0.545061284,-2.337106914,2.545144526,0.854079367,-0.396341841,1.367383122,0.447562611
-1.681222583,-0.622419751,1.025262797,-0.570891869,1.575663413,-0.350128873,3.57593997,2.043925962,1.020651061,1.457662143,1.31938302
-3.107987088,-1.619057309,0.00288766,-2.892625251,0.453356499,-2.559050105,2.453515651,0.839999118,-0.395491,1.48684408,0.331788355
-2.204760281,-0.985186792,0.583225368,-1.650434951,1.060209757,-1.312732894,3.060418974,1.492491316,0.305538198,1.332155813,0.961490841
-2.591816358,-1.252579073,0.443858788,-1.480930012,1.166007773,-1.156614576,3.166477713,1.585358647,0.295287985,1.41599507,0.953764612
-3.160891007,-1.530804175,0.185725485,-2.485234393,0.707022883,-1.958281893,2.707189735,1.025744149,-0.391778088,1.380315377,0.750900059
-2.785607792,-1.306807869,0.445030144,-2.06231694,0.884715253,-1.57808469,2.884922431,1.216836253,-0.170829968,1.487961491,0.873430584
-1.398373248,-0.286552151,1.389025336,-0.075410438,1.84676706,0.263547542,3.84689149,2.289889958,1.203066094,1.357204295,1.715518602
-2.326296105,-1.062491484,0.225192489,-1.903987327,0.887498297,-1.633555462,2.88770454,1.33383604,0.120687213,1.361661723,0.798072251
-2.229720456,-1.013071976,0.631164278,-1.31748606,1.218743232,-0.961186431,3.219131116,1.631053564,0.391076191,1.391540627,1.070527584
-2.357998268,-1.296975626,0.446846037,-1.557460321,1.196501485,-1.040198089,3.196636904,1.541446506,0.392825551,1.446855455,0.966258239
-2.276036604,-1.001783633,0.639726586,-1.482700612,1.219698556,-1.079738702,3.220176209,1.618929861,0.452828749,1.454270807,0.977937174
-3.439611201,-2.041588897,-0.363846748,-3.481999897,0.295373103,-2.999628978,2.295509773,0.656368805,-0.704572294,1.988285446,0.421515599
-2.324114721,-0.867994732,0.719515581,-1.193592539,1.288434863,-0.715699841,3.288721202,1.649059798,0.277344464,1.398572477,1.339193253
-2.997573482,-1.879771075,0.068621337,-2.857956388,0.583786417,-2.305735368,2.584013255,0.903944911,-0.332256812,1.335380641,0.321318589
-3.285779434,-1.774095936,0.19356346,-3.146551767,0.502488334,-2.450013324,2.502553937,0.761579656,-0.453975482,1.429398237,0.331452762
-2.047970862,-1.240045298,0.106508772,-1.540073344,0.922568377,-1.666341143,2.922726788,1.632968654,0.838237212,1.400760395,0.649836538
-2.750018423,-1.302834343,0.631417793,-2.089290773,0.951328328,-1.566774216,2.951371283,1.287636687,-0.062117239,1.396989994,0.645731576
-2.446138068,-0.763156807,1.207483862,-1.04687214,1.462111879,-0.397169211,3.462328689,1.766516477,0.297203777,1.389688858,1.490285203
-2.530607386,-1.263726814,0.506839515,-1.509686134,1.234115594,-1.024134186,3.234318144,1.600408049,0.325204026,1.251499838,0.953644646
-2.474783864,-1.266022803,0.428028307,-2.16702167,0.728968799,-2.035907948,2.72992435,1.223056672,0.235225683,1.780365708,0.615728419
-2.964429015,-1.432930843,0.280234085,-2.488037309,0.707457274,-1.924866516,2.707793509,1.00175183,-0.104403692,1.568043582,0.617759058
-2.130175274,-0.619721174,1.233367455,-0.517891617,1.735438046,0.018859129,3.735471657,2.064135191,0.605636551,1.394082653,1.585357542
-2.377096681,-1.657043933,-0.096938461,-2.664837155,0.526943702,-2.531671391,2.52707985,1.066268198,0.465939583,1.886518081,0.423757814
-1.966392943,-1.107542164,0.614759259,-1.520246467,1.190187226,-1.110237629,3.190757774,1.580821159,0.995087235,1.48192392,0.976126891
-2.640809614,-1.562826079,0.2949928,-2.250506408,1.098137717,-1.317888053,3.098184505,1.229862491,0.050150077,1.079208243,0.84832444
-2.872941378,-1.57129633,0.22188948,-2.530495398,0.757364808,-1.911017694,2.75778816,1.015418675,-0.043385005,1.456558845,0.680951621
-1.566778395,-0.469371249,1.338817693,-0.191549131,1.884397594,0.383153226,3.884577975,2.245022754,1.184332279,1.085322581,1.875679839
-2.876680934,-1.587514361,0.277360068,-2.504557986,0.936055552,-1.68863574,2.936300897,1.121312219,-0.102463674,1.089825809,0.63136113
-2.746562575,-1.598142108,0.221741867,-2.779387982,0.63658169,-2.271954911,2.636854461,0.985770252,-0.099572042,1.085322581,0.440722092
-2.240451749,-0.987772624,0.754511048,-1.509101887,1.3086173,-0.902606977,3.309001445,1.575036594,0.458221981,1.136011428,1.062182716
-3.051808809,-1.753143632,0.082515165,-3.125437283,0.471419372,-2.444538075,2.471592444,0.726580001,-0.347376359,1.616842815,0.394398294
-3.18042854,-1.650118257,0.19890712,-2.804841133,0.80198034,-1.835487036,2.802285108,0.88524955,-0.391121384,1.321552929,0.657350585
-2.316348643,-1.501821292,0.27723016,-2.438774757,0.86259923,-1.804989908,2.862795924,1.127579616,0.308116086,1.421475936,0.54885271
-2.513367708,-1.351191454,0.308931348,-2.146053723,0.975737463,-1.579623321,2.976093236,1.243467343,0.404636723,1.432944695,0.676550358
-2.831580074,-1.637447352,0.246974187,-2.675689791,0.694912456,-1.941189748,2.695102633,0.889010994,-0.29521905,1.618185529,0.620100483
-2.777966531,-1.619275944,0.208347197,-2.529317596,0.901198741,-1.772440578,2.901432732,1.113400105,-0.120298158,1.3120729,0.57955696
-3.195117723,-1.976467263,0.093307845,-3.203431104,0.667523483,-2.142001998,2.667603307,0.729029333,-0.447788328,1.264628836,0.546337576
-2.903835098,-1.493755969,0.392810065,-2.356988961,0.854537515,-1.555165161,2.85480932,1.017987189,-0.401528931,1.603623534,0.99902555
-2.908706911,-1.332845088,0.706817025,-2.104068556,1.044695248,-1.1748514,3.044921918,1.155131078,-0.212805808,1.617358189,1.159254995
-2.006260356,-1.438222186,-0.119572748,-2.394915296,0.526846466,-2.529217151,2.52721636,1.208756631,0.767383487,1.916183919,0.399032092
-0.731020581,0.165125876,1.603501947,0.994966961,2.258145223,1.125823151,4.2582554,2.838108889,2.03413979,0.752428016,2.262747713
-2.350316639,-1.116435307,0.636207455,-1.480115908,1.242572608,-0.817709491,3.242607871,1.576024589,0.517423712,0.737067052,1.432298164
-2.598205503,-1.468067624,0.324666016,-2.251094559,0.928463922,-1.621254031,2.92854347,1.255368024,0.207781893,0.836171928,0.87746586
-1.485844048,-0.397141234,1.167393027,-0.064264778,1.94759037,0.558121454,3.947714203,2.286345264,1.154298591,0.837038266,2.044020429
-2.697035007,-1.350571287,0.343798532,-2.015335923,1.021784484,-1.445534123,3.021837407,1.353713879,0.152381144,1.09510789,1.007037828
-1.759876993,-0.946816464,0.635707886,-1.11839156,1.284819672,-0.860511303,3.284944569,1.780217329,0.998095078,1.425245609,1.16057643
-2.907478372,-1.760078503,-0.252696288,-2.80754069,0.563832583,-2.366805736,2.563979511,0.957508407,-0.180824046,1.239031131,0.378841628
-1.800154424,-0.991464773,0.84700595,-1.017879398,1.472433106,-0.458111541,3.472465816,1.845220788,0.976459143,1.055753254,1.391666769
-1.631070336,-0.570588333,0.688917086,-0.721765322,1.431848547,-0.699224481,3.431964324,2.044719936,1.192514375,1.032057388,1.176084068
-3.032894813,-1.35958159,0.360706548,-2.50719791,0.566972734,-1.81531287,2.568536402,0.820961156,-0.345970853,1.7247916,0.901011259
-2.309333562,-1.190670494,0.294243629,-1.570524235,1.071994326,-1.290620757,3.072217607,1.546890122,0.489450595,1.239561363,1.052783414
-2.424304425,-1.3898435,0.402692539,-2.001082615,1.031112254,-1.422002841,3.031220776,1.386638899,0.256314585,0.988690538,0.823702466
-2.766474665,-1.502866192,0.184172416,-2.467263347,0.668460711,-2.032242959,2.669035812,1.065864723,-0.121386345,1.675557893,0.523623357
-2.047435968,-1.41811522,0.111565165,-2.448768492,0.568427958,-2.457761631,2.568632573,1.179594185,0.619215197,1.848905464,0.779573093
-2.104130396,-0.902193115,1.14222815,-0.96967605,1.449243135,-0.466998696,3.449304868,1.856148514,0.546453683,0.528695553,1.374185638
-2.525246608,-1.023066085,0.826388767,-1.429107732,1.15684168,-0.98504233,3.156922485,1.51460494,0.137884145,0.858712227,1.247931642
-1.446327305,-0.350142122,1.130744321,-0.059291788,1.730259722,0.050803344,3.730477438,2.2951647,1.558102539,1.159847753,1.621121586
-2.873707432,-1.653440515,0.03789985,-2.689003435,0.588372885,-2.282916031,2.588532924,0.970539603,-0.177507463,1.150123755,0.555644271
-2.159824085,-0.83462961,0.798789122,-0.996645566,1.332532414,-0.578373984,3.332776183,1.755068888,0.572044059,1.142707197,1.518858726
-2.551780775,-1.083165748,0.616821496,-1.348160857,1.231263222,-0.928695484,3.231297104,1.613277114,0.284822302,1.002996429,1.293930044
-0.923779894,0.179945825,1.741216891,1.171159617,2.224121915,1.222622838,4.224229039,2.799717083,1.736928022,0.834380408,2.31655691
-1.801840059,-0.420686147,1.252353514,-0.407935488,1.554687684,-0.182014482,3.554758781,2.018545715,0.776730813,0.835965787,1.59754983
-1.950884451,-0.482511056,1.073503741,-0.426575093,1.543671184,-0.155622616,3.54369554,1.989664603,0.674626086,0.834380408,1.694111173
-1.675210213,-0.259713798,1.272164658,-0.214081954,1.673451081,0.08878294,3.673588429,2.118256464,1.036979767,0.822758344,1.782909216
-2.577333203,-0.980045228,1.002686309,-1.391549157,1.350800333,-0.587641686,3.350808106,1.584322619,0.173572352,0.568026016,1.339904495
-3.283227989,-1.829180582,-0.048607758,-2.867351944,0.509972939,-2.267873405,2.510238244,0.78369784,-0.469488763,1.350980365,0.707304936
-1.708069036,-0.565772864,1.005215032,-0.460872734,1.522394042,-0.339035834,3.522471311,2.046376638,1.017990209,0.961270231,1.524774409
-2.821155778,-1.488082316,0.385725128,-2.099363847,0.864050197,-1.583155219,2.864194733,1.232562609,0.035276538,1.149026567,0.891854634
-3.200318425,-1.79858435,0.048599899,-2.961344089,0.470978019,-2.417400662,2.471340666,0.767935335,-0.408736467,1.704103639,0.428834992
-1.641982321,-0.187352514,1.643207565,0.170279657,1.903803587,0.65912557,3.903824881,2.335809482,1.036793465,0.446563828,2.113944609
-2.006295665,-0.455703074,1.309880699,-0.623948375,1.532525666,-0.10886574,3.532565971,1.913071311,0.520068487,0.419312027,1.84393766
-2.617001496,-1.340974952,0.2681374,-2.169333009,0.772429194,-1.772133123,2.772996938,1.090853184,-0.076677856,1.677951263,0.806763945
-1.624115874,-0.765990326,0.409423334,-0.80262081,1.122834316,-1.188214819,3.12315006,1.909781839,1.070670495,1.577629609,0.992760421
-1.9418038,-1.258406988,0.275304219,-1.858711117,0.726854303,-2.062776545,2.728125211,1.432269108,0.974670855,1.784745893,0.83446643
-2.884111657,-1.55937423,0.063851686,-2.507117619,0.461758389,-2.433011537,2.462208521,1.011087589,-0.199273478,1.570161648,0.311451199
-2.541915379,-1.215460142,0.502244276,-1.294541329,1.094716953,-1.339590917,3.095021062,1.691924816,0.549356308,1.138390336,0.764925568
-1.204746469,-0.377668613,0.995148707,0.416253783,1.726389144,-0.003959542,3.727024468,2.538982492,1.715115273,1.257692665,1.47599734
-2.522567749,-1.00321851,0.680621071,-1.230672795,1.17403652,-1.002136063,3.174227277,1.646871612,0.366690051,1.349396517,1.180372512
-2.417070171,-1.257343809,0.195029317,-1.432116173,0.917051787,-1.600875771,2.91780922,1.578617805,0.464102123,1.303509359,0.812629812
-2.388198532,-1.034152247,0.40554702,-1.038882169,1.167363358,-1.209127454,3.167652789,1.832134,0.64693562,1.057150724,0.830609465
-1.916601683,-0.784925228,0.704816326,-0.225384683,1.517600591,-0.439236281,3.517759129,2.193772852,1.213406261,1.343356798,1.280953207
-2.447013531,-1.412670106,0.164146845,-1.920554601,0.813381798,-1.933353289,2.813576258,1.375457176,0.503682853,1.314579039,0.49919296
-2.812433263,-1.550299906,0.181577477,-2.20062047,0.710155283,-2.087952332,2.710316721,1.24549854,0.081063125,1.131764343,0.470286528
-2.431420578,-1.049794278,0.474253548,-1.403255815,1.067143474,-1.389645896,3.067492013,1.656477051,0.550814002,0.971211564,0.79707472
-1.907961877,-0.795685999,0.627590898,-0.458349247,1.365756078,-0.742343,3.366560696,2.095050115,1.117623287,1.157235731,1.118775583
-1.58443769,-0.534601309,0.79530719,0.205351502,1.658506646,-0.137020478,3.658957445,2.430616644,1.382893491,1.15434362,1.423379643
-2.25526792,-1.20619758,0.37638807,-1.261510905,1.086512127,-1.367219578,3.087042725,1.730271937,0.675698582,1.013767638,0.797934513
-2.028877251,-0.805903899,0.753056243,-0.686980746,1.376304007,-0.732225995,3.376899825,1.977471378,0.795112872,1.19927754,1.187032757
-2.50321958,-1.247397279,0.408648733,-1.542246773,1.032696385,-1.37516422,3.033048254,1.559047053,0.35237519,1.200499255,0.867806957
-2.775170736,-1.560009934,0.020476361,-2.326114922,0.615780699,-2.290420758,2.616114838,1.180402224,0.02804337,1.233279407,0.244735928
-3.245600439,-1.763298493,0.091180146,-3.289446212,0.339965056,-2.828698277,2.340304318,0.695300488,-0.443721962,1.393768829,0.248950979
-3.180023275,-1.864812826,-0.055587098,-3.751374094,0.009759506,-3.528665905,2.010678309,0.527933089,-0.430526742,1.807332902,0.367572251
-2.117358427,-0.739143472,1.074081587,-0.779412199,1.416162432,-0.741085695,3.416276405,1.985686686,0.800572357,0.849032505,1.025904984
-3.205888207,-1.999628989,-0.264168023,-3.276720107,0.206908942,-3.192291488,2.207497846,0.766217269,-0.411994225,1.797088816,0.648483208
-2.231252183,-1.238352533,0.541027588,-1.753406504,1.144258333,-1.11195841,3.144507278,1.399862857,0.540938366,1.58631338,1.051197043
-1.462349501,-0.818594708,0.807933662,-0.653510021,1.418625604,-0.562961926,3.419089376,1.980321385,1.471703722,1.632124815,1.409033471
-2.722299923,-1.597793637,0.274513842,-2.579672852,0.817160018,-1.885146784,2.817243054,1.057818772,0.024342395,1.306880104,0.727390079
-2.72802715,-1.610534134,0.425535966,-2.548221204,0.810975767,-1.906685544,2.811146754,1.047246476,0.074439263,1.323678682,0.534748385
-2.542249567,-1.628289085,0.314740535,-2.756739331,0.746225942,-2.011092274,2.74647278,0.964359994,0.186588556,1.317131055,0.642518047
-2.214553211,-1.375926278,0.454133042,-1.922787717,1.036015639,-1.300710055,3.036109832,1.27114137,0.340552146,1.564930514,1.024669327
-0.960535535,-0.827777079,0.062895736,-1.100657995,0.284169245,-2.860488349,2.284245968,1.820773127,1.653908106,2.417903462,0.727893565
-1.872285096,-1.234456224,0.41012378,-1.639372379,0.955573874,-1.588435005,2.956090392,1.497040015,0.916986789,1.569077038,0.690374753
-2.145772859,-1.229106749,0.532417381,-1.919953044,0.978918135,-1.525771689,2.979697105,1.393485314,0.588120855,1.549866968,0.734019429
-2.667427843,-1.485576744,0.204307909,-2.425696261,0.699728617,-2.129964888,2.700056866,1.080142817,0.135406235,1.519661297,0.497485702
-2.465634106,-1.441566884,0.217566028,-2.071101448,0.726446555,-2.036632717,2.727114356,1.25833008,0.336438628,1.519616705,0.620162483
-2.455768064,-1.505674677,0.361928849,-2.360417006,0.819907085,-1.89339597,2.82014015,1.164569663,0.283871572,1.578635992,0.524280525
-3.130939882,-1.802906323,0.103432541,-2.93475037,0.610201774,-2.254842725,2.610453804,0.788359118,-0.315830641,1.574114147,0.42654684
-3.131305653,-1.729327474,0.235030423,-2.998019708,0.733247484,-2.029923834,2.73348934,0.852840385,-0.382218544,1.411947604,0.591926414
-2.540657104,-1.703643348,-0.200372818,-3.011856186,0.553730404,-2.462517715,2.553998212,0.895544008,0.184158537,1.783549579,0.663132196
-1.536563275,-1.177865587,0.279127781,-1.756465205,0.916083732,-1.757636497,2.916136106,1.533375055,1.186327635,1.813667395,0.810647057
-2.555907401,-1.80460634,-0.38383671,-3.302166478,0.360549762,-2.831554624,2.360846989,0.723043234,0.134915296,1.767320532,0.467153506
-1.086910157,-0.782004744,-0.029677025,-1.174555033,0.462229608,-2.588854915,2.46258568,1.769490522,1.584618364,2.404143956,0.806837863
-2.13437938,-1.28098812,0.197065648,-1.913371836,0.937573789,-1.565019803,2.937764718,1.383501269,0.6138328,1.685088036,0.847695602
-2.575255602,-1.310114534,0.144798129,-2.724061589,0.660151928,-2.2729816,2.660806903,0.996961207,0.050606522,1.778289363,0.697325454
-2.603845992,-1.502798711,0.112474437,-2.596669225,0.585819711,-2.346568118,2.586441681,1.039573948,0.037942215,1.681943291,0.466057349
