log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGA)
-2.5707887,-1.291983108,0.350258013,-1.87014097,0.697573018,-1.859983394,2.698699276,1.252718622,0.035900678,1.472653282,0.663775371
-3.191477593,-1.740550031,0.07216654,-3.093271326,0.325010644,-2.519426726,2.325415399,0.596099764,-0.745974163,1.454274209,0.367388579
-2.44213042,-0.868964088,1.052923975,-1.354830011,1.181364115,-0.780494734,3.182079968,1.460111958,0.173540882,1.462549843,1.330007438
-2.364613267,-0.915332498,0.752293775,-2.215643067,0.782611907,-1.782436297,2.783085081,1.174064446,-0.162153256,1.905670826,0.660125845
-3.336406272,-2.127851162,-0.387761297,-4.422813172,-0.082866613,-3.557708717,1.917631906,0.083527716,-0.694137236,1.551444525,0.584679122
-2.988440032,-1.78970466,0.072772518,-3.493280213,0.337515033,-2.714983017,2.33805899,0.554218109,-0.438921566,1.547853496,0.909779113
-3.253537643,-1.875271372,0.018013361,-4.221957255,0.087185927,-3.181796121,2.088413873,0.181909154,-0.636705139,1.542799533,0.498591261
-3.242854549,-1.791369316,0.245822189,-3.719957688,0.283021675,-2.779287542,2.284235465,0.432125805,-0.648115688,1.541216454,0.85718482
-2.891473897,-1.708347001,0.120891844,-3.545007781,0.345175046,-2.690648969,2.34650521,0.513325168,-0.65282493,1.552960758,0.815429053
-3.110539162,-1.761243293,0.354895043,-3.536505558,0.35058949,-2.654807976,2.35082536,0.521820498,-0.592586772,1.614541298,0.546997307
-2.268964453,-1.221276814,0.346260071,-2.514999996,0.603034998,-2.19632134,2.603610545,1.043042176,0.135185107,1.744154903,1.633652586
-2.960756707,-1.891963501,-0.069123299,-3.715306425,0.158168244,-3.081328676,2.158799557,0.452627273,-0.60199666,1.742780694,1.225873268
-2.868981889,-1.74561939,0.299044226,-3.221911209,0.430182717,-2.403656133,2.431176596,0.564218299,-0.551345172,1.52796806,0.666392629
-2.749095967,-1.530179393,-0.03656335,-3.01995733,0.338199195,-2.699691103,2.339135691,0.777319735,-0.340590137,1.921572359,0.640869978
-2.571864656,-1.558923276,-0.076170473,-3.103509972,0.257915509,-2.868920045,2.257962532,0.743893606,-0.096300881,1.880803539,0.904161516
-2.525523417,-1.454933211,0.44584507,-2.606400699,0.701998749,-1.950002108,2.70258472,0.947174289,-0.224221723,1.45868742,0.611325014
-2.355338901,-1.381176405,0.293429901,-1.964237464,0.759751492,-1.769456569,2.760651569,1.240108223,0.250719422,1.403505297,0.711507314
-2.686346595,-1.720382641,0.003250161,-2.901168118,0.432095575,-2.4526025,2.432910495,0.785771868,-0.409380457,1.463069459,0.352579288
-2.358258846,-1.231475926,0.341998739,-2.024491499,0.833948415,-1.661965545,2.834385228,1.20084524,0.088822248,1.477773436,0.70255522
-2.892318026,-1.539037659,0.369967921,-2.493241824,0.681472115,-1.874761889,2.682788287,0.940803662,-0.474422379,1.483196685,0.646317703
-2.421930672,-1.498654137,0.423291534,-2.751559744,0.658940299,-2.06231861,2.659375964,0.925690906,0.048373871,1.649680279,0.833526604
-3.127389455,-2.047173041,-0.200234072,-3.687488979,0.209153939,-3.001616041,2.209909675,0.461668322,-0.642374026,1.655680312,0.576108562
-3.341186654,-2.248790977,-0.357121424,-4.393765344,-0.185107807,-3.58878379,1.815554556,-0.00675071,-0.468085884,1.515356787,0.643916739
-1.437185681,-0.23934705,1.644050424,0.039692555,1.886448695,0.436393255,3.886679231,2.280967384,1.313643629,1.139754525,1.810532611
-2.197247369,-0.737403302,1.073775504,-1.051436568,1.35191359,-0.633402364,3.352318511,1.723878764,0.469798614,1.129067841,1.204087812
-2.390416127,-0.95462583,0.66235754,-1.767559965,1.04154632,-1.302561407,3.042434262,1.395597158,0.160649597,1.543651272,1.02283119
-3.668603629,-2.192969786,-0.434312363,-4.112531162,0.01622499,-3.350522701,2.016621006,0.233870223,-0.946920025,2.042133786,0.350673084
-2.71574387,-1.566041491,-0.139746423,-2.951771128,0.303164567,-2.770554608,2.303688868,0.824277734,-0.172545365,1.828542451,0.787794928
-1.969242399,-1.162292975,0.31305483,-2.21591983,0.590188801,-2.189870447,2.592113063,1.164111513,0.478989859,1.446670092,0.733801838
-2.29701169,-1.244958745,0.228493296,-2.562420661,0.420678626,-2.545078037,2.420995378,0.999623651,-0.03726063,1.673462931,0.753983357
-2.422550989,-1.366161158,0.076872814,-2.910107362,0.291381594,-2.821864768,2.29183443,0.835914287,-0.102196838,1.522148582,0.334629393
-3.079427378,-1.739531847,-0.012960935,-3.456136796,0.261824406,-2.826215752,2.262485449,0.55272252,-0.624708215,1.949727994,0.756576299
-3.261213472,-2.167817589,-0.383266169,-3.95848023,0.026437004,-3.318926978,2.026842589,0.308067,-0.723917407,1.937151559,0.349090236
-2.718019919,-1.432268535,0.244810427,-2.635836028,0.459072114,-2.247444403,2.459986615,0.846688146,-0.490198896,1.436159412,0.717514533
-1.671547687,-1.179430925,-0.402760023,-2.38541756,-0.374185829,-3.848347984,1.627985105,1.025302166,0.919984119,2.503770265,0.753317201
-3.188084966,-1.680244923,0.097455363,-2.991416917,0.379158543,-2.422305187,2.379464351,0.663573524,-0.639456461,1.367383122,0.447562611
-1.937625206,-0.808498199,0.814792577,-1.198886827,1.20072258,-0.921894084,3.202453136,1.618694673,0.701870411,1.457662143,1.31938302
-3.107987088,-1.619057309,0.00288766,-3.055339815,0.216383712,-2.731377657,2.217411156,0.572434685,-0.675754863,1.48684408,0.331788355
-2.204760281,-0.985186792,0.583225368,-1.759449767,0.896923614,-1.401311747,2.897967387,1.299991211,0.015636424,1.332155813,0.961490841
-2.597706398,-1.252579073,0.345485224,-1.68608599,0.884537228,-1.415883365,2.885235348,1.319722615,0.037231539,1.41599507,0.953764612
-3.160891007,-1.530804175,0.185725485,-2.566538658,0.542594019,-2.029247651,2.543358328,0.846083484,-0.610341685,1.380315377,0.750900059
-2.785607792,-1.306807869,0.445030144,-2.217342733,0.639408932,-1.736710861,2.640454239,0.939524388,-0.416283576,1.487961491,0.873430584
-1.398373248,-0.286552151,1.389025336,-0.217302907,1.692361317,0.188443065,3.692747538,2.079434538,0.87503856,1.357204295,1.715518602
-2.326296105,-1.062491484,0.225192489,-1.994529243,0.706102365,-1.727693376,2.706395554,1.141830954,-0.112066049,1.361661723,0.798072251
-2.229720456,-1.013071976,0.631164278,-1.441750435,1.007594022,-1.07881773,3.007784337,1.407166781,0.068534266,1.391540627,1.070527584
-2.530309921,-1.296975626,0.446846037,-1.801839876,0.920059208,-1.284588901,2.921065284,1.25395157,0.030569276,1.446855455,0.966258239
-2.299792974,-1.001783633,0.639726586,-1.771857103,0.979371506,-1.304599474,2.980298924,1.336310693,0.156976267,1.454270807,0.977937174
-3.439611201,-2.041588897,-0.363846748,-3.627271665,0.12053548,-3.143342314,2.121185642,0.481437459,-0.879129295,1.988285446,0.421515599
-2.324114721,-0.867994732,0.719515581,-1.281032973,1.111840231,-0.787913219,3.1123258,1.447933655,-0.032414742,1.398572477,1.339193253
-3.039270409,-1.879771075,0.068621337,-3.009300881,0.40029554,-2.423985565,2.401249982,0.682722115,-0.565562607,1.335380641,0.321318589
-3.285779434,-1.774095936,0.19356346,-3.406730871,0.273499967,-2.629316482,2.27377368,0.480631266,-0.70849246,1.429398237,0.331452762
-2.172262146,-1.240045298,0.09817279,-1.881277201,0.679705512,-1.870029652,2.68010963,1.350888795,0.438491998,1.400760395,0.649836538
-2.799381683,-1.302834343,0.631417793,-2.395625268,0.727317965,-1.758860715,2.727478317,0.986263661,-0.486860812,1.396989994,0.645731576
-2.446138068,-0.763156807,1.207483862,-1.136292443,1.326622906,-0.446182867,3.326833318,1.582737606,0.011391545,1.389688858,1.490285203
-2.58240318,-1.263726814,0.506839515,-1.628634357,1.064882395,-1.13134398,3.065503673,1.422607048,0.064080025,1.251499838,0.953644646
-2.773795623,-1.605901645,0.016379325,-2.862651522,0.43731683,-2.518547445,2.437806155,0.879178022,-0.111810585,1.780365708,0.615728419
-2.964429015,-1.783475724,0.043785812,-3.224493748,0.175351327,-2.690053607,2.178594525,0.410046571,-0.317352611,1.568043582,0.617759058
-2.130175274,-0.619721174,1.233367455,-0.731375584,1.523052258,-0.141236109,3.523550569,1.806856496,0.323551315,1.394082653,1.585357542
-2.377096681,-1.657043933,-0.096938461,-2.975826535,0.303094521,-2.751693776,2.303856277,0.805257689,0.211527449,1.886518081,0.423757814
-1.989719596,-1.296714627,0.527124183,-1.861877443,0.800558937,-1.611406812,2.802171763,1.251218527,0.634144211,1.48192392,0.976126891
-2.640809614,-1.562826079,0.2949928,-2.375672845,0.930760957,-1.423282884,2.931139481,1.049479293,-0.124432064,1.079208243,0.84832444
-2.872941378,-1.57129633,0.22188948,-2.743804567,0.460245311,-2.14652399,2.462198272,0.707913511,-0.346464574,1.456558845,0.680951621
-1.566778395,-0.469371249,1.338817693,-0.250043356,1.786078697,0.353527708,3.786356037,2.122489144,1.044133251,1.085322581,1.875679839
-2.876680934,-1.587514361,0.277360068,-2.615709697,0.77229753,-1.800690854,2.772863962,0.95636034,-0.321424128,1.089825809,0.63136113
-2.746562575,-1.598142108,0.221741867,-2.863346411,0.497673752,-2.350713115,2.498219181,0.841423058,-0.240513651,1.085322581,0.440722092
-2.240451749,-0.987772624,0.754511048,-1.578517804,1.131479142,-1.021461762,3.132044433,1.43411062,0.318178655,1.136011428,1.062182716
-3.200486062,-1.99810873,-0.012965025,-4.297938521,0.011847909,-3.331084701,2.014110804,0.14688035,-0.640943803,1.616842815,0.394398294
-3.298236311,-1.650118257,0.19890712,-2.879740365,0.623629081,-1.936949663,2.623888257,0.718501196,-0.633136773,1.321552929,0.657350585
-2.316348643,-1.561798137,0.27723016,-2.679422898,0.571084378,-2.13011206,2.571524594,0.851503632,0.005305456,1.421475936,0.54885271
-2.576492792,-1.351191454,0.308931348,-2.403209089,0.680951406,-1.931874785,2.681352234,0.942238965,-0.024753533,1.432944695,0.676550358
-3.283255293,-1.795810959,0.131706889,-4.347217195,0.033786945,-3.253790873,2.036472807,0.103013809,-0.807462961,1.618185529,0.620100483
-2.777966531,-1.619275944,0.208347197,-2.688470974,0.68147675,-1.977348803,2.681867092,0.91657904,-0.38005216,1.3120729,0.57955696
-3.195117723,-1.976467263,0.093307845,-3.274812471,0.538547465,-2.203535154,2.538831292,0.585800505,-0.620723235,1.264628836,0.546337576
-2.998789906,-1.499855796,0.392810065,-3.59886461,0.220462265,-2.798558596,2.223343341,0.275109345,-0.920474618,1.603623534,0.99902555
-3.07222002,-1.990565063,0.059463914,-3.92967702,0.291681472,-2.774266988,2.291940064,0.322972381,-0.570807281,1.617358189,1.159254995
-2.023130574,-1.438222186,-0.119572748,-2.648321997,0.319496965,-2.723944904,2.32029547,0.972491078,0.416956397,1.916183919,0.399032092
-0.731020581,0.165125876,1.603501947,0.927808057,2.181706431,1.10757569,4.18185474,2.700887432,1.902571001,0.752428016,2.262747713
-2.350316639,-1.116435307,0.636207455,-1.509227091,1.19442904,-0.824587345,3.194704563,1.482731996,0.383082069,0.737067052,1.432298164
-2.80311762,-1.468067624,0.324666016,-2.391075992,0.842711733,-1.650394419,2.843028674,1.071665105,-0.041324266,0.836171928,0.87746586
-1.485844048,-0.397141234,1.167393027,-0.135517566,1.842236006,0.523972056,3.842493504,2.138360386,1.000320055,0.837038266,2.044020429
-2.713210973,-1.350571287,0.343798532,-2.116483684,0.891933818,-1.507510959,2.892400545,1.188108248,-0.010052777,1.09510789,1.007037828
-1.952287549,-0.946816464,0.635707886,-1.497985522,0.974912807,-1.130015686,2.975589302,1.442858014,0.528807334,1.425245609,1.16057643
-2.907478372,-1.760078503,-0.252696288,-3.038675192,0.369351029,-2.502432239,2.369812781,0.706331699,-0.433505597,1.239031131,0.378841628
-1.800154424,-0.991464773,0.84700595,-1.128322321,1.386422857,-0.484217538,3.386676826,1.664225924,0.756677823,1.055753254,1.391666769
-1.631070336,-0.583790004,0.688917086,-0.923374199,1.304628319,-0.771503122,3.305086087,1.838878607,1.009007886,1.032057388,1.176084068
-3.269743627,-2.270467699,-0.471077256,-4.368791625,-0.179812286,-3.678752462,1.820998327,0.099079027,-0.705650665,1.7247916,0.901011259
-2.309333562,-1.190670494,0.294243629,-1.709654199,0.918789173,-1.368357777,2.919179453,1.345740186,0.217449756,1.239561363,1.052783414
-2.424304425,-1.3898435,0.402692539,-2.104201974,0.946267379,-1.451182858,2.946509658,1.230970095,0.027420751,0.988690538,0.823702466
-3.017632677,-1.804487599,-0.135431805,-3.374954197,0.199970772,-2.997857887,2.200364707,0.616804952,-0.548402061,1.675557893,0.523623357
-2.239917617,-1.439807209,0.111565165,-2.711457751,0.354574047,-2.661370279,2.354994404,0.935130608,0.342763522,1.848905464,0.779573093
-2.104130396,-0.902193115,1.14222815,-0.990393574,1.399817427,-0.475012785,3.399929555,1.786521117,0.446847606,0.528695553,1.374185638
-2.525246608,-1.023066085,0.826388767,-1.434190376,1.116516217,-0.989488822,3.116682187,1.469834825,0.066296057,0.858712227,1.247931642
-1.462022498,-0.350142122,1.130744321,-0.191056164,1.597277829,-0.006322568,3.59791699,2.08860916,1.195490418,1.159847753,1.621121586
-2.873707432,-1.653440515,0.03789985,-2.792276441,0.442766896,-2.353566707,2.442966644,0.786381353,-0.409749714,1.150123755,0.555644271
-2.159824085,-0.83462961,0.798789122,-1.039362712,1.231549752,-0.601723584,3.231842719,1.626984048,0.387225728,1.142707197,1.518858726
-2.551780775,-1.083165748,0.616821496,-1.376196907,1.147866377,-0.951041027,3.148191442,1.517319458,0.142765671,1.002996429,1.293930044
-0.923779894,0.179945825,1.741216891,1.15959108,2.164163116,1.214856364,4.164372058,2.724201062,1.642699111,0.834380408,2.31655691
-1.801840059,-0.420686147,1.252353514,-0.41553478,1.508971118,-0.18746334,3.509052991,1.962421614,0.693442254,0.835965787,1.59754983
-1.950884451,-0.482511056,1.073503741,-0.431424711,1.50810962,-0.158930817,3.508337131,1.944202008,0.607615128,0.834380408,1.694111173
-1.675210213,-0.259713798,1.272164658,-0.225221765,1.610900502,0.079569069,3.611064455,2.050315047,0.955689786,0.822758344,1.782909216
-2.577333203,-0.980045228,1.002686309,-1.401739642,1.314125812,-0.591319074,3.314253109,1.52921695,0.081727674,0.568026016,1.339904495
-3.39253739,-1.829180582,-0.048607758,-2.911527499,0.371965725,-2.310592591,2.372697533,0.636871427,-0.702393851,1.350980365,0.707304936
-1.708069036,-0.565772864,1.005215032,-0.498912246,1.422253837,-0.371462989,3.42257856,1.930605844,0.89609853,0.961270231,1.524774409
-2.858374288,-1.488082316,0.385725128,-2.167144254,0.761997453,-1.61073556,2.762198159,1.07949541,-0.220625522,1.149026567,0.891854634
-3.370343646,-2.14847835,-0.350126805,-4.269047118,-0.046500667,-3.489560847,1.95428697,0.165068977,-0.845508893,1.704103639,0.428834992
-1.641982321,-0.187352514,1.643207565,0.159148608,1.869454588,0.65664287,3.869515336,2.275086179,0.94117822,0.446563828,2.113944609
-2.006295665,-0.455703074,1.309880699,-0.630402637,1.49761439,-0.111617882,3.497692866,1.863486574,0.441760481,0.419312027,1.84393766
-3.119342508,-2.137065568,-0.102102254,-3.959597515,0.170783889,-3.054588171,2.171123107,0.322578554,-0.576811704,1.677951263,0.806763945
-1.851288149,-1.121906527,0.385886955,-1.946767402,0.649681913,-2.084890168,2.65011462,1.32376738,0.595817734,1.577629609,0.992760421
-1.994028165,-1.258406988,0.275304219,-2.366361332,0.449647142,-2.485584426,2.450096902,1.119159242,0.632099912,1.784745893,0.83446643
-3.138483864,-2.034221658,-0.30508412,-3.973757005,-0.194936483,-3.772685574,1.806832139,0.320853223,-0.682657293,1.570161648,0.311451199
-2.552586317,-1.215460142,0.502244276,-1.443951824,0.923109704,-1.463717623,2.924529348,1.48134466,0.293938236,1.138390336,0.764925568
-1.411050685,-0.377668613,0.995148707,0.040650118,1.427949336,-0.281662642,3.428993625,2.182951427,1.356722896,1.257692665,1.47599734
-2.522567749,-1.00321851,0.680621071,-1.374324252,0.951616496,-1.136500115,2.952436375,1.388878385,0.063028869,1.349396517,1.180372512
-2.602652629,-1.257343809,0.195029317,-1.712323909,0.635116709,-1.828716579,2.636108792,1.234064893,0.086925348,1.303509359,0.812629812
-2.388198532,-1.034152247,0.40554702,-1.384429323,0.906910301,-1.473435751,2.907690092,1.50681295,0.291449119,1.057150724,0.830609465
-1.916601683,-0.832541322,0.704816326,-0.469790339,1.225538111,-0.700674176,3.226843446,1.878772992,0.807403451,1.343356798,1.280953207
-2.528621779,-1.496479268,0.164146845,-2.324586052,0.562401062,-2.214111929,2.563076381,1.058320881,0.141848331,1.314579039,0.49919296
-2.895705604,-1.550299906,0.181577477,-2.357624214,0.575681548,-2.159939095,2.576209085,1.039658095,-0.218140794,1.131764343,0.470286528
-2.431420578,-1.049794278,0.474253548,-1.644514036,0.897062609,-1.505960569,2.897364676,1.401357521,0.243940376,0.971211564,0.79707472
-1.907961877,-0.795685999,0.626414634,-0.778405522,1.076960302,-1.017443151,3.077954591,1.761196185,0.739673306,1.157235731,1.118775583
-1.725038648,-0.609628905,0.79530719,-0.160454164,1.333956242,-0.466048205,3.334326588,2.073623403,0.960225199,1.15434362,1.423379643
-2.462497183,-1.302352769,0.37638807,-1.608027851,0.893180328,-1.51345412,2.893624732,1.414997696,0.345171059,1.013767638,0.797934513
-2.154195538,-0.805903899,0.753056243,-1.016623389,1.144635361,-0.90843298,3.145730749,1.647951263,0.427812431,1.19927754,1.187032757
-2.665777506,-1.247397279,0.408648733,-1.804746009,0.84306551,-1.48442925,2.843721056,1.273482348,0.027383802,1.200499255,0.867806957
-2.787093477,-1.560009934,0.020476361,-2.740528509,0.330028724,-2.583829983,2.331296879,0.830209349,-0.357340073,1.233279407,0.244735928
-3.300597994,-1.763298493,0.091180146,-3.452844554,0.146598707,-2.965097892,2.147326552,0.466394387,-0.630525043,1.393768829,0.248950979
-3.195588027,-2.136248637,-0.410567965,-4.055792334,-0.235674635,-3.864710547,1.764883906,0.27668645,-0.672029757,1.807332902,0.367572251
-2.117358427,-0.739143472,1.074081587,-0.963435032,1.262437046,-0.849295842,3.262988253,1.774302089,0.599944814,0.849032505,1.025904984
-3.205888207,-2.010131928,-0.307205386,-3.513557072,-0.017868496,-3.426956553,1.983020751,0.550839624,-0.654204063,1.797088816,0.648483208
-2.417411974,-1.454514614,0.294867687,-2.835454463,0.672618771,-2.028383796,2.672845086,0.876916679,0.029870396,1.58631338,1.051197043
-1.463414635,-0.982978284,0.636450474,-1.662618255,1.02025265,-1.357516884,3.020490366,1.482024946,1.076297978,1.632124815,1.409033471
-2.748679764,-1.597793637,0.274513842,-2.71267958,0.638136151,-2.011587868,2.638461929,0.864629208,-0.370792149,1.306880104,0.727390079
-2.770959002,-1.610534134,0.425535966,-2.647054387,0.659026425,-2.003085667,2.659286815,0.864998919,-0.207864441,1.323678682,0.534748385
-2.755413565,-1.628289085,0.314740535,-2.905425888,0.591230772,-2.108386699,2.592034546,0.752000188,-0.122744878,1.317131055,0.642518047
-2.666047281,-1.728656596,0.226415269,-3.438470667,0.515130161,-2.331571662,2.516155632,0.567024707,-0.287927322,1.564930514,1.024669327
-1.200309996,-0.827777079,-0.380913205,-1.669102009,-0.231381855,-3.729660931,1.769169671,1.411862915,1.235097603,2.417903462,0.727893565
-2.188251078,-1.309241849,0.233331566,-2.653623836,0.509580273,-2.376091693,2.509901201,0.960139952,0.399398255,1.569077038,0.690374753
-2.185950586,-1.364724554,0.144525004,-2.68664383,0.507431271,-2.366225921,2.508042683,0.946786466,0.101012594,1.549866968,0.734019429
-2.840675175,-1.485576744,0.204307909,-2.754021739,0.398797113,-2.46767009,2.401616223,0.698614779,-0.323063802,1.519661297,0.497485702
-2.724982574,-1.494172998,0.217566028,-2.454766251,0.390493243,-2.419953301,2.392490962,0.881759254,-0.122821363,1.519616705,0.620162483
-2.537137586,-1.505674677,0.361928849,-3.028843616,0.497698076,-2.381314334,2.498145152,0.79864971,-0.070028541,1.578635992,0.524280525
-3.162200828,-1.817930771,0.074547518,-4.114769386,0.191726134,-2.941159499,2.192366899,0.215089802,-0.745028487,1.574114147,0.42654684
-3.131305653,-1.729327474,0.235030423,-3.246263873,0.492125692,-2.238291257,2.493310478,0.589697531,-0.640177172,1.411947604,0.591926414
-2.540657104,-1.703643348,-0.200372818,-3.230241298,0.306663957,-2.713401851,2.306851392,0.67947324,-0.11321815,1.783549579,0.663132196
-1.63190862,-1.177865587,0.279127781,-2.100016132,0.741037663,-1.9005798,2.741681901,1.264824534,0.879266484,1.813667395,0.810647057
-2.697172797,-1.976222375,-0.386940793,-3.698163009,0.136627342,-3.043554744,2.137043366,0.43240301,-0.206311889,1.767320532,0.467153506
-1.301813778,-0.796844996,-0.167221667,-1.706893144,0.054719728,-3.153588761,2.056011616,1.381629275,1.18073803,2.404143956,0.806837863
-2.13437938,-1.30299685,0.126697717,-2.52511505,0.626500381,-2.122341144,2.626563044,1.033687289,0.343299915,1.685088036,0.847695602
-2.575255602,-1.310114534,0.144798129,-2.976737391,0.459579739,-2.47183856,2.459762515,0.800478941,-0.258632699,1.778289363,0.697325454
