log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGA)
-3.471979441,-2.034027328,-0.002797199,-4.146088436,0.08386277,-3.102349025,2.084506579,0.183199515,-1.091124558,1.541569033,0.440039164
-3.102729483,-1.79411025,0.21454721,-3.444964989,0.309460474,-2.65252567,2.309977972,0.542567339,-0.543954502,1.578078247,0.565906204
-3.465142721,-2.087723409,-0.103485576,-4.402125603,-0.089114896,-3.409617538,1.911766538,0.057493591,-1.002704964,1.56637976,0.61226822
-3.176652998,-1.914175155,0.108157755,-3.479987469,0.329080932,-2.651527663,2.329395663,0.52334105,-0.791842584,1.576770816,0.71926314
-3.802084526,-2.105082275,-0.174824325,-3.990096184,0.089668664,-3.128270483,2.090974289,0.258393723,-1.037798355,1.598443343,0.801938693
-2.818792414,-1.603448219,0.395439582,-3.202321874,0.546865698,-2.166636952,2.547838909,0.656719927,-0.370910207,1.6489948,0.966541666
-3.772826424,-2.194833674,-0.149328131,-4.322017023,-0.02446115,-3.299957637,1.975733175,0.086304799,-1.142112173,1.653859725,0.362845783
-1.544811732,-0.42711444,1.357588339,0.21454037,1.82564401,0.504613131,3.826222661,2.205397625,0.941976908,1.186404644,1.957002158
-2.470162607,-0.79019451,1.079054791,-0.987990629,1.350171597,-0.392121874,3.35032339,1.62299837,0.187857423,1.18451082,1.463635398
-2.823695602,-1.52433719,0.386005945,-2.99056318,0.597594897,-2.123662453,2.598227389,0.766976241,-0.346038187,1.619843743,1.261020931
-1.676147347,-1.195266603,-0.336865623,-2.267096894,-0.215949832,-3.60006329,1.785141731,1.081374134,0.887523602,2.567711278,0.596361087
-2.65573655,-1.806526896,0.077578011,-3.627429857,0.089591337,-3.059968184,2.090059402,0.410348753,-0.156992429,1.878393432,0.348754755
-2.958933143,-1.244340932,0.567128052,-2.773091961,0.560759655,-1.997273579,2.561710502,0.717743415,-0.402503551,1.384459972,0.582683685
-3.175243049,-1.427122966,0.541398191,-2.958303538,0.520029875,-2.081399247,2.520580038,0.621892635,-0.680022062,1.378897739,0.513105277
-2.606968021,-1.580105735,0.018916283,-2.975057017,0.189353589,-2.920508866,2.190478379,0.763713381,-0.209253451,1.550118719,0.718887369
-2.744502478,-1.207771438,0.780012174,-2.121632173,0.715147848,-1.698474605,2.716461753,0.983281882,-0.214102207,1.424989117,0.880593302
-2.919756344,-1.294446779,0.658592598,-3.09709214,0.456602429,-2.331008457,2.457232611,0.705451299,-0.602437294,1.481911533,0.241454089
-1.958928283,-0.833610212,0.673830137,-1.355856036,0.935683376,-1.44237136,2.937212527,1.563666595,0.425156412,1.475487225,1.262515335
-2.722596237,-1.376041122,0.27708426,-2.537383865,0.42129774,-2.453880359,2.422785788,0.957788096,-0.28900644,1.472653282,0.663775371
-3.353436109,-1.839305022,-0.080729215,-3.600907603,0.039910955,-3.041251018,2.041298629,0.262897956,-0.943402619,1.454274209,0.367388579
-2.480856695,-0.965921746,1.052923975,-1.84999663,0.878284272,-1.350380571,2.88075939,1.144370102,-0.090274724,1.462549843,1.330007438
-2.364613267,-0.915332498,0.752293775,-2.292608618,0.707257854,-1.82815306,2.707611736,1.076695878,-0.289939993,1.905670826,0.660125845
-3.336406272,-2.127851162,-0.395088514,-4.498826846,-0.202274738,-3.693449858,1.798125484,-0.006633589,-0.75844422,1.551444525,0.584679122
-2.988440032,-1.78970466,0.040148144,-3.648912878,0.204843651,-2.886087633,2.205867686,0.424623485,-0.578797792,1.547853496,0.909779113
-3.321459554,-2.156247348,-0.044196581,-4.437363798,-0.072092236,-3.442550783,1.928599548,0.036502021,-0.737389067,1.542799533,0.498591261
-3.306581141,-1.908139196,-0.100758199,-3.905937816,0.116763093,-3.06067984,2.1173276,0.297809014,-0.788548339,1.541216454,0.85718482
-3.024124289,-1.798004022,-0.125291492,-3.797718096,0.196547362,-2.921864729,2.196692613,0.351975099,-0.799482764,1.552960758,0.815429053
-3.12712055,-1.761243293,0.354895043,-3.61350763,0.275496592,-2.702886198,2.276011821,0.429363776,-0.729641794,1.614541298,0.546997307
-2.268964453,-1.221276814,0.346260071,-2.608428349,0.504702393,-2.287697176,2.50520175,0.941536042,0.009378623,1.744154903,1.633652586
-2.960756707,-1.891963501,-0.069123299,-3.826368707,0.049761377,-3.203782954,2.050173686,0.348216955,-0.669600625,1.742780694,1.225873268
-3.167142233,-1.871207887,0.057636137,-3.874172596,0.222753496,-2.854485076,2.223568052,0.320523831,-0.845925467,1.52796806,0.666392629
-2.785936049,-1.530179393,-0.03656335,-3.260550877,0.198185412,-2.886526617,2.199192677,0.614592767,-0.482133128,1.921572359,0.640869978
-2.571864656,-1.558923276,-0.076170473,-3.245688853,0.158161798,-2.965214656,2.158434215,0.618622695,-0.262320407,1.880803539,0.904161516
-2.771901558,-1.647803862,0.404381727,-2.866069654,0.527247709,-2.230276538,2.528639798,0.770914465,-0.470133857,1.45868742,0.611325014
-2.355338901,-1.454547072,0.293429901,-2.369788397,0.538911536,-2.167759708,2.541112056,1.002536981,0.052446765,1.403505297,0.711507314
-2.931434651,-1.800230237,0.003250161,-3.366643571,0.210083739,-2.874241137,2.210938541,0.532500826,-0.68010841,1.463069459,0.352579288
-2.565133189,-1.332299447,0.246477562,-2.664943837,0.610972317,-2.092700303,2.612221701,0.925023429,-0.170023411,1.477773436,0.70255522
-3.156191486,-1.539037659,0.369967921,-3.250103243,0.401861924,-2.439672894,2.403084173,0.597908226,-0.819435918,1.483196685,0.646317703
-2.662568054,-1.498654137,0.423291534,-2.902419574,0.563498823,-2.148842539,2.564103632,0.798163539,-0.18110247,1.649680279,0.833526604
-3.127389455,-2.047173041,-0.200234072,-3.770108137,0.126280332,-3.071306748,2.127044014,0.368578841,-0.758217415,1.655680312,0.576108562
-3.341186654,-2.248790977,-0.441212357,-4.959808501,-0.4633369,-4.117217852,1.537629712,-0.302612406,-0.585505827,1.515356787,0.643916739
-1.437185681,-0.23934705,1.644050424,-0.075897,1.792001301,0.360631782,3.792456653,2.161689599,1.12272834,1.139754525,1.810532611
-2.197247369,-0.737403302,1.073775504,-1.134171256,1.259814232,-0.70965921,3.26066507,1.623780973,0.304551841,1.129067841,1.204087812
-2.390416127,-0.95462583,0.66235754,-1.963969029,0.924644723,-1.45583774,2.925097784,1.272172951,-0.016353506,1.543651272,1.02283119
-3.668603629,-2.283910675,-0.434312363,-4.257246793,-0.098942486,-3.479832566,1.901600498,0.114215088,-1.017535466,2.042133786,0.350673084
-2.71574387,-1.566041491,-0.139746423,-3.027978307,0.22043167,-2.833900576,2.221014361,0.733359456,-0.316284513,1.828542451,0.787794928
-1.969242399,-1.183049411,0.260191817,-2.464320655,0.45414741,-2.381232187,2.454944124,0.996187957,0.361677622,1.446670092,0.733801838
-2.29701169,-1.244958745,0.228493296,-2.690502023,0.303628225,-2.675406114,2.303996271,0.880336601,-0.13855819,1.673462931,0.753983357
-2.422550989,-1.366161158,0.076872814,-3.037463687,0.191049043,-2.919000798,2.191708038,0.716961891,-0.21563124,1.522148582,0.334629393
-3.256213904,-1.950682032,-0.067900125,-3.600505479,0.127605921,-2.975556359,2.12811519,0.422469158,-0.749716611,1.949727994,0.756576299
-3.495869391,-2.167817589,-0.383266169,-4.066470482,-0.074902066,-3.410020925,1.926041443,0.198466853,-0.846409587,1.937151559,0.349090236
-2.841188399,-1.612394295,0.184191847,-2.882344076,0.250070606,-2.475735063,2.250992315,0.618385801,-0.659591753,1.436159412,0.717514533
-1.671547687,-1.606698298,-0.852372141,-2.756411095,-0.747975215,-4.633758586,1.253900109,0.801183132,0.739032956,2.503770265,0.753317201
-3.235181436,-1.680244923,0.097455363,-3.133879296,0.225639527,-2.554363557,2.227501925,0.48951014,-0.770763018,1.367383122,0.447562611
-2.126924885,-1.131872368,0.747593913,-1.84510821,0.984373398,-1.329439384,2.986009623,1.325626419,0.523763845,1.457662143,1.31938302
-3.455995898,-2.130924424,-0.217640156,-4.340726448,-0.112130919,-3.532565439,1.888360559,0.087261232,-0.967805679,1.48684408,0.331788355
-2.204760281,-0.985186792,0.583225368,-1.94811459,0.722769769,-1.571855417,2.723984558,1.101543953,-0.166775482,1.332155813,0.961490841
-2.597706398,-1.286749957,0.242088981,-2.068224287,0.638553345,-1.807602074,2.639803745,1.048792565,-0.162988537,1.41599507,0.953764612
-3.160891007,-1.55575496,0.185725485,-2.828109526,0.320638869,-2.258353688,2.32225269,0.592557529,-0.833220598,1.380315377,0.750900059
-3.216158042,-1.867158835,0.05481416,-3.849857217,0.145242102,-3.00078527,2.146513402,0.327558825,-0.746390948,1.487961491,0.873430584
-1.398373248,-0.286552151,1.389025336,-0.420920417,1.500919343,-0.025299452,3.50292215,1.884462811,0.632364521,1.357204295,1.715518602
-2.326296105,-1.062491484,0.225192489,-2.166228452,0.502647492,-1.94741904,2.502986038,0.938001017,-0.307694262,1.361661723,0.798072251
-2.229720456,-1.013071976,0.631164278,-1.72228849,0.739542446,-1.417693527,2.741554818,1.151320502,-0.159293443,1.391540627,1.070527584
-2.854564435,-1.498151396,0.347079546,-2.70181359,0.536070867,-2.08283786,2.541119417,0.84394259,-0.17972817,1.446855455,0.966258239
-2.565620686,-1.230991239,0.522205149,-2.26527722,0.719514703,-1.817721497,2.72284434,1.075519097,-0.02088036,1.454270807,0.977937174
-3.439611201,-2.041588897,-0.363846748,-3.709702739,0.029302459,-3.221614162,2.029640149,0.389494617,-0.972237405,1.988285446,0.421515599
-2.324114721,-0.867994732,0.719515581,-1.566480971,0.829844726,-1.075031341,2.831647312,1.14666233,-0.260088779,1.398572477,1.339193253
-3.039270409,-1.879771075,0.068621337,-3.323405247,0.186789261,-2.695941273,2.189786083,0.440895063,-0.730682448,1.335380641,0.321318589
-3.285779434,-1.774095936,0.19356346,-3.858681865,0.026353402,-2.983023683,2.027207315,0.195502824,-0.836295972,1.429398237,0.331452762
-2.172262146,-1.240045298,0.09817279,-2.083889466,0.462926282,-2.204849637,2.465278349,1.199728915,0.300728901,1.400760395,0.649836538
-2.972456736,-1.302834343,0.631417793,-2.712345528,0.534610916,-1.987653851,2.535577151,0.747748337,-0.755091774,1.396989994,0.645731576
-2.446138068,-0.763156807,1.207483862,-1.447868797,1.073327667,-0.737127701,3.074397855,1.323699266,-0.237055906,1.389688858,1.490285203
-2.58240318,-1.263726814,0.506839515,-1.785809139,0.919867897,-1.28087324,2.921594535,1.276015828,-0.075650743,1.251499838,0.953644646
-2.807807363,-1.605901645,0.016379325,-2.965846643,0.336554243,-2.615975774,2.33735413,0.779618188,-0.266096173,1.780365708,0.615728419
-3.15083035,-2.108950031,-0.14144136,-4.316564997,-0.052254626,-3.398369627,1.948252902,0.10130538,-0.416798672,1.568043582,0.617759058
-2.150520235,-0.619721174,1.233367455,-1.155816299,1.281515734,-0.482264511,3.284035596,1.532756714,0.062591085,1.394082653,1.585357542
-2.377096681,-1.657043933,-0.135131375,-3.066964223,0.201127873,-2.844296074,2.201596301,0.70527399,0.066625627,1.886518081,0.423757814
-2.124637412,-1.413683241,0.34613148,-2.620453404,0.526468167,-2.219490874,2.52726441,0.918382168,0.413360186,1.48192392,0.976126891
-2.640809614,-1.626623057,0.260006521,-2.449893173,0.844071621,-1.481958159,2.844244201,0.949635337,-0.228840354,1.079208243,0.84832444
-3.119033543,-1.716995274,-0.09650111,-3.306090317,0.09869747,-2.694267941,2.106478404,0.273741115,-0.499736008,1.456558845,0.680951621
-1.566778395,-0.469371249,1.338817693,-0.308445412,1.727366107,0.330242949,3.727544485,2.032176127,0.926955988,1.085322581,1.875679839
-2.876680934,-1.587514361,0.277360068,-2.720373675,0.669880312,-1.885165875,2.670174916,0.840147402,-0.441258522,1.089825809,0.63136113
-2.746562575,-1.598142108,0.221741867,-2.910387373,0.424541564,-2.400082252,2.425560487,0.766846191,-0.342214387,1.085322581,0.440722092
-2.240451749,-0.987772624,0.754511048,-1.645303954,1.03086758,-1.094784901,3.031616618,1.333804381,0.189148156,1.136011428,1.062182716
-3.322248463,-2.162419612,-0.12623444,-4.434603226,-0.08455184,-3.429428363,1.916032812,0.042010739,-0.706725549,1.616842815,0.394398294
-3.369322031,-1.650118257,0.19890712,-2.946357269,0.513755284,-2.010817433,2.514481614,0.601714598,-0.744855834,1.321552929,0.657350585
-2.316348643,-1.561798137,0.136086382,-2.979632062,0.356536395,-2.489153538,2.357191,0.613708086,-0.176614856,1.421475936,0.54885271
-2.576492792,-1.351191454,0.308931348,-2.559192228,0.474857093,-2.265241271,2.475835097,0.74375535,-0.167815492,1.432944695,0.676550358
-3.293726838,-2.423312959,-0.324462934,-4.688857243,-0.141217432,-3.560686002,1.859285447,-0.082668935,-0.918724492,1.618185529,0.620100483
-2.777966531,-1.619275944,0.208347197,-2.909399691,0.519777798,-2.214471614,2.52196399,0.755016897,-0.500430541,1.3120729,0.57955696
-3.195117723,-1.976467263,0.093307845,-3.380546106,0.423819763,-2.303854378,2.424413439,0.463898487,-0.718823825,1.264628836,0.546337576
-3.416850928,-2.189473595,-0.142186679,-4.446371386,0.055201076,-3.191764283,2.056108409,0.036498309,-1.150058987,1.603623534,0.99902555
-3.259579806,-2.000714939,-0.176202412,-4.125729636,0.112932617,-3.066720572,2.113577107,0.178706467,-0.726418879,1.617358189,1.159254995
-2.023130574,-1.438222186,-0.119572748,-2.770466477,0.222139817,-2.809897017,2.222606416,0.854950937,0.253836708,1.916183919,0.399032092
-0.731020581,0.165125876,1.603501947,0.89258635,2.131367221,1.090344886,4.131595691,2.630632549,1.826980257,0.752428016,2.262747713
-2.350316639,-1.116435307,0.636207455,-1.532116359,1.160091724,-0.832362823,3.160282396,1.426060029,0.321909589,0.737067052,1.432298164
-2.855233149,-1.468067624,0.324666016,-2.469562389,0.779186963,-1.687070239,2.779450294,0.97716564,-0.133423092,0.836171928,0.87746586
-1.485844048,-0.397141234,1.167393027,-0.165001173,1.797034527,0.511948901,3.797240211,2.070306652,0.919276328,0.837038266,2.044020429
-2.713210973,-1.350571287,0.343798532,-2.183994719,0.800987184,-1.574942638,2.802400863,1.091102387,-0.102455344,1.09510789,1.007037828
-1.965903872,-1.089364936,0.4944558,-2.135231053,0.564717235,-2.072267056,2.566025923,1.134940296,0.27438505,1.425245609,1.16057643
-3.052972397,-1.910203701,-0.34772977,-3.181748611,0.231962988,-2.62204175,2.232848641,0.556361814,-0.580567713,1.239031131,0.378841628
-2.074472354,-1.029601967,0.84700595,-1.222696225,1.292187129,-0.547901123,3.292536133,1.547798192,0.591333398,1.055753254,1.391666769
-1.704015752,-0.675570938,0.688917086,-1.064268962,1.208388625,-0.85607193,3.209346903,1.714285849,0.90075198,1.032057388,1.176084068
-3.269743627,-2.270467699,-0.471077256,-4.617029441,-0.373802234,-3.987768446,1.627437492,-0.068719952,-0.842857474,1.7247916,0.901011259
-2.476501732,-1.317640703,0.281489964,-1.836825731,0.79696432,-1.458407993,2.797566862,1.194610676,-0.046575681,1.239561363,1.052783414
-2.424304425,-1.3898435,0.402692539,-2.189181046,0.877674014,-1.491553179,2.878405872,1.131231325,-0.09367597,0.988690538,0.823702466
-3.017632677,-1.804487599,-0.135431805,-3.42710458,0.120466732,-3.060195881,2.120970477,0.543098014,-0.615371283,1.675557893,0.523623357
-2.269237457,-1.439807209,0.076617155,-2.909911618,0.236209607,-2.790539321,2.236760835,0.783754063,0.147267487,1.848905464,0.779573093
-2.104130396,-0.902193115,1.14222815,-1.021146775,1.365261777,-0.485255749,3.365713459,1.729247715,0.359836834,0.528695553,1.374185638
-2.525246608,-1.023066085,0.826388767,-1.446803216,1.082527143,-0.997762915,3.082794767,1.425339089,0.014785857,0.858712227,1.247931642
-1.462022498,-0.350142122,1.130744321,-0.302643766,1.46302534,-0.11076273,3.463306369,1.945282012,1.015743411,1.159847753,1.621121586
-2.974301367,-1.653440515,0.03789985,-2.856700063,0.35282877,-2.408011912,2.353107212,0.676657558,-0.545576131,1.150123755,0.555644271
-2.159824085,-0.83462961,0.798789122,-1.083585775,1.171174721,-0.619085155,3.171485618,1.535050917,0.249042061,1.142707197,1.518858726
-2.551780775,-1.083165748,0.616821496,-1.403797355,1.088246092,-0.975802837,3.088621566,1.449569125,0.06094396,1.002996429,1.293930044
-0.923779894,0.179945825,1.741216891,1.148936356,2.131486163,1.209254162,4.131684431,2.676504644,1.565014141,0.834380408,2.31655691
-1.801840059,-0.420686147,1.252353514,-0.424104632,1.476988969,-0.194634288,3.477316046,1.921991819,0.646174367,0.835965787,1.59754983
-1.950884451,-0.482511056,1.073503741,-0.438989983,1.478986632,-0.164338041,3.479051512,1.905713601,0.565183712,0.834380408,1.694111173
-1.675210213,-0.259713798,1.272164658,-0.233864977,1.579483704,0.074070227,3.579750956,2.009199853,0.924324141,0.822758344,1.782909216
-2.577333203,-0.980045228,1.002686309,-1.413893386,1.2894427,-0.595357522,3.289601623,1.487149751,0.022339835,0.568026016,1.339904495
-3.39253739,-1.829180582,-0.048607758,-3.001393174,0.241928163,-2.388005734,2.244615938,0.48092394,-0.830839956,1.350980365,0.707304936
-1.708069036,-0.565772864,1.005215032,-0.539414914,1.347692419,-0.407725591,3.348204758,1.842972389,0.794356309,0.961270231,1.524774409
-2.858374288,-1.488082316,0.385725128,-2.212250277,0.689348536,-1.642109238,2.690168003,0.988223871,-0.377041057,1.149026567,0.891854634
-3.370343646,-2.14847835,-0.350126805,-4.419505568,-0.142730525,-3.580443524,1.857950592,0.042066976,-0.950761445,1.704103639,0.428834992
-1.641982321,-0.187352514,1.643207565,0.154072107,1.849682836,0.654677066,3.8498272,2.245864536,0.903681718,0.446563828,2.113944609
-2.006295665,-0.455703074,1.309880699,-0.636145235,1.475082096,-0.114589915,3.475247851,1.833595828,0.403759701,0.419312027,1.84393766
-3.122975122,-2.184597817,-0.102102254,-4.090604045,0.078599567,-3.135664452,2.079020724,0.21300199,-0.733573391,1.677951263,0.806763945
-2.063861089,-1.319268048,0.385886955,-2.140510547,0.554732515,-2.165199436,2.555302438,1.175279227,0.403828414,1.577629609,0.992760421
-1.994028165,-1.258406988,0.275304219,-2.493228474,0.330383806,-2.615060647,2.331162209,1.000883986,0.495120385,1.784745893,0.83446643
-3.325199512,-2.034221658,-0.345353422,-4.078243477,-0.31079266,-3.919208876,1.689713906,0.215637202,-0.791220909,1.570161648,0.311451199
-2.615895179,-1.215460142,0.502244276,-1.720367965,0.779276526,-1.627751938,2.780401681,1.279501758,0.095430506,1.138390336,0.764925568
-1.411050685,-0.47509637,0.921261635,-0.096280501,1.245135389,-0.436485951,3.24576812,2.009551795,1.187644496,1.257692665,1.47599734
-2.538199773,-1.00321851,0.680621071,-1.552793578,0.713409127,-1.340698605,2.715213917,1.12903441,-0.171129423,1.349396517,1.180372512
-2.67458105,-1.410991129,0.195029317,-1.852725751,0.446841615,-1.981982857,2.448334898,1.02704089,-0.07555564,1.303509359,0.812629812
-2.388198532,-1.034152247,0.40554702,-1.488400151,0.788414739,-1.567873614,2.789179656,1.374381881,0.159345232,1.057150724,0.830609465
-1.916601683,-0.832541322,0.704816326,-1.061380906,0.928550269,-1.253156528,2.932230722,1.553736781,0.565384343,1.343356798,1.280953207
-2.528621779,-1.496479268,0.164146845,-2.464645894,0.429216099,-2.36074029,2.429808474,0.916002984,-0.015936899,1.314579039,0.49919296
-2.925537972,-1.550299906,0.181577477,-2.460616972,0.469446921,-2.243822152,2.470181135,0.923597114,-0.369779897,1.131764343,0.470286528
-2.431420578,-1.049794278,0.474253548,-1.745049874,0.778248612,-1.609223984,2.778798141,1.276854128,0.076497643,0.971211564,0.79707472
-1.949005986,-0.795685999,0.626414634,-0.913111271,0.908550729,-1.169781486,2.909587931,1.587154589,0.577102948,1.157235731,1.118775583
-1.845449463,-0.609628905,0.79530719,-0.228827125,1.228941254,-0.524564186,3.229306357,1.959410303,0.807859007,1.15434362,1.423379643
-2.639557944,-1.304002817,0.37638807,-1.782471324,0.776176949,-1.609505193,2.776992444,1.248645505,0.166325887,1.013767638,0.797934513
-2.154195538,-0.805903899,0.753056243,-1.274458288,0.971088572,-1.084179919,2.973045872,1.427500105,0.17501486,1.19927754,1.187032757
-2.750240056,-1.259275769,0.395276638,-1.980551416,0.694111742,-1.600165906,2.695163213,1.098892927,-0.174706236,1.200499255,0.867806957
-2.939678598,-1.736522105,0.019279667,-3.039184712,0.11482529,-2.884632516,2.116175185,0.602539221,-0.564613077,1.233279407,0.244735928
-3.560577393,-1.763298493,0.091180146,-3.619140659,-0.002587903,-3.126469344,2.000244575,0.300041001,-0.73887048,1.393768829,0.248950979
-3.297895746,-2.136248637,-0.410567965,-4.222181525,-0.329058334,-3.948732211,1.671930767,0.144239691,-0.851972192,1.807332902,0.367572251
-2.117358427,-0.739143472,1.074081587,-1.245575073,1.153498343,-0.962002526,3.154297174,1.588828593,0.432023246,0.849032505,1.025904984
-3.205888207,-2.010131928,-0.307205386,-3.685338131,-0.136288839,-3.557297968,1.864482722,0.414973842,-0.788290517,1.797088816,0.648483208
-2.417411974,-1.454514614,0.290092167,-2.977359519,0.572758967,-2.122889776,2.573546273,0.752456386,-0.116454011,1.58631338,1.051197043
-1.579160054,-0.982978284,0.636450474,-1.847214562,0.949841431,-1.405714176,2.950124471,1.343194265,0.919929568,1.632124815,1.409033471
-2.748679764,-1.597793637,0.274513842,-2.854958386,0.508561127,-2.149698181,2.50904719,0.72045116,-0.493938954,1.306880104,0.727390079
-2.849457816,-1.626813394,0.425535966,-2.795426154,0.497251237,-2.217779664,2.498451943,0.701253405,-0.35516993,1.323678682,0.534748385
-2.841450826,-1.628289085,0.314740535,-3.182184066,0.4264836,-2.373644268,2.429953188,0.56367479,-0.281201843,1.317131055,0.642518047
-2.666047281,-1.728656596,0.226415269,-3.617946783,0.402729274,-2.439114363,2.403015711,0.425583961,-0.437682367,1.564930514,1.024669327
-1.326926297,-1.208334775,-0.507978749,-2.070164903,-0.421597808,-4.014648272,1.579591041,1.185474526,1.073575672,2.417903462,0.727893565
-2.188251078,-1.338544659,0.233331566,-2.807494678,0.413153216,-2.466754774,2.413539249,0.829973835,0.182066784,1.569077038,0.690374753
-2.291694643,-1.472503044,0.144525004,-2.866971635,0.384030924,-2.505683331,2.384912036,0.818177804,-0.08006777,1.549866968,0.734019429
-3.079590416,-1.871702987,0.013781422,-3.779006716,0.205168216,-2.894924369,2.206408004,0.370181361,-0.688595937,1.519661297,0.497485702
-2.743352685,-1.72320127,-0.079655742,-3.413325755,0.145065469,-3.00521629,2.145824284,0.546956089,-0.535827125,1.519616705,0.620162483
-2.537137586,-1.505674677,0.361928849,-3.128734896,0.399600638,-2.474906359,2.399884135,0.699351533,-0.206122273,1.578635992,0.524280525
-3.42560414,-2.178410732,-0.158560244,-4.446673699,0.005014786,-3.285584041,2.005409252,0.032550818,-0.910031145,1.574114147,0.42654684
-3.200884737,-1.73974955,0.235030423,-3.664582856,0.226803534,-2.740884263,2.227681773,0.344309168,-0.755064123,1.411947604,0.591926414
-2.540657104,-1.703643348,-0.200372818,-3.317608785,0.199576562,-2.806773077,2.200209047,0.581450531,-0.318951401,1.783549579,0.663132196
-1.768468631,-1.177865587,0.279127781,-2.228748858,0.663874827,-1.957830657,2.664061607,1.150201353,0.708984827,1.813667395,0.810647057
-2.697172797,-1.976222375,-0.386940793,-3.834327672,0.016768273,-3.160477664,2.01708896,0.303210533,-0.469324266,1.767320532,0.467153506
-1.348985645,-1.076313702,-0.231810559,-2.125403873,-0.126413323,-3.379620833,1.874394441,1.137477784,1.012168755,2.404143956,0.806837863
-2.297892927,-1.30299685,0.126697717,-2.662293622,0.549713965,-2.175050231,2.55012729,0.912014836,0.233372381,1.685088036,0.847695602
