log10(Pd),log10(Pv),log10(Pa),log10(IV2),log10(CAV),log10(Ia),log10(AAS),log10(AVS),log10(ADS),log10(Epi),log10(PGA)
-3.471979441,-2.034027328,-0.002797199,-4.403982393,-0.223457678,-3.380265409,1.77738222,-0.105276842,-1.355082757,1.541569033,0.440039164
-3.102729483,-1.79411025,0.21454721,-3.897747067,-0.001927214,-2.913481684,1.99907098,0.162134174,-1.004596269,1.578078247,0.565906204
-3.465142721,-2.301103662,-0.32002078,-4.704287521,-0.484345919,-3.915299111,1.516687302,-0.243309213,-1.229067458,1.56637976,0.61226822
-3.176652998,-1.91827514,0.038264128,-3.736822683,-0.009056822,-3.023415604,1.992237463,0.249838628,-1.047246077,1.576770816,0.71926314
-3.802084526,-2.246398122,-0.266358132,-4.455844514,-0.298068858,-3.579153556,1.703837143,-0.12995579,-1.434641897,1.598443343,0.801938693
-2.919188885,-1.603448219,0.395439582,-3.627359517,0.164393542,-2.5555586,2.166650315,0.287558936,-0.751845767,1.6489948,0.966541666
-3.772826424,-2.218227137,-0.190946346,-4.867758079,-0.38933632,-3.67781858,1.612526486,-0.337375432,-1.411862295,1.653859725,0.362845783
-2.027356317,-0.677109771,1.357588339,-1.537369284,1.197276982,-0.595646765,3.198622884,1.339709304,0.156380871,1.186404644,1.957002158
-2.710644143,-1.145490201,0.937890626,-2.831246404,0.631942688,-1.670345668,2.634487846,0.687838264,-0.584072468,1.18451082,1.463635398
-2.823695602,-1.52433719,0.354377471,-3.243225229,0.295083598,-2.431062903,2.295865056,0.496486301,-0.666029411,1.619843743,1.261020931
-1.785994976,-1.624173662,-0.84150768,-3.108065523,-1.015957541,-4.975405136,0.985995131,0.562477995,0.295564628,2.567711278,0.596361087
-2.953723715,-1.974194952,-0.063070454,-4.393747759,-0.376830858,-3.663511017,1.627916153,-0.136158854,-0.81461279,1.878393432,0.348754755
-3.383772274,-1.938314968,0.04353652,-4.273979646,-0.085246949,-3.126234353,1.915762568,-0.053062917,-1.085027519,1.384459972,0.582683685
-3.381668511,-1.65952086,0.40291841,-4.262980752,-0.019076736,-2.91468437,1.981864501,-0.066031145,-1.181180079,1.378897739,0.513105277
-2.804631838,-1.580105735,-0.027910892,-3.442815637,-0.130605608,-3.243748705,1.86999068,0.3779774,-0.676922829,1.550118719,0.718887369
-2.89954642,-1.767641303,0.313420705,-3.740491577,0.17934844,-2.627911664,2.18027892,0.242948189,-1.009139346,1.424989117,0.880593302
-2.919756344,-1.294446779,0.658592598,-3.323849822,0.246664343,-2.453248103,2.247432403,0.435591159,-0.965640741,1.481911533,0.241454089
-1.958928283,-0.833610212,0.673830137,-1.796933187,0.600198636,-1.815723227,2.601500752,1.202282264,0.025239635,1.475487225,1.262515335
-2.722596237,-1.376041122,0.27708426,-3.009565206,0.119455934,-2.754905402,2.120661602,0.599426387,-0.656810179,1.472653282,0.663775371
-3.469189505,-1.956896902,-0.080729215,-4.64703429,-0.372826184,-3.72567559,1.628189625,-0.223841731,-1.349475229,1.454274209,0.367388579
-2.67523756,-1.308044619,0.554008478,-2.973892882,0.394301067,-2.189250562,2.394720191,0.628316168,-0.621028433,1.462549843,1.330007438
-2.364613267,-0.915332498,0.752293775,-2.526522509,0.444058135,-2.021512073,2.44586137,0.788708346,-0.626429861,1.905670826,0.660125845
-3.336406272,-2.127851162,-0.395088514,-4.679642823,-0.461487817,-3.911525988,1.539522583,-0.249414742,-1.037418481,1.551444525,0.584679122
-3.156097,-1.78970466,0.040148144,-3.906459902,-0.076753385,-3.122578772,1.924363952,0.131612724,-0.958469525,1.547853496,0.909779113
-3.346546994,-2.156247348,-0.044196581,-4.763924999,-0.362274459,-3.702899147,1.638954223,-0.291370354,-1.035140287,1.542799533,0.498591261
-3.306581141,-1.908139196,-0.117172994,-4.230361104,-0.206646621,-3.383209606,1.794873046,-0.021437765,-1.128258246,1.541216454,0.85718482
-3.311017664,-1.935771526,-0.187507771,-4.206055957,-0.143102348,-3.286810553,1.859366224,-0.002612233,-1.206476626,1.552960758,0.815429053
-3.12712055,-1.761243293,0.354895043,-4.138485202,-0.047710812,-2.999455262,1.954971084,0.012630134,-1.036691432,1.614541298,0.546997307
-2.268964453,-1.221276814,0.346260071,-2.882114301,0.164062308,-2.650775724,2.165878444,0.644900273,-0.270414001,1.744154903,1.633652586
-2.960756707,-1.891963501,-0.069123299,-4.111534741,-0.23640851,-3.460455442,1.765237738,0.044111853,-0.960071855,1.742780694,1.225873268
-3.209538867,-2.041460938,-0.028225293,-4.418152742,-0.161747345,-3.315003004,1.839643975,-0.10181638,-1.159896557,1.52796806,0.666392629
-2.853039589,-1.678958468,-0.089925244,-3.75508839,-0.185690993,-3.327846467,1.817659274,0.209202272,-0.803094768,1.921572359,0.640869978
-2.629734628,-1.558923276,-0.076170473,-3.683273665,-0.224203143,-3.401540844,1.777531487,0.22335321,-0.612939109,1.880803539,0.904161516
-2.853438912,-1.647803862,0.404381727,-3.292658246,0.234725988,-2.529811639,2.235199491,0.461368933,-0.813796567,1.45868742,0.611325014
-2.722538929,-1.634642758,0.293429901,-3.270211976,0.117533627,-2.699426133,2.119601221,0.455605557,-0.736095017,1.403505297,0.711507314
-2.931434651,-1.800230237,0.003250161,-3.65446501,-0.071446542,-3.134743459,1.929149215,0.273098157,-0.999128215,1.463069459,0.352579288
-2.639591389,-1.332299447,0.226137232,-2.911714382,0.307049773,-2.381488004,2.308216481,0.64618245,-0.526101162,1.477773436,0.70255522
-3.600769922,-1.958823871,-0.033031748,-3.962949104,-0.078139003,-3.157456083,1.923628372,0.118044445,-1.20942371,1.483196685,0.646317703
-2.662568054,-1.510404576,0.219300391,-3.381411103,0.172472808,-2.584185646,2.175207623,0.401152822,-0.599181882,1.649680279,0.833526604
-3.127389455,-2.115427365,-0.22515832,-4.215104818,-0.231158574,-3.466351244,1.77003787,-0.011558639,-1.020280705,1.655680312,0.576108562
-3.360678734,-2.981222889,-1.033990936,-5.881591017,-0.972371795,-4.939032637,1.031081167,-0.830231157,-1.016154116,1.515356787,0.643916739
-1.437185681,-0.23934705,1.644050424,-0.892268746,1.348551277,-0.248289978,3.349699173,1.666321717,0.593277435,1.139754525,1.810532611
-2.197247369,-0.737403302,1.073775504,-2.099246314,0.764266562,-1.440774755,2.765220273,1.050998188,-0.26136011,1.129067841,1.204087812
-2.390416127,-0.95462583,0.66235754,-2.152071607,0.662526124,-1.666466795,2.664331399,1.026861937,-0.25795488,1.543651272,1.02283119
-3.668603629,-2.503595672,-0.668954744,-4.648233344,-0.446999669,-3.852910834,1.554697938,-0.240992231,-1.217533602,2.042133786,0.350673084
-2.71574387,-1.566041491,-0.139746423,-3.527055051,-0.180487794,-3.31410441,1.82013213,0.30997746,-0.745522512,1.828542451,0.787794928
-1.997718951,-1.183049411,0.218907162,-2.972485602,0.057870332,-2.854073949,2.059933988,0.595890628,-0.057936302,1.446670092,0.733801838
-2.29701169,-1.244958745,0.228493296,-3.086623803,-0.088133718,-3.112920208,1.914434888,0.491713417,-0.494040712,1.673462931,0.753983357
-2.422550989,-1.366161158,0.076872814,-3.323341401,-0.072044164,-3.134360282,1.928891351,0.405560828,-0.614701898,1.522148582,0.334629393
-3.454769473,-1.992940659,-0.179524613,-4.183001815,-0.357081189,-3.525452751,1.645729394,-0.066146392,-1.18454461,1.949727994,0.756576299
-3.599942173,-2.260315232,-0.492269604,-4.694132047,-0.570877729,-4.043983172,1.431511913,-0.281419006,-1.221253778,1.937151559,0.349090236
-3.279535473,-1.769597908,0.023955833,-3.848651421,-0.167694424,-3.316591989,1.832894583,0.1802538,-1.061171413,1.436159412,0.717514533
-2.362156055,-1.966055436,-1.359993706,-4.148279212,-1.432151837,-5.749120859,0.571728198,0.0088086,-0.112939223,2.503770265,0.753317201
-3.7927914,-2.358444559,-0.419783378,-4.867141906,-0.477555207,-3.965917596,1.523250583,-0.325142424,-1.225973017,1.367383122,0.447562611
-2.283674526,-1.131872368,0.747593913,-2.086492729,0.722280209,-1.536810942,2.724274848,1.045385172,0.078505295,1.457662143,1.31938302
-3.455995898,-2.235170527,-0.217640156,-4.734748955,-0.41744315,-3.810458037,1.583378323,-0.267567648,-1.258923979,1.48684408,0.331788355
-2.988301872,-1.703459553,0.232785673,-3.713276081,-0.023675501,-3.006033362,1.976711384,0.247151372,-0.821775265,1.332155813,0.961490841
-2.855720428,-1.501071655,0.207845631,-3.084460239,0.227675856,-2.550745546,2.229421538,0.555345173,-0.597616193,1.41599507,0.953764612
-3.696905389,-2.271597484,-0.34918809,-4.777972816,-0.410695117,-3.835732952,1.590077043,-0.271922906,-1.432081373,1.380315377,0.750900059
-3.258563634,-2.101052496,-0.052180831,-4.345214037,-0.216720221,-3.413776875,1.78392727,-0.071420406,-1.028295313,1.487961491,0.873430584
-2.28188221,-0.911045289,0.781048745,-1.607613429,0.935058508,-1.082935181,2.936166695,1.274082227,-0.075065444,1.357204295,1.715518602
-3.166475531,-1.955058915,-0.015683775,-4.103637586,-0.159658585,-3.291804668,1.84141925,0.047826856,-1.027329409,1.361661723,0.798072251
-3.021521908,-1.769794019,-0.012980615,-3.562824419,0.004005878,-2.965755584,2.005540733,0.307454921,-0.904348766,1.391540627,1.070527584
-2.872545789,-1.663538063,0.240101637,-3.291543013,0.199441982,-2.610285051,2.200454135,0.459475443,-0.638765077,1.446855455,0.966258239
-2.565620686,-1.267194963,0.522205149,-2.734898578,0.449117744,-2.09517517,2.450250073,0.736678718,-0.424162239,1.454270807,0.977937174
-3.439611201,-2.041588897,-0.363846748,-4.248264691,-0.387881193,-3.710881938,1.615419104,-0.054808822,-1.312257162,1.988285446,0.421515599
-3.26861035,-1.866695175,0.121042523,-3.858998514,-0.056522133,-3.06926276,1.945622677,0.135034799,-1.040124185,1.398572477,1.339193253
-3.459740257,-2.424046682,-0.464668467,-4.862811212,-0.503910172,-4.026859006,1.497693872,-0.315060518,-1.092242653,1.335380641,0.321318589
-3.592391042,-2.21635763,-0.411103448,-4.784598384,-0.462772583,-3.919584423,1.538379642,-0.288052785,-1.040814894,1.429398237,0.331452762
-2.208123407,-1.240045298,-0.090708497,-2.595685851,-0.124636098,-3.180421105,1.875667172,0.781412112,-0.183330254,1.400760395,0.649836538
-3.459188776,-1.758351466,0.1054205,-3.880747048,-0.015301848,-2.995072507,1.986213798,0.149516121,-1.398567075,1.396989994,0.645731576
-3.030039873,-1.429732016,0.387678704,-2.912058342,0.388159976,-2.222323528,2.389685731,0.650384091,-0.87905778,1.389688858,1.490285203
-2.712954147,-1.607504623,0.111395495,-3.002492917,0.241079636,-2.518166373,2.242588255,0.607627585,-0.545305372,1.251499838,0.953644646
-2.807807363,-1.605901645,0.016379325,-3.386515422,-0.012920911,-2.970907123,1.989024841,0.419981993,-0.583434389,1.780365708,0.615728419
-3.463143916,-2.108950031,-0.14144136,-4.552900245,-0.308578719,-3.59047383,1.692589251,-0.17594798,-0.819049002,1.568043582,0.617759058
-2.617104638,-0.80517624,1.140293325,-2.158691822,0.814268207,-1.240305814,2.815693586,0.997433341,-0.55042137,1.394082653,1.585357542
-2.377096681,-1.702954372,-0.184229186,-3.604635675,-0.3024455,-3.529195421,1.700863289,0.253517025,-0.395306196,1.886518081,0.423757814
-2.492873191,-1.559718986,0.34613148,-3.349877733,0.091766343,-2.765169946,2.09349528,0.423325945,-0.215080257,1.48192392,0.976126891
-3.109288341,-1.786625403,0.256569006,-3.227919251,0.258958904,-2.258836899,2.262954982,0.31617734,-0.822025831,1.079208243,0.84832444
-3.119033543,-2.28914826,-0.306324454,-4.811747646,-0.421465075,-3.803819452,1.580627121,-0.320584141,-0.856840789,1.456558845,0.680951621
-1.652986625,-0.469371249,1.272509044,-1.18550015,1.171399386,-0.495050377,3.180475277,1.446890218,0.386467204,1.085322581,1.875679839
-3.112490557,-1.707097314,0.212575583,-3.503622589,0.170911145,-2.531902651,2.176441173,0.23408109,-0.960390804,1.089825809,0.63136113
-2.776099681,-1.598142108,0.062859608,-3.294673184,-0.003080339,-2.967323359,2.000774811,0.391185439,-0.815098594,1.085322581,0.440722092
-2.560658181,-1.401833457,0.525839283,-3.183879323,0.33186795,-2.31350388,2.333458904,0.497041121,-0.409804039,1.136011428,1.062182716
-3.531115611,-2.162419612,-0.12623444,-4.595081752,-0.287571286,-3.546719436,1.713460127,-0.182054249,-1.046014883,1.616842815,0.394398294
-3.370694688,-2.316659375,-0.143198117,-4.7348184,-0.163041603,-3.319207863,1.838495966,-0.263574318,-1.159903224,1.321552929,0.657350585
-2.856307381,-1.833160347,0.034500763,-3.972776414,-0.051119128,-3.077532718,1.949743863,0.105788794,-0.688020065,1.421475936,0.54885271
-2.889132431,-1.803394307,0.269595725,-3.98779388,0.074090839,-2.820811279,2.074856045,0.104399122,-0.770269018,1.432944695,0.676550358
-3.293726838,-2.457313786,-0.414996533,-5.173313189,-0.550475541,-4.052756681,1.450799145,-0.475864335,-1.133808741,1.618185529,0.620100483
-2.81553646,-1.619275944,0.074184983,-3.580724934,0.091428748,-2.836053293,2.092255604,0.326360065,-0.926726928,1.3120729,0.57955696
-3.195117723,-2.319764355,-0.241076521,-4.698773902,-0.186034787,-3.389338016,1.816420228,-0.231688055,-0.957927631,1.264628836,0.546337576
-3.749025305,-2.310869364,-0.142186679,-4.81146556,-0.230013546,-3.448128167,1.771057597,-0.297078408,-1.460567288,1.603623534,0.99902555
-3.710275197,-2.371274302,-0.204762403,-4.761066755,-0.295490369,-3.585865497,1.705649599,-0.280292062,-1.317827282,1.617358189,1.159254995
-2.400672523,-1.512165737,-0.284564991,-3.419485026,-0.250115031,-3.403240052,1.751492571,0.36461192,-0.320124797,1.916183919,0.399032092
-0.749270692,-0.025114752,1.506495688,0.580574854,1.789058823,0.827622898,3.7910437,2.256272674,1.443766287,0.752428016,2.262747713
-2.350316639,-1.116435307,0.636207455,-1.704594407,0.942021935,-0.945994771,2.942859449,1.164634313,0.020544215,0.737067052,1.432298164
-2.891601517,-1.468067624,0.324666016,-2.818486232,0.485245072,-1.921864259,2.486239333,0.586069101,-0.514206447,0.836171928,0.87746586
-1.761621806,-0.566817026,1.167393027,-0.381965115,1.525331038,0.356640113,3.52691436,1.727461921,0.461814189,0.837038266,2.044020429
-2.777991256,-1.51996543,0.253120359,-3.289665967,0.206453367,-2.548492184,2.209279379,0.448623111,-0.644202917,1.09510789,1.007037828
-2.076061987,-1.127785134,0.195938599,-2.861295059,0.099072415,-2.747667367,2.099954371,0.620500189,-0.266460106,1.425245609,1.16057643
-3.15021627,-2.158424555,-0.600752942,-4.444731897,-0.398530009,-3.803111225,1.602213865,-0.120286838,-1.046404598,1.239031131,0.378841628
-2.368053181,-1.195886582,0.736086849,-2.637048144,0.539089924,-1.789048162,2.540815114,0.729630863,-0.192189555,1.055753254,1.391666769
-1.704015752,-0.675570938,0.688917086,-1.641575662,0.814837515,-1.345011624,2.818658497,1.284511891,0.43657874,1.032057388,1.176084068
-3.308527531,-2.423668534,-0.878004379,-5.177983443,-0.845049753,-4.615178296,1.156108201,-0.510594415,-1.157947655,1.7247916,0.901011259
-2.709866119,-1.586274928,0.040648221,-3.553611796,0.005609785,-2.989204069,2.007894057,0.306497165,-0.766817343,1.239561363,1.052783414
-2.761351004,-1.578071018,0.265189553,-2.688385694,0.500531661,-1.931319847,2.505112562,0.689111117,-0.585695817,0.988690538,0.823702466
-3.017632677,-1.804487599,-0.135431805,-3.781861717,-0.229182541,-3.463144936,1.772787613,0.219699756,-0.922630324,1.675557893,0.523623357
-2.459819373,-1.53716233,-0.023195111,-3.519380852,-0.198899892,-3.327407631,1.80269421,0.321891231,-0.391250609,1.848905464,0.779573093
-2.104130396,-0.902193115,1.14222815,-1.252635658,1.167076531,-0.612080228,3.168073571,1.459726266,0.050776872,0.528695553,1.374185638
-2.543662301,-1.023066085,0.826388767,-1.595116724,0.870154946,-1.122643682,2.871459714,1.161776846,-0.247983,0.858712227,1.247931642
-2.134113314,-0.994957902,0.759330287,-2.592486457,0.552583853,-1.8214947,2.553933208,0.768707825,0.129385337,1.159847753,1.621121586
-3.244899957,-2.164098646,-0.294350524,-4.745691395,-0.38584386,-3.732044218,1.617157568,-0.284210842,-1.154786589,1.150123755,0.555644271
-2.70967689,-1.277159941,0.480203055,-3.103172595,0.324360033,-2.343593974,2.325128371,0.551807612,-0.68749491,1.142707197,1.518858726
-2.551780775,-1.083165748,0.616821496,-1.691936562,0.702290699,-1.293447059,2.704574315,1.020114966,-0.339405851,1.002996429,1.293930044
-0.923779894,0.14542318,1.741216891,0.947483311,1.843771859,1.007901173,3.849055375,2.320642134,1.234768472,0.834380408,2.31655691
-1.801840059,-0.420686147,1.252353514,-0.558449382,1.226488583,-0.357482188,3.228957355,1.667922707,0.421502756,0.835965787,1.59754983
-1.950884451,-0.482511056,1.073503741,-0.563128117,1.257528417,-0.295607837,3.258267144,1.663904913,0.350887253,0.834380408,1.694111173
-1.702268593,-0.259713798,1.272164658,-0.392923175,1.356402553,-0.041287465,3.357293803,1.734323318,0.65633005,0.822758344,1.782909216
-2.577333203,-0.980045228,1.002686309,-1.589664111,1.109304718,-0.695034929,3.109756662,1.23871446,-0.265613058,0.568026016,1.339904495
-3.755046433,-2.283976426,-0.183343145,-4.740175751,-0.331043316,-3.667030049,1.669819815,-0.258822283,-1.336412507,1.350980365,0.707304936
-2.125910643,-0.859293188,0.842374176,-1.846538789,0.768802308,-1.228695362,2.778913942,1.080005573,0.1804231,0.961270231,1.524774409
-3.181159142,-2.065128819,-0.017446067,-4.262511254,-0.148460469,-3.299098026,1.854234847,-0.019698655,-1.034660727,1.149026567,0.891854634
-3.370343646,-2.329627726,-0.497454151,-4.922409517,-0.549438618,-4.095333719,1.453169657,-0.357422426,-1.214348293,1.704103639,0.428834992
-1.641982321,-0.187352514,1.643207565,0.079886041,1.729834753,0.624019407,3.730728946,2.077352547,0.709830336,0.446563828,2.113944609
-2.006295665,-0.455703074,1.309880699,-0.700783192,1.329663952,-0.159709663,3.330484262,1.667610184,0.226565616,0.419312027,1.84393766
-3.612719997,-2.202793906,-0.102102254,-4.435189706,-0.186045171,-3.355749343,1.814622889,-0.119777543,-0.98536453,1.677951263,0.806763945
-2.155628142,-1.334810773,0.385886955,-2.662798734,0.181722354,-2.559709112,2.183426245,0.754915587,-0.020946394,1.577629609,0.992760421
-2.214876757,-1.340938117,0.275304219,-3.012773787,-0.067406151,-3.052375781,1.934892857,0.595174097,-0.021142025,1.784745893,0.83446643
-3.339934808,-2.034221658,-0.345353422,-4.401383562,-0.623480105,-4.213838209,1.378188898,-0.101553173,-1.069470404,1.570161648,0.311451199
-2.705091165,-1.323723931,0.282034963,-3.121166271,0.148482888,-2.670353989,2.150315246,0.532733421,-0.693353701,1.138390336,0.764925568
-1.95398508,-0.825892082,0.619973661,-2.001321874,0.386397513,-2.170037046,2.389005333,1.058353201,0.258461166,1.257692665,1.47599734
-3.31007556,-1.820983724,-0.062287677,-4.197669717,-0.266371729,-3.465445371,1.734789834,-0.024675257,-1.114167989,1.349396517,1.180372512
-2.86495196,-1.428662544,0.195029317,-3.712237166,-0.181325379,-3.282451103,1.820848196,0.207970272,-0.713783265,1.303509359,0.812629812
-2.655167254,-1.406594549,0.323301918,-3.176903918,0.082711441,-2.784256634,2.085793639,0.508563933,-0.744213816,1.057150724,0.830609465
-1.947502802,-0.832541322,0.704816326,-2.142702908,0.426349607,-2.070704435,2.427942181,0.996787187,-0.00324869,1.343356798,1.280953207
-2.694294365,-1.52862369,0.164146845,-3.581102749,-0.020047744,-3.021520116,1.98092921,0.301967852,-0.561773531,1.314579039,0.49919296
-3.17658613,-1.550299906,0.181577477,-3.787883271,-0.108519036,-3.167999602,1.892544549,0.192849548,-1.114995483,1.131764343,0.470286528
-2.901566963,-1.278649457,0.354670252,-3.271007582,0.154167215,-2.619049146,2.155401262,0.425217758,-0.71367505,0.971211564,0.79707472
-2.538788592,-1.381334937,0.249756734,-3.437578445,-0.085093116,-3.063925853,1.916785079,0.341806957,-0.515287718,1.157235731,1.118775583
-2.176753627,-0.994947427,0.424485435,-2.290753466,0.187613347,-2.524407393,2.190036131,0.935147796,-0.115469777,1.15434362,1.423379643
-2.885617998,-1.526233107,0.37638807,-3.507045399,0.074265213,-2.757819949,2.077462137,0.328174517,-0.704184386,1.013767638,0.797934513
-2.909309923,-1.435278244,0.241036191,-3.294958888,0.047789029,-2.83343157,2.049370559,0.416296653,-0.822822008,1.19927754,1.187032757
-2.851027626,-1.649687357,-0.072522432,-3.959808847,-0.283883637,-3.49109518,1.718583895,0.074679868,-0.969866315,1.200499255,0.867806957
-3.434386583,-2.11394011,-0.500587479,-4.596443714,-0.569797345,-4.108518845,1.431850222,-0.20567764,-1.238433165,1.233279407,0.244735928
-3.560577393,-1.763298493,0.091180146,-4.433524136,-0.352922453,-3.631480823,1.648240351,-0.128393144,-1.102973896,1.393768829,0.248950979
-3.43359016,-2.136248637,-0.410567965,-4.610904325,-0.659019396,-4.253481585,1.341957391,-0.211330272,-1.2877076,1.807332902,0.367572251
-2.117358427,-0.739143472,1.074081587,-1.69804918,0.770317799,-1.380904415,2.77170593,1.144394267,0.082453981,0.849032505,1.025904984
-3.205888207,-2.010131928,-0.307205386,-4.263675044,-0.551700337,-4.065345148,1.4510818,-0.022845425,-1.189535919,1.797088816,0.648483208
-2.476247751,-1.454514614,0.290092167,-3.258632314,0.275060163,-2.366010085,2.275334379,0.436361091,-0.580721531,1.58631338,1.051197043
-1.86511234,-0.982978284,0.636450474,-2.238181205,0.673232171,-1.652155136,2.673526017,0.993337755,0.333341953,1.632124815,1.409033471
-2.748679764,-1.597793637,0.219948168,-3.784642278,0.046415408,-2.89479364,2.047272169,0.201822725,-0.924088271,1.306880104,0.727390079
-3.031866091,-1.626813394,0.425535966,-3.973236741,0.088062073,-2.745712721,2.088659474,0.099174908,-0.958007616,1.323678682,0.534748385
-2.871351062,-1.628289085,0.314740535,-3.92665983,0.137181015,-2.662383377,2.13803666,0.121335296,-0.746650513,1.317131055,0.642518047
-3.25963169,-1.775424673,0.214910904,-4.140426931,-0.007657699,-2.894007283,1.993452319,0.00183555,-1.073943239,1.564930514,1.024669327
-1.964277874,-1.285668644,-0.746199179,-3.079415207,-0.984976866,-4.77570113,1.017005655,0.50417306,0.16856659,2.417903462,0.727893565
-2.219082296,-1.338544659,0.233331566,-3.358399441,0.061662875,-2.823402843,2.063390947,0.373153518,-0.383730706,1.569077038,0.690374753
-2.633462498,-1.472503044,0.144525004,-3.187580727,0.011590964,-2.889600583,2.013760449,0.49380977,-0.571927522,1.549866968,0.734019429
-3.079590416,-1.95245526,0.013781422,-4.116175981,-0.066022238,-3.119517345,1.935044269,0.050531501,-0.979949451,1.519661297,0.497485702
-2.870582814,-1.797977763,-0.079655742,-3.95390139,-0.167367808,-3.300926131,1.833418184,0.13288705,-1.023676853,1.519616705,0.620162483
-2.537137586,-1.505674677,0.361928849,-3.418972972,0.165490405,-2.642823623,2.166754082,0.391655577,-0.59603901,1.578635992,0.524280525
-3.50715439,-2.282117772,-0.158560244,-4.797326196,-0.287787303,-3.550556787,1.713087028,-0.296747814,-1.438804404,1.574114147,0.42654684
-3.200884737,-2.039671003,-0.228342846,-4.547589928,-0.276410371,-3.565893382,1.725511281,-0.16663471,-1.186304175,1.411947604,0.591926414
-2.748076368,-1.738125001,-0.200372818,-3.838902937,-0.304696218,-3.39352083,1.697370522,0.143613809,-0.755661494,1.783549579,0.663132196
-1.997912075,-1.177865587,0.279127781,-2.574253599,0.304221511,-2.35374695,2.305208179,0.816127279,0.158175881,1.813667395,0.810647057
-2.95210567,-1.979005304,-0.393948984,-4.51823953,-0.580207055,-4.006207341,1.422616343,-0.228173486,-1.140534365,1.767320532,0.467153506
